feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_pval,no_feeding_fdr_pval,no_cross_fdr_pval,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params,full_model_aic,no_gluc_tol_aic,no_feeding_aic,no_cross_aic,delta_aic_full_no_gluc,delta_aic_full_no_feeding,delta_aic_full_no_cross
l_155,0.034545634293096136,0.9891481802168426,0.9653237935370511,0.10433040921002006,0.9902936905587266,0.9777649906418051,True,True,True,True,-137.8407099284076,-143.02881253902797,-137.90142117521088,-137.8760016249867,"{'Intercept': 17.952219016250048, 'glucose_tolerance[T.impaired]': 2.749845327314353, 'glucose_tolerance[T.normal]': 2.903471763770606, 'bg_type[T.RBG]': 0.392091010245589, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.36722792081968486, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.34115940187976046, 'Group Var': 1.3913434664931122e-09}","{'Intercept': 19.90783603266134, 'bg_type[T.RBG]': 0.14024516945980475, 'Group Var': 0.1970659310753144}","{'Intercept': 18.14826452137283, 'glucose_tolerance[T.impaired]': 2.566231366904517, 'glucose_tolerance[T.normal]': 2.732892062830735, 'Group Var': 1.083679601163701e-09}","{'Intercept': 18.078141936642936, 'glucose_tolerance[T.impaired]': 2.566231366904514, 'glucose_tolerance[T.normal]': 2.732892062830727, 'bg_type[T.RBG]': 0.14024516945980042, 'Group Var': 1.2040261373325166e-09}",291.6814198568152,294.05762507805593,285.80284235042177,287.7520032499734,-2.3762052212407525,5.8785775063934125,3.9294166068417553
l_156,,0.4449318562530403,0.5683772378170644,,0.5121752193485397,0.7329745519804597,True,False,True,True,-5.879359388781992,-8.595342695543692,-7.215577367373996,-6.444329318407327,"{'Intercept': 20.328389436353042, 'glucose_tolerance[T.impaired]': 0.08622546717445857, 'glucose_tolerance[T.normal]': 0.10152177786978811, 'bg_type[T.RBG]': -0.023884764200649757, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.1659326982935172, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.13741251263313387, 'Group Var': 0.01597800529521756}","{'Intercept': 20.391806525514244, 'bg_type[T.RBG]': 0.08656408747272054, 'Group Var': 0.024957773922454136}","{'Intercept': 20.31644705425272, 'glucose_tolerance[T.impaired]': 0.16919181632120758, 'glucose_tolerance[T.normal]': 0.17022803418635316, 'Group Var': 0.006475626238565433}","{'Intercept': 20.273165010516344, 'glucose_tolerance[T.impaired]': 0.16919181632121746, 'glucose_tolerance[T.normal]': 0.17022803418635865, 'bg_type[T.RBG]': 0.08656408747274316, 'Group Var': 0.011901328727235566}",27.758718777563985,25.190685391087385,24.43115473474799,24.888658636814654,2.5680333864766,3.327564042815993,2.870060140749331
l_157,,,,,,,False,False,False,True,-91.96869853602432,-92.26260630314395,-92.91957316725875,-92.10055213608665,"{'Intercept': 19.432269612066214, 'glucose_tolerance[T.impaired]': -0.1065494633339795, 'glucose_tolerance[T.normal]': -0.010612493692882438, 'bg_type[T.RBG]': -0.1848903569313807, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.26714489210749387, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.006685930654944009, 'Group Var': 0.11912298721254148}","{'Intercept': 19.376872381660657, 'bg_type[T.RBG]': -0.31979998911611646, 'Group Var': 0.06583666934791435}","{'Intercept': 19.339824433600562, 'glucose_tolerance[T.impaired]': -0.24012190938775554, 'glucose_tolerance[T.normal]': -0.013955459020387855, 'Group Var': 0.16941586009629547}","{'Intercept': 19.49972442815858, 'glucose_tolerance[T.impaired]': -0.2401219093877233, 'glucose_tolerance[T.normal]': -0.013955459020349375, 'bg_type[T.RBG]': -0.31979998911611657, 'Group Var': 0.12580530147704022}",199.93739707204864,192.5252126062879,195.8391463345175,196.2011042721733,7.412184465760731,4.098250737531146,3.7362927998753435
l_158,0.00041120841889488713,0.0003246465760139824,0.00011990733702128636,0.005427323330299693,0.0007434621588452656,0.0027278919172342643,True,True,True,True,-30.07357545050543,-40.28710704795698,-39.39306384852908,-39.10236675547036,"{'Intercept': 21.741947020935164, 'glucose_tolerance[T.impaired]': 0.5623175421260629, 'glucose_tolerance[T.normal]': 0.7035321728014824, 'bg_type[T.RBG]': 0.5396926725066906, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.727392608778574, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.3381319844264175, 'Group Var': 5.949497208061014e-10}","{'Intercept': 22.163812226558502, 'bg_type[T.RBG]': -0.09163002876788749, 'Group Var': 1.070598333459358e-09}","{'Intercept': 22.011793357188516, 'glucose_tolerance[T.impaired]': 0.19862123773678114, 'glucose_tolerance[T.normal]': 0.03446618058827465, 'Group Var': 3.293861771994042e-10}","{'Intercept': 22.057608371572478, 'glucose_tolerance[T.impaired]': 0.19862123773675605, 'glucose_tolerance[T.normal]': 0.03446618058825026, 'bg_type[T.RBG]': -0.09163002876788741, 'Group Var': 2.776446980546971e-10}",76.14715090101086,88.57421409591396,88.78612769705816,90.20473351094071,-12.427063194903099,-12.638976796047302,-14.057582609929852
l_159,0.02987886727775603,,,0.09375782490606203,,,True,True,False,False,-20.008687181267916,-25.369437327696787,-26.183652311740587,-25.238360472644175,"{'Intercept': 22.55196594206793, 'glucose_tolerance[T.impaired]': 0.3260951356234847, 'glucose_tolerance[T.normal]': 0.3798865921830422, 'bg_type[T.RBG]': 0.2961692865718973, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5349547791347073, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7409872766577208, 'Group Var': 0.13365359497117948}","{'Intercept': 22.79099082831627, 'bg_type[T.RBG]': -0.11950555832700047, 'Group Var': 0.06296552561979644}","{'Intercept': 22.70005058535391, 'glucose_tolerance[T.impaired]': 0.05861774605609484, 'glucose_tolerance[T.normal]': 0.009392953854151575, 'Group Var': 0.13626661700904236}","{'Intercept': 22.759803364517396, 'glucose_tolerance[T.impaired]': 0.058617746056107915, 'glucose_tolerance[T.normal]': 0.009392953854167645, 'bg_type[T.RBG]': -0.11950555832700048, 'Group Var': 0.08949276198766795}",56.01737436253583,58.73887465539357,62.367304623481175,62.47672094528835,-2.7215002928577405,-6.349930260945342,-6.4593465827525165
l_160,,0.09745809190423231,0.042868057400418935,,0.1412447953918002,0.1404159812103808,True,False,True,True,-16.97205544226223,-22.908060250055897,-20.12712995806031,-20.12168375539062,"{'Intercept': 26.782122739979478, 'glucose_tolerance[T.impaired]': 0.32346272757570005, 'glucose_tolerance[T.normal]': 0.5998762368828375, 'bg_type[T.RBG]': 0.3070593514228849, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.41165670581921004, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.5517496985205583, 'Group Var': 2.6801351733124068e-08}","{'Intercept': 27.0638293511439, 'bg_type[T.RBG]': -0.009118941190846878, 'Group Var': 0.05517151814611894}","{'Intercept': 26.935652415690914, 'glucose_tolerance[T.impaired]': 0.11763437466609557, 'glucose_tolerance[T.normal]': 0.3240013876225606, 'Group Var': 2.6018578812446914e-09}","{'Intercept': 26.940211886286303, 'glucose_tolerance[T.impaired]': 0.1176343746661254, 'glucose_tolerance[T.normal]': 0.3240013876225881, 'bg_type[T.RBG]': -0.009118941190824154, 'Group Var': 2.6628218977298925e-09}",49.94411088452446,53.81612050011179,50.25425991612062,52.24336751078124,-3.8720096155873307,-0.31014903159615415,-2.2992566262567777
l_161,0.045340552817621116,,,0.12372100545283814,,,True,True,False,False,-37.359728935670276,-42.22178232726664,-41.6255193217704,-41.480935102545985,"{'Intercept': 20.55153466823894, 'glucose_tolerance[T.impaired]': 0.47066606782349074, 'glucose_tolerance[T.normal]': 0.699449140011791, 'bg_type[T.RBG]': 0.41242440150469023, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5854363057368024, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8997406681021741, 'Group Var': 0.11491732745287318}","{'Intercept': 20.926757530153047, 'bg_type[T.RBG]': -0.060241884984141826, 'Group Var': 0.11363370115915448}","{'Intercept': 20.757746868991276, 'glucose_tolerance[T.impaired]': 0.17794791495509615, 'glucose_tolerance[T.normal]': 0.2495788059607194, 'Group Var': 0.12096111819931182}","{'Intercept': 20.787867811483345, 'glucose_tolerance[T.impaired]': 0.17794791495510123, 'glucose_tolerance[T.normal]': 0.2495788059607224, 'bg_type[T.RBG]': -0.060241884984145594, 'Group Var': 0.11371595378291534}",90.71945787134055,92.44356465453328,93.2510386435408,94.96187020509197,-1.724106783192724,-2.5315807722002432,-4.2424123337514175
l_162,0.11889573803613988,0.7238225769169707,0.8905893173178547,0.2516165618904356,0.7631031923716112,0.9349295261946392,True,True,True,True,-53.704378666517115,-57.37522788886507,-54.36557527848872,-53.82025054761077,"{'Intercept': 20.10972487860979, 'glucose_tolerance[T.impaired]': 0.39525208310229276, 'glucose_tolerance[T.normal]': 0.619566774962599, 'bg_type[T.RBG]': 0.22762207400825796, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.14035345786117184, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.016429556237894095, 'Group Var': 6.05666264720983e-10}","{'Intercept': 20.43126427515344, 'bg_type[T.RBG]': 0.16073125632526253, 'Group Var': 0.08635389912285842}","{'Intercept': 20.223535915613905, 'glucose_tolerance[T.impaired]': 0.3250753541717178, 'glucose_tolerance[T.normal]': 0.6277815530815506, 'Group Var': 6.126204431511578e-10}","{'Intercept': 20.14317028745126, 'glucose_tolerance[T.impaired]': 0.3250753541717292, 'glucose_tolerance[T.normal]': 0.6277815530815675, 'bg_type[T.RBG]': 0.1607312563252662, 'Group Var': 6.201289945143583e-10}",123.40875733303423,122.75045577773014,118.73115055697744,119.64050109522154,0.6583015553040923,4.677606776056791,3.768256237812693
l_163,0.4799965839410403,0.2288695463677644,0.4964306071745339,0.6179553936217861,0.29616546289541007,0.6894061924456519,True,True,True,True,-34.59280486207295,-36.335849719040894,-36.753062756739794,-35.293116431336685,"{'Intercept': 19.190415350379435, 'glucose_tolerance[T.impaired]': 0.2963127903870633, 'glucose_tolerance[T.normal]': 0.37155574332176944, 'bg_type[T.RBG]': 0.004438813359822961, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.26673948158556365, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.32839699668769784, 'Group Var': 2.249619865548017e-09}","{'Intercept': 19.412882894237335, 'bg_type[T.RBG]': -0.194610326770506, 'Group Var': 0.009724646601153209}","{'Intercept': 19.19263475705936, 'glucose_tolerance[T.impaired]': 0.16294304959426603, 'glucose_tolerance[T.normal]': 0.2073572449779081, 'Group Var': 3.298957273817077e-09}","{'Intercept': 19.289939920444613, 'glucose_tolerance[T.impaired]': 0.1629430495942594, 'glucose_tolerance[T.normal]': 0.20735724497790248, 'bg_type[T.RBG]': -0.19461032677049844, 'Group Var': 3.897871337786768e-09}",85.1856097241459,80.67169943808179,83.50612551347959,82.58623286267337,4.513910286064117,1.6794842106663168,2.5993768614725354
l_164,,0.6251740288692371,0.6389562390478122,,0.6832654209323078,0.7765698109745116,True,False,True,True,-51.438385432006996,-55.59686717155817,-52.314980128696604,-51.88630474244995,"{'Intercept': 18.661458145091515, 'glucose_tolerance[T.impaired]': 0.4488628382886266, 'glucose_tolerance[T.normal]': 0.5708756170951277, 'bg_type[T.RBG]': 0.23423822397454241, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2320696864169275, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.09824669858348593, 'Group Var': 8.672139775129768e-10}","{'Intercept': 19.00006468765485, 'bg_type[T.RBG]': 0.1378527204827909, 'Group Var': 0.06095876906820274}","{'Intercept': 18.77857725707878, 'glucose_tolerance[T.impaired]': 0.33282799508017213, 'glucose_tolerance[T.normal]': 0.619998966386873, 'Group Var': 5.887520799199819e-10}","{'Intercept': 18.70965089683737, 'glucose_tolerance[T.impaired]': 0.3328279950801941, 'glucose_tolerance[T.normal]': 0.6199989663868974, 'bg_type[T.RBG]': 0.1378527204827982, 'Group Var': 9.68618334009644e-10}",118.87677086401399,119.19373434311635,114.62996025739321,115.7726094848999,-0.31696347910235545,4.246810606620784,3.104161379114089
l_165,,,,,,,False,True,True,True,-22.758227343011768,-27.227749262601506,-27.882460196399975,-27.223902181466784,"{'Intercept': 19.93891063141293, 'glucose_tolerance[T.impaired]': 0.25270382805938396, 'glucose_tolerance[T.normal]': 0.3501786661482159, 'bg_type[T.RBG]': 0.2957493912507421, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5250647617013119, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7232418016341408, 'Group Var': 0.05443623166766272}","{'Intercept': 20.13529827867227, 'bg_type[T.RBG]': -0.1114313499267496, 'Group Var': 0.04394363945747085}","{'Intercept': 20.086785327038307, 'glucose_tolerance[T.impaired]': -0.009828552791281437, 'glucose_tolerance[T.normal]': -0.011442234668860667, 'Group Var': 0.03831241502731671}","{'Intercept': 20.1425010020017, 'glucose_tolerance[T.impaired]': -0.009828552791290196, 'glucose_tolerance[T.normal]': -0.01144223466888229, 'bg_type[T.RBG]': -0.11143134992674958, 'Group Var': 0.043781672670158915}",61.516454686023536,62.45549852520301,65.76492039279995,66.44780436293357,-0.939043839179476,-4.248465706776415,-4.931349676910031
l_166,0.0215835596995159,0.12577740115348346,0.06704310980595263,0.07404360063583927,0.1765293982968354,0.1964704014482917,True,True,True,True,-43.56841944823752,-49.3129790175186,-46.43097647342974,-46.27083888480139,"{'Intercept': 22.44824357196572, 'glucose_tolerance[T.impaired]': 0.6943259424076075, 'glucose_tolerance[T.normal]': 0.8704432542549467, 'bg_type[T.RBG]': 0.5412433550426796, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.6427888231160632, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7166824490442312, 'Group Var': 0.02090020666632959}","{'Intercept': 22.96949519402052, 'bg_type[T.RBG]': 0.07651245367580184, 'Group Var': 0.1426676556583521}","{'Intercept': 22.71886524948709, 'glucose_tolerance[T.impaired]': 0.3729315308495367, 'glucose_tolerance[T.normal]': 0.5121020297328002, 'Group Var': 0.0006636245296085801}","{'Intercept': 22.68060902264916, 'glucose_tolerance[T.impaired]': 0.3729315308495812, 'glucose_tolerance[T.normal]': 0.5121020297328308, 'bg_type[T.RBG]': 0.07651245367580177, 'Group Var': 0.0017214888063815004}",103.13683889647504,106.6259580350372,102.86195294685947,104.54167776960279,-3.4891191385621596,0.274885949615566,-1.4048388731277441
l_167,0.04423871153546776,0.08137911099222735,0.04296128054383542,0.12277485111528692,0.12056939409216888,0.1404159812103808,True,True,True,True,-48.635285999900006,-53.52698555115866,-51.995278135053,-51.78274202130838,"{'Intercept': 19.77103587007362, 'glucose_tolerance[T.impaired]': 0.6695065244328025, 'glucose_tolerance[T.normal]': 0.7958485549877781, 'bg_type[T.RBG]': 0.6464313074463507, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.7561351042209602, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8581988517479352, 'Group Var': 0.004856022981712073}","{'Intercept': 20.264958843287587, 'bg_type[T.RBG]': 0.09672398498627598, 'Group Var': 0.048653773647143926}","{'Intercept': 20.09425152379683, 'glucose_tolerance[T.impaired]': 0.2914389723222918, 'glucose_tolerance[T.normal]': 0.36674912911377916, 'Group Var': 5.536277096760482e-09}","{'Intercept': 20.045889531303683, 'glucose_tolerance[T.impaired]': 0.29143897232230503, 'glucose_tolerance[T.normal]': 0.3667491291137944, 'bg_type[T.RBG]': 0.09672398498627587, 'Group Var': 5.546060595156995e-10}",113.27057199980001,115.05397110231732,113.990556270106,115.56548404261676,-1.7833991025173077,-0.7199842703059858,-2.2949120428167475
l_168,0.7200752654258035,0.4252238320483598,0.5943911232532268,0.7965515892010328,0.4937622603167321,0.7523442548351604,True,True,True,True,-71.42847517915136,-72.47112032370579,-72.82324785250823,-71.94869289880306,"{'Intercept': 19.378145405326354, 'glucose_tolerance[T.impaired]': 0.09685790674087442, 'glucose_tolerance[T.normal]': 0.5443930231525815, 'bg_type[T.RBG]': -0.2171469715386157, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.07218399183884872, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.47527010913563106, 'Group Var': 1.509335029975362e-10}","{'Intercept': 19.535452963327298, 'bg_type[T.RBG]': -0.27610899744630235, 'Group Var': 3.7632633999718176e-10}","{'Intercept': 19.269571919557052, 'glucose_tolerance[T.impaired]': 0.132949902660291, 'glucose_tolerance[T.normal]': 0.30675796858475696, 'Group Var': 2.327203928260533e-10}","{'Intercept': 19.407626418280202, 'glucose_tolerance[T.impaired]': 0.13294990266029436, 'glucose_tolerance[T.normal]': 0.30675796858476034, 'bg_type[T.RBG]': -0.27610899744630235, 'Group Var': 1.855388847676056e-10}",158.85695035830273,152.94224064741158,155.64649570501646,155.89738579760612,5.914709710891145,3.210454653286263,2.959564560696606
l_169,0.4892448813138498,0.09139739240684448,0.7940363555044094,0.6247447561238156,0.13324291017827497,0.8829488910782908,True,True,True,True,-31.821842498518535,-33.53475882515427,-35.05004919535669,-32.052468529512836,"{'Intercept': 20.233586889064913, 'glucose_tolerance[T.impaired]': -0.23684184040124687, 'glucose_tolerance[T.normal]': -0.4234516159743679, 'bg_type[T.RBG]': -0.17163404826261866, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.06005100330705797, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.183757153368021, 'Group Var': 0.5497426453967479}","{'Intercept': 20.03047564566941, 'bg_type[T.RBG]': -0.23841098058975463, 'Group Var': 0.7881560240861554}","{'Intercept': 20.147769864933593, 'glucose_tolerance[T.impaired]': -0.2668673420547864, 'glucose_tolerance[T.normal]': -0.5153301926583893, 'Group Var': 0.4629734317012153}","{'Intercept': 20.26697535522845, 'glucose_tolerance[T.impaired]': -0.26686734205476437, 'glucose_tolerance[T.normal]': -0.5153301926583603, 'bg_type[T.RBG]': -0.23841098058975377, 'Group Var': 0.5431599541858646}",79.64368499703707,75.06951765030854,80.10009839071338,76.10493705902567,4.5741673467285295,-0.45641339367631417,3.5387479380113973
l_170,3.115296665228289e-05,8.991667402653211e-08,4.228405935876909e-06,0.0014174599826788715,3.001272768182896e-07,0.0008123237625701305,True,True,True,True,-28.137365795352466,-41.15422791711602,-45.949443124051626,-40.51105127859377,"{'Intercept': 22.341634988998763, 'glucose_tolerance[T.impaired]': 0.3701204071115039, 'glucose_tolerance[T.normal]': 0.7256081008034158, 'bg_type[T.RBG]': 0.38148991755908385, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0250578869671583, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.4638766094364817, 'Group Var': 2.1159821411913649e-10}","{'Intercept': 22.671816812715182, 'bg_type[T.RBG]': -0.42381434781177624, 'Group Var': 1.4598623173893606e-10}","{'Intercept': 22.532379947778285, 'glucose_tolerance[T.impaired]': -0.14240853637204487, 'glucose_tolerance[T.normal]': -0.006330203914800326, 'Group Var': 1.705832707289124e-10}","{'Intercept': 22.744287121684177, 'glucose_tolerance[T.impaired]': -0.14240853637204762, 'glucose_tolerance[T.normal]': -0.006330203914805184, 'bg_type[T.RBG]': -0.4238143478117838, 'Group Var': 1.8077093786634188e-10}",72.27473159070493,90.30845583423203,101.89888624810325,93.02210255718754,-18.033724243527104,-29.62415465739832,-20.747370966482606
l_171,0.5637871187521175,0.7691279388355712,0.5694459209348789,0.681682649393426,0.7982126087915382,0.7331139220375321,True,True,True,True,-58.452768136271104,-59.93500801247616,-59.019239862937596,-59.01585959572496,"{'Intercept': 18.753046151225245, 'glucose_tolerance[T.impaired]': 0.4619121179390935, 'glucose_tolerance[T.normal]': 0.13415717916421407, 'bg_type[T.RBG]': 0.008151541146949078, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.11885986737298478, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.27927407603064675, 'Group Var': 0.9716431117251592}","{'Intercept': 19.010833646027656, 'bg_type[T.RBG]': 0.011726659627312116, 'Group Var': 1.170895475201925}","{'Intercept': 18.75712192179872, 'glucose_tolerance[T.impaired]': 0.5213420516255804, 'glucose_tolerance[T.normal]': -0.005479858851104921, 'Group Var': 0.9461491413943998}","{'Intercept': 18.751258591985067, 'glucose_tolerance[T.impaired]': 0.5213420516255848, 'glucose_tolerance[T.normal]': -0.005479858851098978, 'bg_type[T.RBG]': 0.011726659627314007, 'Group Var': 0.946299526478409}",132.9055362725422,127.87001602495232,128.0384797258752,130.03171919144992,5.035520247589886,4.8670565466670155,2.873817081092284
l_172,0.3988942476072147,0.21036281594780692,0.16892752881730355,0.545208026966699,0.2755434157376956,0.36463882312748797,True,True,True,True,-122.23329376429528,-124.25974265358839,-124.49414392746756,-124.01157924389172,"{'Intercept': 15.360265294945746, 'glucose_tolerance[T.impaired]': 0.8602816824230226, 'glucose_tolerance[T.normal]': 1.2880256680605309, 'bg_type[T.RBG]': 0.5697439915860439, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.054099550854778, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.6476612746901194, 'Group Var': 2.8490166905670966e-10}","{'Intercept': 16.048011269769372, 'bg_type[T.RBG]': -0.48683803877937626, 'Group Var': 2.721944300789935e-10}","{'Intercept': 15.645137290738775, 'glucose_tolerance[T.impaired]': 0.3332319069956187, 'glucose_tolerance[T.normal]': -0.035804969284543214, 'Group Var': 2.460552691766333e-10}","{'Intercept': 15.88855631012848, 'glucose_tolerance[T.impaired]': 0.3332319069956049, 'glucose_tolerance[T.normal]': -0.03580496928456109, 'bg_type[T.RBG]': -0.486838038779376, 'Group Var': 2.585310962400684e-10}",260.4665875285906,256.51948530717675,258.98828785493515,260.02315848778346,3.947102221413843,1.4782996736554423,0.44342904080713197
l_173,0.32509266538301584,0.1474572186621706,0.14991754695259632,0.48082567874014914,0.20234407227531187,0.3433008279291487,True,True,True,True,-123.65075938177522,-125.97592339498469,-126.32917261713685,-125.54842920477707,"{'Intercept': 15.844192389552607, 'glucose_tolerance[T.impaired]': 0.6818690014398404, 'glucose_tolerance[T.normal]': 1.0271684776853314, 'bg_type[T.RBG]': 0.3488451898873913, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.8596517592669718, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.7795721678712573, 'Group Var': 1.7240483362852526e-10}","{'Intercept': 16.39056058580958, 'bg_type[T.RBG]': -0.6368951233203384, 'Group Var': 2.8427007099235777e-10}","{'Intercept': 16.01861498449627, 'glucose_tolerance[T.impaired]': 0.25204312180638416, 'glucose_tolerance[T.normal]': -0.3626176062502663, 'Group Var': 1.1739651681500646e-10}","{'Intercept': 16.337062546156453, 'glucose_tolerance[T.impaired]': 0.25204312180636496, 'glucose_tolerance[T.normal]': -0.36261760625028744, 'bg_type[T.RBG]': -0.6368951233203306, 'Group Var': 1.1121428154622973e-10}",263.30151876355046,259.9518467899694,262.6583452342737,263.0968584095541,3.349671973581053,0.6431735292767371,0.20466035399635985
l_174,0.3341807720660981,0.13356990613642775,0.11964626553323117,0.4871825926663437,0.18624384492732546,0.29815113061187737,True,True,True,True,-120.34681974654298,-122.6324520653419,-123.13994524485044,-122.47003542324804,"{'Intercept': 16.205215179113548, 'glucose_tolerance[T.impaired]': 0.5853768860598857, 'glucose_tolerance[T.normal]': 1.156488369642744, 'bg_type[T.RBG]': 0.46526566527467406, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9309965230514182, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.7985082999913473, 'Group Var': 2.579680050248475e-10}","{'Intercept': 16.729201296072038, 'bg_type[T.RBG]': -0.5599342562493007, 'Group Var': 1.1032396018220076e-10}","{'Intercept': 16.437848011750877, 'glucose_tolerance[T.impaired]': 0.1198786245341892, 'glucose_tolerance[T.normal]': -0.24276578035291346, 'Group Var': 2.1689884207837057e-10}","{'Intercept': 16.71781513987552, 'glucose_tolerance[T.impaired]': 0.1198786245341893, 'glucose_tolerance[T.normal]': -0.24276578035291113, 'bg_type[T.RBG]': -0.5599342562492932, 'Group Var': 1.9439504638123229e-10}",256.6936394930859,253.2649041306838,256.27989048970085,256.94007084649604,3.4287353624021364,0.41374900338507814,-0.24643135341011657
l_175,0.6236683094107014,0.4315949768502053,0.3374478316724322,0.7264839422783581,0.4993134199764929,0.5493854058019164,True,True,True,True,-122.02344623677506,-123.33236004536043,-123.39905047300802,-123.10979059021464,"{'Intercept': 16.302774128816143, 'glucose_tolerance[T.impaired]': 0.7250289894361057, 'glucose_tolerance[T.normal]': 1.1371909164557472, 'bg_type[T.RBG]': 0.4026724948013641, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.7283029444687372, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.046104242522005, 'Group Var': 3.49597612778758e-10}","{'Intercept': 16.89272680682532, 'bg_type[T.RBG]': -0.3706998259373828, 'Group Var': 2.6173677928919687e-10}","{'Intercept': 16.504110376216815, 'glucose_tolerance[T.impaired]': 0.3608775172017418, 'glucose_tolerance[T.normal]': 0.11413879519475047, 'Group Var': 1.7443622256941118e-10}","{'Intercept': 16.689460289185494, 'glucose_tolerance[T.impaired]': 0.3608775172017662, 'glucose_tolerance[T.normal]': 0.11413879519477375, 'bg_type[T.RBG]': -0.370699825937394, 'Group Var': 1.5142431860399328e-10}",260.0468924735501,254.66472009072086,256.798100946016,258.21958118042926,5.382172382829225,3.248791527534081,1.8273112931208289
l_176,0.25757909941237894,0.1647320683687096,0.11095657564316314,0.4205422690122787,0.22216984883736263,0.2850578295498203,True,True,True,True,-119.06177885192947,-121.71337038473892,-121.61097833171924,-121.26039521656399,"{'Intercept': 16.21838611807606, 'glucose_tolerance[T.impaired]': 1.0302358995036098, 'glucose_tolerance[T.normal]': 1.5265855502819932, 'bg_type[T.RBG]': 0.7024028565733171, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.076012565142994, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.8015933379966285, 'Group Var': 3.2906378208779015e-10}","{'Intercept': 17.038821177884266, 'bg_type[T.RBG]': -0.3959220935975094, 'Group Var': 1.5820650878890476e-10}","{'Intercept': 16.56958754636272, 'glucose_tolerance[T.impaired]': 0.4922296169321168, 'glucose_tolerance[T.normal]': 0.12578888128368254, 'Group Var': 2.513177250537018e-10}","{'Intercept': 16.767548593161475, 'glucose_tolerance[T.impaired]': 0.49222961693210876, 'glucose_tolerance[T.normal]': 0.12578888128367763, 'bg_type[T.RBG]': -0.3959220935975129, 'Group Var': 1.9505129646262406e-10}",254.12355770385895,251.42674076947785,253.22195666343848,254.52079043312798,2.696816934381104,0.9016010404204735,-0.3972327292690352
