Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
0.534,352.99805,-,4896795.628,,,88,,8377.624571,9224.995149,2103693.278,3267754.156,4046613.163,4799537.116,2254130.908,4674122.663,2778717.446,3314247.894,237112.2712,3060398.55,3597513.843,4454639.983,3742309.071,2336778.315,3726446.448,4123553.705,3482996.639,3744476.997,3532225.036,3350296.518,3592533.245,1000239.824,3739086.161,4372891.229,271086.298,3797042.771,3675445.91,4809658.574,3649709.873,4360083.244,3383095.09,4047359.885,3788888.327,3198610.158,4896795.628,3997203.486,3277717.52,4228710.522,1271369.066,3835250.743,4754443.453,1952089.053,4636474.509,1417778.343,3461408.673,3458649.466,3079484.278,4699821.515,3718251.228,3348634.475,1905552.651,4724594.062,3869145.232,2424460.069,1932359.431,4342233.235,2254381.37,3334481.271,3872247.084,3644544.498,3832838.018,3686442.468,12198.48268,123660.49,94937.63338,
0.535,329.03073,-,1.155407884E8,,,90,,3917.54169,4431.6439,6.873392653E7,6.27143177E7,8.411714981E7,1.155407884E8,8.776575856E7,7.743441669E7,4.230199091E7,5.405979385E7,4812437.915,3.479098353E7,6.455687117E7,2.516398645E7,8.04295894E7,7.603953202E7,7.043278003E7,8.275411712E7,3.964560311E7,9.53914551E7,8.919136752E7,6.665526962E7,6.658188388E7,7.561802738E7,8.552751207E7,7.337283054E7,1.294650028E7,1.011448499E8,4.768483132E7,9.773197124E7,5.746980421E7,8.872564843E7,5.507706027E7,7.326373685E7,8.593277514E7,8.583055163E7,4.745298238E7,1.113259447E8,8.186701076E7,6.307825254E7,4.025528816E7,7.811659122E7,7.379359213E7,6.378952215E7,9.437534673E7,7.768835834E7,7.600947877E7,2.971761101E7,3.511974735E7,1.025890727E8,7.350402739E7,6.491551992E7,6.769534265E7,1.032882867E8,6.388066415E7,7.960067094E7,4.442038935E7,8.887651131E7,7.266884576E7,5.176872689E7,7.619520663E7,9.422183552E7,7.998142189E7,7.109522587E7,4658.996749,4592.425256,4315.905767,
0.535,645.10547,+,2.113880495E7,,,112,Adduct of existing peak,4404.068677,4982.018223,1.567816076E7,1.383992002E7,2.065829939E7,1.973198169E7,1.600627119E7,1.481147122E7,7637771.997,5367059.548,434765.1042,8488189.999,1.50973338E7,1.192493425E7,1.002789354E7,1.258395887E7,1.574667351E7,1.474547019E7,1.082260848E7,2.012904589E7,1.567891953E7,1.163325042E7,1.55597445E7,9818983.847,1.849542885E7,1.336406923E7,1781024.209,1.780583043E7,1.26624009E7,1.75219678E7,1.262925088E7,1.790138265E7,8040473.234,1.099534486E7,1.62293387E7,1.911357401E7,1.644732145E7,2.113880495E7,1.660062335E7,1.049622807E7,1.123144005E7,1.6323388E7,1.317087783E7,1.092332346E7,1.870056992E7,1.582628447E7,1.74579327E7,1.127980467E7,7517023.833,2.086553078E7,1.317466934E7,1.097273515E7,1.39151451E7,1.531124184E7,1.093747667E7,1.443145749E7,8198113.191,1.646578639E7,1.484259254E7,1.07369066E7,1.535881156E7,1.659243349E7,1.575638171E7,1.109198645E7,5237.606457,5162.767322,4851.90635,
0.539,951.15942,-,2.145503326E7,,,81,,4663.70852,5024.042578,1.512414803E7,2.145503326E7,1.831676711E7,6420252.624,8176617.678,1.508225535E7,8302071.119,9463896.461,386001.291,9283312.769,1.496216764E7,1.996167918E7,8149826.768,1.153312385E7,1.519955875E7,1.398127377E7,1.329341527E7,1.764913568E7,9230966.957,1.401848171E7,1.549048631E7,1.704652874E7,1.612834132E7,1.552960988E7,1165734.263,2.102008399E7,1.434694294E7,5076172.464,1.05852546E7,1.760022413E7,9759606.151,1.441150447E7,1.156456731E7,1.363515405E7,4685500.417,1.773956066E7,1.127604411E7,3507058.15,7735809.301,1.62202445E7,1.11965968E7,1.156156676E7,1.314344781E7,1.456732694E7,1.258975996E7,1.673756984E7,8450815.932,1.456116881E7,1.098496601E7,8232302.633,1.579683685E7,1.546029674E7,1.20007066E7,1.465010996E7,1.36307161E7,1.089654823E7,1.243426757E7,8335948.988,1.323168537E7,1.554880148E7,1.678145745E7,1.0574249E7,6790.727742,51188.36999,41226.12446,
0.541,313.05322,-,9.976088809E7,,,119,Adduct of existing peak,7513.141795,8093.632806,4.622555469E7,3.480008771E7,4.955727955E7,4.986806369E7,4.838554976E7,4.777344506E7,2.608795063E7,3.887221052E7,1766025.758,4.065894045E7,4.177480245E7,5.57782774E7,4.280831776E7,4.389510142E7,4.94749146E7,4.194357598E7,3.948933013E7,4.825030175E7,4.315816257E7,4.490044424E7,4.243372691E7,3.961843423E7,4.764779937E7,4.251126696E7,3935839.191,4.659902025E7,4.392593043E7,4.968172989E7,4.488898684E7,4.712026866E7,3.896079204E7,4.552907749E7,5.104951299E7,4.644270242E7,9.976088809E7,5.600231604E7,4.316816137E7,4.221547868E7,2.533154807E7,4.82205152E7,4.426323013E7,3.964585446E7,5.195598049E7,3.414310385E7,4.45777275E7,3.557615595E7,3.357789178E7,4.467147421E7,4.435894545E7,4.025378854E7,3.35715478E7,3.923871232E7,4.09358002E7,4.94630602E7,3.293835557E7,4.724810626E7,4.597800696E7,3.208214746E7,4.650612491E7,4.520275545E7,4.683643947E7,3.780645342E7,10939.72751,110900.0276,85141.06775,
0.541,347.00339,-,1.458702819E7,,,58,,6377.006599,7074.156403,5113059.167,4881667.415,1.36363543E7,1.458702819E7,5071346.819,9017237.434,8540839.084,9530831.921,1339917.55,7338487.041,1.204282376E7,9038836.699,1.066043493E7,1.023454232E7,1.12982598E7,5418755.55,6972190.832,1.207469084E7,1.215696696E7,9411081.469,9865048.094,8415723.647,1.334919494E7,4942898.015,1780697.698,1.284941411E7,9490295.848,7848677.681,1.156484451E7,1.252473664E7,1.081251436E7,1.016411348E7,1.144753458E7,1.30982059E7,1.108630976E7,6763950.96,1.324035372E7,1.034274499E7,6048092.6,1.236122211E7,4482394.542,1.298728727E7,1.240816632E7,1.105837896E7,5616620.038,2768640.73,6777894.327,1.224700212E7,1.04969754E7,1.164353041E7,1.241871462E7,1.256161702E7,1.165080087E7,8788540.18,7581721.535,1.187170557E7,1.009577277E7,6488819.959,1.038914407E7,3795537.877,1.071292997E7,3077408.493,7437.075819,7330.808897,6889.405627,
0.542,935.18207,-,1.022377615E7,,,85,Adduct of existing peak,4784.2188,5153.863895,8328183.851,8232859.328,1.022377615E7,1955046.812,3499626.379,5940762.914,3276657.099,3179484.022,122955.6294,4713938.363,6720122.73,7922964.072,3296342.854,4439980.845,7211225.421,5472074.912,5214576.101,7877423.367,3417335.022,4607698.633,7602500.421,5843054.885,7005015.399,5685689.947,345664.9558,7550124.134,8255314.268,1721835.337,4326964.975,6357149.422,4082190.229,5588393.654,5143216.33,6284289.669,5401777.329,6720414.488,4993456.917,878856.5221,3493095.366,6232487.124,4764944.288,4696851.119,5741997.014,5399390.036,5751101.021,8262321.397,3568240.952,5105921.137,4827924.723,2832114.507,6400442.029,5459781.803,4541619.556,5206986.821,6242960.339,3226327.589,4675658.471,2479817.894,6549661.959,5332808.282,6615824.108,3695721.009,6966.200223,38737.60291,31535.95362,
0.543,627.12866,+,9164902.47,,,75,Adduct of existing peak,4736.583713,5254.398514,2625480.574,1709871.184,3561784.284,2220951.627,2131380.915,1552088.873,1240697.013,325441.98,192735.0429,934429.8034,2830743.379,1745903.406,1345426.324,1673929.769,2205940.604,2105181.092,619633.4238,2959132.297,1843937.819,1995522.545,2837444.112,1793749.258,2595009.437,2614211.278,165931.6965,3307118.651,2527221.206,1960452.229,1716598.28,3014730.706,1450315.503,1943959.466,2570903.625,2731905.728,9164902.47,2960014.57,1914366.946,1270793.314,1608174.896,2172625.791,1904537.051,1757034.202,2082282.765,2773363.01,2423034.885,1889643.9,1032542.126,2751673.77,2190156.233,1420367.576,3100660.708,2303931.485,1572059.934,2115315.275,1412240.109,1891604.125,2303563.658,1102064.197,2509157.189,2459930.904,2625437.643,1303686.799,5523.960443,5445.029652,5117.173077,
0.544,623.13556,+,1.512988761E8,,,122,,4796.108811,5320.43104,1.291660353E8,1.292222681E8,1.512988761E8,5.760306438E7,6.203127339E7,8.268713731E7,5.963417772E7,4.017500495E7,2751149.197,7.135951252E7,1.104496523E8,7.883969086E7,5.891382143E7,7.914779336E7,1.172713509E8,9.87334359E7,5.359216514E7,1.234615021E8,8.441195852E7,8.557825795E7,1.327617735E8,8.255183358E7,1.391225035E8,1.080019275E8,9186229.988,1.399151868E8,1.033298513E8,4.09527072E7,8.190966056E7,1.315529005E8,6.33631975E7,7.834710649E7,1.191187918E8,1.080875799E8,5.651034533E7,1.251945289E8,9.775247224E7,3.025716065E7,7.369259277E7,1.09748532E8,8.629195763E7,7.954199126E7,9.956562317E7,1.146121153E8,1.061236886E8,7.412961582E7,5.399801937E7,1.277947548E8,9.170356578E7,6.020770485E7,1.292762409E8,1.068549153E8,8.441788863E7,8.93622685E7,8.105696191E7,8.825199022E7,1.072213004E8,5.441816969E7,1.110600746E8,1.099350427E8,1.186282028E8,6.912738964E7,5593.380579,5513.457857,5181.481078,
0.545,215.06717,-,1.527831011E7,,,48,Adduct of existing peak,7266.656835,7828.103576,7258716.218,1.301628379E7,1.190103714E7,6032934.018,5512833.886,8740971.537,7041901.662,8031975.36,1010955.506,7667250.008,9038835.143,1.024357274E7,7785234.142,7289461.885,1.132430698E7,4332626.128,8454279.896,9394032.587,7717650.64,7508633.702,1.005534209E7,8043357.846,1.207144759E7,1.02563195E7,2262293.441,1.044899245E7,1.057575537E7,6352694.359,6894114.776,9782305.588,6423401.875,8246663.582,9477830.147,8269351.84,1.527831011E7,1.119028213E7,8042742.321,6008566.932,3768220.583,1.136329624E7,8863753.119,7865521.697,8862629.868,6882383.124,3718591.4,8181363.708,8279539.92,9128837.141,8429136.335,5734814.888,9002040.03,8790639.323,8210142.052,1.090174368E7,4532305.607,7262334.178,1.047844234E7,4556037.454,8603852.84,9418947.935,9600655.346,6862335.905,10580.82596,80713.93819,64235.59659,
0.546,247.09369,-,1.286880278E8,,,55,,6879.016432,7410.51275,1.063253598E8,1.230654297E8,1.133564162E8,4.864431993E7,3.457403917E7,8.286482669E7,6.043361525E7,7.719681528E7,1.067375393E7,7.210573121E7,8.233018199E7,9.486371483E7,5.864958869E7,7.28015687E7,1.019130317E8,3.355486811E7,8.129587403E7,8.502829378E7,5.948813663E7,6.861190984E7,9.224113536E7,7.755403135E7,1.08880752E8,8.927580834E7,1.728409037E7,9.330968995E7,1.041310186E8,4.370229197E7,6.539761341E7,8.595673024E7,6.115183805E7,7.468381475E7,8.836079906E7,7.331183097E7,1.286880278E8,9.956959588E7,7.332773015E7,4.218167777E7,4.004357078E7,9.331837089E7,8.558504039E7,7.565081953E7,8.169105105E7,3.04766352E7,3.26139568E7,7.686578086E7,6.996388553E7,8.45433987E7,7.604655351E7,5.266387778E7,8.889003446E7,7.856296749E7,7.575694248E7,5.27081207E7,6.063416071E7,6.772704704E7,9.982765063E7,3.833788206E7,6.548750875E7,8.26352914E7,8.303879748E7,5.392845977E7,10016.39093,76408.24655,60808.94344,
0.546,913.21307,-,1.887298333E7,,,83,Adduct of existing peak,5650.627799,6087.214613,1.123583658E7,1.887298333E7,1.289584815E7,494538.7205,2508436.448,6006530.639,4301584.489,4798778.304,145222.5591,6828522.921,8582823.694,9300554.485,2544925.14,4674074.92,1.015861444E7,5980585.537,5656062.941,8100616.527,2213427.614,5787246.018,1.347182771E7,7862831.962,1.107516993E7,9182160.748,420604.1474,1.062803283E7,1.388905126E7,839792.7598,5199253.374,7442809.926,5222286.829,6536328.059,6589861.884,5592862.214,3313726.303,7890391.023,4466729.451,521292.246,3927953.833,7581436.194,5566667.855,6035362.044,4926155.94,6702828.537,6543535.252,9444849.703,4226834.104,6381398.757,6253668.092,1980028.448,1.061653361E7,5814876.084,6624376.05,5522909.343,8185880.547,3121272.786,6547705.925,1950503.531,7745591.25,5544878.296,7958381.037,3463640.093,8227.760116,45752.87733,37247.02895,
0.546,565.13019,+,3103595.08,,,35,Adduct of existing peak,8004.69616,8623.166341,1377079.835,1195294.847,1673257.184,2202517.137,2062366.208,2563181.752,922399.7568,1552035.505,205722.7095,928907.6077,1762325.087,2354638.678,2077800.535,2343928.032,2169857.957,2296375.351,1430899.893,2922465.382,2655420.712,2313562.696,1239452.007,1996955.781,2106846.891,2084398.641,259018.9415,2869178.402,1482493.25,2538198.164,1548894.549,2867653.565,1991872.138,3103595.08,1881148.515,2307287.021,731217.9191,3015814.063,2672954.367,1989907.637,1248835.927,2271456.556,1950155.931,1946662.942,2846597.44,2511592.547,2019177.469,1576787.913,1130700.88,2903501.177,2026281.195,2101877.131,1578561.269,2108999.18,1605205.755,1397201.342,1583825.339,2785371.356,1240302.643,1308174.705,1763206.892,2654595.668,2366271.578,2507624.717,11655.46947,88911.66402,70759.69666,
0.548,969.13446,-,4587286.088,,,43,Adduct of existing peak,5197.291996,5598.852537,3761785.759,2661467.916,4587286.088,3745088.379,3041714.022,2292365.353,1877176.136,1965102.843,133571.7147,2687385.682,1979674.63,4502393.709,2393751.608,3337680.539,3327995.952,3103798.059,3534140.054,3325915.705,795908.8908,3701025.774,2701290.324,3083064.905,1751616.872,2537242.225,224247.3597,4192774.524,2588181.037,3599274.39,2191588.702,3560069.669,3273139.299,2766814.101,2300749.567,3798087.735,1651836.03,3404046.397,2962989.443,2329680.103,1683026.478,2782979.527,2467146.931,2928088.491,2933875.04,2943946.982,3494302.726,2946113.008,938706.2795,3701908.595,2302839.67,2467910.376,2472961.977,3602993.278,3047186.779,2688798.189,3110530.078,3110694.921,2902743.087,1603042.623,3026809.357,1455963.542,3932229.756,2072995.804,7567.667403,14123.49882,12267.34137,
0.549,291.08371,-,2.13541995E9,,,129,,6813.98568,7340.4575,1.744564492E9,1.993184536E9,1.856429634E9,8.360841737E8,8.655038503E8,1.361579399E9,9.891313779E8,1.293149013E9,1.80536563E8,1.206447583E9,1.349812752E9,1.450175108E9,1.01542327E9,1.162280102E9,1.694805306E9,1.152597731E9,1.331010129E9,1.459184439E9,9.835230275E8,1.195822567E9,1.502181295E9,1.306153097E9,1.777188762E9,1.560762461E9,2.959136397E8,1.568393398E9,1.693972692E9,7.09146076E8,1.088095784E9,1.421165979E9,1.046772453E9,1.310145255E9,1.463523305E9,1.205439135E9,2.13541995E9,1.597225599E9,1.210557872E9,7.336461294E8,6.375372741E8,1.553695484E9,1.358596177E9,1.231747819E9,1.382124508E9,9.504689886E8,1.128644285E9,1.218803828E9,1.111058171E9,1.416318131E9,1.27854432E9,8.475369227E8,1.414248672E9,1.268562505E9,1.254675533E9,1.245086768E9,1.071570179E9,1.108807952E9,1.238258624E9,6.755104624E8,1.311581393E9,1.353137267E9,1.516924799E9,9.477875414E8,9921.701022,74789.584,60234.08635,
0.551,607.15863,+,4.059825475E7,,,111,Adduct of existing peak,5361.9096,5948.086542,2.123310361E7,2.055437576E7,2.748123743E7,7089191.737,9096279.761,8478537.567,9797439.847,7166924.196,439617.0973,1.117573715E7,1.610088423E7,8905472.803,8396665.178,1.042214035E7,1.796591976E7,1.248158102E7,8297659.686,1.79476516E7,1.134612355E7,1.308785545E7,2.580228027E7,1.093128344E7,2.488712569E7,1.424762647E7,1210024.574,1.748418433E7,2.059481327E7,4854322.738,1.311929977E7,1.607148274E7,1.15810237E7,9392471.712,1.904636223E7,1.67042478E7,4.059825475E7,1.817952981E7,1.647122152E7,4028920.253,9914225.063,1.585811113E7,1.334488853E7,1.185431952E7,1.281852584E7,1.405912535E7,1.705213366E7,6919813.041,8904113.719,1.688967399E7,1.599795492E7,8449113.692,2.224744893E7,1.329915772E7,1.42775848E7,9834195.167,1.304644382E7,1.11844547E7,2.027787581E7,4984206.09,2.040027579E7,1.298677045E7,1.817351146E7,9742228.868,6253.236156,6078.315159,5792.744542,
0.552,203.10361,-,2.310240709E7,,,27,,7017.724199,7559.937553,1.67009366E7,2.052401743E7,1.916712023E7,8103391.245,6183581.385,1.448977953E7,1.015242288E7,1.425089977E7,1805483.981,1.192971148E7,1.381525721E7,1.644594384E7,9832409.758,1.263818993E7,1.824693317E7,5576862.529,1.42486401E7,1.41708831E7,1.022512748E7,1.08551888E7,1.622720256E7,1.391756892E7,1.917348977E7,1.560189247E7,3167131.724,1.549705064E7,1.918787093E7,8715575.813,1.138023526E7,1.361258939E7,1.043681937E7,1.336826847E7,1.479079284E7,1.270747797E7,2.310240709E7,1.600342834E7,1.259533722E7,7198803.698,6480808.018,1.622233317E7,1.320469653E7,1.332285105E7,1.483743008E7,4544058.142,6080443.558,8412984.09,1.181086817E7,1.471916724E7,1.347980065E7,8609704.617,1.460525291E7,1.407850249E7,1.336865937E7,8947705.563,6774955.798,1.231641872E7,1.816145985E7,6562950.646,1.316278592E7,1.395178629E7,1.671098478E7,9191377.462,10218.36039,56822.19495,46258.46644,
0.553,247.09235,+,1.689586788E7,,,52,,5960.24809,6611.836845,1.329453881E7,1.689586788E7,1.660030643E7,7124859.378,6466787.368,7214965.454,9844204.196,8794293.183,2357038.016,7667464.655,1.027082363E7,8336612.879,8268846.568,8600126.802,1.278478629E7,9769655.267,6325140.735,1.242406762E7,9494742.693,8898873.177,1.613245072E7,9604740.3,1.62357158E7,1.133300064E7,4084249.519,1.351885477E7,1.449625141E7,4781442.715,8492876.561,1.221721424E7,8576047.343,1.202384531E7,1.245863759E7,1.241749722E7,1.641500795E7,1.32302405E7,1.079656397E7,4039473.249,6242112.04,1.115173212E7,1.033169524E7,9798067.138,9873366.581,9875035.251,9880287.912,6129621.168,5774286.646,1.430524138E7,1.056363923E7,6840459.761,1.569812519E7,1.242037363E7,1.022418734E7,8606041.676,1.212349853E7,1.016900719E7,1.235150569E7,5775859.334,1.40925194E7,1.249189537E7,1.189233831E7,7442404.89,7097.372314,6851.716247,6439.160144,
0.556,215.06713,-,1.038716245E7,,,29,Adduct of existing peak,6523.313021,7236.457397,6020837.569,6735373.828,8893958.504,7911411.693,5448111.762,3045205.014,4735002.082,5536172.697,1822270.997,4811853.308,3009063.526,5480193.047,7048761.823,6655933.262,6620541.792,6027072.768,4399814.122,8792492.159,7317455.336,6769194.898,6721210.188,5994483.911,8786533.643,6808962.659,3500167.362,9285081.599,6414703.444,4687695.738,5724501.598,8672197.318,5520679.888,7631921.701,7510822.215,7429167.176,3734485.076,9895276.295,7905760.24,5078863.664,4223772.576,5914897.143,7274120.321,5552100.565,7072913.459,5901944.34,5765675.157,2911900.794,4533525.581,9933380.253,6512218.51,4941104.212,7490613.837,7159561.067,5978319.66,6324703.068,7282986.405,7753264.664,6825136.645,5558348.838,8933993.291,1.038716245E7,6506074.738,6753862.693,7767.861426,7394.893868,7047.467919,
0.564,639.09454,-,1.974591821E7,,,59,,43271.14757,9587.378756,9964926.05,1.423822648E7,9409279.708,1.974591821E7,3317039.171,5765922.167,4485927.177,9751328.232,767904.9091,6505739.595,6131894.124,7015715.25,3841943.151,5211061.917,7363139.192,5130534.33,5485131.822,6824551.662,3644486.763,5195682.138,9349021.252,6635964.239,9190292.599,1.18391138E7,1265151.927,8075185.408,1.065413096E7,2797345.715,5709538.334,6883391.689,6785529.329,6766385.444,6803365.293,4967842.66,1.077255327E7,6441507.276,5538176.085,1.45847942E7,8896170.376,6689320.852,6020872.102,1.190521597E7,5237557.676,5349900.332,5854255.385,7013813.688,6340762.101,5804459.771,6502634.15,4039126.286,7272329.162,5457523.698,1.130255291E7,1.451680895E7,1.052320808E7,4363412.87,7052309.653,1.399084801E7,5328913.149,5483755.322,6302712.96,1.262840122E7,12958.74346,24184.83639,21006.3843,
0.566,1006.08636,+,2652577.111,,,31,Adduct of existing peak,6517.000576,6243.367047,1163715.893,1859573.996,1151724.753,2375653.269,1070444.531,1248695.924,553222.7096,625230.3188,236299.5202,663843.1825,1063635.38,1109480.899,1050436.927,1809801.462,1368944.203,1439363.191,770837.613,1681521.752,1639837.11,1431388.308,859140.5599,633397.4958,1298569.519,1510554.182,216711.3147,1742157.593,755192.5972,1230010.39,711239.2794,799406.5564,364741.1124,1316554.529,1293388.364,1565374.009,679199.8107,1686551.91,2652577.111,1176639.935,935194.5753,1878866.939,887198.6309,1960036.143,1357072.799,1468528.629,1391373.326,627745.6236,1539061.344,2031108.41,1245497.802,1806437.804,971495.6374,1536978.295,1554936.182,1652813.508,969044.944,2378096.892,1006508.827,831576.5105,1496251.133,1481224.337,1591852.057,1341741.703,6915.134362,6283.07922,6150.261104,
0.569,258.11035,+,8.657431599E7,,,54,,4587.853478,4515.510586,1.988053216E7,2.239217495E7,2.886282114E7,1.896970478E7,9078580.746,1.218414525E7,2.419169695E7,2.686888612E7,5012891.889,1.716458216E7,1.568880356E7,1.30863618E7,1.014938697E7,1.705025151E7,3.026737575E7,2.444766583E7,1.240403836E7,3.323716472E7,1.587433342E7,2.33008703E7,3.370201359E7,2.62107449E7,2.629927363E7,2.867360722E7,5228450.973,8432554.856,2.905334494E7,3.040482646E7,1.201348139E7,3.096340985E7,1.176221315E7,2.173974017E7,3.335948914E7,3.331583436E7,8.657431599E7,2.713841544E7,1.800613447E7,1.422886428E7,1.452639908E7,1.938209706E7,1.424792605E7,1.325356946E7,9711981.533,1.524247506E7,1.714786415E7,6427566.681,8346733.732,3.601189684E7,1.070228603E7,1.329430686E7,3.752975592E7,3.199361512E7,1.905823819E7,3.356027516E7,1.737624305E7,2.92924937E7,3.702037828E7,1.637535123E7,2.633736411E7,5.130502161E7,1.872167653E7,1.203381135E7,5463.145788,4963.804892,4858.874939,
