,RBGpls,FBGpls
156,-2.9133238567922213,-2.2349640640092803
157,-0.5998733132425654,-0.8044805144050983
158,4.197428204686986,-9.513165317856341
159,2.9944963374593123,-8.450710833102942
160,1.1415747219771553,-10.453090837055862
161,-3.13003442487812,-7.077856296933339
162,-0.4757792168172753,-11.46393598702011
163,-0.6284736265825015,-5.686544853809767
164,-3.470059670764314,-6.3688032845783935
165,2.4208025801199344,-6.966493961490755
166,-1.4851088474645577,-9.592075155937401
167,0.3922187390409566,-7.9835653797571045
168,-0.6152106807750102,-4.113705759532929
169,5.042485172058088,8.220951614919208
170,5.0836355294264575,-11.876976534856977
171,1.1258911224693537,-0.8331179189783928
172,2.5124589764429297,-3.0820072824685494
173,2.6964567659919507,-2.565088286899056
174,3.055917495664878,-2.5168556663610615
175,1.478032593201247,-2.5468313564294345
176,2.365596264276238,-4.011077879296593
177,1.9411348692472896,-4.96051952638024
178,2.6640706657151343,-3.3459484638212684
179,1.9091683871341445,-2.776284872668339
180,1.6456577043156126,-2.4254787271762646
181,2.192069943403448,-3.544182642665442
182,1.8255777173596166,-1.6682512458568557
183,-3.9885476793961216,1.6451536721960234
184,2.076006955737839,-2.84042384404875
185,4.431572784304921,-2.2254996448263458
186,6.004623018680576,5.178303118646204
187,4.666173117429871,4.043141388119901
188,5.366856733099344,3.180777652818794
189,2.0821561743719186,-1.711246805711403
190,7.721458291773403,1.3323883263261276
191,-1.8251651530707709,-9.327133982849354
192,-1.4669963023959478,-0.5743449746241103
193,4.485835548618479,5.236068071288355
194,4.423550536868676,6.364741295839103
195,5.695087438479314,-0.973481453970042
196,1.0169194747030499,-6.04424792724595
197,1.640341641679354,2.9890962033321666
198,1.0968788035940715,-3.6066889668039024
199,3.517567111042711,-5.049231331645512
200,-1.1878617345398563,3.1059153814543543
201,0.8023682329525879,-8.567756674079215
202,8.11992275775929,-0.015575297372039592
203,2.7463569330170103,-2.1858358961884594
204,3.9665579584220825,-1.0414951745317025
205,2.9195653260687857,-2.8676504598157306
206,7.396312988242169,7.530094219952315
207,-0.8301144359153884,-2.8709372712639523
208,0.6739234959877776,-8.661899480233624
209,6.5293192901134525,3.793761046640238
210,4.813292285555899,-6.979290388187752
211,7.534890777236078,12.876764757582366
212,7.074265981636746,2.14100897160884
213,2.758448031203215,-2.7883093288428014
214,2.4905798871510028,-2.927058920712346
215,3.8795315226932288,-6.58017308019679
216,5.562059355982852,2.0745122431453646
217,4.74898529652963,1.6168297125889033
218,2.3651661470305765,-3.7945043032506023
219,5.911387678823932,7.076842627810662
220,3.4107016553614233,-2.3335399399504113
221,2.443209256734884,-2.643284616977296
222,7.200490834762435,7.55887813319058
223,5.662803035961671,-2.0678298262877934
224,6.223776001621001,7.655680693669492
225,7.019235997352452,3.0232664381044234
226,3.9687255735688387,3.159188255256917
227,2.4442382063359234,-2.7726097855623344
228,1.6582572063144587,-3.513542316715759
229,3.0855301918739206,-0.9769747110309568
230,-5.8655937937332165,3.113950230535285
231,6.995983699093965,4.012212611177085
232,1.5645890226473371,2.4779083024180895
233,6.652661580386246,1.3962462329636862
234,2.665053395002714,-1.3135855527071025
235,1.7635555064330974,-3.0216512757600325
236,7.1686292422275235,5.1626292868937105
237,6.520330921691603,-1.3515724062432906
238,0.409539257203203,3.9181851000830834
239,6.921883538735074,4.631460191169465
240,4.034128835928519,3.1058525413395146
241,7.320038743279131,10.75120763912744
242,-3.089543268109609,2.674389535665927
243,-1.6201947962805212,-7.48398400196588
244,-1.9054086803720158,-6.977658305408708
245,3.3697658684079688,-9.74938963810746
246,3.3353805729593997,0.3559631710736448
247,2.4337330112753865,-1.1309445735741468
248,-0.786813153645759,-9.27111618243324
249,0.27189125385624807,2.964493412793551
250,2.0814692193798265,-5.1060855195861405
251,1.995151663350437,-2.342484865159221
252,5.428197355606403,1.7715532237470486
253,3.2584023144499814,9.797821796120761
254,3.830881630876463,9.648259251399004
255,3.085089070448619,-1.8493746997997085
256,4.015096957518947,9.563763607053875
257,6.902386399253723,4.341749553672361
258,-1.3796539577934845,-1.029288527732051
259,4.7831274517353055,4.800070342563253
260,5.636459612017833,6.090147091714606
261,-1.0596943936809011,0.351646244685957
262,4.509901944041943,-3.9364315336583413
263,2.7051008208724747,2.535321853344353
264,-0.2411646364834525,-0.9220412867660951
265,-4.7078361333091765,-5.014471257022562
266,3.8357670509218016,6.174446812081799
267,0.5181069615736611,-3.4252870530663087
268,-3.3916500489334624,-1.9416892906038143
269,0.12641616234715977,6.0314689327248825
270,0.5567657008403935,-8.353168450820075
271,2.540836936064005,5.2126592503066
272,6.1063310192624405,5.2648612023683725
273,2.8210029043000135,-7.001584113866001
274,2.5527590654131522,0.09300255567341334
275,-1.8595673856497523,6.912750132132135
276,4.304661227180166,7.698788539041246
277,6.151747109106746,6.955621338706457
278,6.594704306181346,5.058412517049666
279,5.570838040651098,-0.3053271635355755
280,3.648687223146597,0.46300288372379983
281,4.883306593765816,9.894017150301949
282,5.3147391063535565,-4.06894934766793
283,6.253909729374579,-2.541318071296321
284,6.732975483929298,-3.2553460299635524
285,3.1725210204857905,-5.292015379671708
286,4.999123591528521,-5.709753432168742
287,5.954648047891375,-5.73223233134863
288,5.1991996547985035,9.918917017751948
289,5.895019346091076,10.037694868830233
290,5.6405262953636655,-7.656482787813847
291,2.320183065222009,-5.043639914931367
292,-3.164281251453215,-0.01854934011885949
293,5.089566327093631,-3.5481956182071714
294,2.1538289471148997,-4.4725660934365195
295,5.62353238176268,7.375728762481506
296,-3.962649649006948,4.197253954977098
297,2.6898699825397685,9.047926748990921
298,-2.375904535309861,0.9499706123104382
299,0.5037925993270967,7.661833157994192
300,2.5147624524569703,8.854880632787411
301,0.009343903214170798,1.8700779288054654
302,3.358824404607503,-0.3110834843556549
303,-0.21596213458847205,5.058649441694332
304,5.748124857126921,3.3486562456459503
305,1.0122403465896568,2.7755115303867686
306,2.315126968683294,5.8042032358842715
307,-2.914858799216154,3.4961399466045626
308,4.6703959395205015,-2.1172816276462365
309,1.2784640749153748,-3.6203364235377853
310,-3.219573891240797,-4.280424755272991
311,1.979430178738562,0.14339098210868675
312,-0.23755686864984324,-4.86078014913172
313,-0.44372576415010506,-1.2412028670069049
314,1.7274276263590862,-4.620582896111915
315,1.3634642163503632,-9.658601571553485
316,4.843884000107405,-6.34719845708705
317,0.3050969661826812,-2.086923402249222
318,5.011941997521326,-5.546185129324059
319,2.7143462189175986,-0.16998622831547933
320,5.070590959052586,0.8393548972959026
321,1.8041226888434405,-1.8103245917566728
322,5.576771373386328,2.6069784082313463
323,3.9775884441019067,-3.458221637176431
324,4.729052299013227,6.153458349952757
325,4.262846681950892,12.203982743539033
326,6.125044688166709,9.454185019718107
327,4.14587279603633,10.477604398799278
328,-0.20868356495059057,6.834055208550191
329,5.25190260424686,9.984404147804712
330,3.85204170495713,4.146207445748799
331,5.162284625104815,-3.591667477180394
332,1.5094165340685233,3.863274388743225
333,1.9322235243348955,2.777772944112344
334,0.28775407021136706,1.7661582274371788
335,1.6671691695633628,-2.508344140286443
336,3.867198558574297,4.804538410512908
337,-0.9929010573108303,-9.083002156439061
338,2.8138900662202126,2.9136073225059995
339,4.153299443807204,7.533031265131612
340,4.079966094865689,-4.3091337837339125
341,4.364678677815247,10.236994352461014
342,4.601741699543539,3.2129664422190842
343,2.4946281247681252,3.84787931034686
344,2.3410568439256334,-0.9688970404093508
345,3.6506641206777193,-1.292504402450253
346,3.426559365856871,-2.819094504181537
347,3.4242109585842475,-0.21185092515145193
348,2.374713250700211,-5.942370191861317
349,4.410288890527312,-4.21188224536803
350,-2.474728394673378,3.105460852942395
351,-1.3486068175230828,-3.1226633908739987
352,8.005432883153993,2.480493442649327
353,2.7715867591723384,4.723703527300393
354,0.8967050809021798,-3.409673216689477
355,6.008031508752618,-5.388976692601102
356,0.3259957001485599,5.091402446426748
357,0.20131490568216026,2.43817473913456
358,-0.335112391977934,-4.977880099795059
359,3.4139686055552083,2.3773202645668223
360,5.940970802457006,-0.9363874697961099
361,5.986712361875641,-1.864468209451404
362,2.962637797184816,4.952193842712474
363,-0.049498078727312274,4.297665649555442
364,3.9381717041065296,-6.940676850561982
365,-2.747355477166437,-3.466829307158286
366,3.1615181206789225,7.13713586149993
367,6.907411656499604,-3.00180642248408
368,2.12775115300784,-1.3276072225483309
369,5.011139855383311,0.31617847808474425
370,6.804070526560351,4.274942967131438
371,4.766465943616754,3.793572238466405
372,4.828502529941304,-0.49443666460421
373,5.91798371077652,-1.2025598289897594
374,2.904220878670433,-4.743031305323393
375,1.912449331640816,-6.20213519059613
376,3.0290901589027808,-6.309839138980262
377,5.790747970782142,-3.6073075761593385
378,3.2341909701130858,0.9179851027696884
379,0.29941176203252784,5.113839755579778
380,4.578361951336634,6.364042556417153
381,6.6722954878740515,3.0332923173497086
382,2.366643126921108,-6.4548768468988875
383,1.9641233072651558,-7.984589308468035
384,2.786880659682231,1.5367179911238331
385,0.9496791131568587,-1.0450407682931888
386,3.391449337940495,1.1488980336632553
387,-3.539012954904251,3.078075040310318
388,2.3054640642615416,-4.232875823686431
389,4.85312540563811,8.18274360640639
390,-1.368281370583384,-9.171174286341666
391,8.455931300260216,1.1267207694104433
392,-3.4328507993601503,4.4187298477589145
393,1.9263869626181502,1.4906622115797707
394,8.63294568605398,8.433400393935154
395,5.392198775772247,8.706294643442865
396,5.476783242262662,9.489249215491808
397,2.3963299702773475,1.919159622899554
398,1.7355471920885592,0.40764330525177545
399,3.6009468962557754,6.3075943460036745
400,5.38159196066387,8.06962527872924
401,2.94878141275874,0.902093889317131
402,3.0569625907320526,-0.6216807078355004
403,5.487042569986553,0.8238894730653065
404,3.5229846348396348,8.920135596351056
405,2.2511195217383264,4.958371243827143
406,-0.1664359746374102,-7.1602490091797195
407,6.71804447361526,12.330125772013888
408,3.144220507024309,2.4791520032199967
409,7.098075676237862,13.203704249630649
410,5.904999456455101,1.9751197140274626
411,3.7338848911030365,4.558033385570207
412,7.032829310865113,13.688795228035374
413,7.824867712652206,6.35890730006054
414,2.4715156619266727,-8.315599420812994
415,5.04993432568345,0.15768155856976984
416,4.740029604423827,-0.17970633740595943
417,0.001608192112616441,2.0276523689964705
418,2.0818175761448905,-0.6659537441806008
419,0.6926282642360478,-4.172938915898173
420,-1.394330208066275,-3.593735113493425
421,-1.053691943789692,2.674907645377519
422,6.358348059176598,-4.550303297207686
423,2.4203032880022377,1.9419890870042729
424,3.5165128911739143,0.8583526510608293
425,5.045781290292903,-1.3616286250786853
426,5.849928207995282,-0.590578034414796
427,3.870871754354225,-4.144054971289747
428,5.147723244319284,12.431830014967904
429,4.550375375121812,-2.1197597632092062
430,4.726175643918803,-3.508816290539099
431,4.332446304939938,-1.593274790445371
432,-1.8920452553271803,-2.3275654246040935
433,3.784252759526926,-0.12012556397333132
434,4.05995807385239,-2.734200959667004
435,5.318734612315212,-0.7303742691619395
436,6.117175304170075,-4.464021327368621
437,5.258081390263534,9.600499349178758
438,5.56732881993049,-1.0574778667541433
439,3.061587637776818,-3.835309852190753
440,0.9800181132500854,0.11592462839548645
441,6.446779740785368,2.123827732048263
442,6.805005821763439,-1.2428040284147825
443,8.277039631380417,10.642244279468269
444,4.959458766752926,3.252698935518024
445,5.8838078872702715,4.750216318706356
446,1.6542299779901932,-4.729226472667994
447,7.599783954052075,9.445974670112259
448,7.379322341685675,10.144837864450196
449,7.299202890510062,9.225361795370747
450,6.608100712469304,3.247013873650199
451,0.09897690083902277,-6.690115655446734
452,-1.2521519642513692,-9.408071805449179
453,-2.6530806463668526,-5.036354459254434
454,-4.469069023984854,-7.402654253033034
455,-1.1558681326245828,-4.1543797521137495
456,-4.14757720992956,-9.584155202781552
457,-2.1693625504164995,-3.172925130107336
458,-5.050077020041105,-9.500985363095038
459,3.0085305994704115,-5.069583737081263
460,-6.412634050158871,-7.588313141517192
461,2.639033514872485,-9.427903213901342
462,2.331962980844798,-7.8080622493913205
463,0.7994187998876416,-1.706836008110431
464,3.6285826300808055,9.733587449656948
465,6.383385121773773,1.745404765569635
466,4.860201700391621,-3.974569510964497
467,5.52654051956708,2.359738311517922
468,1.4236151056019715,5.1800247023662
469,-0.5911300076279273,3.3905216747881584
470,4.680420451444748,0.865660067289424
471,-0.9485851397161268,7.86949630954636
472,1.4349175452968987,0.3526570737428165
473,2.4659380761915037,7.15887857503492
474,7.012786246886317,4.36494871645732
475,-0.741053644281121,-1.1514263903692656
476,1.5031512309522783,-0.45441280418932467
477,4.140354108544487,-0.7824080056638206
478,-3.5488295196368393,-3.016005910248551
479,5.214118920127095,-6.391587250721175
480,5.302325451146316,-1.9678615425797816
481,7.983073716491874,5.999141317900914
482,5.804776149868019,3.198546051211451
483,7.647900868314659,0.23639822936683969
484,7.519166662789807,0.23176417021182294
485,6.310445977887957,-2.9590631360206023
486,3.3614458106000846,0.1574646498499834
487,6.152852254759252,4.348903171622995
488,2.583754087251744,-3.455182120929965
489,4.505912261986381,1.4263807997687643
490,-0.4181914850784499,0.3634994575835444
491,3.1489201617561564,-4.789630003541951
492,-3.226580245976362,-7.947282947555815
493,3.172782666732814,-3.299825816252925
494,5.7910485864320655,6.056683205726479
495,4.835608966528305,-4.918274571966311
496,7.982950680504247,1.4761175666468882
497,1.9196540352217735,-7.572152656822971
498,5.226259683897125,8.25604092198362
499,-4.2058841940554945,-6.935467340769264
500,2.372452388100396,-3.430340730953877
501,2.942817200714149,5.365596342897074
502,1.9640859314453778,9.292837656926457
503,-0.0605226648962622,-5.11481541536841
504,-0.18645357258102024,-5.04706637812804
505,6.822143028151082,-4.7036244271994105
506,6.513243266717913,-0.2491130321594533
507,3.588690661210419,-3.7410759456741998
508,6.536351901789988,-1.5801624684986257
509,6.052359683258082,-3.178244761135655
510,3.3749433060318093,-2.6043484017030423
511,5.234471279886764,8.856735297532179
512,4.751977505393542,8.616946384369616
513,3.7628922200524495,-1.8752409676716275
514,2.094048565656769,-4.235881457792475
515,2.8179293951838558,-0.9608191847368945
516,5.515866529137783,-0.9273095847642424
517,5.261666117840083,-2.546994249166575
518,5.379282666150619,-1.6978086014719638
519,4.109004549386474,3.0268076333783833
520,5.389626653863176,-0.7093524065376475
521,2.6624300868727833,-1.4795784021258016
522,3.575542425257941,3.2762292259473673
523,7.6898994017094155,5.1732503740563445
524,-4.781843376763926,-5.0552829348239365
525,5.674943500257992,0.3505445124337149
526,7.334139534110282,4.239919175962614
527,4.420010919798185,-3.219749756572643
528,6.810868622713813,-1.9743642163383823
529,6.765489017364631,-2.3519774665451187
530,7.268951737298078,4.385972170650587
531,7.482444962038926,-5.313807712201983
532,4.389606436063852,4.539730907607956
533,5.97617041848829,0.2718960909418895
534,5.564250591396465,-1.1699516664309932
535,6.955615482169095,-7.741251700485443
536,6.079897555595542,-7.091008855884416
537,0.5384304619751669,-2.5683682947663646
538,5.350953277161334,-9.180624902707128
539,-1.4214451342291525,0.5279797266710566
540,0.3164642520696831,-8.062464630039512
541,1.1929443140771532,-4.58259177912946
542,4.860180359570263,-7.283066147599046
543,3.752519848748037,-7.468630750529981
544,-3.7124018994948824,-6.315317539573736
545,1.1275806209120336,-8.206411288743661
546,6.550924651930947,3.4685352518642834
547,7.087513383757834,2.9988063395613063
548,6.982160833255877,-4.373685488828569
549,2.3406346295068228,-7.109639977425554
550,4.719783784093127,-5.233689800796971
551,3.788632237400945,-4.51788065234401
552,6.235429785914649,-4.77855494002541
553,2.0002383356541285,3.005929999779431
554,1.6420129962404597,-5.396864173770318
555,0.0850089200896835,-6.140134292499721
556,5.796450579909075,-4.98676775405047
557,1.1781926338669442,-3.052497049540112
558,-1.3755360396891958,6.576420406705914
559,5.469642955729892,3.2007077116132368
560,5.0362881468909615,5.3201968687538095
561,6.1399418338774785,1.7766425230102965
562,3.040979747846977,-5.834810608107675
563,0.25677206286437687,-1.52867395357778
564,3.5862436374220934,1.4359063887566734
565,2.0887718127072143,-3.6275400471090906
566,2.80181113536789,2.1747126698513575
567,0.447431634293349,3.3731571286263904
568,3.5743410916835763,-2.3019238859640243
569,0.05995087526690024,-1.3497004933896743
570,4.599011055562781,-0.42766162078570313
571,-1.1195779739815197,1.9412460930360267
572,7.192906691584379,13.747382766202909
573,5.202957178606769,4.980067483416835
574,0.6900526536241343,7.04381723780984
575,0.5653660299583094,-8.420846084699141
576,5.3448277013856424,-3.4445162870561417
577,1.405756419380006,-3.444384318819225
578,7.012646202812277,3.152866194833794
579,3.112990679853394,-5.073141772293672
580,6.160621028466416,1.4999591450894445
581,-4.896857708585499,-3.205134007772237
582,-4.45733885683053,-6.6578660297976135
583,-4.616936565034876,-3.7407453590483444
584,2.1824564692732107,-5.930343967101444
585,2.301772070509906,-7.898378814874502
586,-2.1466420024206108,-1.14511923743089
587,2.9889194089307716,-0.6409098173345548
588,-0.18998106726666247,-4.546962967833914
589,3.9461492469951778,-1.967293207963964
590,0.9892890254331859,1.2152630384236927
591,1.638504014090278,-4.5192383527723505
592,1.661699254986038,-0.2291007427726005
593,-0.8092285417398367,-0.34041899333528963
594,1.0326543849629337,-0.9930258054774682
595,6.4566007997060515,0.7942370835328204
596,4.397276689920167,3.900661211445093
597,3.188637612147703,0.9106590946878622
598,0.13017018337130742,2.2788891843772454
599,2.7300406586483774,1.62999111306565
600,1.0879294414069538,-0.9993822988250005
601,-1.668171541410623,-0.5486845779762681
602,1.420127020834272,2.3826990840956697
603,1.4234998379013832,-2.8748723521947896
604,-0.2193744683758287,-7.937271350040186
605,-2.5877395630829847,-3.317618670445122
606,3.994079016444157,-4.850152876514523
607,-0.4881373180596,2.175947974653571
608,7.0027828781937735,3.5820640228147225
609,4.473185564150588,-1.2966229624188115
610,-5.086619921690737,-0.6158900866508885
611,1.275779185543294,-3.9615747525685454
612,0.485196893148653,-0.029368749627937812
613,3.5186597135688964,4.445891735151322
614,3.30175007960392,2.412433158499299
615,3.7394207974218747,5.166802539568391
616,0.9401618257508351,-4.318463939504949
617,-0.35787748531168667,2.729357304833686
618,2.746547182544786,-2.823214195654617
619,1.2370599377261045,-0.5576724086294584
620,8.070780517686611,0.49954242765328133
621,3.460946473069876,8.188001072533021
622,3.99886046225934,8.454657175075074
623,3.8447417000299304,9.222419601892017
624,7.076945587195952,4.884163327051873
625,1.484699925614382,-7.105487178627946
626,2.526847418130537,-3.200507940041549
627,2.8811991171690265,-1.7137034379133178
628,-0.052742455236904844,-2.5911639997355826
629,0.10576567435227896,-3.455448116143603
630,1.1627751208328774,-1.4412999510144968
631,0.4088094481633419,-1.5436333769749366
632,1.1823482751700443,-0.6213599647330835
633,1.468565349810094,-3.411118232139721
634,3.0184275260500906,-2.370182080949766
635,2.4332205123504047,-10.912121532891826
636,4.953951749588748,-9.409200970334597
637,4.04899748272587,-8.950285581999406
638,5.218331737314132,-4.672128895446408
639,3.2682005426416953,-2.1648045466123333
640,3.6215263710784544,9.783795540716705
641,4.218922478529478,9.407645833623587
642,4.4479503284350725,3.7829798207465966
643,8.137383990631456,-1.188221256549149
644,7.634569033071887,-0.14859574733062103
645,-1.183223676257769,-3.139075514323246
646,4.5773274905938655,-7.63352152895768
647,5.6191126311029445,-12.16999819805526
648,7.465014633714488,-4.4440150156976195
649,6.765076168451902,-3.0899996467617634
650,7.904294997009965,5.746783052763199
651,7.4216916173050205,0.6232093915664598
652,1.5189788938331095,4.9330882829916884
653,8.181249387179168,5.0637025586072095
654,7.812248107641039,3.7587346152039216
655,3.6482781993060276,8.498377778271836
656,4.470453746138678,10.173356110371556
657,8.099106780572049,10.661145093448118
658,-0.5256814058715905,-5.941397200262615
659,6.153225117200525,9.815241254020002
660,7.432840981106496,-3.1341009223140808
661,8.242262384529687,-3.5252827060830314
662,7.170459337879271,8.347532718593074
663,2.616979941727207,-2.2803585687235155
664,5.209460612466203,-3.7360548082767164
665,5.568838370712485,-3.06602692193043
666,5.40278467173505,-6.926546432309615
667,5.516075436598105,6.208132887167763
668,4.623195742015901,5.978696476756499
669,8.9676208908554,16.259196887935044
670,8.625959641228148,16.206654214122995
671,8.299069900591872,10.124969625393277
672,4.2255102635316435,9.347070552623359
673,4.277274738049737,9.172211309447277
674,6.021500771291735,0.3211914561036486
675,7.594100167210691,8.685204342429897
676,5.409576918634698,2.993425923083524
677,5.1594477785632415,3.984796700910785
678,7.6512850798107195,11.878531240699711
679,7.808115862280601,10.299715043049583
680,6.897433330608188,-8.441362019143229
681,6.705750354232934,-5.293474620179235
682,6.408583190871071,8.281326103085242
683,4.31530863850336,9.610051528132324
684,-2.979625108762548,-5.346244502522688
685,6.440432090178757,-2.400004116934948
686,-1.8661619277745125,-12.193808291509656
687,5.999650278377159,3.6341152898149893
688,1.6224978469344118,-11.138424511653252
689,7.119019140700155,-0.9936377712212944
690,2.2917494599969683,0.24725856262421098
691,4.690352395871034,-8.872853336595327
692,5.058188442465567,-5.410029054639979
693,6.7678540591502045,-3.3415355559787683
694,7.5626489356813416,6.268690448895927
695,7.816111949933946,2.832400280051054
696,8.174046502658957,5.362025241330933
697,7.983996893326257,5.322918966833953
698,8.165717913191802,2.2189196284719834
699,4.055652063588318,-0.5743223900412857
700,7.509544108521771,6.602836091896329
701,3.592493998609104,8.521301018947913
702,4.580624198566982,9.52277829213102
703,6.797634990000035,4.837505010466162
704,5.218572149844228,-3.466869395389506
705,8.676517752821775,12.14698344727455
706,8.563096940781316,13.038755385667052
707,8.485609939014864,13.4543657903055
708,8.63000099360876,9.244475870565694
709,8.013154455808829,8.705481523264433
710,7.769663953578942,12.583787888961723
