i,RBG,FBG,all
m_501,-160.13829051415507,197.08098021598488,744.6108322557128
m_643,-627.8032324683548,417.79773006496515,440.9503066582077
m_506,-904.833876476021,849.1070441983754,933.73879569317
m_191,-444.05946995804896,151.65958865053568,396.6877256151982
m_133,-754.3244731613752,2215.577708331525,2247.8769463382955
m_549,515.6141469962142,-114.34759446994865,710.1523954439291
m_574,-805.6450345464722,334.8106599141295,-287.5301866505096
m_204,-513.0696804461098,673.3084003585885,-100.32155191645545
m_650,437.9812135115921,-245.98210805341265,-62.277702366476554
m_594,141.11768676403602,-725.6642718179338,-257.6191174261116
m_289,287.15538454810905,798.6563560140319,1302.9882154576062
m_701,-361.39801460655616,-1300.3854818001994,-1557.8512843399403
m_246,1704.1945080246512,-1493.4333726564068,1056.7172567749453
m_83,-26.36855410419399,176.55007945299465,122.63535292793529
m_375,426.82905015270114,2114.375531734205,2583.840073801956
m_341,-390.1460234493682,-348.66616897821183,-1149.1947434635883
m_576,710.952853559013,1512.2462396099677,3048.3887183877605
m_658,-102.43083029204335,-696.0523167924149,-1243.3705135059859
m_666,-1337.125904557142,-922.394273579747,-1502.2826616227933
m_127,396.2149993166329,995.7432054366855,915.3390100168334
m_436,-962.2572993566955,-134.70142100646407,-871.2787306202608
m_670,-586.6006729417062,-1388.4643846171239,-2433.140016773764
m_605,-1566.1956158672494,-1175.608092607431,-2094.099539370319
m_695,-1566.9287065617268,-830.9918968886052,-1564.3950091727486
m_690,-1180.6734373205393,-2404.697969534489,-38.59194880033573
m_504,615.1791872957964,425.7556314350568,1213.521131302818
m_578,-1689.839786937521,-1422.0449514792508,-1291.5161193742142
m_657,-1951.6014288396811,-1103.7453024868908,-1541.7649174800763
m_596,-811.1771917433429,-269.8883973396839,-904.9327697583749
m_147,-1727.8501245151754,-809.3130407128003,-952.0921462178774
m_482,-364.51288658406736,-84.08394499803224,-237.3176824864862
m_307,-694.2908987079306,-209.7876120113244,-1021.4496332823237
m_358,-1024.9385879879271,-104.30734050981317,-553.907134575195
m_393,-994.2309063190064,-63.626505351919704,-638.051087037216
m_422,-1179.706235496779,-222.8263694919061,-661.7585354761578
m_210,-575.0863233306045,-158.2613004507127,-1023.0399610973836
m_317,-697.6005099228294,-238.90171545750974,-1248.4649419702114
m_87,-652.2029320345397,-43.92888511853936,-794.1289712127985
m_75,-629.1895188974933,-115.72713419677545,-1106.2999287815574
m_228,-320.88325893022295,300.3787736963426,-997.0701644588618
m_21,-135.2234969417731,256.0776968681709,-725.6706310049168
m_471,-200.12886178571975,1114.505675596654,-233.66583740276755
m_642,-506.45205816845106,-50.048129643954965,1669.4352567950775
m_423,-735.3588013079117,193.99166397947587,183.78810870015
m_588,-1443.6898783313907,182.05017748717637,-1029.0797791441814
m_339,-1196.5609493048214,-62.2519106850002,-797.2860566992397
m_484,-1296.8839346751754,-63.95694722415031,-1276.8769511115615
m_140,-454.2570869348689,-7.606969998098138,-1213.218866951658
m_29,-429.50515948485827,-0.9539864311612593,-1150.931582187514
m_249,-1050.7551855033514,81.5487425498621,-687.6374328184002
m_641,-631.8279322453208,350.4452939159182,-78.03168410954476
m_306,-952.5599556511221,236.43332043601603,-203.28532074066854
m_85,-995.1685998178457,105.93144019841313,-881.3344612496651
m_425,-1196.6946604117704,265.13210265176093,-275.37782285420496
m_236,-768.6258397715922,-92.40317636242045,-744.9237576929678
m_337,-1414.9537585756018,130.02081806411874,-687.5045434286269
m_579,-1114.310179781061,1124.8011191201338,399.0427653444024
m_245,-741.1575262212459,-144.49836803042743,-1038.0977177170403
m_606,-979.4475462252495,-139.48846576610015,-927.4401395923747
m_96,-762.4789961608815,210.9454722321959,-903.1845181339021
m_369,-745.5076819586795,335.7091911578236,-639.1613439053401
m_252,-2897.6630147170554,246.86463958414038,-2411.309969956444
m_469,-2016.436172521033,-310.4844631849014,-1293.2097628085187
m_414,-1559.0681437055296,102.99769017838588,-528.8336990913964
m_691,-2791.724419318936,-286.2815581166734,-2292.205770091139
m_694,-1573.5892844746259,194.04600976372515,-1126.76290534914
m_566,-1774.9690780434696,-511.4431643408309,-1265.7190314040822
m_301,-863.7654679487431,123.23696036898215,-704.2231058596584
m_312,-1597.1578906486025,-1017.9975207136885,-2161.85407467418
m_590,-1343.3066468791553,402.5872125671132,-249.32404153055236
m_564,-537.2296861321437,196.27252635454616,-35.33660543352665
m_390,-1184.2223776033836,-184.03474189062092,-1593.0630938744357
m_99,-1333.6553719053277,463.7667118241799,-1165.9699472499256
m_681,-1467.5961121253358,-254.45390138392972,-1135.4200649421116
m_394,-1970.7461515449377,-483.18243992339853,-1916.9919636221869
m_698,-1211.3847163336413,-377.01703178654134,-825.4198246082173
m_472,-1172.63286565221,-107.4886272309602,-505.0604228600774
m_671,-1035.2347173809285,110.44558339459141,-1074.2517049690243
m_261,-1655.4922184988168,759.0144791527706,-810.355285643935
m_185,-669.3099002995652,544.7943253905752,-445.36086862390107
m_603,-1466.1318320598168,-1200.214455044271,-2415.265680408253
m_442,-1639.786045119217,375.63862156018297,-1193.8595311598551
m_304,-1069.6154966703295,-28.23402644718138,-1033.9445263648513
m_645,-1139.0662349327533,739.7773564700275,-1242.1762208723999
m_551,210.6223435119776,-1156.1240797917487,-2379.475977611191
m_522,-145.12639074782962,-631.7395922516239,-1516.7968954087942
m_380,-1335.0793930892703,457.8194899279848,-969.3452954205295
m_677,-542.554201647831,-642.9978269678746,-1168.0256463417575
m_240,-11.193368927266409,890.8602782164897,742.5567073488455
m_525,-754.3629352198083,151.00303350749323,284.9422126834976
m_227,-583.5328041127099,-216.55713352550893,-791.9936984035247
m_146,-153.48445499330316,616.4136893793803,44.57420979594167
m_611,558.8603948247311,-499.9160599263268,-739.4268649057478
m_625,1016.1044773937273,807.5301087173056,2722.930280503601
m_71,-466.93795360160755,246.14994758622427,-436.16595090494695
m_689,-219.36258495690157,-602.6105446051021,-366.8875478729402
m_404,-619.6559266201187,369.2138116806324,450.20958663728044
m_323,-149.2095530061867,-492.785644415524,-880.5089261091839
m_196,-701.038680342934,-106.72453481166265,-680.5583839347258
m_597,-513.1545353760482,-653.4343541528726,-862.9384392817332
m_215,-482.237550843123,357.52619487008013,63.66768739759409
m_609,-123.37020022977556,-175.78172417706233,235.62428594059125
m_379,-35.0616548372585,-464.67818560639427,-763.9226420411146
m_285,-1142.9506599519414,-64.53405883276604,-930.2433319275962
m_413,-244.73143774096567,136.42987935584546,226.3321832545622
m_676,-642.2536278629899,-682.6529083121646,-613.9612263043272
m_523,211.39807677991104,217.73469647961184,977.0149818263984
m_635,343.4918448005464,1084.5205842396138,2006.3229512845114
m_450,-198.96945511180635,-745.6898571625844,-1052.674252404019
m_321,-2083.2327037061077,-434.88895658241677,195.2172402956164
m_168,-794.0327465349,92.76579716807262,2390.9151908740346
m_184,-2471.34336566315,-1903.9589778080153,-1779.6050134240945
m_256,-1776.8052307248267,1984.6221336462713,2759.3654274483356
m_239,-1125.7677309768706,660.0421958983568,1791.966345734575
m_150,-166.85410416260254,-2201.828949729008,-607.2387712275516
m_296,-583.2706688957721,-1733.224730708561,-283.3919691533364
m_92,-2697.2595489410487,760.817291895841,493.99170722060336
m_106,-1373.1371126988095,-1936.068441089794,-1941.6233192849884
m_176,-1574.6138170922559,-635.7918675813565,-19.57943064498516
m_214,-2025.2784911583544,-441.1786477219206,-220.1896280835351
m_56,-311.2465529399854,-2311.6670530512033,-655.4502660965659
m_43,2011.1112044499234,-661.0363643156722,845.0568324795246
m_138,-108.62968075629297,-2754.7597912044344,-1964.5407937605346
m_28,-490.07425429085527,-1032.887267474214,-1297.1266636575176
m_41,-503.32712168312247,-605.3338569357113,-235.55461254059682
m_91,-110.28293383494407,-3199.5733000763626,-1970.0925458486395
m_63,-78.83779128679862,-4050.736603359013,-2861.183232277773
m_33,348.66926633325374,-3571.9970263836663,-1903.822490948956
m_7,-421.75676604144365,-297.883810927609,-372.7980108802823
m_48,-336.01739730300886,-538.4308608173277,-130.51603586169668
m_223,-1122.7375058933412,-3218.9155540879046,-3757.121919059374
m_18,-517.6739050767458,36.01934476783493,-280.5918172892591
m_0,955.8795141572161,-1919.9426952237268,-1366.5180447959485
m_15,-369.5319092020801,490.8535085328362,-666.5301839794573
m_180,-141.2273553685936,1356.6296451487187,559.2074528122762
m_614,-387.90411269156925,1241.2654358565815,1382.469787441879
m_559,-1111.5681833162018,-268.4891228600251,-560.439454643437
m_542,-1060.8604205418644,854.1364032355992,309.8841636918179
m_489,-1474.1469004564906,1325.2813874375745,91.8989792350293
m_507,-1591.0464069695204,1198.7479989825306,230.08299572571786
m_401,-1030.1273657528202,1575.1236002388825,750.6522496361821
m_257,-830.7581560868731,1425.6717212533108,876.6858352514265
m_197,-707.4580495285087,1189.5676698865432,101.99435363885628
m_65,236.4802716817842,-4485.131058045991,-3678.4663565175388
m_410,-385.780842406121,295.8843345964092,424.0069309631416
m_478,-433.3485773083669,-541.1689773583965,-323.0117487152409
m_324,-297.47655221571046,-562.3616218514034,-381.0130569825375
m_384,-239.0813518974565,-529.8811131196707,-602.4730653430008
m_474,-373.9355736633679,-3035.147850214733,-2266.0839289991977
m_202,-748.1705611582126,-2888.9319384860246,-2321.978108566178
m_537,-385.4715861316485,-2034.504779745217,-1010.4905652011514
m_427,-1054.7436797321957,-2924.623237054497,-2980.0169547532937
m_234,-720.6462753436492,-2690.982136531028,-2135.397828960626
m_219,-341.4486631310279,-4530.051555945094,-4337.875911731628
m_32,139.0055909309803,868.4132648457798,809.4496876122813
m_352,-829.3730665004751,231.23640880185516,-98.88662095185363
m_159,-237.7719009437245,960.5213473239456,803.8167568300523
m_348,310.4923385467684,990.4894977890791,1170.7110516733144
m_421,130.7118294376275,1014.5089581337252,249.99571299960272
m_231,706.4959532956843,-305.2150971181532,1008.830716141034
m_208,-677.5512705978828,4018.8796658373717,617.2650482902382
m_89,0.7146380907058718,-2128.832843837627,-2869.0412862163084
m_434,16.63338554188908,-1649.112612570825,-1090.7190564021985
m_411,916.7089477344113,-1622.2911966847557,-1846.841192263272
m_79,-20.035205908206763,-194.3427497969541,140.77309912619157
m_673,1295.07287332415,-1895.9452336808279,-485.65485283094085
m_52,289.2720349210347,524.803385126421,-56.422090316913895
m_577,-854.595422551505,-325.5050752502084,-180.74539030718537
m_433,452.8734921618605,-532.379738435321,-410.97681882246695
m_435,-1003.9897159303151,-1169.9170316083698,-1955.1424747373587
m_584,480.6471285666428,-926.4688647685075,-388.60844878941407
m_430,-243.27949999026404,-1687.7690310346975,-1542.128437591429
m_265,-1258.1991328879735,-634.8158159215347,-1462.3202932598188
m_53,-1189.4202258523446,-678.487334858193,-1550.3059531342856
m_532,-2669.635241271475,-2333.785863710402,-5844.976228504624
m_485,-1635.2249767491485,-651.0214246714763,-2019.5522398675835
m_653,-884.7764130616113,-188.46400760270902,-1066.3981144956558
m_558,-882.9418382995972,-1643.3396221181783,-1779.9814968237495
m_59,435.6796884019,3249.9436657914252,3608.3031797837893
m_488,313.46342294532235,-176.66052717704403,-407.2385150082598
m_143,-140.66958836361513,144.0030817146068,-856.2297061565923
m_431,919.6382217707642,-1486.963627195371,132.52836002816298
m_8,678.9163275656647,-106.91152115670155,-209.68105419449867
m_355,1421.1947674044368,45.388162602244684,784.0079206897072
m_269,-1032.1278101632245,152.40644347009592,-227.63747240093355
m_66,-958.0796386626154,-791.726017276509,-1325.9305837409986
m_101,1442.2651410285473,1963.3301930768191,1357.3966838883775
m_429,1881.5935467086256,1207.353807253849,2633.721241930166
m_135,-162.3366317842649,2199.121037706695,1992.099706435105
m_42,-1527.3504980652242,-1538.0931516893072,-1894.04109858941
m_498,-2845.6317642135527,-1121.3162112210605,-2084.1575487519176
m_165,-2167.1127559977626,-1614.0614063570806,-3272.839622785919
m_200,55.60831908608585,-281.1925804325932,389.24108745019436
m_84,-1137.5310091038714,-458.08401969198275,-881.7641783276433
m_199,51.99592109945846,428.5589697861812,880.942712803826
m_250,867.3494191007459,-115.34984803951899,1258.9895699892866
m_5,-257.41996073870274,-1244.7300489420354,-756.009250363315
m_49,-340.33375836441525,-1054.3229446230985,-555.6356655027657
m_113,-463.7277742586618,-1089.3974500470401,-908.2184438579837
m_314,30.444983212113584,-1347.4185838135606,-442.99441972265475
m_443,-451.91591300206466,-729.7283732447605,-260.4932047911603
m_347,-5.1630414232206725,-594.8346355240363,982.3812995819114
m_315,-292.41908352308343,-619.0136827677874,-712.9904053801735
m_303,39.43878993509145,-320.4503063367285,407.3840929629713
m_9,-262.93859752893076,1980.50312904693,943.9011450080114
m_2,-1562.02976476685,171.2045773380335,-476.2506558637504
m_402,-755.1240095815172,-2741.3029377402704,-2820.3218304611005
m_479,293.0972614326573,-2218.2475813405795,-2355.727163281006
m_95,-670.7958287935263,-32.51585061311848,935.7515456915846
m_293,-1574.7176180802048,404.9444605030874,-23.45667671552927
m_36,-2259.6225320081144,1090.584856330353,347.1087234899383
m_327,-1369.177174731789,-482.7414205055223,-464.52284009361955
m_499,-3864.211960178247,-415.31202647685205,-3357.8973672330635
m_177,-2648.161987527439,-2259.6358541711475,-4416.221506438057
m_519,-1010.3795143002518,-383.427091360724,-1242.1364004525878
m_207,-1667.8436416342113,-1217.1579025748672,-1051.5969201061553
m_466,-1317.3366186039123,-672.3579145850214,-2412.6235923333015
m_438,-1411.6807537436162,1060.7612205232756,-714.3741296504346
m_527,-1768.6985680825842,-1230.398690240164,-1288.654899389302
m_444,53.89286758666352,176.69803247830203,-898.1100444462398
m_383,-195.04199953513196,1975.86161193856,534.2755805366756
m_209,-777.2375800969207,-86.68732121305763,-795.7496684308469
m_80,2279.2712670055766,5100.035392347872,5133.152289206498
m_97,-750.2602940153193,111.23440480055207,1088.39252273745
m_98,2177.2369919659827,4407.200671504962,4284.601248652169
m_664,-794.8795836655959,-1255.7397689446998,-2181.7480765939245
m_275,-2144.6130862788355,-1227.2199657972885,-1042.8197373097255
m_163,760.7644453200132,367.0888181427288,1609.0707852689034
m_192,624.0128511471677,-1218.6867986278442,-1200.9275829337862
m_409,-1085.5382377806636,-2465.4244356978406,-888.9360946560909
m_621,-362.88828329262697,845.2707315627637,504.6226568996812
m_266,-673.7418548704885,-583.8987513076557,-424.069571194356
m_639,-1104.3149631414403,241.47154183403885,-575.5887967274411
m_154,-547.7090363587379,1312.0194801767839,-90.33927658222386
m_408,-666.8516064853507,813.4161041536156,531.0652924947825
m_305,-92.65473074541725,270.95738519575985,368.6018300849555
m_399,-771.2921018540922,852.1565412402499,450.1978037831004
m_325,-1986.465322598507,-2443.0067116900364,-6193.893156898579
m_617,-2711.756625172628,-1690.9710331457065,-4424.050059160095
m_277,212.85724844747716,-242.1578949531623,1008.2950684037429
m_286,327.2215325658356,-1022.048716367614,-537.0410427646387
m_359,-831.7249659997544,311.0384506040956,-350.0483956965737
m_100,828.379852940132,288.31389992107256,838.3890921493315
m_276,852.091642406867,256.18461873785003,727.5464209143822
m_109,-4186.258393061417,-2626.65078070909,-6379.772024161121
m_251,-3765.48680997652,-686.4426058517737,-3240.7265585304544
m_453,-2692.6437402754223,-3609.8988705773445,-5658.504792938482
m_195,-255.74822029670966,608.4671495987154,-57.6763342786152
m_253,1901.5078969672452,4808.750115216382,5238.940511264451
m_278,1402.6500321388073,4333.359710305798,3999.436716683862
m_78,279.85799913319704,934.4368970692607,-375.39229515613016
m_132,201.27247034711166,1050.103676871635,1424.6310554897618
m_162,485.00347239091406,-57.017090136859814,1263.2272437144127
m_128,587.4593928358358,966.62124680583,292.42103737715917
m_203,49.84234514859131,732.7307702299454,195.14708512446313
m_30,-1028.1839572608467,-3643.582680697996,-2759.2513359454933
m_104,2418.2946844821086,332.0287959874144,1249.4429535421386
m_31,334.1531020635788,1846.1075045294672,1133.7567834865351
m_116,16.09897556872158,497.1989029555792,-116.53408025793526
m_25,829.812679153464,1189.925448220126,861.1526239994628
m_93,-1707.470523836987,-1716.3142701355625,-2624.1673708475187
m_267,-2497.72858772191,648.5478384614559,-756.7942531811999
m_268,-73.94286810238516,281.55315744081196,1097.740503576365
m_297,-2291.3928554867493,-2497.746204132919,-3053.143825687671
m_517,-1738.5895021575159,-566.6008955262348,-1586.4402191993686
m_74,-1664.9609186115415,-2187.5557865743363,-3934.3551462703404
m_102,-670.2178796368565,-2011.6486570420982,-2907.0698930104672
m_459,-991.6895126828545,-1797.1774350345572,-2925.860741345811
m_280,-1590.6093621544353,-1350.8976516665482,-2749.7739053900837
m_344,-547.8049081647249,-838.8205375933859,-1309.4898971801667
m_556,-89.42554366933462,-1304.9702657391533,-648.3122817534352
m_151,308.7466129653538,-381.71020482485267,234.6188650839503
m_243,-2943.868468163533,-2654.2532266878015,-4313.42843240186
m_248,1884.59527313352,-3312.8479445627563,-1029.1276291115155
m_212,-333.3699908507857,-2811.429813167642,-1747.3134262756105
m_581,2058.594840872415,2924.7341634482586,3570.4246936762756
m_633,71.5987415014736,532.2155875193581,-318.2040342645475
m_221,193.67862714348524,-431.0411938657842,-527.2439299011073
m_35,1132.0404921757342,-1737.6456209557175,-377.5105003552746
m_693,1984.6403246094235,4178.746957345705,4567.58292790369
m_294,110.12994608531461,2286.364439789335,3398.455554542886
m_183,591.578703972509,-348.1388573199923,-259.69476632702583
m_460,-584.5377646515793,-1085.8697544703796,-1016.555415873082
m_631,-1123.210680580451,-1647.4979736906366,-2737.450764831183
m_548,26.53313085765724,1782.0813282569345,1882.9931110127438
m_630,-823.1716896905386,-1010.9255191826488,-1548.6497098720777
m_141,-1121.30368921679,-1170.7209935346987,-1968.9013630307597
m_600,-1193.9650749112013,-253.84763353441735,-1573.8878996018072
m_627,-1231.7479135006363,-555.9928329190902,-1804.06894354824
m_473,-3464.43506803442,1000.9076566198754,-2965.419612854354
m_217,-1051.5403903932183,16.362745096821314,-869.0521338356547
m_139,-2513.5075639858455,-3204.9925619624987,-5201.084704873128
m_391,-2170.6480343854582,-4001.39529490418,-5429.628018820952
m_495,-1797.7977266996163,-1911.9239705581747,-2930.218422507909
m_37,-2092.056094455083,-4040.9152907707935,-5669.461720873622
m_623,136.17036742091076,177.13915567997896,381.4743639405504
m_287,132.24943592987,-344.3976494882364,-586.2774215638117
m_552,-305.4525618007631,-744.9537805822662,-1031.1923016259932
m_447,-469.3250507089724,-441.41136394155643,-1078.7739086961262
m_628,-1183.2607207226,-711.3239264728444,-1243.9849121092725
m_70,-651.5568383961963,-1118.3865016460313,-1319.6525235651063
m_637,-506.8296389336686,-20.567555351138218,245.49368975878224
m_318,29.90648444877138,-1878.9117392235487,-1580.8693629650795
m_493,-374.3413510201435,-240.36595268472146,-406.4185486647968
m_587,-290.43024280587315,-159.79821823939744,-202.8919305582296
m_193,60.46343907840368,-1211.2152292347732,-871.5490518955058
m_569,-981.4317142140842,-30.914975586097423,-640.6063659585697
m_319,29.90648444877138,-1878.9117392235487,-1580.8693629650795
m_187,983.256535894961,-1140.7936059517376,-262.23708648910616
m_88,1440.5260400643378,-1146.4674452972213,1275.8683590741057
m_660,705.9093932949135,55.69683181036288,1407.8496024094734
m_387,417.8640821938879,292.27632967863855,1386.9550191217768
m_322,-248.12863858378208,-693.6528685503995,-306.72784454666515
m_586,109.35831510287218,498.14362767909836,1386.64191081941
m_233,795.5040427498507,-999.2011446225963,71.44625345410022
m_602,888.7650437021807,1925.70030275143,1830.1574405561225
m_362,-700.7729484107184,-1023.2789207986651,-1493.8099104479707
m_534,-1088.1166672876607,-1137.9301343020006,-2007.9896047386526
m_465,503.7219684342682,22.717900655139882,945.3232315666503
m_125,899.0005616535283,-631.3810052255601,830.1839215605561
m_480,296.7913217856911,-248.42347736156194,546.9887695498069
m_634,-259.97215561067026,129.49168920192844,91.41383084078043
m_624,886.6213514830034,21.46859174259505,564.6359190042847
m_247,212.9877191062553,220.34052317521412,964.7265390921139
m_432,60.73076363230918,-35.58752540147559,583.8372259864485
m_376,416.20440169909,134.55285485447092,950.0492104706036
m_122,505.76482621300255,-49.34485334553744,597.4310249456752
m_226,726.6134510093467,21.125980697842632,891.1986922369767
m_90,571.4314161115068,18.378235515313392,823.8605744402488
m_674,504.1517332975426,1530.2912009620825,1537.9755195736927
m_117,-1002.9945419996884,1463.888351341503,955.4920192637962
m_682,0.7359828473043255,-124.86095478549723,722.4501898435141
m_368,-1347.8195906198914,-1422.630031903611,-1547.0881837920583
m_340,-1202.1384372268246,-1944.017815956764,-2208.790600838944
m_616,103.52399502464355,-1538.408475349895,-162.93682656107455
m_557,-461.7202033587722,-2163.381069090669,-1586.425772552495
m_169,-4059.0190170151673,-1987.4995366104906,-4434.507652339729
m_213,-960.2055111668396,-887.2177079133781,-1254.882373425087
m_24,-1440.7139689483088,-1233.662986682545,-2145.6041734359915
m_505,-1021.9580687125894,-817.6681958325394,-1479.5893220654361
m_441,-1894.7114787459002,-1592.096251604471,-3039.6293271014915
