Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
17.309,851.7821,+,2.199125566E7,,,2,13166.78705,13647.37689,241230.2732,123147.1256,250760.647,88479.8631,92119.6559,149447.3309,152457.6978,310872.3098,51876.5488,206963.0588,187560.8932,202917.5514,220780.5297,73811.49949,304557.2608,149401.078,100483.8854,222605.5787,133796.512,173986.8041,408958.9056,753910.309,322521.2999,2.199125566E7,121917.6725,632984.7546,162416.7539,225046.3663,1621067.067,806554.1048,966979.3465,288000.5126,86465.90912,73042.81921,307812.4167,126076.1118,103738.1605,51641.41566,67562.75531,186273.198,140484.4916,97057.96836,76707.79329,130515.713,178502.6743,93525.52298,358230.2331,251324.0273,195614.5553,4217691.272,250968.132,1086116.91,144159.9968,177312.6123,93876.20592,85030.94435,333015.4105,168632.1275,240126.2449,292617.9238,325210.2962,155478.7006,65607.27691,12886.74775,26037.05042,
17.309,570.45837,+,9199868.019,,,2,408590.367,438430.7891,2342653.946,2394732.593,2446183.325,2088887.956,1911095.634,2778438.396,2193451.708,4416336.231,975476.0555,2436429.57,2494497.124,3355245.474,9199868.019,2273099.745,2892533.464,2626964.998,3037444.336,3084453.901,1947075.246,2510274.786,3412571.685,5092500.394,2806037.683,6648653.253,1466380.858,4198374.411,2709434.522,4050008.588,1873348.681,5157667.944,1517760.424,4119993.655,1881614.709,1875987.27,2986583.344,2435704.478,1832214.582,2395340.254,2773729.875,2901413.616,2296306.518,2060480.438,2279360.28,2161261.758,1808762.692,2981005.322,2324403.229,2916089.616,2654180.077,1123209.584,2518626.125,2231515.072,1913625.074,2732188.381,1904740.905,7640262.186,3084586.289,3532072.615,2537306.464,1984859.392,2755852.187,3036367.428,761142.1278,516329.7912,472544.9817,
17.317,810.75562,+,3055909.143,TG 15:0_16:0_16:0,TG,42,12466.85811,12921.90043,1544041.591,262606.4549,2306115.634,221340.4364,537311.7052,236849.6765,694627.9982,495779.8086,214094.4471,650308.2186,688707.2879,302365.1101,2146245.953,154685.0746,558997.5789,268518.2775,491953.1738,243419.7056,940401.4488,324523.942,3055909.143,1052699.646,1495872.566,1444949.857,373337.6622,872445.1041,929818.5634,484168.1828,189163.4819,802203.5064,122959.1084,591741.4867,318592.1861,188347.979,1173711.136,339596.1712,506589.2514,144578.8099,309914.2523,262001.7207,369160.6151,204983.968,293080.07,233314.6327,1235585.976,254478.2319,3022476.12,297708.6965,950089.1092,189832.1088,1355579.897,139853.5297,1256195.402,298477.912,210845.3596,342186.5146,2327248.402,275647.9545,1175906.931,706085.0195,2638434.951,447117.1182,165425.8385,24160.38126,24652.95534,
17.331,717.61591,+,624260.3707,,,10,11969.85451,11590.03689,384180.1452,106374.5898,240072.9397,98823.30782,130463.0533,56575.45522,152480.5502,76969.96655,69217.74714,235587.8139,220677.0906,62454.00102,150716.8389,64248.75,399382.8422,227544.7141,199858.1193,124266.4132,186903.7638,124587.316,66233.41381,98300.58433,62642.06392,140526.3547,38783.50252,92989.0577,286187.6148,96773.50137,389454.1604,94860.24792,335264.7654,80683.69655,238281.4128,465109.9818,325821.2554,402260.8173,438183.6083,147017.4734,226480.6471,208536.0619,191545.6362,183403.1583,180858.6213,262360.1631,334334.7251,337909.6715,147980.82,148636.7657,278738.119,276587.8202,493459.2938,321076.652,493631.7658,216685.8133,624260.3707,132305.5887,52767.50446,73512.28922,54405.26031,77063.63558,64816.41331,74690.33432,12991.88334,11715.2723,23670.14096,
17.341,695.57251,+,1218537.916,,,6,2989.814016,2934.402818,366363.4763,284874.6599,89015.71926,483060.3973,209068.0996,281775.4257,232369.7085,108327.9031,40734.42292,182748.9517,187909.0144,319186.5501,99972.43551,348280.8555,269275.6535,157855.0655,181715.8317,384551.9011,452129.9556,185680.5032,69194.88369,20995.66411,176202.7462,31758.78475,161504.3991,27962.63623,210292.5757,123041.1269,758289.018,22237.97672,1218537.916,260346.7648,328999.3295,255073.0207,389336.8869,264574.0437,279049.9413,62134.41975,384070.5111,356177.8533,258446.1502,302932.6413,297347.704,362639.461,291943.5924,267014.0626,63426.28994,59054.44059,278387.2813,475632.4222,201199.6802,481813.0365,618381.732,246926.3999,209566.0275,123631.6737,146131.5259,71670.70446,406850.6426,135617.3168,156988.1685,69008.07421,3709.328052,3155.946806,6758.090075,
17.352,926.81714,+,2.366002938E7,TG 56:5,TG,21,15824.9169,22252.93051,9440428.449,2510423.933,8628866.152,2512208.829,3724082.546,2865362.585,5877739.904,2.366002938E7,575598.9305,9927605.784,1.028762061E7,5249837.713,9223578.998,2352454.675,8481205.424,2807882.865,7641161.349,4066461.726,4333958.359,6874643.902,2.141766018E7,1.405904384E7,1.613999189E7,2.212786595E7,4823559.68,1.08853814E7,9620451.884,9047452.893,3549657.321,1.976349664E7,740585.4304,1.678438803E7,4390855.121,931125.295,7244309.005,2347546.481,3863734.462,651621.3017,3544167.22,3055975.224,6110004.071,1949829.189,1793444.672,1514663.606,2687884.869,2899675.88,6236464.962,4886284.766,5572597.172,2265029.181,8436241.93,2113380.656,5337911.824,8506383.688,7082224.082,6048807.159,1.029205708E7,6899031.64,7526586.189,8277567.856,6015603.757,4909166.825,18733.46912,19714.19797,31293.44751,
17.357,925.80792,+,2.231469182E7,,,4,16418.09998,23087.06202,4994210.302,412479.8197,5152779.544,1817449.098,780867.8611,3541655.049,2025154.432,1.212012308E7,271824.4981,4754840.106,5541277.517,4751477.354,4703569.512,1875083.819,2406257.827,1864275.446,6212779.805,3063860.598,2383837.965,1913640.341,1.019636361E7,1.073988361E7,8384702.142,2.231469182E7,2675191.667,9378158.78,2361799.8,6709059.219,1635334.967,1.887501479E7,397214.8988,9321719.352,1274200.25,822520.0659,6150765.105,1526223.307,1285015.427,356250.8444,1951986.117,2008874.849,3426624.259,1187572.726,1514250.852,962879.834,2485713.293,2166892.457,5250945.553,3463168.882,3038925.807,1526362.726,4550926.886,2287621.659,561260.8664,1707672.608,3698566.083,2157751.359,5934886.427,5120008.601,8493220.354,7455019.177,8570684.216,3727642.638,19435.67672,20453.16733,32466.45484,
17.357,967.84033,+,3860603.377,,,43,23675.93521,33292.99889,1646015.941,638139.179,1023941.875,692931.7074,276041.8691,1035468.393,570417.1509,2587352.568,424324.4075,1486785.284,1562474.719,1504798.729,1305665.779,600162.81,591510.164,525093.8067,978884.9116,919330.669,376470.7642,817419.7056,1293109.943,3860603.377,1882480.924,2735208.544,886449.2809,3119602.658,1485101.545,2416262.035,262309.9277,3619625.671,174307.9356,2201402.147,796574.0414,274131.2729,1508437.864,651578.9077,420919.5832,203048.6078,251494.9459,853017.8825,1046797.315,326464.1658,617047.4579,431397.1687,708287.9007,718049.7154,1061310.519,1240652.908,966451.689,701887.922,1046118.714,538963.8403,722432.7871,644803.0258,459549.258,831083.1265,1506739.812,1231945.735,292505.4372,1731757.597,1249492.01,1520756.312,28027.4711,29494.75669,46818.67463,
17.366,952.83264,+,1.817708703E7,TG 18:1_18:1_22:4,TG,37,18796.28883,26431.26101,778273.9286,1391559.046,1147739.555,1825767.765,503208.4804,5042925.246,825923.5907,9197218.763,299166.6854,1195038.307,1395589.279,3974228.798,1440709.488,1735063.007,2106924.98,1744842.832,807519.3888,2150939.119,497908.5942,1973436.458,3519155.45,9520364.199,1648670.414,1.817708703E7,758635.4918,6886915.983,1156870.829,5354304.749,255214.774,1.109320315E7,305330.7652,5243942.2,462461.925,604702.9317,3831610.23,1326002.69,435709.027,349578.7613,353440.7669,1352004.651,1587663.759,847746.1806,640754.0379,770418.7073,406436.4314,1539224.697,640711.4593,2851579.582,689780.5705,1347321.461,1077413.379,1664739.704,917464.2891,5797451.24,1503366.197,2345516.422,1443408.618,5464295.055,1035225.157,6622206.402,1344196.8,3597843.776,22250.96654,23415.84233,37169.27435,
17.37,993.85748,+,4194799.924,,,16,19016.72622,26741.23912,198560.7584,289092.1575,80338.68555,377452.7533,279871.9454,438428.6133,199381.1816,1743627.307,149689.147,262156.6591,239690.3658,786346.075,416350.7115,345593.5835,423059.413,487764.0421,224297.4557,348667.3816,164144.6636,402985.7933,577705.5922,1236633.18,547424.6281,1986939.462,187748.4628,1245613.582,298252.4688,1100141.345,182171.0478,4194799.924,100590.6563,843617.1252,79398.94046,89764.13597,571435.4095,240778.7824,237928.6161,99238.9756,92058.76293,240468.0425,295341.6924,327270.4105,215767.964,167917.1428,176866.9962,241830.2315,254370.7898,568662.5919,82493.02678,237845.3208,248435.8718,377196.8827,311178.1098,619390.8442,349276.6141,464148.7395,335197.7253,792349.4823,276278.7612,557403.5533,388995.3672,695300.6123,22511.91937,23690.45649,37605.18474,
17.376,777.59546,-,6060307.529,,,4,475802.3815,488331.8083,1776318.85,457564.9431,2011002.195,958312.6279,1710362.475,6060307.529,1342009.639,2092509.583,509964.2313,735327.0034,1196356.583,2138592.177,1314021.492,2912905.085,1854959.27,1952919.805,2111307.076,1073564.929,1695032.887,2123629.96,1997116.596,1558275.107,1048892.724,1494916.723,1190964.56,1557967.1,1247317.136,1482862.973,1652452.531,1286990.977,2588512.365,1902627.758,1126297.373,2797325.9,1879384.231,1095660.428,1043243.886,983693.2388,1156527.851,1932931.177,1119528.33,509566.7294,1309964.852,1880297.247,1227742.355,2180562.901,1574369.421,965751.4325,1960565.713,1041327.301,2085958.801,1189000.527,1933882.992,2215342.56,2067700.565,1750576.676,2154545.191,1207560.075,1907271.282,1861814.194,1958312.612,1072770.789,906838.7307,576633.154,543678.3952,
17.378,822.75269,+,1812716.024,,,2,39683.86759,7313.678068,242166.2724,58473.06365,179354.3738,152410.2317,61321.229,1118391.274,30142.90475,128027.8878,10522.55064,162495.2504,164233.9088,205164.9203,99976.08307,141872.1373,163470.7936,185566.6666,1160793.812,118087.4304,114039.0963,158582.4928,153376.2374,657036.0097,184419.5715,1315663.72,37663.99057,119433.9803,154681.7679,427272.5424,64186.62375,495948.8368,54042.40529,439123.9228,73075.25701,243340.2623,288312.893,179499.0057,99401.15091,345717.1712,92973.11447,193330.1171,97471.13842,129532.3252,123356.0853,154183.2074,131240.7017,73924.74925,173379.4348,49839.7788,61584.92064,124580.66,151735.7635,105632.7812,40276.90341,200948.9535,75350.51848,764930.6275,229328.9904,302335.4321,114599.0932,1812716.024,199941.7127,336442.1901,8708.206806,7996.59793,12204.28284,
17.383,591.60999,-,4383987.248,,,12,79403.9231,129024.8514,961940.3119,1712228.787,2045204.61,2320751.37,903817.0619,1778548.923,555254.3947,2841898.655,464011.1052,2158596.355,3155212.796,3673048.686,1059110.552,837826.5663,877244.1436,876219.1352,953045.9377,2597609.044,849463.4106,3506073.971,956689.6043,858713.5511,1015595.615,990923.5188,476703.9407,2247165.09,1047275.753,2565344.328,1639502.61,1004806.998,764429.7865,853138.8403,2828904.746,828729.9596,972623.0784,732556.9254,1656885.625,2253612.969,2000475.867,2358879.567,2012096.175,779069.0203,1941853.141,988228.1403,3488630.523,2437920.074,2457033.141,895637.4115,2135464.793,2330784.813,915245.3737,1962817.61,1865592.85,3433208.307,3277686.035,1772460.508,1036798.995,4100364.665,3386573.141,3886034.397,4383987.248,2431190.653,447078.1088,185957.4163,79476.38631,
17.384,955.76227,+,6891927.935,,,2,8865.963414,12856.97598,560810.5157,1026790.296,608832.2964,1385976.873,180910.9255,1642202.168,625850.117,4911070.949,344130.5491,792889.5292,878673.134,2920506.085,811521.2421,1047252.061,1363353.337,996044.9266,386100.9929,276720.5392,248093.7075,1319864.102,1816473.465,5032008.472,224101.2501,6891927.935,618510.7593,4484458.715,665303.6261,3282519.342,214214.6963,5882326.064,179942.383,3576533.078,161689.598,463919.8626,2484668.225,1021032.559,235161.3586,246672.2012,138536.5591,1219032.059,290217.1985,1400145.582,377858.936,694729.8967,255033.4799,1066961.22,136829.1225,1674282.405,968223.0945,991384.4091,830255.8189,1590439.097,617457.7172,2808450.697,1119731.249,1966328.751,808676.141,3518739.885,621145.7066,3540141.901,1151589.892,2132742.894,10823.55254,11390.18385,14114.75556,
17.386,1724.49182,+,1275745.775,,,2,20279.77577,29121.04724,105926.1296,70670.09107,77384.48719,86642.36752,44624.29676,76608.10713,76733.10698,386641.9813,64847.10569,80828.81194,90999.51882,107125.72,133736.9598,67328.04792,104722.6835,90291.66282,110000.7777,95326.41256,55299.45312,73177.38647,359506.3741,853130.6683,140555.8246,1275745.775,194596.8603,650598.8864,77710.1028,309994.8309,49576.5633,518912.9553,47373.21952,274420.0423,41165.85539,55631.8712,220067.9388,70128.00858,50007.78301,41683.00923,44601.88592,78116.89546,56173.88805,61224.86179,59220.30188,69871.05856,49614.28558,75349.12432,93151.27817,145540.2073,105807.2152,59990.24306,63479.88379,67638.08348,55225.89168,78235.25948,55927.66935,74695.02799,136184.5058,302264.4247,120718.9589,170161.1031,164513.3207,206152.4503,24515.34368,25798.76345,40951.81813,
17.391,1750.49756,+,1526189.519,,,2,27923.42905,39265.80658,114504.3599,110515.3181,109754.0708,126663.3222,74653.89944,131979.9425,80490.14933,439930.872,87437.58039,113641.0706,124536.1736,192772.7953,99136.40437,121514.5633,109404.267,116527.1145,90575.9589,140284.2183,93683.92843,129715.9703,208618.3229,850706.9357,224980.5943,1526189.519,185516.9545,662858.7345,103686.2619,433649.6825,89593.66578,722023.6051,72996.40539,317545.4561,70208.49871,81558.29676,237273.5555,111729.1422,95524.48934,75344.19587,90673.19563,128831.6277,102127.4615,91636.6418,92962.61953,111048.1771,73699.0383,155532.2176,122765.6093,224347.2894,92328.10788,94600.26535,116023.979,119933.8066,98577.69927,142900.9362,94207.35876,102859.3679,177967.5772,364924.7869,126917.2842,387545.5143,151204.5545,281306.8837,33055.63619,34786.15475,55218.00629,
17.4,691.60083,+,688743.4087,,,18,12221.79431,17550.06828,540607.5158,115268.5332,444058.6409,100248.0123,311367.8922,36984.21524,271961.1534,84781.85911,152500.7322,391876.2338,410140.9952,106016.0963,243584.6855,62870.22917,602242.3796,270942.3668,319349.8955,86867.63102,301708.2596,109247.1337,69646.03866,80569.72333,82142.42807,120841.7355,32825.10406,67533.25385,612465.9546,78630.01147,503290.3865,81957.50532,475809.5634,73992.41682,403195.6853,295224.543,505691.8066,330761.1293,688743.4087,129047.6518,463183.9833,176549.2766,314833.1171,120508.8357,319808.1706,180842.0021,622993.7555,218963.9898,368958.1501,137924.1216,422402.372,284577.0602,608846.4287,451735.8294,603675.3229,208447.2996,633734.3448,200585.7585,60924.73339,62726.52626,104831.4165,67453.55381,89511.27971,46715.09877,14774.39846,15547.86325,19266.96637,
17.404,1750.52478,+,2143309.84,,,3,16913.64347,24287.39923,82405.04718,50946.94161,64539.84706,54839.00459,33298.22298,51506.47375,45410.02835,257233.9919,54083.47894,62851.04227,76454.83042,197518.0853,86791.48464,54266.33669,77197.66263,55489.93743,79314.5126,78173.52434,41261.57045,68385.31425,169137.7309,225644.657,76267.29177,2143309.84,168923.4377,281605.9065,91459.79169,368969.8339,36416.66972,590999.9529,28194.32307,218097.5589,33970.126,36094.9208,196069.0252,55479.7111,36253.41092,27231.51236,36027.21477,49691.27405,43446.16817,43473.5614,47448.46666,39764.20127,37461.32719,54277.20568,64147.42213,185541.2689,61542.77593,50032.78115,52841.93894,45852.63461,41983.89579,67314.36897,35884.83941,44446.57169,142473.3499,323230.0875,111150.1956,413798.9838,77126.29088,244069.4804,20446.17195,21516.56369,34154.44329,
17.417,637.3056,+,9244794.146,,,2,143482.8917,166129.8283,1128519.989,871661.4835,1122982.581,1585668.033,1059676.828,1267685.918,1143285.484,1568959.714,128439.8457,1217400.75,9244794.146,1255977.192,1132427.553,1342315.362,1128702.809,1534168.13,1230158.232,1067196.106,1238023.344,1369780.649,1784385.038,1165587.505,1458922.15,1169352.405,386151.7793,1223047.573,1237953.79,1297234.719,1027210.113,1276082.163,614363.7631,1401256.311,1117254.488,986497.3549,1124395.023,1119441.6,949418.394,1021746.108,1066116.364,1211042.52,1018431.56,1061474.213,1173995.855,1178200.348,1111788.846,1220451.751,1246505.685,1587491.954,1261195.808,1253370.218,1197204.316,1185005.044,1052905.939,1163734.662,1171242.654,1073251.08,1528868.549,1612378.978,1063969.628,586099.2308,1262158.623,1475023.733,275359.8423,250157.488,200267.6577,
17.423,786.60052,+,1081511.684,,,3,3617.48078,3158.347135,45350.45666,90118.74593,101296.3279,155950.8407,96669.95215,151310.831,29350.059,93327.12018,9359.557517,165920.4807,56425.16902,73250.855,41593.24186,54375.94848,44672.12016,114912.122,29538.57698,661985.8202,63658.72739,73087.10563,656847.3518,156284.8783,109406.6538,130427.9312,17346.50182,414068.1537,36314.52595,42486.28737,59144.54922,65483.06853,45504.68738,138934.0106,109378.7048,120145.1555,73870.62959,138911.9972,21334.5453,61136.14556,100140.1062,74813.69674,56049.77185,110334.2978,65599.07246,124228.3055,43674.71894,99179.90533,23874.99065,144816.8181,280336.2433,88664.61255,16490.54002,382716.799,40186.52064,221435.4019,32557.32434,79490.0283,75198.60476,86239.02546,40612.61837,366762.4091,146985.1862,1081511.684,3979.660944,3591.942825,3337.903821,
17.43,697.5899,+,1550092.186,,,17,11389.95656,16355.57842,515970.2529,936650.2166,737208.0582,1402717.219,1249497.233,1117771.601,294309.1293,609639.5301,161471.5762,722763.9315,834007.5932,796493.0492,567668.386,1196151.064,668493.0293,687966.6667,590168.4139,212566.3855,750485.9027,107534.7059,435116.3333,313672.5953,692998.4659,118168.7889,230670.9107,387756.2969,585408.2311,744494.9427,993371.3759,263474.5852,924773.3878,666104.4803,937935.3316,1190539.769,1550092.186,976505.9274,774931.6837,407207.9289,941228.1679,1190532.777,927660.6275,1317757.123,1138806.367,1069480.712,882959.3135,1422895.14,599789.5073,689175.8709,895350.008,736412.6396,649054.621,1437052.936,968911.6936,1220503.773,1173427.894,854490.5913,969685.6052,1163418.991,1244812.299,734150.7662,1365966.266,601703.5332,13768.82579,14489.64714,10731.41051,
17.437,759.61877,-,1.5026166E7,,,20,1779619.474,1840461.909,6926469.186,3654840.17,8176296.823,7325227.08,4111088.522,8157403.777,3245845.747,8041680.228,3958610.388,4790911.969,7839853.44,8433821.293,7683728.653,6868318.522,7672375.822,4463366.254,7890931.93,6872475.875,6700431.954,8031020.275,7632761.281,7655915.342,7673777.878,5864603.703,4701064.25,5002833.654,7871635.422,8445334.378,4149756.466,5095762.357,3725321.35,7111481.413,7578964.348,1.5026166E7,6758052.394,4189332.134,3993857.17,6571599.546,4447401.694,8039742.897,4331277.979,3883375.644,4671961.014,7745879.604,7499878.582,7858281.312,6070636.766,4103481.774,7954862.749,4197952.294,7823631.439,4878801.442,4569171.449,7838691.535,7214710.685,7152196.025,8182184.035,7500049.801,6810358.788,6986252.806,8665503.792,7088164.33,2777421.925,2010022.236,1945032.619,
17.438,836.77075,+,4.118883567E7,TG 49:1,TG,124,12439.88226,17863.23493,1.10050485E7,3568194.416,1.160802679E7,4559724.165,2861986.292,4109940.223,4011657.906,1.299522034E7,702157.073,5458031.805,5979867.568,6797120.571,9202349.912,3158603.801,6548225.293,4504039.366,5344627.695,4730574.489,4850055.638,4910618.768,2.346551387E7,2.714502378E7,1.24630822E7,4.118883567E7,3276050.377,1.935346354E7,7559077.646,1.316660161E7,1394540.869,2.105291464E7,657433.512,1.25063115E7,2866406.792,1338001.913,1.088039931E7,4824073.461,3309753.969,1199366.254,2362378.854,4221516.876,3935206.014,3077108.891,3339408.081,2889707.519,4903601.859,3664239.119,1.2006998E7,7003317.079,6922102.411,3480994.846,6451144.47,1535978.834,5594548.843,5685417.967,1957932.836,3857244.675,1.161825143E7,9540320.589,7335688.885,1.440054718E7,9622818.573,8936430.439,95530.36822,15825.30218,11720.63146,
17.438,369.35168,+,2815399.266,,,6,8569.361002,12305.30206,250639.0842,1130655.896,997654.3954,1906519.185,254762.2343,1030086.862,397966.0685,1699749.047,76602.551,332256.4604,432448.8158,1784261.877,929066.9722,1581988.307,1576526.029,1022265.808,265894.1599,1501867.713,876334.7916,1224944.373,410245.4833,1623236.439,1709826.3,2500557.098,85737.21841,1211125.233,946686.1236,1516604.235,854155.2668,1663940.96,966069.4227,1906221.725,145499.7422,1226361.942,933940.9453,1614025.799,1010568.704,573538.2664,409841.5535,1434461.105,1249014.942,1355548.259,1064575.947,1095189.241,606421.0972,1793989.642,1123939.112,1457681.548,1368209.562,1122618.624,1006730.232,2815399.266,1116598.59,2188871.682,365963.1658,308274.0735,1276637.604,648453.4959,511143.3479,660604.3044,1858035.602,373619.1677,10359.12983,10901.44783,8073.896528,
17.442,900.80121,+,1.920140388E7,TG 54:4,TG,20,13846.26996,19882.75837,2334187.781,1689261.198,2348479.299,2156692.523,1383887.355,2585824.711,1585702.106,6998744.953,358778.6325,2893198.031,3052603.686,2694656.453,2817762.699,1582218.174,3028302.117,2028243.958,2644082.062,2674425.863,1531707.147,2007221.575,5637986.404,9916567.436,3809257.151,1.920140388E7,1539176.851,8879798.729,2829864.103,5766609.147,986081.7726,9758980.438,599287.6574,5349464.338,1956440.474,743258.4669,4622509.731,1837633.935,1400805.637,420492.3403,1290032.605,2046207.248,1598648.737,1201857.597,1910061.717,817051.0699,1677966.448,1827287.285,2940507.157,3338085.837,2949242.528,1419710.604,2862283.319,1193351.79,1847402.983,2601995.218,1356200.255,1871993.584,4663765.026,5059830.732,4300336.867,5628691.707,2928935.158,4457361.126,16738.1568,17614.42766,13045.70445,
