Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
8.908,924.59723,-,8016600.965,,,16,12036.79394,12558.56547,779526.7187,3957056.88,1314602.109,5125718.971,788166.728,4415039.493,625926.4856,4638165.94,622649.9339,874259.3094,1655189.377,3685119.466,1177065.084,3165021.739,1009586.924,1717270.436,1266868.879,4977832.987,759398.5086,6120411.512,1230682.146,1079612.98,920677.3388,6752592.261,630031.3678,3339939.685,993108.2926,2470491.073,672986.4408,8016600.965,785159.0488,5644991.441,974044.8856,2311694.231,2010544.576,3399680.079,1119849.667,2744856.394,1131371.687,3714962.733,1201626.34,5814676.94,1302537.613,3827401.571,1098709.708,4322498.11,892485.6411,4519575.005,1254370.83,2452431.907,1070120.895,2686598.608,764171.6084,2756942.368,938718.6986,4727093.223,1269621.123,3848907.972,850224.007,2141679.116,1243614.528,4893541.609,20207.97796,12710.43273,12559.96057,
8.912,1588.13074,+,7603422.591,,,11,8337.282618,10559.56763,1588191.1,3291364.95,3209290.202,4015227.865,3370765.271,4330830.336,1953475.815,2549194.916,1997383.012,1838867.136,3178132.644,5447750.327,6464975.067,3832534.989,2668703.233,1167160.531,3435232.879,2925631.224,3706782.665,4715468.592,4390157.266,5165722.899,2352629.437,2728784.554,2711334.331,4918906.76,3418292.601,5328821.077,2105402.678,3344891.89,1018694.824,5417209.886,2873237.008,2127515.5,1777465.064,2727291.651,2626215.659,1205664.377,2316342.793,5906063.211,2443125.409,3301583.799,3329264.745,4177025.185,1999459.789,4213747.253,1222067.474,2924367.423,3711869.06,3153258.521,915846.3223,7603422.591,2556107.144,6002667.95,2064817.702,4669758.208,5651990.703,2411262.434,4133780.166,2858867.544,5687329.389,4924425.849,10275.87731,7989.472082,7981.457567,
8.913,772.53076,-,1.16583485E7,Plasmenyl-PE P-18:1_22:6,Plasmenyl-PE,92,14410.28601,15034.9438,3497271.825,5755223.248,4736206.115,5424546.345,2838386.776,5846614.287,1995674.669,1.161123458E7,2144179.18,3847714.269,4801353.396,9642231.132,3798953.702,5265800.506,5328369.611,5301361.354,3191357.333,6338221.978,3079163.526,6445709.513,5521592.05,6247782.995,4915168.995,7563331.655,2034565.707,8008859.15,3181924.61,5096250.734,3205399.441,5814796.666,3230851.413,1.044750382E7,2716194.872,2942969.248,1.16583485E7,3931505.836,2629649.401,2111321.219,3264396.452,5529280.073,2869829.473,3955635.415,3169264.242,4308466.403,2015817.623,5943724.311,2121429.195,3586891.946,2784821.56,3013745.103,4416977.846,7998014.351,4183750.926,9451831.791,5960376.704,1.06080945E7,3885111.024,1.105555721E7,4663828.9,5974802.236,4573908.289,8185605.27,24192.71641,15216.75722,15036.61399,
8.915,808.58551,+,2.182312769E8,PC 18:0_20:5,PC,115,12992.82074,13296.55436,8.433030405E7,8.264980255E7,1.648168492E8,1.09163E8,1.264580572E8,1.365879235E8,8.382914361E7,1.609842879E8,7.184245398E7,1.113397116E8,1.513929447E8,1.822906303E8,2.159918089E8,1.447364385E8,8.367305169E7,8.156955043E7,1.548143092E8,1.452022108E8,1.408213269E8,1.473201613E8,1.560363828E8,1.177949211E8,1.389798913E8,1.879228688E8,9.587826528E7,1.641521608E8,1.340306134E8,1.03484535E8,9.975050917E7,1.32013833E8,7.798154494E7,1.537559137E8,1.170301048E8,5.949656106E7,1.086992334E8,1.082562153E8,1.099089666E8,5.379782164E7,1.167550938E8,1.424639495E8,1.202889346E8,1.253678525E8,1.736991064E8,1.061176032E8,1.039010322E8,8.964698191E7,6.690593276E7,1.013812007E8,1.216138876E8,1.19091864E8,1.082033388E8,1.71108792E8,1.13204116E8,1.561352677E8,1.074102186E8,7.913344821E7,2.087065811E8,1.988645811E8,1.464794275E8,1.649240444E8,2.182312769E8,1.500256675E8,12939.33294,10060.303,10050.21116,
8.915,822.53906,+,7005023.465,,,7,12639.91808,16009.06144,900539.9265,3088237.076,486715.6243,911634.526,949779.0737,6105971.881,398384.0402,6933424.286,704296.2926,574581.1374,1294125.929,3500121.155,698169.1539,1072000.538,3585339.289,4278231.057,979266.1997,4703131.023,568833.1708,2740216.673,458858.2868,2416891.906,689655.3966,1260543.556,775281.3912,5610487.782,680361.4017,1428688.252,807744.2129,4799505.922,420081.8898,3188358.647,517998.8958,3693755.246,1875603.986,1694419.421,452920.4061,1150590.525,541675.916,2464063.075,612084.4059,4168152.288,760007.5956,1507314.342,746492.7211,5455071.343,1159048.304,2621058.632,613056.4764,2891633.905,530796.2504,2384977.496,504032.7111,4082588.957,543766.0703,4830185.713,1379829.899,6744862.208,1052470.088,7005023.465,1344736.698,5871501.68,15578.96659,12211.10473,12100.46179,
8.92,730.57581,+,8136958.849,Plasmanyl-PC O-33:2,Plasmanyl-PC,7,9348.163391,11839.89653,414878.923,3783751.661,844353.698,5130906.548,781516.6155,4780868.833,322268.3644,5461885.439,276710.4227,892641.6617,1244857.758,5241391.46,1183412.902,4635510.222,1702178.691,2410594.475,876347.9944,4631929.829,445224.3134,4995587.601,1140663.422,3741551.166,783143.7766,4218668.551,565463.251,4776029.062,447860.3143,3430738.905,695392.8273,4209082.945,814377.0075,5158871.865,699107.2898,3455295.728,4568361.144,3717827.448,525844.4133,2445431.825,561124.0899,5582893.503,907154.2435,4029239.441,1185763.691,4102453.223,416948.247,3897241.185,440859.3887,2071625.835,569982.3871,2753135.039,627404.4373,6659630.582,1130510.21,8136958.849,955946.1504,5917411.083,890037.0369,6944451.396,890092.7044,5710179.532,1699924.383,5077571.145,11521.80926,8958.181442,8949.195181,
8.924,830.56647,+,2.282784661E7,,,39,11252.5755,13135.92775,8447598.636,5489961.768,1.699588994E7,7943179.847,1.274764241E7,9428050.774,7094597.723,9394329.772,1.010972078E7,9164703.964,1.142701761E7,1.360691063E7,2.282784661E7,7900866.863,7316774.225,5394770.2,1.59175979E7,7793601.151,1.292559141E7,8466234.993,9657261.066,7345286.609,1.269484964E7,1.27812377E7,1.175163763E7,1.424796373E7,1.441543291E7,8442145.525,9821276.338,7687519.717,5668277.577,7352320.868,1.343831018E7,4724969.996,1.229324379E7,6507147.751,1.093984623E7,5130866.345,1.067773497E7,8085417.253,1.240215182E7,8553803.503,1.840637389E7,9898847.142,1.016393392E7,6295494.378,7666540.433,5655943.936,1.041460223E7,6269959.964,9836927.549,9670249.489,9139960.273,9400067.622,9595587.107,7606250.403,2.111097253E7,1.211273002E7,8945471.311,8161857.222,1.864929999E7,8354999.521,12783.02168,10019.58734,9928.801406,
8.95,863.56689,-,3.253474865E7,PI 18:1_18:0,PI,61,10271.91168,10769.51459,2005984.209,1.408202973E7,2949593.283,2.032524384E7,2439121.928,1.729073922E7,817709.836,2.293969876E7,760556.1758,1647654.788,2398407.225,2.181160176E7,2541622.617,2.014960629E7,8753672.24,1.491639867E7,3305066.907,2.47174658E7,2946207.61,2.571602586E7,5631145.558,2.299990045E7,3537333.835,2.790866744E7,1956368.309,2.251684207E7,2100616.373,1.647210101E7,1780952.251,2.458721332E7,2305929.05,1.973913394E7,1981497.614,1.522960107E7,1.92193793E7,2.024448649E7,1531672.761,1.142054771E7,1904416.583,2.176230649E7,2738830.737,2.158530973E7,2783333.678,1.362728761E7,2541982.893,2.504117051E7,2803252.669,2.184144836E7,3709325.139,1.403944523E7,1688801.81,2.415565729E7,2336698.779,2.906577721E7,1854191.967,1.826512838E7,2284401.333,3.253474865E7,2604941.672,2.513072137E7,4257928.282,1.93978204E7,14467.97766,10899.74736,10662.73023,
8.953,605.55103,+,1.653641481E7,,,40,11299.07379,13190.20849,993577.1651,7252546.585,1584064.031,1.228096623E7,1389993.468,9314231.695,433206.3749,1.307124309E7,168004.9231,909016.9982,1225441.377,1.326269537E7,1394517.186,9215971.576,5771719.394,7413758.297,1804400.427,1.319577338E7,1653996.353,1.457824234E7,2541152.578,1.079200369E7,1980315.058,1.531217531E7,933687.0866,1.19691404E7,1150817.108,8975698.054,1198220.571,1.264690962E7,1428536.291,1.026541391E7,1386411.247,8306322.122,9184475.684,1.238562995E7,1133571.584,6109858.145,958278.4027,1.199255336E7,1349926.358,1.112247162E7,1661124.684,8796508.286,1164155.503,1.545451105E7,1799360.422,1.111045542E7,2180688.008,9195733.411,906791.3516,1.56751427E7,1158282.107,1.653641481E7,851020.6119,9802990.827,1270637.273,1.552480594E7,1401784.528,1.163002664E7,2360607.643,1.037978564E7,12835.84413,12527.82932,9969.829551,
8.963,810.59973,+,6.401301885E7,PC 18:1_20:3,PC,21,15454.43192,18041.05211,9904652.044,2.789950468E7,1.306683379E7,3.371967221E7,1.118413104E7,4.458556801E7,8576572.776,5.460595686E7,7220510.992,1.46820655E7,2.252489252E7,4.189525329E7,1.267519495E7,3.763964512E7,1.788242767E7,1.530174514E7,1.010455102E7,5.287832115E7,1.153799106E7,4.601741004E7,2.26416358E7,4.040411903E7,1.849967361E7,6.386007275E7,6019354.529,3.151028476E7,5543326.59,2.56587541E7,9844909.286,4.663357653E7,6790509.536,4.382585513E7,1.184375144E7,2.661251309E7,4.784636051E7,3.407109731E7,1.072557325E7,1.178593501E7,1.493006082E7,5.542023952E7,1.957495199E7,4.314420152E7,2.197703968E7,3.242092763E7,1.065114668E7,4.236308494E7,9515405.489,4.860805673E7,1.946360241E7,3.37232752E7,1.143839351E7,5.008006196E7,1.341668718E7,6.401301885E7,1.403786967E7,4.63433168E7,2.108136268E7,5.439913596E7,1.368624151E7,5.516045056E7,2.848869986E7,5.094679516E7,20249.77177,17135.07575,13636.34355,
8.982,717.59076,+,8449872.664,SM d35:1,SM,60,11668.26288,10765.62224,2988600.368,3858777.388,5482122.767,5800287.497,5079311.777,5625704.55,2664172.263,6417144.886,2095107.442,4393001.367,5032165.268,6341896.213,6610766.122,5069306.178,4898482.652,3170709.886,4762902.132,5010467.323,4612463.275,5237986.867,5985893.568,3990569.903,4531245.402,4918099.408,2426867.829,5338409.693,4061005.736,6069422.152,3231111.545,4172962.587,3755205.599,5580238.514,3208117.459,2722172.57,8449872.664,3655604.061,3945449.261,2428972.071,4894412.81,5489343.318,3944185.759,4589020.506,5801706.121,5030497.313,3225628.208,4761294.898,3344279.221,3950758.85,4531008.942,3410060.362,3325150.121,5838856.142,2771605.77,6558744.888,3915469.608,5116534.318,5362723.04,5965088.771,4388291.865,4920138.061,7074426.947,5512561.152,15288.79622,12937.16711,10169.44104,
8.989,612.55585,+,2904252.207,,,2,252178.3499,203048.3328,237331.1666,2904252.207,161720.0013,119898.1938,110177.7374,106889.4965,213235.6007,143674.1363,94761.39184,66353.78944,332411.7268,134987.594,206342.448,128591.7426,76117.42927,109294.9914,395212.9275,207838.828,64876.73205,130883.2305,94240.12826,140233.7278,156329.6258,169239.0036,97782.51802,116710.0385,311296.8176,128248.4627,274524.1235,103087.0105,286709.6507,579893.2153,381619.284,170361.9286,100761.5612,166561.8111,112921.6414,173045.0234,158010.2131,141397.5762,239938.2335,121147.834,197452.2391,179896.2983,197294.0131,116122.4336,200704.1741,127922.6435,206385.3397,103410.9585,270491.0038,173296.2127,128696.3347,143106.0245,96844.99172,115902.4338,1622777.271,141588.6659,88886.02434,141364.2358,105346.6373,155351.0269,18351.43152,173734.0053,205279.1223,
8.99,714.50928,-,2082522.251,PE 16:0_18:2,PE,14,10119.59917,10239.04635,581007.1376,469113.7692,777058.5693,296970.2886,291823.6404,488001.5616,403134.6551,691361.1638,243316.6371,585647.9632,772274.9324,874465.5807,293219.2505,519011.8786,408905.6927,340210.2243,754930.5023,575584.8191,207083.6885,403223.4625,1394237.057,1763482.752,1289474.829,2082522.251,308678.9355,977742.9857,667702.5931,1092943.322,253519.3392,963811.5642,258233.0842,957755.2435,357218.3144,504306.2427,840910.5036,1130999.23,320143.3824,380132.8968,462347.3525,918383.5933,429522.0749,509340.849,1093413.041,448918.943,537259.2787,972874.7606,838170.6663,657603.9531,896886.9677,614976.1782,771792.6123,270694.7582,732139.62,556175.4425,357493.5574,601582.015,664873.2986,853884.4673,664317.9272,937620.4429,704127.8717,1147379.12,13224.58083,10904.39394,10708.05223,
8.994,766.57336,+,2.657809616E7,Plasmanyl-PC O-36:5,Plasmanyl-PC,51,10512.5555,9699.318774,2215137.054,3829154.514,4361327.088,4734102.036,3600669.78,4565175.461,2001014.976,8207513.842,2068260.401,3148662.409,3528963.567,2988840.772,3872457.7,2.657809616E7,3720047.946,3469886.937,4040999.181,5101938.187,3086224.094,5709426.516,4519107.628,5680123.276,4424279.808,6290231.141,2083450.52,4468932.573,4005442.709,3975550.622,2895624.25,2824895.687,3585512.574,4886161.606,2524271.668,2994064.343,4470896.742,3752658.572,2689339.737,3020026.281,3481822.604,5236995.238,3115525.978,3959196.561,1.057749458E7,4501667.828,2208771.936,2.194216191E7,2140657.539,4496409.36,3169645.438,4095356.306,3422667.199,7073609.713,4092704.856,7549451.592,4158894.842,6298008.368,5664129.833,8014701.874,4503483.495,5163737.863,6711561.445,4836744.753,13774.48557,11655.77846,9162.187586,
8.995,756.59003,+,5520366.325,,,6,10457.5367,9648.556154,1482599.018,2387499.259,3210751.44,4232501.227,2270372.092,3035695.617,1307749.381,4052611.73,1190488.737,2125832.514,1986399.26,5114058.501,2757279.444,2872391.99,2127947.866,2311370.422,2867116.999,3115183.444,2099435.936,3627925.167,3149054.812,3027679.671,3224411.106,4226456.103,1522601.133,3233325.959,3081581.629,2780566.944,2229675.133,4109193.562,2323851.454,3776224.142,1906356.755,2416640.121,4473179.349,2674278.786,1901518.415,1743283.598,2262878.59,3935129.56,1751219.2,2730775.206,1850384.178,2875847.049,1576707.617,3801401.921,1604281.919,3020464.915,2123647.98,2926651.5,2321388.539,4624986.867,2930787.612,5520366.325,2264393.055,4044537.384,3720469.682,4653054.32,3508078.574,3224979.302,4021662.338,3983844.311,13702.39505,11594.77646,9114.23611,
8.998,824.61938,+,2556104.765,PC 39:4,PC,18,22030.13869,25355.1953,548094.2157,1395560.551,1022319.329,1699463.859,898169.2229,1924418.559,548569.5467,2452752.682,449102.1833,885356.5405,1048215.112,2186260.666,1138609.17,1497309.878,998729.6992,949072.2543,807652.8275,1357404.689,708404.9361,1727517.032,1071106.739,2098742.656,1306759.439,2054247.961,561783.2416,1851544.667,710478.2416,1380329.46,683701.7905,1196235.562,759189.1732,2155974.771,509159.5029,692429.4779,1799335.855,1219114.295,717010.8554,718346.8902,762319.2425,1400395.097,1040163.41,872543.5988,806703.2445,1484884.468,622206.7296,1116173.51,542765.0215,980859.2222,846874.5914,1371541.155,826436.6696,2017317.749,815764.1653,1926436.447,961133.5533,2407155.743,1481276.241,2556104.765,1193727.304,1873603.455,2166088.6,1853985.082,30693.36054,24111.71184,21079.51508,
9.011,889.58295,-,4456455.692,PI 18:0_20:2,PI,31,10541.75889,10666.18905,141059.844,1611617.534,225557.2378,3251608.4,262687.0989,1795594.352,50659.60406,2316352.166,75030.68319,253029.5807,293772.6012,3257960.835,319277.2363,2008141.726,1125820.708,1628870.982,448645.6816,3869483.877,382587.6442,4020853.899,617191.4991,2611294.521,393432.7611,4431994.06,191638.1291,2598068.181,172515.6687,2145801.942,193219.2508,3388754.379,233221.4601,2766708.651,232601.3581,2071260.551,2570648.637,2849750.233,214412.2474,1160853.522,219599.6959,2946211.055,269008.8499,3069724.656,356522.4311,1680447.788,228374.9765,3550204.85,295858.6309,2809506.58,431014.4365,1555653.318,107596.9355,3470423.492,249295.5657,4431316.014,203150.3369,2022173.47,276496.9918,4456455.692,292190.1131,3233796.881,417423.2904,1968277.011,13776.27119,11359.29297,11154.76047,
9.012,631.56604,+,2682813.839,,,13,11534.76979,14645.3739,61681.2208,784935.4921,81483.14531,1558211.984,94394.66665,1015757.526,50049.30926,1384079.659,72757.73658,85180.29345,121583.7751,1831275.525,115879.6623,1358359.07,463228.7154,679564.8753,139326.7883,1735390.001,136836.9783,1845892.83,168878.257,1192040.091,111038.4259,2134771.734,60658.18069,1348872.78,92943.69129,1191659.06,93739.9485,1487315.774,85937.44651,1183308.685,94103.07126,1089196.188,1199768.361,1498592.142,112729.1796,661796.7281,74606.44766,1719016.759,85578.4221,1466451.342,171986.2809,915217.5848,75404.64337,1621381.308,109081.8334,1551187.911,214006.5551,872931.0641,82224.59563,1924460.636,79458.02292,2682813.839,106261.1835,1013858.923,90722.07284,2302030.287,131093.0628,1553335.774,181940.9193,977834.6767,16931.23646,12805.13835,10065.65799,
9.02,924.59656,-,1.10098276E7,,,53,15856.74609,18074.31699,3379512.923,3957056.88,4263502.88,7911539.245,3497601.365,4415039.493,2640347.766,5829689.323,2846673.487,4216595.592,4492173.243,1.10098276E7,5439063.075,4193868.517,4250091.133,4545924.614,5023970.409,8248348.532,3081350.471,1.093088296E7,5584018.672,5703263.627,4774684.591,6752592.261,2628582.365,3339939.685,4271727.752,5769417.348,3215760.583,5276258.102,2889944.173,9581660.641,3289084.399,3785494.822,6399579.542,4049666.382,3031463.96,2744856.394,3718175.071,4353181.466,3609837.379,5814676.94,4913355.259,3304871.738,3525690.083,5208842.593,3116202.369,4519575.005,4873828.786,4337859.883,4507173.845,7343392.387,4505997.415,6934688.159,3843182.933,4727093.223,6265639.584,5356420.908,5388187.719,7091340.13,6103558.473,4893541.609,20722.04805,17086.46785,16778.81331,
9.024,1590.14636,+,5602836.802,,,21,9346.052133,11866.42044,699280.6519,884566.0755,1044834.691,1401579.162,550366.6818,1772722.683,831855.8996,5602836.802,1006309.895,1305720.379,1599470.572,3011887.897,1435507.573,991674.984,1365644.672,1052972.886,2562514.305,2522419.944,1756875.676,3137631.433,1628447.276,2330995.918,1741345.532,3610198.209,776291.1802,308871.9813,1103483.403,3599409.685,877225.5376,3649291.636,762692.333,688937.4592,477885.2022,1745866.561,2433559.35,1135866.656,1078710.575,742206.9296,891604.4771,2214178.481,1405293.082,773060.4004,1708507.558,1837930.978,773567.0656,2568239.122,1357135.048,1986100.283,1431949.164,1422387.76,1307198.692,3448693.5,1022525.245,2187058.033,1315578.104,2029003.399,2957191.187,2577197.657,1774450.177,1830319.759,2370037.251,1824908.615,13718.54155,8418.649533,7906.28793,
9.027,784.58575,+,3.048918285E8,PC 36:3,PC,66,73133.26987,58009.1187,9.718433417E7,1.590275728E8,1.487891475E8,1.075982087E8,1.011464226E8,2.065436801E8,9.708949811E7,2.683560661E8,9.031607644E7,1.337981317E8,1.791389585E8,2.221380222E8,1.678696427E8,1.922141207E8,1.544531561E8,1.3339346E8,1.602910608E8,2.238807897E8,1.233779811E8,2.155481782E8,1.96207168E8,2.28847563E8,1.696653702E8,2.486729889E8,8.501358792E7,1.624946092E8,1.427430927E8,1.984367924E8,1.101536402E8,2.061226209E8,1.034535018E8,2.016378683E8,9.331786959E7,1.417393588E8,2.005332977E8,1.563578874E8,1.220655223E8,1.064707236E8,1.344192728E8,2.359734925E8,1.567928656E8,1.803052483E8,1.537677993E8,1.605568844E8,1.174470804E8,1.943386942E8,1.381827227E8,1.969236234E8,1.550012323E8,1.728915315E8,1.461509403E8,2.600023108E8,1.667556785E8,2.507820118E8,1.463143263E8,2.253005427E8,2.286511338E8,3.048918285E8,2.067292851E8,1.521700548E8,2.457171787E8,2.045674811E8,24699.57531,13487.05992,17585.60414,
9.03,864.52277,+,1587008.667,,,4,14183.23259,15358.3553,1075648.124,931447.2284,1523090.722,1040234.577,1042526.772,1257819.711,1061888.399,1275157.169,970148.6285,1376489.145,1454422.011,1378712.177,1466179.207,977278.504,1148303.709,973438.8038,1573280.396,1282816.645,1099763.667,1133821.373,1080409.629,515639.3507,1297639.619,750260.7724,903930.6031,573293.9456,1033090.511,1388969.624,1154127.144,807810.0278,1136757.419,878403.9273,1260421.12,779541.8363,901244.6654,852235.8512,1055836.375,1057032.816,1372198.512,1330751.786,1300450.612,845272.1471,1577564.177,1301613.156,844419.8443,1131613.952,1144562.061,1126623.805,1171014.517,995345.4597,1479395.899,1489981.581,1266890.291,1209091.172,1172204.416,1094272.415,1587008.667,1151484.441,1217542.831,877027.0703,1378390.414,924142.6987,17755.5006,10896.00788,10555.68487,
9.043,822.53131,+,6279681.144,,,2,14565.92217,15772.75184,1392836.579,2714546.489,2295563.153,2722382.204,1537498.184,2003871.862,1374681.884,6279681.144,1899215.955,2932083.045,2996502.877,2347012.93,3230988.855,2292200.012,1815728.317,2643860.087,1395329.952,1446492.906,1631834.305,2023026.018,3640910.393,2945003.435,2724053.992,4764155.957,893101.9489,2418814.579,1736982.699,2645844.871,1886819.615,3336185.387,1695821.228,1799304.764,1313095.351,1322022.598,5326960.188,1357816.886,1172991.107,1789037.453,1553194.355,2684312.636,2158365.692,3893203.659,1867142.083,2153510.243,2976439.293,1943545.907,1434285.563,2574509.385,3308338.526,3532132.395,1485306.923,3351459.584,1792810.489,2556254.758,3419202.522,1722097.85,3872139.378,3337558.111,4063743.055,3960242.146,2094290.58,4715422.305,18523.90858,11190.00212,10508.97514,
9.048,720.55383,+,3331301.278,PC 31:0,PC,45,12791.38111,13851.18481,1033108.307,1700323.675,2019462.079,1693368.908,1325019.943,2079692.607,1032368.849,3054489.195,785051.78,1713305.115,2325811.476,2640251.467,2190561.161,2195293.275,1679029.539,1559860.088,1904482.522,2230185.924,1498738.465,2339762.202,1631333.607,2026776.517,2034570.824,2459891.007,767584.721,1933254.762,1712371.988,2528357.394,969281.067,1810383.848,1206055.794,2146304.972,1209713.705,1473694.405,2078243.601,2295465.422,1490512.035,1400467.808,2008931.549,2525777.28,1713851.434,2114234.165,2293368.214,2457375.711,1456337.779,2494843.074,1737611.711,2318798.669,1961156.537,1979026.383,1972055.033,2804618.207,1943156.143,3323597.572,1506956.164,3331301.278,2562333.998,3020850.71,1595027.541,2557950.571,2892282.284,2153695.603,16267.1729,9826.743551,9228.684913,
