Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
12.619,940.79993,-,1139572.748,,,10,,8714.965214,9103.458204,354795.2533,344351.4886,497728.5289,388474.9699,622153.4042,567155.4625,423140.2487,788098.1807,353496.7116,518446.3891,610799.9091,566000.0527,809331.9999,431114.7743,782758.8787,384662.2111,654507.2212,504399.8614,713222.35,519753.2839,719899.5462,508903.9885,672032.8975,796504.0064,455408.0562,594153.0236,729693.5333,668093.822,381596.4954,701102.7107,399194.2201,611426.0035,833600.2803,472520.6622,1110340.427,663938.7291,567877.9503,255130.6522,1139572.748,763425.5213,725383.1086,537022.7888,861432.0065,498773.6109,1051683.388,648943.1645,652734.6915,829021.6382,735246.4638,645466.8724,519025.0126,766883.1708,609095.7865,883379.8783,493361.1909,633408.7605,999101.1284,822073.5674,867790.5714,677034.2217,970236.6419,578211.222,11974.99244,9522.557131,10531.23059,
12.625,692.62091,-,1938892.282,,,37,Adduct of existing peak,9942.49671,10385.71021,652375.123,576646.7081,820776.6241,686593.9836,932584.9746,877672.9598,731726.3988,1352844.788,254580.0064,838233.5008,948401.9356,949418.0867,1273915.902,752135.9085,1442758.783,625927.3494,1000204.219,833602.6348,1118290.826,896288.4822,1497496.207,1210423.599,1061847.648,1861145.781,530085.918,1058110.588,1402451.5,1376300.642,657111.3877,1273124.816,663035.208,971471.921,1299156.878,716929.4771,1938892.282,962772.2163,940528.2125,440907.5743,1752754.712,1253778.644,1076183.167,856571.9777,1396697.481,711833.4874,1696095.204,951447.4707,960463.6979,1335023.681,1093899.457,998932.0633,949111.4056,1479137.415,841543.3256,1406698.608,818467.4129,887348.2024,1722884.049,1051019.378,1373570.886,1010762.578,1846837.481,851646.8541,13661.70948,10863.8406,12014.58904,
12.626,689.6214,-,2231570.395,,,5,,9405.284088,9824.549896,624425.2309,637049.127,776843.9479,751723.038,1000508.173,1022283.152,941406.2018,1290624.001,186163.2911,836079.7707,1001802.312,988364.9329,1372721.153,822150.7946,1387306.318,535560.7473,960185.2628,785476.3543,1397041.919,911999.2381,1490905.167,1244444.435,1311251.49,1725277.061,615550.0601,1057757.785,1425411.034,1302618.221,698676.7934,1219419.103,806083.3657,1061706.457,1329083.196,705031.0031,1952335.762,1000542.517,1205830.934,455540.3105,2231570.395,1278862.831,1171471.106,838841.7606,1483710.228,757208.279,1782543.461,1036515.867,1305826.184,1213398.071,1098516.961,1021949.392,890632.4364,1737603.338,918744.4371,1507671.002,748791.7956,821030.3091,1812743.149,1123593.273,1464729.776,950129.0424,2021980.815,892005.2171,12923.54049,10276.84596,11365.4172,
12.627,706.63678,-,4959780.57,,,56,Adduct of existing identified peak,10302.94406,12317.98623,1762603.6,1548432.862,2401493.236,1748988.219,2394547.25,3145964.608,1641789.095,3567970.354,1424764.385,2452148.203,2933488.448,2844916.027,3633040.715,1874183.542,3773496.377,1870336.933,3191673.59,2223034.062,3360615.849,2214387.193,3939741.809,3191692.779,3290876.065,4238419.306,1922075.422,2403367.91,4189727.349,2741416.079,1411886.326,3162197.475,1608447.761,2599834.624,3654447.051,1917784.172,4741097.05,2717482.479,2342964.862,1247489.917,4959780.57,2923035.864,2756957.138,1880216.001,3329767.806,1822395.388,3737015.995,2837444.117,2765145.494,3030770.675,3261029.601,2626163.325,2515002.93,3551077.601,2977792.023,3937301.147,1765912.368,2355276.291,4794395.422,3104625.337,3106850.268,2670608.515,4648468.347,2623150.852,14156.99021,11257.68962,12450.15637,
12.627,669.56165,+,4581915.001,,,12,Adduct of existing peak,30365.54062,19559.47747,1106040.661,1885667.683,2157899.353,4581915.001,1461565.358,2279607.165,1153240.354,3580768.73,260685.5115,1227664.057,1688178.856,3920185.888,3882891.349,2306073.53,3247087.112,2343689.846,1397724.922,3335766.657,2448227.077,3328230.823,2174120.027,3791928.031,1955085.746,2338697.332,877670.7198,2049929.889,1887516.858,2978360.671,2111386.784,2328591.052,1727312.144,2843895.801,2720433.57,1234672.579,3898050.963,1594958.367,1326965.108,806160.6796,1972454.669,3524865.437,1014367.394,3151232.432,1776071.367,2905470.806,2084626.211,2093186.691,712631.6466,2230669.726,955241.75,1129668.535,1266010.487,3326973.349,1146356.527,3874237.66,934990.6614,1528283.664,2380128.249,2220426.74,1173948.747,3471108.966,1746905.923,1424048.194,34239.66105,21172.30782,26898.18301,
12.627,646.61505,-,3665914.443,Cer[NS] d18:1_24:1,Cer[NS],83,,10162.51561,10615.53705,1207133.204,1038098.477,1943277.155,1422043.315,1884400.367,1703342.165,1452674.99,3396603.774,1172571.072,1532517.243,2047039.669,2187460.676,2601836.509,1450960.808,2561739.357,1010963.117,2780828.99,1491644.496,2631533.494,1658169.089,2975291.809,2352965.592,2239675.04,3258190.427,1290041.782,1801906.45,2918869.378,2470981.835,1294370.116,2440497.729,1438401.218,1843454.798,2701010.359,1361075.023,3665914.443,1933989.547,1762092.464,861016.5543,3581352.503,2380092.703,2252682.404,1557083.571,2754782.554,1435275.211,3049700.694,2183162.765,2079345.509,2306687.988,2307154.648,2049386.848,1875878.792,2915765.667,2157563.129,2933242.495,1263175.31,1810798.327,3539242.02,2281572.474,2425222.773,2066098.473,3341752.591,1465155.653,13964.03137,11104.24806,12280.46157,
12.627,707.63989,-,3324045.329,,,2,M+1 isotope,15568.79487,14422.97734,966267.4285,1013597.01,1531296.72,1378139.059,1330036.762,1683772.202,866624.0245,2813975.88,872088.3096,909431.0643,1624386.688,1878152.093,1923263.473,1387314.711,1980965.269,940558.1162,1760294.287,1268561.057,1568879.899,1701446.892,2297954.383,2710292.191,1666752.2,3324045.329,1012474.806,1860104.313,2488012.64,2036522.141,989648.3386,2352481.569,912967.2034,2100175.392,1494072.436,1143634.87,2783771.37,1496631.198,1274773.722,732315.5167,2336022.122,1880151.98,1346117.605,1237154.139,1566136.887,1515345.614,1937773.448,1588107.153,1584208.102,2013978.139,1717838.913,1533727.992,1518594.061,2682478.983,1372831.679,2744113.827,949252.5551,1814362.58,2547699.601,2133497.552,1595432.288,1975966.262,2815381.519,1626115.262,13169.83409,10472.69952,11582.01647,
12.629,369.35226,+,5355819.23,,,18,,33166.3997,25635.09809,632808.4492,1344366.918,1787819.195,4875303.238,1812702.387,2013755.801,642737.4726,2686201.259,123730.6366,662812.4192,847263.4687,3171125.46,3707719.893,1990740.69,2902441.763,2048477.546,1070711.789,2647693.853,3985616.684,2910619.233,1571012.687,4057706.197,896858.9738,2350937.539,933253.6341,1781558.681,630100.7781,3406499.174,1794337.45,2853795.201,1490977.959,3012555.029,2270908.048,1080055.619,3555917.253,1617729.742,1094981.967,728026.6566,1657190.449,2550468.972,1010434.162,3441677.704,1279694.781,2742923.704,1972683.319,1538146.377,635278.7845,2226614.573,753955.268,1011788.339,590253.1506,3867745.994,1454071.223,5355819.23,788825.8477,1620753.076,3233817.996,1763752.712,927382.2763,4054248.475,1765807.134,1458851.477,37397.86156,23125.20079,29379.2197,
12.629,647.61774,-,1358744.74,,,4,M+1 isotope,10353.3944,10814.92478,440257.5368,387623.9352,745016.9207,530922.7082,679070.0644,655080.033,514780.9944,1201549.413,418689.6693,544747.2282,792989.6846,839380.7914,973664.7611,539141.1842,975509.3301,398257.6423,888729.7678,555845.7692,953268.8372,569411.0469,1060428.47,930362.0628,761165.8841,1166788.914,508834.9983,652076.0567,1069474.351,872871.5815,483739.8328,811569.8439,491630.2346,677597.9171,865220.8444,487872.1482,1293246.972,703855.4993,685265.5194,292305.4095,1348519.53,900533.6654,863798.4862,598134.0021,932301.6359,556635.8258,1114508.442,796687.7555,836099.6208,908045.5948,924646.172,732522.767,741373.1621,1029927.298,745822.4674,1076395.007,478233.4876,704843.6449,1358744.74,847781.8489,837671.7168,732914.8033,1167109.528,542385.3385,14226.31263,11312.81506,12511.12095,
12.631,630.61847,+,3058080.721,Cer[NS] d42:2,Cer[NS],42,Redundant Identification,19130.07265,12322.33043,1482121.852,1185772.768,1799391.182,1483581.562,1959027.652,1578854.008,1394034.702,2516420.258,436970.5372,1568926.729,1827861.113,1814786.501,2205132.463,1229659.998,2518491.671,1194463.7,1975358.107,1580779.965,2522854.19,1703989.738,2733189.108,2264308.481,2038297.012,3058080.721,928092.9182,1689667.719,2569670.758,2151393.647,1367827.611,2278510.612,1311384.432,1612373.18,2530398.898,1342269.02,2862765.079,1639695.906,2128479.261,1014812.896,2862473.424,1857098.661,1978134.544,1672131.03,2293880.928,1315162.007,2683548.366,1416947.61,1903804.315,2367874.75,2283714.779,1794690.869,1725965.352,2519048.124,1944641.997,2344032.519,1423191.555,1721907.191,2634822.776,2251022.153,2110837.637,1789154.078,2524956.652,1649217.449,13194.64603,13338.40197,12148.50192,
12.633,682.59198,-,7136440.082,,,62,Adduct of existing identified peak,10731.34454,11107.25804,3366096.797,2838566.516,3621410.596,2952366.838,4801067.17,2847331.73,4659725.973,4333049.99,2505041.847,3781568.432,3929274.924,3850025.641,4721121.102,3195751.719,5844108.578,2223943.645,3346176.357,3156267.78,6102598.559,3388103.982,4864407.612,4259784.597,4258637.519,5672108.9,3090148.961,3118643.022,6015692.443,4480871.425,3269846.37,4110303.755,3249542.288,3790376.755,5020189.967,3033380.239,4675512.88,4329030.782,4635840.552,2252042.545,7136440.082,4023273.731,3711995.603,3772962.683,5072836.678,2719395.594,5664187.067,3596709.249,6086355.409,5370723.113,5503174.579,5099905.603,4192283.305,3555663.977,4251162.96,4284767.748,3093237.59,3314688.147,6143864.742,4293802.355,3932115.816,3296394.348,6226854.104,2820415.435,14610.85754,11618.60656,12849.30331,
12.634,709.60773,-,1325603.239,,,6,Adduct of existing peak,10541.67277,10910.94216,534643.4589,433557.8637,594025.6211,376764.8967,650251.8159,543148.2316,713127.8974,829047.343,318068.4876,544685.6844,725035.996,563156.4914,759656.1348,442755.0306,974380.0379,399369.7595,710553.9561,456628.524,913087.2586,540721.8813,919325.5619,740249.2243,762546.701,819748.5995,447108.0562,447152.4949,537939.9581,765565.2777,449736.8425,646455.039,505368.5404,586230.1863,941800.5781,446482.5509,751658.816,778381.8198,694431.6857,397756.3944,1325603.239,652425.2333,735300.125,496661.3174,820352.2897,478391.4528,892871.2744,616790.3506,978043.1768,832499.5408,875812.5937,688276.3806,701180.9643,768357.8287,636716.3241,745793.9172,452740.9846,543736.0087,839016.7876,557443.9816,611401.8331,447375.3419,1074728.815,324849.0498,14053.52889,11413.25283,12622.19756,
12.638,709.55402,+,7180709.124,,,61,,30953.15108,19937.97736,2183331.071,3390246.023,3218751.149,7180709.124,3034229.85,3308729.235,2397053.964,4968327.725,1594823.113,1919394.881,2775411.191,5487046.14,6056167.411,3584954.616,5404470.587,3359106.982,2447105.302,4757472.006,5522445.866,4809597.288,3367122.606,5003891.494,3046608.551,3129455.112,2268195.83,3701702.572,3164523.471,5073375.793,3147376.218,3214446.338,2812800.325,3931255.351,4615819.819,2158583.289,4449021.914,2876585.116,2531348.202,1659569.114,3422080.814,4600636.372,1716293.779,5338213.938,2962898.553,5119660.176,3239194.047,3264063.866,1475035.734,3908259.567,1884440.922,2119400.969,2167989.405,5205460.573,2106256.494,6211038.574,1395795.239,2635125.308,3784994.734,3105189.167,1888243.65,4185318.108,2942721.129,2210676.046,34902.2405,21582.01795,27418.69585,
12.639,947.28619,+,3.30612733E7,,,63,,2656501.765,1683683.399,2.093143568E7,2.094350431E7,2.247917398E7,1.872704962E7,2.261770788E7,2.105327159E7,1.547654204E7,2.358127416E7,1.192740302E7,2.18268518E7,3.30612733E7,2.002384539E7,2.150568304E7,1.827432431E7,1.858641E7,1.636935523E7,2.348786984E7,1.845214513E7,1.902249153E7,2.206203411E7,2.384786604E7,2.179969619E7,2.30560141E7,1.635127494E7,1.079117481E7,1.506605111E7,2.263279297E7,2.432986726E7,2.300114188E7,1.431886808E7,1.860373475E7,1.877829065E7,8197752.225,7161902.237,5948905.376,7965128.482,6787179.876,8862962.311,8008113.807,8479588.025,7843288.983,7211714.861,8019560.619,8929493.872,7498844.868,9692064.387,6876990.716,7863581.272,8732414.704,7648561.975,8115401.304,8849686.997,7767618.413,7958302.989,6028243.989,7362687.391,8261233.621,8771955.995,5183773.023,6661699.162,7798156.633,4950726.118,20767.24051,1259215.291,1007279.818,
12.639,906.2594,+,1.25614692E7,,,61,,390687.1816,280155.3422,7128427.893,7152681.629,7483306.848,6477043.031,7769339.619,7201791.756,4910068.049,8375699.715,2126492.582,8429798.284,1.25614692E7,7381364.909,7586319.468,6222544.967,6606128.198,5770407.997,7955572.937,6496890.603,6662620.849,7568879.976,8293792.838,7725352.388,8354142.093,5999235.588,2902889.56,5572982.226,8040720.56,8477855.667,7805983.923,5528142.649,5124363.351,6797856.789,2630901.26,2278687.358,1757416.3,2470965.622,2122677.91,2508011.834,2642737.978,2840740.476,2434948.651,2209850.803,1983163.512,2908524.418,2460291.481,2867235.092,2097243.592,2242891.466,2673214.136,2379083.76,2639459.253,2600553.389,2281859.291,2595045.305,2076194.745,2080706.665,2551265.047,2947907.132,1660555.201,2368266.354,2546055.329,1662226.976,23193.9653,227151.1724,179184.0255,
12.643,725.52625,+,1937623.517,,,12,Adduct of existing peak,27240.80515,17546.72909,868945.5248,1166637.642,928575.02,1757211.665,854192.4847,1122375.32,640787.6272,1488097.394,387015.8789,597633.3537,878334.4607,1532662.957,1758866.687,969865.6662,1602061.173,1024770.622,641130.7847,1597967.348,1637900.299,1591755.282,1106521.943,1206497.286,878870.2589,682360.2316,581008.6994,957304.9565,1007654.166,1135802.387,1109284.066,760952.7811,927178.3059,976052.9844,1457567.588,678462.8333,1162263.46,883897.2189,711937.0397,513812.3299,1144829.71,1779480.455,474877.8904,1389370.251,802631.8142,1409875.355,844318.0088,1151215.481,305610.4072,1187241.683,672615.6292,583563.36,744211.1761,1563703.353,583280.9588,1937623.517,340828.5335,573956.6648,1245214.414,890111.3108,405472.6742,1387196.834,744707.7527,613760.0095,30716.26311,18993.59275,24130.2525,
12.673,1409.40967,+,9403938.732,,,2,,1027050.103,1030161.675,822184.8824,1325585.953,774527.4168,836593.428,1234265.328,719141.0997,739234.5069,1420400.464,833033.8272,4440501.545,9403938.732,707238.0267,1180358.843,915737.0577,1172952.24,559845.7299,1156781.211,1389529.824,1331635.838,1328863.686,697143.8403,813782.7387,1325958.333,971651.2651,684792.5326,531424.7839,711704.7156,1549064.101,844972.1298,585514.0998,714915.1837,1039225.754,1024949.398,1264816.908,589146.7406,1301965.344,1510399.659,1210781.881,1271858.886,1621232.606,1189208.602,1448111.291,901710.8228,1689368.744,878405.8475,1889441.178,1126046.055,1110608.561,1480774.966,1565528.816,1301865.631,1565900.714,1013958.022,876511.0906,864107.5279,1404044.403,1212968.476,1494419.869,810840.0004,1193825.163,1289902.265,685655.4168,19730.01941,967456.4366,827172.9721,
12.676,737.61963,+,7516678.462,,,9,,19315.30223,12441.6431,2024886.654,1329535.3,1047561.555,324117.8179,257879.6737,318247.3613,1754826.464,1772504.413,1113462.272,1748210.058,2202986.16,437267.1516,463782.8245,49404.34859,1550246.08,743963.6782,1229576.7,454996.1617,331141.3166,139038.6337,1570864.467,356695.6535,1656697.121,2604413.016,261575.0739,1218566.3,7516678.462,1226896.764,86539.39535,876185.5706,379132.9261,1064190.777,796316.8901,396326.6532,633206.0017,236010.3578,63882.02219,37391.48382,968515.4535,1041465.53,38663.71836,500657.4327,1591216.785,953307.8808,492965.8629,884131.0679,85969.89627,120161.5081,698493.632,75936.70186,1861903.736,248674.3613,68657.03695,651668.3328,146975.3512,175427.4385,2272395.868,897208.0223,728238.1838,975617.5016,230545.9238,79463.93604,21779.6024,13467.55289,17109.74097,
12.677,652.62622,-,4311684.339,,,33,,17283.57296,16274.42744,827934.0058,1390739.252,1680118.685,1595586.183,780541.8104,2104862.088,671506.8333,3502424.566,569845.1456,928867.2112,1200769.185,2365597.102,1198175.614,1428704.875,1498099.266,892929.7314,889877.0241,1423479.984,855509.0156,1572065.18,1428542.744,4311684.339,1326784.883,4139466.384,515381.7804,2815919.913,1915196.96,2654561.771,670675.9313,3020128.804,655031.7047,2990958.144,541514.5543,831300.8334,2224674.8,1491356.566,678269.0141,685284.9776,1314078.07,1718424.721,984291.9732,1267066.188,740576.6651,1642735.46,1171092.751,1225021.125,1396168.399,1747433.376,1068816.864,1809345.228,1132125.353,2359015.3,844448.508,3275608.967,776034.9634,2445929.707,1394469.065,2357610.482,828743.0492,2795814.313,1724584.206,2094527.408,15974.46239,12997.88988,12447.52085,
12.677,712.64746,-,2107450.033,,,9,Adduct of existing peak,11991.46112,12254.80243,341360.5288,597404.7185,801583.4152,787480.5019,367451.4469,1034163.597,284341.8982,1569431.468,294267.2232,458503.8353,574423.9789,1077960.392,614155.2926,740069.1193,738611.4351,413215.1513,349332.2357,698798.3938,393426.1426,862864.0422,732889.562,1822274.446,615941.1105,2107450.033,236437.7254,1289908.11,885466.3367,1199282.139,308493.1379,1487871.126,264835.771,1511772.406,255851.3135,380237.8014,1107728.77,667765.274,267368.4055,329086.3199,611035.7994,829195.3212,476356.6827,571475.413,390999.0553,789210.9561,518332.1273,649783.1612,586656.435,933421.1936,491305.0741,732578.3415,475975.4898,1136730.909,364382.6347,1480104.302,320462.9504,1042613.223,668076.7109,1197683.911,396077.0256,1202155.301,931783.7719,998767.4961,15986.30017,13007.52189,12456.745,
12.68,870.6958,+,4812136.002,PC 42:2,PC,35,RT out of class range,22184.47397,14289.7742,524073.7003,2129087.429,910746.9244,3140706.57,713727.4903,2615306.966,367220.4415,3572096.394,201505.0629,716350.5003,910274.8633,3748118.908,1069018.103,3131513.349,1513160.852,1502615.464,878433.2884,3137895.72,1022370.253,2918744.224,1106163.212,3588324.363,966323.7076,4518050.451,355487.0812,3767952.427,634793.2417,2877115.176,476576.6696,3814618.971,614276.5001,3629777.689,643082.5374,2156049.788,2863151.233,2942640.327,752012.7712,1637709.482,771517.2084,2956087.252,829763.2844,2612308.54,904007.6009,2385334.933,876384.81,2968228.451,959245.6826,3038009.592,1001249.662,2041806.599,724309.5981,4023800.014,893491.0657,4789112.777,693141.3828,3636184.12,903755.3283,4812136.002,873273.0765,4011816.787,1356071.827,3267270.439,25014.83108,15468.07671,19651.28988,
12.681,654.63971,+,2534324.727,,,19,Adduct of existing peak,20200.2104,13011.64255,506765.534,931543.6983,1041624.28,962018.8397,523566.8563,1195227.689,438989.3438,2011200.339,120271.3025,646906.8655,771686.0575,1225087.621,770477.4367,876531.0667,986585.7784,705700.6563,471818.95,862139.5076,589684.4859,1048013.75,945385.7087,2534324.727,967195.1016,2532551.84,201948.213,1724582.097,1179789.956,1575304.869,437494.7094,1928913.104,355081.6789,1908827.605,302894.8287,431266.5453,1390445.896,989716.4956,435678.8554,481319.8533,731307.8058,1025870.336,603532.787,857046.6996,429944.5073,929595.0797,755519.463,765542.5262,949103.9709,1106645.178,595105.1358,1106162.536,746753.4196,1331221.079,471311.9738,1770778.205,478369.5911,1417217.403,822381.7935,1536014.232,533402.5595,1547460.097,982677.2297,1293412.493,22777.40963,14084.55321,17893.60391,
12.681,928.70239,-,2087091.639,,,20,Adduct of existing identified peak,12831.47175,13113.26031,218268.4086,737082.3324,279905.9036,1280788.353,338621.1192,1104331.646,133161.599,1947933.835,64084.62226,297792.4883,414626.2766,1695678.397,549113.1561,1307329.417,663684.9329,715667.9722,411898.7823,1214752.701,408154.4515,1417386.27,511202.7344,1979207.992,432129.8746,2087091.639,168148.8694,1812120.968,308135.9715,1366839.798,235786.6966,1858507.505,232604.7165,1610645.567,313698.8362,800367.5321,980115.8749,1296861.139,322337.9424,622520.5301,389735.6577,1109446.102,397026.9389,1012713.303,333699.3984,926144.9157,410054.6904,1185863.315,347236.9704,1301162.396,478340.8944,797512.2026,276765.3507,1612304.042,380405.3207,2053273.108,253753.8492,1422914.05,350160.7136,1742778.952,400069.0183,1922806.622,574966.2172,1323476.305,17106.1522,13918.70832,13329.34911,
12.684,688.60297,-,3793103.551,,,37,Adduct of existing peak,20033.54522,11884.28812,1060782.52,2202639.361,2115306.988,1149277.449,945100.4086,2563779.04,1012527.377,3405229.965,958948.0232,688257.1097,1452925.043,2592611.663,1370900.761,2146150.796,1708967.503,1254850.476,924801.3518,1552552.115,1133536.472,2076160.411,1646864.603,3726359.868,1692327.836,3695616.102,833749.3904,2933870.233,1789474.23,2629515.918,886314.1519,3059898.364,798699.69,3793103.551,479059.7911,1199445.075,1718470.537,1956670.497,841110.2644,1047555.606,1099762.557,1839656.684,1148420.483,1725593.05,787892.1223,1928709.293,1280067.887,1603214.012,1432734.762,1975715.275,981897.5136,2465661.699,1176356.532,2714693.639,999819.8195,2097997.141,919413.953,2805312.939,1159003.206,1619176.847,793226.7971,2856409.77,1721341.623,1901830.646,15500.24914,17487.77881,22188.56521,
12.688,715.62122,-,1395124.533,,,6,,16654.26174,15309.00234,361661.6001,631871.045,655055.7739,525966.5121,339661.1972,880165.162,295261.1364,1040254.715,239301.2907,379786.8076,492373.1246,680816.5441,452801.2839,588341.9166,585123.5478,382536.3151,411313.619,511539.41,274888.0088,669708.8355,562199.377,1395124.533,580808.9897,1111611.459,232720.5157,858950.9683,804708.5901,1047254.588,314804.6567,950978.5411,268110.3417,1127240.854,249688.4901,307112.0744,644580.3553,603058.2417,329885.7451,365582.4545,470870.9701,491987.8539,364570.8713,483822.9155,284770.8573,622233.6715,395267.823,517542.0294,711919.7065,752134.9375,510109.2767,660682.5796,508225.9534,759937.713,330040.3209,1013733.879,309567.1859,878137.8251,636336.1901,763594.6804,294471.204,871820.9732,663439.1348,753302.2835,13734.61279,12905.49165,11676.21374,
