feature_name,gluc_pval,sampling_pval,cross_pval,fdr_gluc_qval,fdr_sampling_qval,fdr_cross_qval,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
l_785,4.779472732653923e-08,5.97999568557498e-08,0.9972292582901787,1.0964777401889544e-06,3.306639734793338e-07,0.9994722458499683,-69.01036722542773,-85.86671773593716,-85.64262812289357,-69.01037325496122,"{'Intercept': 25.969643607868882, 'bg_type[T.RBG]': -1.796326563972796, 'bg': 0.00790643604160967, 'bg:bg_type[T.RBG]': 1.590966387078792e-05}","{'Intercept': 26.441679801875445, 'bg_type[T.RBG]': -0.5632538970011822}","{'Intercept': 25.805470760269355, 'bg': 0.0025794302302193754}","{'Intercept': 25.96876133073066, 'bg_type[T.RBG]': -1.795200683440071, 'bg': 0.007921213865544808}"
l_786,7.740215341735113e-07,5.7040035659645376e-11,0.8400715244615558,1.1233068819476084e-05,5.565431727921331e-10,0.940326184767,-87.60915330830811,-101.68081945012221,-111.19642102296172,-87.62951533022772,"{'Intercept': 20.219267488274525, 'bg_type[T.RBG]': -3.0184663627928, 'bg': 0.010787586508123613, 'bg:bg_type[T.RBG]': -0.0012607407120956843}","{'Intercept': 20.86331636832775, 'bg_type[T.RBG]': -1.6120733929349909}","{'Intercept': 20.00650887184826, 'bg': 0.00036933544843282574}","{'Intercept': 20.289182397650322, 'bg_type[T.RBG]': -3.1076853077104274, 'bg': 0.00961653698617844}"
l_787,1.0056249281673071e-07,3.976229586087805e-12,0.6477794766517775,2.0924268083673966e-06,5.0123711643603205e-11,0.8878691715695394,-86.41801728600751,-102.53050376963222,-112.66870437182897,-86.5223728581898,"{'Intercept': 21.88602304012953, 'bg_type[T.RBG]': -3.4911123295611155, 'bg': 0.007655442845963312, 'bg:bg_type[T.RBG]': 0.0027999837248875474}","{'Intercept': 22.34307424315275, 'bg_type[T.RBG]': -1.6978653060209519}","{'Intercept': 21.43122222454517, 'bg': 0.00045771096973898015}","{'Intercept': 21.73074875851085, 'bg_type[T.RBG]': -3.2929656437879222, 'bg': 0.010256231073891226}"
l_788,9.876323329030198e-08,1.5011370831116832e-12,0.6458625387706669,2.0800500474677015e-06,1.994202878872213e-11,0.8871430806195586,-56.441732820693495,-72.57227325483389,-83.66653106028497,-56.547311018640954,"{'Intercept': 26.60802456689058, 'bg_type[T.RBG]': -2.1748786112019443, 'bg': 0.004640211199570986, 'bg:bg_type[T.RBG]': 0.001708888207578918}","{'Intercept': 26.88505806498066, 'bg_type[T.RBG]': -1.085409553000619}","{'Intercept': 26.32643157024634, 'bg': 0.00011582356280368314}","{'Intercept': 26.513257448624895, 'bg_type[T.RBG]': -2.0539455744564306, 'bg': 0.0062275262591594965}"
l_789,9.886880021735154e-09,3.6236448393644315e-16,0.5590408526701993,3.347968979909139e-07,9.340350205346826e-15,0.8671631950918426,-63.98152361591508,-82.41358082497156,-99.53540472282451,-64.15220743882156,"{'Intercept': 20.678035137720535, 'bg_type[T.RBG]': -3.06115534711669, 'bg': 0.005412044560894402, 'bg:bg_type[T.RBG]': 0.002465093194096592}","{'Intercept': 21.00114923146321, 'bg_type[T.RBG]': -1.688890586602844}","{'Intercept': 20.27875882363879, 'bg': -0.0008878961105677294}","{'Intercept': 20.541332352117088, 'bg_type[T.RBG]': -2.8867078879437202, 'bg': 0.007701766927123234}"
l_790,9.723480567071153e-06,1.0874166013143331e-05,0.28749729128293533,9.961071317975377e-05,4.210691637824783e-05,0.7421641585136461,-81.90621110881261,-93.44717802936896,-93.33533178118944,-82.4718632799344,"{'Intercept': 17.58680635086994, 'bg_type[T.RBG]': -1.2946641967030004, 'bg': 0.013226245347565543, 'bg:bg_type[T.RBG]': -0.006069982897650869}","{'Intercept': 18.3764499376901, 'bg_type[T.RBG]': -0.5440813192332539}","{'Intercept': 17.76658569066731, 'bg': 0.002457519403207256}","{'Intercept': 17.92341981954661, 'bg_type[T.RBG]': -1.7242191913191243, 'bg': 0.007588091124165551}"
l_791,3.218894956327525e-08,9.742663364109093e-15,0.7379909453385496,8.056567521127008e-07,1.9339746700938393e-13,0.9167550079885858,-41.274500687276934,-58.52614331183789,-73.53676255590563,-41.33045084252538,"{'Intercept': 25.730344391515956, 'bg_type[T.RBG]': -1.892968210788982, 'bg': 0.004162481150045151, 'bg:bg_type[T.RBG]': 0.0009657470736670302}","{'Intercept': 25.97885607862142, 'bg_type[T.RBG]': -1.037742733367284}","{'Intercept': 25.510821477690815, 'bg': -0.000369815320456459}","{'Intercept': 25.676788479116926, 'bg_type[T.RBG]': -1.8246251057053997, 'bg': 0.005059523371407096}"
l_792,6.392476676333323e-06,0.00018844761821549505,0.4948580762853413,7.12245627098558e-05,0.0006026834012188147,0.834601915755825,-69.3750839161552,-81.33547269454155,-77.95177439330024,-69.60805697852064,"{'Intercept': 26.04000372238002, 'bg_type[T.RBG]': -0.9697176720971723, 'bg': 0.009300688422667928, 'bg:bg_type[T.RBG]': -0.0031525036090692283}","{'Intercept': 26.595280656459, 'bg_type[T.RBG]': -0.20173445137799284}","{'Intercept': 26.106329627101395, 'bg': 0.002823140577331712}","{'Intercept': 26.214827143262383, 'bg_type[T.RBG]': -1.1928111624173978, 'bg': 0.006372459161159801}"
l_793,8.130227577174832e-07,3.882246757660466e-07,0.9393416459964297,1.1700752521484111e-05,1.8741821777710901e-06,0.977254832913153,-76.45679014484958,-90.47929688036753,-91.21847174851129,-76.45968554842021,"{'Intercept': 18.751536675090648, 'bg_type[T.RBG]': -1.854475527268841, 'bg': 0.00833840541519657, 'bg:bg_type[T.RBG]': -0.00039471457722187447}","{'Intercept': 19.249362640615267, 'bg_type[T.RBG]': -0.6425985663822074}","{'Intercept': 18.602202804089067, 'bg': 0.0023704935428266946}","{'Intercept': 18.773425738901413, 'bg_type[T.RBG]': -1.882408327237519, 'bg': 0.007971771489183642}"
l_794,1.3140104592963008e-05,1.9777167687036137e-10,0.8192431579106568,0.00012712641598978377,1.716340130427709e-09,0.940326184767,-72.74187727394245,-83.9817188589913,-95.08578517168156,-72.76798763157859,"{'Intercept': 21.822809032928724, 'bg_type[T.RBG]': -2.412043579098059, 'bg': 0.0055033762733315405, 'bg:bg_type[T.RBG]': 0.0011143705121780265}","{'Intercept': 22.151375883603066, 'bg_type[T.RBG]': -1.3162874952308248}","{'Intercept': 21.548785983521633, 'bg': -0.00040413003510436987}","{'Intercept': 21.761011144892006, 'bg_type[T.RBG]': -2.3331828265340935, 'bg': 0.006538468614712986}"
l_795,0.005343354837385607,0.16594295975347031,0.20472867945143589,0.017814621243561663,0.2693453867427098,0.7122336481062492,-67.10080792603033,-72.33270950260328,-68.89691909164836,-67.90496593590542,"{'Intercept': 19.014216459365485, 'bg_type[T.RBG]': 0.7763906676754053, 'bg': 0.008834650127832827, 'bg:bg_type[T.RBG]': -0.005666107610566934}","{'Intercept': 19.541669612691905, 'bg_type[T.RBG]': 0.9308958791345767}","{'Intercept': 19.362580575947526, 'bg': 0.004688725667536288}","{'Intercept': 19.328432853191796, 'bg_type[T.RBG]': 0.3754167497598426, 'bg': 0.003571638832179546}"
l_796,5.074276321451803e-10,3.0971518443844943e-14,0.5201817566379893,2.73852350223352e-08,5.514207459022702e-13,0.8483039600696954,-82.21817460371233,-103.61984161565108,-113.32388297633238,-82.42494106661415,"{'Intercept': 20.2954439031356, 'bg_type[T.RBG]': -3.760382380411754, 'bg': 0.008144105145530026, 'bg:bg_type[T.RBG]': 0.003677978761182697}","{'Intercept': 20.781669602838235, 'bg_type[T.RBG]': -1.7021672321697419}","{'Intercept': 19.77311243088813, 'bg': 0.0011455515051576153}","{'Intercept': 20.09148003546185, 'bg_type[T.RBG]': -3.500102545427425, 'bg': 0.011560426383267297}"
l_797,0.26359180969288154,0.9336266673755003,0.7120028369985467,0.40143126573157534,0.9456734630835713,0.9096959138288339,-30.10867865157274,-31.44203219937706,-30.177357285963588,-30.176820993816264,"{'Intercept': 23.686826864762892, 'bg_type[T.RBG]': -0.06723804679331513, 'bg': 0.0001692174271144967, 'bg:bg_type[T.RBG]': 0.0008849006352332715}","{'Intercept': 23.696929615210074, 'bg_type[T.RBG]': 0.14953469083416016}","{'Intercept': 23.63733443774759, 'bg': 0.0009774288100357752}","{'Intercept': 23.637754325798227, 'bg_type[T.RBG]': -0.004616208476342809, 'bg': 0.0009911647600738416}"
l_798,2.0575064446219185e-07,2.869397867656174e-11,0.5209830507913651,3.740330136696898e-06,2.932219004403676e-10,0.8488091780346109,-56.89417892511301,-72.29077979024862,-81.16851274249794,-57.10015231136106,"{'Intercept': 21.231363293282243, 'bg_type[T.RBG]': -2.067400873638751, 'bg': 0.003837587938499773, 'bg:bg_type[T.RBG]': 0.0024069698800450717}","{'Intercept': 21.460477953177293, 'bg_type[T.RBG]': -0.952513231043258}","{'Intercept': 20.925327513646298, 'bg': 0.00042842690868151803}","{'Intercept': 21.097883760640663, 'bg_type[T.RBG]': -1.8970666319616893, 'bg': 0.006073321979864366}"
l_799,0.47259479578165386,0.8497663257691704,0.6842398353240422,0.610906596044099,0.8861995438426071,0.9013594169371631,-30.951973171329833,-31.701490097507957,-31.114767049482325,-31.034669252128886,"{'Intercept': 19.82668815199722, 'bg_type[T.RBG]': -0.01270533051752265, 'bg': -0.0001921309556698332, 'bg:bg_type[T.RBG]': 0.0009887468320822386}","{'Intercept': 19.815217400246667, 'bg_type[T.RBG]': 0.17021928605588688}","{'Intercept': 19.777065610901012, 'bg': 0.0008966732135286017}","{'Intercept': 19.771856778268173, 'bg_type[T.RBG]': 0.05726540042081418, 'bg': 0.0007262747830577496}"
l_800,0.0008822313427354988,0.10388493744362923,0.36272181675544624,0.004030723621439699,0.18553183760615063,0.7733587376995749,-80.36402604184059,-87.39708228484005,-82.62849740489558,-80.77824982338777,"{'Intercept': 20.201954054115845, 'bg_type[T.RBG]': -0.2822128491545748, 'bg': 0.010211101311574699, 'bg:bg_type[T.RBG]': -0.005056127485704137}","{'Intercept': 20.811585166587214, 'bg_type[T.RBG]': 0.2176495994189298}","{'Intercept': 20.424127815097588, 'bg': 0.003610236411854959}","{'Intercept': 20.48234374214818, 'bg_type[T.RBG]': -0.6400202518312181, 'bg': 0.00551467514065347}"
l_801,0.011130637292315443,0.030732617040010995,0.5319425994247007,0.03161613586156048,0.06551984945006396,0.8580289277976327,-89.49008137389056,-93.98813523025633,-92.97251211797402,-89.685420975725,"{'Intercept': 19.456924859514196, 'bg_type[T.RBG]': -0.7161299598286495, 'bg': 0.008804414669977636, 'bg:bg_type[T.RBG]': -0.004035141158017334}","{'Intercept': 19.98257287201934, 'bg_type[T.RBG]': -0.21529783273999215}","{'Intercept': 19.5895825320319, 'bg': 0.0020757345289675565}","{'Intercept': 19.68069531895418, 'bg_type[T.RBG]': -1.0016851364467327, 'bg': 0.005056340162075025}"
l_802,7.707380737355039e-05,0.005547791414746607,0.37852945489985534,0.0005432916952413124,0.014215186607221646,0.7754690019122779,-79.8957781802259,-89.3665252381212,-85.09013355393904,-80.283514335669,"{'Intercept': 22.69573309331933, 'bg_type[T.RBG]': -0.7056838987931093, 'bg': 0.011053376107062658, 'bg:bg_type[T.RBG]': -0.004852698224134266}","{'Intercept': 23.35565035073357, 'bg_type[T.RBG]': -0.031043034748659437}","{'Intercept': 22.869416342138187, 'bg': 0.0034242282766270265}","{'Intercept': 22.96484152561805, 'bg_type[T.RBG]': -1.0490952056599558, 'bg': 0.006545906901856777}"
l_803,0.00015923259238755273,0.08170143600567553,0.3004544790484557,0.0009891895217744734,0.15220968714325958,0.751453505041345,-77.7860872994443,-86.53123187889935,-80.2907710001461,-78.32217524776217,"{'Intercept': 21.360167701759302, 'bg_type[T.RBG]': -0.24399531401856311, 'bg': 0.011100403946238891, 'bg:bg_type[T.RBG]': -0.00551570443185855}","{'Intercept': 22.022892651805215, 'bg_type[T.RBG]': 0.29526220197239006}","{'Intercept': 21.60834547597492, 'bg': 0.004089602013719357}","{'Intercept': 21.66604342370264, 'bg_type[T.RBG]': -0.6343256374282227, 'bg': 0.005977095897126458}"
l_804,0.05496312727623946,0.08218214046123867,0.7748565103013546,0.12091888000772683,0.1527756260242833,0.9284274041399431,-11.916583455930173,-14.817676187666514,-14.415400725784572,-11.957489526252267,"{'Intercept': 21.55561380612485, 'bg_type[T.RBG]': 0.2712963991447819, 'bg': -0.0006447030129844962, 'bg:bg_type[T.RBG]': -0.0005061770859902549}","{'Intercept': 21.517123245407998, 'bg_type[T.RBG]': 0.06208559367072919}","{'Intercept': 21.60510282628936, 'bg': -0.0004141902956617295}","{'Intercept': 21.583684070498357, 'bg_type[T.RBG]': 0.2354757223630608, 'bg': -0.0011148698195939458}"
l_805,0.2185809196683134,0.049138483828234276,0.17177551750990083,0.3505006947698953,0.09799325816554343,0.6677398470003284,-10.499441200749423,-12.020040192024076,-13.512553967240812,-11.4331309207059,"{'Intercept': 20.750046177019343, 'bg_type[T.RBG]': 0.04562606619257337, 'bg': -0.002701397415571186, 'bg:bg_type[T.RBG]': 0.0023795350751929893}","{'Intercept': 20.588765247428064, 'bg_type[T.RBG]': 0.13763327951400983}","{'Intercept': 20.637555100207784, 'bg': 0.00014568614926645587}","{'Intercept': 20.618088053083255, 'bg_type[T.RBG]': 0.214018826707443, 'bg': -0.0004911464214335248}"
l_806,0.00036522952959033313,0.01598804906879055,0.48698731648108273,0.0019772771084718035,0.03674446495610432,0.8322193366621087,-74.56542044660955,-82.48040500044081,-78.70133421564609,-74.80700835091795,"{'Intercept': 20.503087157341035, 'bg_type[T.RBG]': -0.6075167347702171, 'bg': 0.008676171657734013, 'bg:bg_type[T.RBG]': -0.003500583644208054}","{'Intercept': 21.02107870578464, 'bg_type[T.RBG]': -0.011577976369169019}","{'Intercept': 20.61942103655878, 'bg': 0.002879772168221488}","{'Intercept': 20.697213503780276, 'bg_type[T.RBG]': -0.8552428344636824, 'bg': 0.005424625353444717}"
l_807,2.4568960362671622e-08,2.9687488714560685e-09,0.7797682753642481,6.789230455474477e-07,2.050811720401852e-08,0.9284377724683516,-75.29903113894537,-92.8208131035355,-94.93415636723215,-75.33812509751343,"{'Intercept': 22.846507327526282, 'bg_type[T.RBG]': -2.325669593262265, 'bg': 0.007693810802374764, 'bg:bg_type[T.RBG]': 0.001423096400239441}","{'Intercept': 23.305849204124865, 'bg_type[T.RBG]': -0.8227997924356583}","{'Intercept': 22.565207538436063, 'bg': 0.0023950904169649165}","{'Intercept': 22.767588914802275, 'bg_type[T.RBG]': -2.2249612095895865, 'bg': 0.009015665758906286}"
l_808,3.8733143752661853e-07,0.0019636926258094806,0.7136639567442625,6.2516018000791605e-06,0.0054610260302302305,0.9096959138288339,-78.4664013696333,-93.23038645235754,-84.69932995510155,-78.53372376141267,"{'Intercept': 22.609091674675977, 'bg_type[T.RBG]': -1.0282235663279229, 'bg': 0.010329778332379478, 'bg:bg_type[T.RBG]': -0.0019691901143341003}","{'Intercept': 23.22580813494782, 'bg_type[T.RBG]': 0.15449079648542696}","{'Intercept': 22.612091678786804, 'bg': 0.005026446427589683}","{'Intercept': 22.718293945266677, 'bg_type[T.RBG]': -1.1675774101893654, 'bg': 0.008500679676417093}"
l_809,3.911519572115855e-06,2.0770254916327484e-06,0.5311406580178871,4.7575817890328846e-05,9.058138949620597e-06,0.8580289277976327,-75.67823638194906,-88.12982100404622,-88.76281012180014,-75.87434076656075,"{'Intercept': 21.688583384008744, 'bg_type[T.RBG]': -1.4857483058883756, 'bg': 0.010248734186188078, 'bg:bg_type[T.RBG]': -0.003211711582321421}","{'Intercept': 22.30046128363034, 'bg_type[T.RBG]': -0.5830634683075191}","{'Intercept': 21.710873681374082, 'bg': 0.0021682265727082616}","{'Intercept': 21.866690208087782, 'bg_type[T.RBG]': -1.7130317718741706, 'bg': 0.007265509105073948}"
l_810,1.957883912165188e-07,2.008637766852513e-15,0.49529068061517145,3.642652644469854e-06,4.447330029941398e-14,0.834601915755825,-71.38196772230762,-86.8281991199014,-105.22328735284279,-71.61447393351675,"{'Intercept': 24.792589166806064, 'bg_type[T.RBG]': -3.3609840827880886, 'bg': 0.004718142133161723, 'bg:bg_type[T.RBG]': 0.0032564516578595434}","{'Intercept': 25.074275358106373, 'bg_type[T.RBG]': -1.926316173766001}","{'Intercept': 24.32724938655251, 'bg': -0.0015722669667792254}","{'Intercept': 24.612001262917232, 'bg_type[T.RBG]': -3.130534492081484, 'bg': 0.007742924406464858}"
l_811,2.4224232422987224e-07,9.776116769233713e-06,0.7978755210950522,4.268902999438667e-06,3.819763271598783e-05,0.9342583052059957,-51.996237986637276,-67.2295652586404,-63.53180619776393,-52.02903096175429,"{'Intercept': 21.62248367181101, 'bg_type[T.RBG]': -1.011724548259036, 'bg': 0.006404392048275173, 'bg:bg_type[T.RBG]': -0.0008838444837879211}","{'Intercept': 22.004843667071036, 'bg_type[T.RBG]': -0.205909359097737}","{'Intercept': 21.573782421367525, 'bg': 0.0023868323074649773}","{'Intercept': 21.67149764145074, 'bg_type[T.RBG]': -1.0742716458170698, 'bg': 0.005583425730392616}"
l_812,1.191832804752618e-06,1.8335823638685853e-07,0.7162674057502294,1.6599155272643316e-05,9.480828570063015e-07,0.9122373228102111,-81.27577643532362,-94.915794698952,-96.78760045709893,-81.34182504412225,"{'Intercept': 22.719420195409654, 'bg_type[T.RBG]': -2.24660940884685, 'bg': 0.006576513095480735, 'bg:bg_type[T.RBG]': 0.0020439489225516135}","{'Intercept': 23.112056295301926, 'bg_type[T.RBG]': -0.7838826251799591}","{'Intercept': 22.414878432521384, 'bg': 0.0022204629061602834}","{'Intercept': 22.606072143492934, 'bg_type[T.RBG]': -2.1019651020626844, 'bg': 0.008475052093764335}"
l_813,3.540686632779339e-07,3.289997365021113e-05,0.6650965883738785,5.879582514240307e-06,0.00011689043523730602,0.8982730545127944,-69.04817626448036,-83.90195124303963,-79.37021496557907,-69.14187200655098,"{'Intercept': 20.34087160619933, 'bg_type[T.RBG]': -1.1917222488966437, 'bg': 0.00913357192863765, 'bg:bg_type[T.RBG]': -0.001986057923236908}","{'Intercept': 20.88617122137222, 'bg_type[T.RBG]': -0.19867830805136322}","{'Intercept': 20.329826685043486, 'bg': 0.0033245150316564987}","{'Intercept': 20.4510092882664, 'bg_type[T.RBG]': -1.3322697784215503, 'bg': 0.007288805467739362}"
l_814,0.0671074076381678,0.33795155136051497,0.8655227927523592,0.14116259804033593,0.46028574858013355,0.9489736620728767,-44.341402326637244,-47.042863170742976,-45.42625505958048,-44.355741727152726,"{'Intercept': 25.144308360613465, 'bg_type[T.RBG]': 0.22716891081589052, 'bg': -0.0023293515862232352, 'bg:bg_type[T.RBG]': 0.0005143711489836323}","{'Intercept': 25.005239600494903, 'bg_type[T.RBG]': -0.024396535282654064}","{'Intercept': 25.139757839125345, 'bg': -0.0010672986563846076}","{'Intercept': 25.115783691011266, 'bg_type[T.RBG]': 0.2635694575485483, 'bg': -0.0018515736558830827}"
l_815,0.2744551600510324,0.04699874741643395,0.9444835878110215,0.41216005339837647,0.09405195456336203,0.9798015451426656,-28.14167628845108,-29.434643671189278,-31.199310616792467,-28.144100856747542,"{'Intercept': 23.375885342391825, 'bg_type[T.RBG]': -0.33414884403418466, 'bg': 0.0011178585122414248, 'bg:bg_type[T.RBG]': -0.00016144613931795733}","{'Intercept': 23.442624600735222, 'bg_type[T.RBG]': -0.19504159271393906}","{'Intercept': 23.35340517297744, 'bg': -6.0388839519115445e-05}","{'Intercept': 23.384838406325752, 'bg_type[T.RBG]': -0.3455739166702745, 'bg': 0.0009678979196676568}"
l_816,1.0834602203202643e-05,1.9466681196941704e-09,0.8750716814309883,0.00010878696514494747,1.4305939756220563e-08,0.9510882053485368,-67.45315780882973,-78.88592344653571,-87.51030439118615,-67.46551683017046,"{'Intercept': 26.46053162075512, 'bg_type[T.RBG]': -2.0314592301518823, 'bg': 0.005399423739511087, 'bg:bg_type[T.RBG]': 0.0007019148672746198}","{'Intercept': 26.78289221640334, 'bg_type[T.RBG]': -1.040642275991539}","{'Intercept': 26.24134428669477, 'bg': 0.00015441566085596173}","{'Intercept': 26.42160663494021, 'bg_type[T.RBG]': -1.9817867611981517, 'bg': 0.006051403216245501}"
l_817,2.3050814093045037e-06,1.4634439041068108e-10,0.46825055928642656,2.9708026819917e-05,1.3163373033294075e-09,0.8209834679062525,-76.65310172490015,-89.63349628846922,-99.29816015838318,-76.91615240138543,"{'Intercept': 20.050138903321773, 'bg_type[T.RBG]': -2.7729924191907536, 'bg': 0.004048163800750702, 'bg:bg_type[T.RBG]': 0.003782783654748657}","{'Intercept': 20.291825527126193, 'bg_type[T.RBG]': -1.3292416242531515}","{'Intercept': 19.61248255892638, 'bg': 0.00010709727075253195}","{'Intercept': 19.84036303595167, 'bg_type[T.RBG]': -2.505295847413169, 'bg': 0.007561833937694804}"
l_818,2.178174879860988e-05,5.161249564086167e-11,0.8281814913362562,0.00019490715116683553,5.064476134759552e-10,0.940326184767,-53.490483013994194,-64.22492116389328,-77.1777403231695,-53.514034991961935,"{'Intercept': 23.6237719579034, 'bg_type[T.RBG]': -1.8195104816003704, 'bg': 0.003902264915660056, 'bg:bg_type[T.RBG]': 0.0007678588530854622}","{'Intercept': 23.856748012993187, 'bg_type[T.RBG]': -1.0473461759955818}","{'Intercept': 23.420630903482945, 'bg': -0.000636931593948252}","{'Intercept': 23.58119002046662, 'bg_type[T.RBG]': -1.7651713490089331, 'bg': 0.004615497013427575}"
l_819,7.528790541451597e-05,3.307156481773113e-06,0.8276698394303882,0.0005350708339541937,1.396444802939405e-05,0.940326184767,-79.16390955273287,-88.65810060745699,-91.7833313594701,-79.18760424882487,"{'Intercept': 22.51383529789304, 'bg_type[T.RBG]': -1.7013334005120955, 'bg': 0.007682839947160053, 'bg:bg_type[T.RBG]': -0.0011814742171042635}","{'Intercept': 22.972522183960685, 'bg_type[T.RBG]': -0.7607457879789572}","{'Intercept': 22.41699692395077, 'bg': 0.001274157146094657}","{'Intercept': 22.57935445026598, 'bg_type[T.RBG]': -1.784942886654741, 'bg': 0.006585417769977519}"
l_820,1.6261366050971377e-05,0.00013126864021492798,0.7260343150658581,0.00015262706070667156,0.0004334626035395423,0.9159365662070426,-56.1939618682083,-67.22068031260693,-65.13222651409966,-56.25535391477264,"{'Intercept': 20.107607523438, 'bg_type[T.RBG]': -0.8976455106884469, 'bg': 0.0061042882684063035, 'bg:bg_type[T.RBG]': -0.001297266403353035}","{'Intercept': 20.47205048941823, 'bg_type[T.RBG]': -0.22748384292387902}","{'Intercept': 20.08954816172706, 'bg': 0.0019551148520843466}","{'Intercept': 20.179547980469557, 'bg_type[T.RBG]': -0.9894492722976598, 'bg': 0.004899311553600769}"
l_821,3.8470724195348104e-08,1.043208582235849e-13,0.774143273207161,9.227630650745302e-07,1.7163055021838633e-12,0.9284274041399431,-78.98225676659979,-96.05562506202162,-108.87356183652946,-79.0234296655497,"{'Intercept': 22.834532015693213, 'bg_type[T.RBG]': -3.327522282305757, 'bg': 0.007981176366919616, 'bg:bg_type[T.RBG]': 0.0015529333645793496}","{'Intercept': 23.311030414732848, 'bg_type[T.RBG]': -1.7520154307449758}","{'Intercept': 22.455739788056984, 'bg': -0.00015070779349899213}","{'Intercept': 22.748413439201812, 'bg_type[T.RBG]': -3.217625715163961, 'bg': 0.009423631470303475}"
l_822,6.24349797673363e-08,2.7256536207546605e-17,0.6564888489731815,1.3648760766859466e-06,9.606538373557752e-16,0.8934249347333999,-62.93437658818075,-79.52351673361974,-101.07561490889893,-63.033284996956965,"{'Intercept': 20.42038529511882, 'bg_type[T.RBG]': -3.1474393458879715, 'bg': 0.005356420515473267, 'bg:bg_type[T.RBG]': 0.0018429532052206578}","{'Intercept': 20.74017847883861, 'bg_type[T.RBG]': -1.917727322310703}","{'Intercept': 20.04375698989611, 'bg': -0.001909152452571337}","{'Intercept': 20.318183545710866, 'bg_type[T.RBG]': -3.0170189200820134, 'bg': 0.007068262965897935}"
l_823,2.440316900138293e-09,2.6497742695925062e-17,0.2634312740277174,1.0279090942777639e-07,9.533667007471372e-16,0.7290798241119678,-67.03229134814322,-86.86342927711196,-105.20176347395784,-67.65760873381738,"{'Intercept': 20.54190833237543, 'bg_type[T.RBG]': -3.5738405619540363, 'bg': 0.0038178541614206224, 'bg:bg_type[T.RBG]': 0.004983318195704368}","{'Intercept': 20.76984483096288, 'bg_type[T.RBG]': -1.907520292277848}","{'Intercept': 19.972558852294263, 'bg': -0.00113828139003401}","{'Intercept': 20.265556314312533, 'bg_type[T.RBG]': -3.2211856604789606, 'bg': 0.008446650816274421}"
l_824,0.03961963821366153,0.7832178507855804,0.4845332739051029,0.09184310764428652,0.8371649824496096,0.8322193366621087,-77.51660499235759,-80.74503536151784,-77.76094938826674,-77.7609264726321,"{'Intercept': 21.078472363289812, 'bg_type[T.RBG]': 0.26379848299456854, 'bg': 0.006848255649847418, 'bg:bg_type[T.RBG]': -0.003697898479947212}","{'Intercept': 21.487332248518086, 'bg_type[T.RBG]': 0.5329829706502998}","{'Intercept': 21.283732719864673, 'bg': 0.0034197073004755517}","{'Intercept': 21.283540887392327, 'bg_type[T.RBG]': 0.002108987582732924, 'bg': 0.0034134318152551114}"
l_825,0.017491549191310407,0.551562345375193,0.3877946706338896,0.046617138045359684,0.6546604739545557,0.781110500806816,-74.33817887383572,-78.38421629187745,-74.93317927359577,-74.7111017740165,"{'Intercept': 18.54632229113532, 'bg_type[T.RBG]': 0.5046472168090896, 'bg': 0.0076494362911464385, 'bg:bg_type[T.RBG]': -0.004337541987269846}","{'Intercept': 19.003014886150915, 'bg_type[T.RBG]': 0.7607662730517948}","{'Intercept': 18.80484448482497, 'bg': 0.0042087249027868544}","{'Intercept': 18.786862516451265, 'bg_type[T.RBG]': 0.19769201505554823, 'bg': 0.0036204742517038004}"
l_826,0.0017360391006951662,0.3835892277882218,0.21262968580613165,0.006940137793751278,0.5018625730229235,0.7122336481062492,-67.58545646498088,-73.94160560453659,-68.54363948323484,-68.36217183073035,"{'Intercept': 25.697847337792993, 'bg_type[T.RBG]': 0.236470695158006, 'bg': 0.009293223157258546, 'bg:bg_type[T.RBG]': -0.0056124607840899385}","{'Intercept': 26.252678574790124, 'bg_type[T.RBG]': 0.47384176426612834}","{'Intercept': 25.994470913365554, 'bg': 0.0036018444189088623}","{'Intercept': 26.00908872416901, 'bg_type[T.RBG]': -0.16070679323755765, 'bg': 0.004080042163662879}"
l_827,0.16198068254358558,0.9632703149740827,0.9314907407089554,0.28306612307314255,0.970010398810636,0.9750374944397368,-52.4051375031622,-54.22541569758015,-52.442558708827676,-52.4088328722139,"{'Intercept': 20.445029285079812, 'bg_type[T.RBG]': 0.07417530125601757, 'bg': 0.002005731558726481, 'bg:bg_type[T.RBG]': -0.00029865428459116897}","{'Intercept': 20.564777030612362, 'bg_type[T.RBG]': 0.3218380039306714}","{'Intercept': 20.466415814154217, 'bg': 0.0018861506164678781}","{'Intercept': 20.461591284737224, 'bg_type[T.RBG]': 0.05304040816443201, 'bg': 0.00172832403643286}"
l_828,0.004491112323638878,0.7037747820909508,0.4086357956490544,0.015605937591397067,0.778117188649854,0.7930930024884846,-74.64287728353746,-80.04853215789646,-74.99417416934688,-74.98426041539827,"{'Intercept': 19.74249796316483, 'bg_type[T.RBG]': 0.25322010459525246, 'bg': 0.008194993533788612, 'bg:bg_type[T.RBG]': -0.004170098394106411}","{'Intercept': 20.231761841002957, 'bg_type[T.RBG]': 0.6302254634595919}","{'Intercept': 19.969942639450228, 'bg': 0.004196928436104282}","{'Intercept': 19.973752533207502, 'bg_type[T.RBG]': -0.04188560219716231, 'bg': 0.004321562871928862}"
