i,pls,cca
m_129,0.597623982251639,6.053256740310455
m_702,-0.03820940159926872,-0.3870187666711467
m_692,0.903547439645052,9.151912436611457
m_599,0.6802932925241554,6.8905996822142335
m_607,-0.39270026129317853,-3.9776065679398664
m_560,-1.6714737561985886,-16.93013679271039
m_571,-1.4990265011193782,-15.183439256336985
m_678,0.3177607296043628,3.218553581397605
m_452,0.3063708276537249,3.10319029887778
m_350,-3.9488312723361516,-39.997186194870714
m_4,-1.9891939139353458,-20.148280677602116
m_112,-0.04253036111921998,-0.43078368478277623
m_115,0.7033413136278313,7.124053618067678
m_535,-2.1021339870310753,-21.29223659315069
m_356,-0.3486641087621757,-3.5315722746757805
m_38,-1.1319562572932154,-11.465433983743479
m_622,-0.2993030773084876,-3.031600002492317
m_326,-1.9041916889148527,-19.287302904688175
m_190,-0.2438841562253219,-2.4702707233514847
m_589,-0.7780069002353188,-7.8803278431759685
m_198,-1.861322363135013,-18.8530869297071
m_562,-1.2563830816996293,-12.725735189841195
m_540,-0.8677237680109349,-8.78905922554348
m_497,-0.45237793241680413,-4.5820696888094306
m_241,-0.10946741194702422,-1.1087817039100847
m_156,-1.3526787470127282,-13.701102629743177
m_105,-0.6682563252567024,-6.768681026926076
m_310,-0.946678173070402,-9.58877783545185
m_381,0.15301751834885477,1.5498932640374687
m_536,0.24571987539052173,2.488860086206849
m_591,-0.39964449914759226,-4.047946473873982
m_585,-0.9190065696950809,-9.308495474192593
m_131,-0.12689373483278688,-1.2852898053865955
m_361,-1.8381581248003922,-18.618458592569745
m_680,-1.3851385906191547,-14.029884381882184
m_279,0.07803364544824344,0.7903920844854851
m_492,-0.9944015039496094,-10.072160727800174
m_366,-1.1696685594946987,-11.8474176035441
m_483,1.8008671764188073,18.240741146919312
m_476,1.0933290988828617,11.074184281454109
m_683,-1.0343868477324982,-10.477166596380565
m_374,-0.09924420241871468,-1.005230720163226
m_77,-0.5607862082319229,-5.68012949826283
m_445,-0.8019067187906579,-8.122406424841484
m_646,-0.9389765341226127,-9.510765974877584
m_496,-0.06974329452464871,-0.706419851567714
m_475,-0.37573520822704337,-3.805772543887272
m_696,-0.5672464693624908,-5.7455648004890385
m_595,-0.9278527343976313,-9.398099180396384
m_254,0.6184945435586053,6.264646329539063
m_699,-0.20976527002783862,-2.124682882114081
m_521,0.8841235856750335,8.955170706457656
m_583,-1.018833397840925,-10.319629431773388
m_509,1.5501414014762742,15.701176558837801
m_260,-0.6895198340207559,-6.9840559090227945
m_232,-0.8434005343504741,-8.54269335340926
m_667,0.012203153028511047,0.1236036549170596
m_651,-0.6752911933068827,-6.839935058039152
m_451,0.35441837184358876,3.5898548087811037
m_570,0.003331199167591132,0.03374101498927607
m_274,-0.029377776739218115,-0.2975650162381972
m_298,-0.030379239005671976,-0.3077083090608665
m_264,0.8579770096588564,8.690332853505652
m_565,0.4011249293834542,4.062938909010435
m_604,0.6555193594489626,6.639663960585429
m_333,1.5804449642723923,16.00811522130805
m_543,0.49762862935126445,5.040408488918924
m_686,-0.8968556423809463,-9.084134040189769
m_618,-0.7872792737688538,-7.974248640935874
m_640,-0.2881399701257194,-2.918531834738223
m_242,-0.5131047189874337,-5.1971701001882025
m_561,-0.4467766144107292,-4.525342148710033
m_550,-0.3309650906103573,-3.352302463842369
m_456,-3.8154040600379115,-38.6457170317205
m_524,-0.9038099753146416,-9.154571615956456
m_426,-0.315612862336864,-3.196801615717661
m_661,-0.4852099140137107,-4.914627373173037
m_405,-0.3463861910433357,-3.5085007629870577
m_619,-0.25101816245100567,-2.5425308650705265
m_547,-0.3384877197594609,-3.428497533681513
m_675,0.24894166559320982,2.521495417979601
m_500,-1.4082609227078557,-14.264090698005303
m_343,-1.8103233712434235,-18.336526793351332
m_541,-0.32596379150095195,-3.3016427240801183
m_130,-0.45892263284011725,-4.648367569550378
m_60,-0.14419604094656263,-1.4605428909437277
m_400,-0.5453243308719662,-5.523518738654676
m_345,-0.8088202915569064,-8.19243202163804
m_69,-0.4494518320401934,-4.5524361643385705
m_494,-0.7513578180682368,-7.610402821459863
m_396,-1.147680741440256,-11.624703918622629
m_665,-0.4821432096205187,-4.883564249424311
m_662,1.2609042738869352,12.771531576264325
m_13,-0.6276400417040136,-6.357282207119336
m_363,-0.5564054716209036,-5.635756319857592
m_481,-0.9186693900320696,-9.305079323709732
m_320,-0.4102395970612342,-4.15526359552172
m_157,-0.7531516181842403,-7.628573122948247
m_12,-0.2480211462415459,-2.5121736023238364
m_626,-1.18193152452842,-11.97162830812049
m_448,0.4900870499455784,4.964024425326841
m_511,-0.8728911501938091,-8.841399171496517
m_417,-1.84168861694635,-18.654219105117026
m_216,-0.5644955510231606,-5.717702743093555
m_365,1.6145894924743411,16.353961401475786
m_329,-0.6044812499882547,-6.122710906985549
m_508,0.5225872429718715,5.293219408109866
m_39,-0.025555899640564782,-0.25885298749376806
m_477,-0.4053285783718132,-4.105519259689688
m_313,-0.25802529447155337,-2.6135039328639786
m_462,-0.3619717204636128,-3.6663638489220416
m_501,-0.05112003335793988,-0.5177882545370852
m_643,-0.42299676429373945,-4.28447775842854
m_506,-0.6782332908936544,-6.869734427213602
m_191,-0.05490189754514457,-0.5560912216047479
m_133,-0.7195968855084901,-7.28869875758825
m_549,0.6836482037865345,6.924581378873171
m_574,-0.7332514450115957,-7.427006344064661
m_204,-0.5461101952389958,-5.531477452908332
m_650,0.3425005961296542,3.4691436079227063
m_594,0.0016829523517569178,0.017044703656599873
m_289,0.18285030300189575,1.8520667825249173
m_701,-0.36919138759413983,-3.7394930005548415
m_246,1.6380927784283534,16.59202044383649
m_83,0.05143584126839184,0.5209867528923451
m_375,0.6033890518977614,6.111650076766963
m_341,-0.305260982342697,-3.0919491033934228
m_576,0.6659336357383073,6.745151836808575
m_658,-0.14798336400436443,-1.4989051233760842
m_666,-1.8108452704293068,-18.341813005536704
m_127,0.36373910104997026,3.6842641020839224
m_436,-1.048301301783223,-10.618106637146322
m_670,-0.9167353719026863,-9.285493176218164
m_605,-2.1991304697220415,-22.27470349630365
m_695,-1.9265141363950855,-19.513407921025195
m_690,-0.927274887168624,-9.392240272161798
m_504,0.46503155709189414,4.710240838757142
m_578,-1.2343168717892676,-12.502229369020494
m_657,-1.4686508273024401,-14.875765360796205
m_596,-0.7959053453304618,-8.061617812845004
m_147,-1.0941048934335855,-11.082040720022913
m_482,-0.40320758574282756,-4.084035263188245
m_307,-0.7567900468084502,-7.665424701146466
m_358,-0.9184423209613952,-9.302778454182267
m_393,-0.953745868421004,-9.660363512972365
m_422,-1.0260510141403778,-10.392732342225232
m_210,-0.653635564094834,-6.620587059672857
m_317,-0.7807031525368685,-7.907637460023278
m_87,-0.7038747106019542,-7.129452589501764
m_75,-0.6866649201043568,-6.95513715499851
m_228,-0.3954616975533643,-4.005578841442521
m_21,-0.2533091854577012,-2.5657349698871696
m_471,-0.19367972790068017,-1.9617569899878473
m_642,-0.18627058927420462,-1.886707195295523
m_423,-0.723020023428933,-7.323372077766548
m_588,-1.256141453797833,-12.723287276864056
m_339,-1.1181258189973062,-11.32534628610854
m_484,-1.3121073605953644,-13.290159849792873
m_140,-0.5873972590207658,-5.949668643879263
m_29,-0.5518127758890388,-5.589238201640393
m_249,-0.9939381569174304,-10.06746620222899
m_641,-0.7494595055296659,-7.591173507308322
m_306,-0.9953221342045551,-10.081484436966855
m_85,-0.9819017794832992,-9.94555151197466
m_425,-1.13815472509156,-11.528215903459182
m_236,-0.8408511274078094,-8.516867991455563
m_337,-1.3249240612504378,-13.419977958253437
m_579,-1.098052333147413,-11.12202491211015
m_245,-0.9287066718483865,-9.406746466323773
m_606,-1.1587326231560895,-11.736647098411915
m_96,-0.8498312511469224,-8.607827061263839
m_369,-0.8517923738546408,-8.627691183178175
m_252,-2.3935569907166703,-24.244018857079652
m_469,-1.9664225689196433,-19.91763164708961
m_414,-1.433349325535565,-14.51820254433033
m_691,-2.86377190300886,-29.006762150962107
m_694,-1.7584589933438919,-17.81119873742985
m_566,-1.6104490685244477,-16.312024101508566
m_301,-1.0211168818637544,-10.342756809793414
m_312,-1.5605430498677386,-15.806531547777318
m_590,-1.3922890047962395,-14.10230874382912
m_564,-0.9228503217379987,-9.347427815776122
m_390,-1.2345000873663972,-12.504086325255683
m_99,-1.3389965508261632,-13.56251698702327
m_681,-1.6506234625623866,-16.718943001689176
m_394,-1.9280474559966774,-19.528935308250706
m_698,-1.6194412711936195,-16.403105897793242
m_472,-1.1552008133142093,-11.700875113904884
m_671,-1.1583176994048774,-11.732445123768287
m_261,-1.6418270970509246,-16.629847388397096
m_185,-0.8498312080250572,-8.607827548574798
m_603,-1.6993033053891846,-17.21201503344488
m_442,-1.7653078708369754,-17.880568285680365
m_304,-1.063974430953496,-10.776854477361752
m_645,-1.1219931405230037,-11.364519040868418
m_551,0.10743710202232937,1.088214348913464
m_522,-0.3017293776524749,-3.05617977131803
m_380,-1.3916240365443011,-14.095573507313956
m_677,-0.6081438656246139,-6.159808060649846
m_240,0.0648031291526764,0.656380993615148
m_525,-0.6946914136255974,-7.036435486307072
m_227,-0.6549416679149035,-6.633820346951801
m_146,-0.08387070863057396,-0.8495147670548175
m_611,0.570527827371693,5.778797595930624
m_625,1.1050240032645435,11.192641936165439
m_71,-0.3750286430522699,-3.7986154244170867
m_689,-0.28267655894560323,-2.863195496389891
m_404,-0.5903178192915134,-5.979250694756801
m_323,-0.12812467914574077,-1.297760675665259
m_196,-0.6260061860473481,-6.340732303699028
m_597,-0.40507363217050596,-4.102936126755468
m_215,-0.434549636235676,-4.4014952445223425
m_609,-0.09716964891440576,-0.9842177625655366
m_379,0.040254332872150335,0.4077289362756647
m_285,-1.1488484286944087,-11.636530686982482
m_413,-0.2590999211023322,-2.624388078978522
m_676,-0.6366770027642071,-6.448816453448612
m_523,0.30266797165869774,3.0656856000514052
m_635,0.2999719223402012,3.038376912208911
m_450,-0.24186817918051565,-2.449852391619794
m_321,-2.3323214706401765,-23.62376997397099
m_168,-1.0402999957775778,-10.537058656292949
m_184,-2.557536358876469,-25.90494499471999
m_256,-1.5355399005171158,-15.553276848091198
m_239,-1.0805515504234864,-10.944760647093577
m_150,-0.02388055753999681,-0.24188025140707525
m_296,-0.6889759090227475,-6.9785412676005425
m_92,-2.210323128088203,-22.388069234111782
m_106,-1.1400247110664357,-11.54715643866836
m_176,-1.3933509980045982,-14.113065235947253
m_214,-1.7488843318029674,-17.71421682347635
m_56,-0.2649676708500598,-2.6838203520279844
m_43,1.527923757514523,15.476135698672579
m_138,-0.11894887339542852,-1.2048197493002764
m_28,0.15237170917868145,1.5433533411144684
m_41,-0.33981926749779,-3.441982269043436
m_91,0.08468758761961556,0.8577886646344547
m_63,-0.016801430231479918,-0.1701822379742301
m_33,0.5409440972447078,5.479147673207186
m_7,-0.1669721540175709,-1.691237368575164
m_48,-0.10068715218209405,-1.0198454945044189
m_223,-0.9192325660355215,-9.31078436592783
m_18,-0.23966259892062977,-2.4275094753365387
m_0,1.3410460403233762,13.5832759415055
m_15,-0.14777450486623725,-1.4967874260805787
m_180,0.042227481481207245,0.42771746024681784
m_614,-0.09324459735640202,-0.9444633490778411
m_559,-1.0557243568227581,-10.693292507682921
m_542,-1.102881120105118,-11.170935939058928
m_489,-1.8167583092361828,-18.401702332584627
m_507,-1.5787369561961528,-15.990814874579574
m_401,-1.2232757867104362,-12.390396921922383
m_257,-0.9398702929168588,-9.519819814213427
m_197,-0.5381953682024271,-5.451308975248557
m_65,-0.044935337597298085,-0.4551476785551296
m_410,-0.6466129776940834,-6.5494601984856695
m_478,-0.8408328207175084,-8.516685300515265
m_324,-0.6633598464790352,-6.719086443647155
m_384,-0.28526732681654543,-2.889435896291315
m_474,-0.32360617205887876,-3.2777652522727654
m_202,-0.7190335929830466,-7.282996594546518
m_537,-0.31524696520248424,-3.1930954679826686
m_427,-0.8913528391136476,-9.028394241401912
m_234,-0.6423507726645581,-6.5062865460087576
m_219,-0.2029315264089645,-2.0554634377816527
m_32,0.053372111286110975,0.5406000338822303
m_352,-0.789423830682863,-7.99596848858
m_159,-0.2730423176978665,-2.7656080040078534
m_348,0.191078403800982,1.9354082267695638
m_421,0.17312186083817457,1.753528741110559
m_231,0.5278285416148906,5.346303508504882
m_208,-0.4385021034720787,-4.441528715010105
m_89,-0.020021602437652986,-0.20279825897202175
m_434,-0.030996979560947734,-0.3139637509917668
m_411,1.4252570691828255,14.43623829577981
m_79,0.0830386839305284,0.841090676311181
m_673,1.884629621330454,19.089160592894505
m_52,0.2454739214682687,2.4863727021498363
m_577,-1.386748766913398,-14.04619219740813
m_433,1.1109718213390736,11.252885297248787
m_435,-1.0242933652759856,-10.3749299400549
m_584,0.6997479118835472,7.087650883599809
m_430,-0.14489281878712648,-1.4676003068871262
m_265,-1.2090177082647962,-12.24598165098881
m_53,-1.3008404447594974,-13.176042139195685
m_532,-3.653122039378388,-37.00198631022872
m_485,-1.6390752378078057,-16.601976663475895
m_653,-1.0478725428134497,-10.613762956931621
m_558,-1.0988125295661195,-11.129728016620886
m_59,0.5886295861384098,5.962149941373843
m_488,0.788649689463604,7.988126919436501
m_143,-0.09597523555193481,-0.9721206268731085
m_431,0.49505569489486223,5.014351569017497
m_8,0.6331351133479954,6.412941058370981
m_355,1.2688309351673563,12.851817327767282
m_269,-1.1188500874092,-11.332685006218812
m_66,-1.2508907429714748,-12.670107291639413
m_101,1.0850728019203368,10.99055802321235
m_429,1.2969286948840482,13.136417310934686
m_135,-0.05187146440220045,-0.5253996327920755
m_42,-3.7761096585795846,-38.24771065513545
m_498,-3.208686009311377,-32.50035089239618
m_165,-2.523138562794797,-25.55653276510741
m_200,0.13832440368067625,1.4010687614283042
m_84,-1.336455239593434,-13.536776633138775
m_199,0.1573998091531374,1.5942802652698016
m_250,0.734039759890815,7.434991482912879
m_5,-0.6363858522964394,-6.445868696367299
m_49,-0.671718306359263,-6.803747203720435
m_113,-1.0360254530922535,-10.493765213378962
m_314,0.29081213700195885,2.945596467211056
m_443,-1.027818627718785,-10.410640212621372
m_347,-0.18584760469603762,-1.8824289213442065
m_315,-0.32901546517932245,-3.332554184537108
m_303,0.08375384945925086,0.8483294984407256
m_9,-0.7494488357575193,-7.5910690178550935
m_2,-1.584413122515295,-16.048309122793757
m_402,-0.7787282707716796,-7.8876328200900705
m_479,0.4271307149367008,4.326353910367512
m_95,0.05093282768322571,0.5158923671829477
m_293,-1.201392965297479,-12.168748421879425
m_36,-2.0343681050824167,-20.605845565969886
m_327,-1.1712159556139192,-11.863093329024533
m_499,-3.934580306324425,-39.85283903948563
m_177,-2.3977596881986702,-24.28659093139581
m_519,-1.312094316824308,-13.290028947029679
m_207,-3.069981669303797,-31.095434727371565
m_466,-1.311870452657695,-13.28776336070312
m_438,-1.281682376300187,-12.981989373518998
m_527,-2.6687708177307417,-27.031624015172596
m_444,0.04936464261134537,0.5000075939067887
m_383,-0.3734472810598317,-3.782599699481143
m_209,-1.4589411678403166,-14.777419574931528
m_80,1.9478894996172533,19.729910077015322
m_97,-0.5808698674484196,-5.883551287798739
m_98,1.7763435891344856,17.992344603429185
m_664,-0.28804831229847433,-2.9176043199905046
m_275,-2.9647912481681162,-30.02997525513292
m_163,0.7445956352500924,7.541908529079968
m_192,0.48123129475009835,4.874328388239707
m_409,-1.0360806342437299,-10.494325977916276
m_621,-0.5522124750026945,-5.5932886768478935
m_266,-0.7846076802319465,-7.947185706593724
m_639,-1.6229921954892594,-16.43907110439991
m_154,-0.5750333671835823,-5.824434383547481
m_408,-0.6021552677335655,-6.0991523987794825
m_305,-0.04124130303300946,-0.41772994900532967
m_399,-0.791451456237141,-8.016507195684204
m_325,-1.9892781027549362,-20.149133466606745
m_617,-2.5917027124623466,-26.251008026888698
m_277,0.4768235253140587,4.829681111455491
m_286,0.4201636794963773,4.255783385292656
m_359,-0.8383969099479449,-8.49200737397994
m_100,0.7574374087227955,7.671981999500797
m_276,0.9547028111203906,9.670057533872544
m_109,-3.243526176696218,-32.85324357802959
m_251,-3.2565989993824105,-32.98565740748324
m_453,-2.6332832352218474,-26.67217865616943
m_195,-0.3949394040297365,-4.00029013473805
m_253,1.606650244159285,16.27354476503835
m_278,1.1600255243028128,11.749741564767305
m_78,0.25511778967345017,2.5840557505906667
m_132,1.0887270456311473,11.027569963165845
m_162,2.123955089290745,21.5132553548032
m_128,0.5637286225924165,5.709932191790109
m_203,0.16013099618224302,1.6219453261649175
m_30,-1.3691598646729868,-13.868038831281245
m_104,1.5939979882954596,16.145389578811784
m_31,0.4543755502599083,4.602308653563124
m_116,-0.14752986342773908,-1.4943102466186922
m_25,0.77537538335168,7.853674040417855
m_93,-1.2976418947852304,-13.14364092404072
m_267,-2.3199422602971946,-23.498387571077874
m_268,-0.2721774228882765,-2.756847991661028
m_297,-1.9361734267264645,-19.611243279080416
m_517,-1.2631475973708426,-12.794253445222516
m_74,-1.7521615427335993,-17.747408949529536
m_102,-0.5060756728454692,-5.125972671719769
m_459,-0.7967009290962206,-8.069678554411423
m_280,-1.5283780801159432,-15.48073710092844
m_344,-0.6913647003307213,-7.002744112870624
m_556,-0.24587466993380455,-2.490435115169696
m_151,0.13250142047420926,1.342087404562367
m_243,-2.6171176278038146,-26.50843507726753
m_248,1.441922126744755,14.605036343514124
m_212,-0.35347920899943613,-3.580344616817969
m_581,1.8980000553786764,19.224590815191036
m_633,0.474211818379975,4.803230855593606
m_221,0.41201167268168243,4.173211558577498
m_35,0.9152207814092332,9.270148563995791
m_693,1.6191204920609064,16.39985558218335
m_294,0.41220767943261294,4.175197426541358
m_183,0.3196899210167234,3.238096408045395
m_460,-1.681275701101387,-17.02942020282831
m_631,-1.7071102777193954,-17.29109291304999
m_548,0.052417823000287245,0.5309338875855714
m_630,-1.094501050223785,-11.086055136455144
m_141,-1.5554997145733458,-15.75544913504487
m_600,-1.378646611783317,-13.96412743465417
m_627,-1.6670946155393873,-16.885777512584635
m_473,-2.3226466476039365,-23.525779029526763
m_217,-0.9492864143607906,-9.61519360425729
m_139,-2.8518812473481208,-28.88632746765007
m_391,-1.9756321743305794,-20.010917340720777
m_495,-1.9023786674453471,-19.26894186790284
m_37,-2.0618781674281204,-20.88449154735854
m_623,0.09942856614394106,1.0070989041993208
m_287,0.17295614942464876,1.751850597480116
m_552,-0.2437590887435604,-2.4690031675255657
m_447,-0.5603817420941332,-5.676032256606369
m_628,-1.7148826858898243,-17.36981710415672
m_70,-1.1804302681935972,-11.956421554257002
m_637,-0.7168152853047624,-7.260525398758836
m_318,-0.0452612541761588,-0.4584459224883237
m_493,-0.34836432749384244,-3.528536041830478
m_587,-0.2715396610334389,-2.750389129820774
m_193,0.05481786961862114,0.555242914055036
m_569,-1.0528763503981777,-10.664444596706854
m_319,-0.0452612541761588,-0.4584459224883237
m_187,0.4202241719965265,4.256392751267804
m_88,1.4482746068135044,14.66938088846548
m_660,0.7628975515886511,7.7272902531749486
m_387,0.3079886065381083,3.1195744848927442
m_322,-0.6665388456129249,-6.7512828467416295
m_586,0.09852782344003676,0.9979752491160339
m_233,0.6263445007526185,6.344161409937023
m_602,1.0118935971246517,10.249338425376903
m_362,-1.6060325458169962,-16.267288769466493
m_534,-2.253280300517676,-22.82317391430089
m_465,0.488223445044375,4.945150347335171
m_125,0.9979563124838454,10.108165992318577
m_480,0.22173716459449183,2.2459463367011017
m_634,-0.2605160882626821,-2.6387323384507884
m_624,1.350987410353353,13.683970708561485
m_247,0.1782486676654285,1.805457870236756
m_432,0.013307037864053382,0.1347856786114529
m_376,0.4067343282004407,4.1197578293469
m_122,0.5149095004541253,5.215449806495626
m_226,0.8115635631099475,8.220219238604384
m_90,0.7655556801683616,7.75421143685335
m_674,0.6758148629932723,6.845239165566898
m_117,-0.8540577794488712,-8.650633526503297
m_682,-0.046539791164023785,-0.47139505588926633
m_368,-1.8216328220609543,-18.45107490793541
m_340,-1.7710203270466076,-17.93842816187662
m_616,0.19325128846643858,1.9574150057301938
m_557,-0.6840481968776262,-6.928635581839569
m_169,-3.568107304309637,-36.14088156659428
m_213,-0.8332840824747851,-8.4402216831452
m_24,-1.3408003214944137,-13.580785833099467
m_505,-0.9661655861203083,-9.786160759211903
m_441,-2.3034228517147546,-23.331058216969954
