Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46)
8.896,818.6051,+,24.055658085070345,PC O-40:6,Plasmenyl-PC,60,13.168159450259251,13.198447143027767,22.540231962822464,23.846777136293884,13.485672677493472,13.115383653087447,13.11393570955115,22.08719494073332,22.76407240392449,22.301594029870422,23.885750100324803,21.957060436132615,23.132445888500886,22.956995297270474,23.14745843074724,23.802287113261652,23.435535545529483,23.629004884333032,23.09894144600909,22.975984625819073,23.739146281756177,22.985178375293597,22.36713259151237,22.892309375090818,22.113755695451747,23.07395588121831,24.055658085070345,22.03406756622228,22.777731396501277,22.18924888255259,23.73389903978972,22.802843041405207,22.864067177911082,22.945254277799624,23.290099797232287,22.762465657156046,23.084579037180895,22.773104401403312,22.892562721278114,23.186600979996523,22.80670162549695,23.439736746489757,23.45740383167616,23.314888023130834,23.018046492483162,22.878724012823287,23.361046527838344,22.637985828249384,22.88676115656361,22.320272590704306,23.12810326989631,22.962912662749297,22.65012301887019,23.316664706380553,22.469621262777128,23.243236859590994,22.866166647759755,22.36204815147566,22.83383078317476,23.278303424346827,23.14792995970435,22.776668627171116,22.374715665026503,23.217057056868807,23.089906110720925,22.777146422185588,22.87358664255741
8.9,924.59711,-,21.284026387788035,,,60,13.340210893102528,13.40143139762621,19.182021893958936,20.02038319403234,14.106613536115894,13.418772867396747,13.401591653819988,18.73703785919101,19.545585731396653,19.165043627112052,20.702518004601632,19.452764901364194,20.973767754512515,20.855661316273967,19.047485081387972,20.90485210788412,19.186981346909704,20.8537390946815,20.454117074291542,19.322576178834886,21.284026387788035,19.59751944017129,19.294477622638695,19.456477484332506,20.32318110661861,18.876285601556592,20.294075034144743,18.812031651531715,20.90184236414166,19.11200200822454,20.979798787263608,21.035619243057976,20.877202391358534,18.880570778766927,19.23508952796443,20.347702881019853,21.033391967997066,18.876590024617556,20.47823648821823,19.410317315012005,20.008538680010457,20.862438028297507,20.938739271363296,19.632120137421534,20.548154010855207,20.85491778913083,20.25123486923628,19.071912088521664,20.836295874274935,19.40475285365072,18.72147534040113,19.706016394738143,18.901047796644864,20.73496626134612,19.2412965682553,20.89694848833859,19.589208048214562,19.3642624582721,20.44553826758657,20.8729348631144,19.424159106744984,20.714760501898883,19.253227618869722,20.921164252477386,20.523253573208162,20.740754482876888,20.49411392136629
8.902,842.63885,+,23.49798633197468,,,63,13.220917191551182,13.251204884525812,21.365233539464025,21.989735402395066,13.538430418941868,13.168141394375354,13.166693450866182,20.80594550762396,21.406486010459666,21.365960605769924,23.210143962052268,21.257175812055266,22.78856594639737,22.71975686942788,20.593681806544787,23.440423866371468,20.875471433306018,23.428482476696704,22.488682374772523,21.135909695746427,22.923763940753496,21.531174319069013,21.594637758069183,21.705910386802902,22.19525438062831,20.79745456049284,22.630978328957877,20.84480242890181,22.81038619913656,21.70762260413471,23.49798633197468,23.48196206734631,23.111342410469277,21.431411181074996,21.209910138827784,22.144206537360457,23.310974917363087,21.042525440159096,22.66439307175625,21.237549439820288,22.29826969467911,22.852044547030093,22.83890713901582,21.38161610268342,22.4262485533743,22.99368229602871,22.12669610119608,20.711802685396417,23.38183015316454,21.613422662083504,21.144946786753408,21.253855814927,20.905696652490665,22.7872609362125,21.481686540905017,22.50063886116438,20.88344774513557,21.0694413292607,22.322502279110903,22.74619455725207,21.80951617865228,22.68304853009949,21.145250421179448,22.67374769773312,22.492026100961525,22.594321198910954,22.38620630844378
8.905,822.5426,+,21.90359414790331,,,25,13.06468145160227,13.094969144387182,19.057041132311944,19.151541646971783,13.382194678518177,13.011905654472828,13.01045771089611,19.577482100859115,18.898376189871595,18.739084800696475,20.550823664815166,19.218747062633753,20.252834327343244,19.822316121406104,18.085157130000205,20.317430192602064,18.999431589630237,20.129233638510627,19.30029847599702,19.383456913639613,20.82042445362572,19.499009084552824,19.221356193958563,19.329945482894296,19.331358717360448,19.092619023537917,20.299809667069816,19.73529280405344,20.494889662671294,17.800064306098605,20.825517791088014,21.90359414790331,20.287552290078892,19.522488518340502,19.165609687096648,20.511356843104565,21.715825957176964,19.538548007923676,21.068623787631413,19.230820202087287,18.799146292929375,21.420278856340783,20.435532549173562,18.461058226699315,20.83053162156076,20.73660857104173,20.57987894225088,18.775410955340107,20.67813277090701,19.79885809433098,17.617893128382402,19.500276828266934,18.63151846064216,21.646974231246602,19.52267028792667,21.373336709264784,18.981898165650342,20.049725348239058,19.6246584906116,20.486381305942192,19.205347654427378,20.319844227776226,18.864792829389888,21.011372382593013,20.50228547463287,20.112609150558097,19.679117515433813
8.915,808.58551,+,26.504929050200236,PC 18:0_20:5,PC,82,13.22614044407588,13.567042061262365,25.542980823814474,26.346113496903094,13.534952404999098,13.164663381113597,13.163215437604858,25.646293665175214,25.69663377802811,25.425612160300087,25.335290530189905,25.897524115410786,25.841256988499275,25.614528900481343,25.366421133899077,25.879437132609727,25.870055844722163,25.88320592841699,25.10493476746097,26.092256946528057,25.54932886916339,26.189042713941763,25.929657848570546,25.58829283559573,24.696801501495404,25.480559517413365,25.975987204533954,25.212310595319757,25.359402380663397,25.86520363046735,25.936357179448216,25.686340535537624,25.470702717558964,25.45299552494637,25.79619327490131,24.942152726869903,25.764819946411446,25.555985258716564,26.135785691337254,25.628142408467916,26.504929050200236,25.958705202211927,25.813155630143193,26.043371431180326,25.541327677124784,25.81171418712354,25.50201813560666,25.80393391874941,25.765802067548247,25.48516119600698,25.372256010253988,26.33120024176379,25.670588836610655,25.55126046709728,25.88032428496732,25.7711658419751,25.689449749329132,25.89758278295808,25.074769211757527,25.60044451057784,26.322235029567196,24.937099782799493,25.764830447348082,25.748684104724894,25.671616996973185,25.296375874975936,25.04350430072748
8.919,730.57581,+,22.15909739473776,Plasmanyl-PC O-33:2,Plasmanyl-PC,32,13.363754816634872,13.70465643480885,18.251305042871238,19.933283035793742,13.672566777938659,13.302277753623533,13.300829810650113,18.406699670084617,18.5714526044939,18.8661709883272,21.334086350435086,19.16828609335776,21.897949277574973,20.810900153438002,19.608477741091125,21.773678031338516,19.27601909476102,21.70653156839588,21.443619370643134,19.22168121437466,22.059844454455376,19.17966986984533,19.34971333690108,20.165376572601467,20.842090148954163,19.131159331631146,21.745476285235497,18.142205588381902,20.990592432325336,19.04560139032995,22.021869200628057,21.661230433276433,21.45989761168327,19.370383699831105,18.837624729294323,20.94163686279223,21.70380397757927,19.213881693360843,21.544625261186457,18.5300914653613,19.571841813680315,22.071468387167616,21.520071266901613,19.323407861021266,21.45999966237961,21.53925933818967,21.63370391832054,19.09946689967236,21.484487452287524,18.666167886708777,18.892444376076504,19.420266983991628,18.431879854600393,22.15909739473776,19.374693768982297,22.148769005022935,19.027413618286573,19.451877615439972,20.838177700159076,21.506114040071854,20.23677534601848,21.1802801142952,18.98117492111359,21.678022053997054,21.922441849880734,21.728922383610456,20.91651063280223
8.92,1614.14832,+,19.91487156808245,,,30,12.523010745919878,12.553298438953613,16.493862598135962,18.903725048663908,12.84052397275879,12.448468170361666,12.46878700531049,18.75273752045867,18.007288772318386,17.631738084318606,18.614865288050517,17.540991872122586,18.70717578696283,18.5232138986178,16.880999157543016,18.073304678244863,18.05529970884789,18.830034365873214,18.33592360581412,17.926254904483944,18.278179317867874,19.285810764152917,18.328791033657588,18.42515381604334,17.11439286505992,17.974317619291845,18.36966555561195,17.652044399999998,18.5059687090451,18.736378881919013,18.933223176147976,19.90601884380473,18.906657438817493,17.81562874164462,18.313371420054928,16.40207885903256,18.491244688286265,18.17975143242701,19.447324886402956,17.887850907517624,18.712791897819812,19.91487156808245,18.54773061398483,18.771961904322023,18.933266372478126,18.185226330543568,19.020171691279625,18.86192150261699,19.22045197285096,18.31605522952903,16.631134967066554,19.613114014434966,17.592883411859862,19.215643610344085,18.089406355891324,18.731829476424547,17.914994802792425,18.889502805136996,18.69823150806697,19.15458758991442,19.547913002969334,16.83087802526816,18.758715914324178,18.696047388537053,19.217071727909637,18.270838879856914,18.543086583922182
8.921,772.53015,-,22.693674826045267,Plasmenyl-PE P-18:1_22:6,Plasmenyl-PE,121,13.913501352828325,13.9747218575791,20.971368287661278,21.488756728403622,14.696124694582107,13.992063328161416,13.974882114487572,20.277224811948468,20.57688284289711,20.590285135818636,21.750091967170015,20.586922524876645,21.12367377201714,21.134573790668487,21.073429823886272,21.692303132572874,21.25875618613294,21.738142638360614,21.16233259747531,21.06327898862085,22.693674826045267,21.48728773249533,20.771872688663553,21.372968642331795,20.3555417132802,21.19472942123393,21.66477993808638,20.74217632899786,21.02686435676783,20.826489104905175,21.679773809659515,21.907252721433693,20.92080668062474,21.404213082892877,20.55853641572939,21.379676497458462,21.989276507899124,20.928341629386583,21.818484199746933,20.830945044867033,21.04288689844629,22.290776742616586,21.592268526823176,21.27480785066369,21.402442270697456,21.7416885173441,22.37661693641798,21.16268016178411,21.782666503511358,20.312839143436708,21.311210886327355,21.128726818913762,21.077854342015705,21.52071786880134,21.30650938889959,22.196339294391773,20.622825063730854,20.528711300265886,21.787482029783284,22.15615342200954,21.49732435805222,21.08848176090852,20.950929873751047,21.922294323174402,21.824957759246175,21.32535155910194,20.84429879546886
8.922,830.56665,+,23.334117325934642,,,27,13.319735976851263,13.660637594064836,22.734362103166525,23.07470312675681,13.628547937775945,13.25825891399417,13.256810970399238,22.67236769342217,22.44562425045962,22.022920637072666,21.610166345022638,22.564333287284033,22.11364916105626,21.96687528269028,22.22626507759131,22.236081049723605,22.565347933816064,22.292426392001552,21.593984676105727,22.77269284506385,21.873995348450993,22.96947697515957,22.61271178406054,22.32111315337842,21.277819945618205,22.83765094821668,22.082704034651847,22.09223997932617,21.764841431435137,22.763913633694543,22.228085894092803,22.10320310602695,21.88300456569764,22.099419470121163,22.673999665581036,21.5309373791744,22.070019432188214,22.315325244515407,22.34705500959136,22.36968397392472,23.334117325934642,22.3718559827876,22.345115197687953,22.710508145947408,22.15739987571616,22.242403519661764,22.224483719235742,22.629087222443573,22.05233681107689,22.38108588447686,22.145970214180224,23.07930996393508,22.57553931711518,22.101566752063768,22.522325310569443,22.204452543078286,22.682050261591932,22.733808424352784,21.64782808371827,21.966477543345587,23.105754578929098,21.383901034120928,22.58229829732497,21.98460438424791,22.016643543230327,21.725195565122924,21.90777708103056
8.933,863.56702,-,24.34567060975825,PI 18:1_18:0,PI,44,13.264752731369331,13.325973235712242,18.955726739912556,24.06445838282471,15.64406195525998,13.343314706775557,13.311596903536655,23.009402699971563,23.176974943964684,22.971735428233785,23.011995427664736,23.626063993294732,23.613729735827484,23.24143755830265,23.07240971670913,23.638778748246438,23.636219974875843,23.521817515578885,23.017035937425018,23.92579014260899,23.304706094042743,23.922992491692277,23.648555937668185,23.36081945459315,22.50825783889827,23.209625932875955,23.54532382330462,23.14144794183749,23.44921250417391,23.66052589221419,23.685161350799884,23.584581547406664,23.309546586675275,23.200682181862202,20.487214433073145,22.88273415684281,23.561835275300403,23.403005608290055,23.923658081525613,23.46887136896406,24.34567060975825,23.85252807513892,23.57999514226564,23.83008577987217,23.396912476618496,23.676389767914536,23.442094045519635,23.74932957094382,23.62096229184039,23.267748378948642,23.100382097153513,24.123524206545667,23.521651551497904,23.245219067880065,23.712227552831514,23.42561743374423,23.556504602363006,23.765839096944298,22.704353059998564,23.33375583005366,24.162898404146773,23.322307008882923,23.53565447889139,23.444392469120448,23.438643802996044,23.04176365177831,22.78353996257611
8.936,945.57043,-,20.617001590914633,,,31,13.139326310233042,13.200546814990021,19.606676313573317,20.401339508738914,13.910727439475602,13.217888285271098,13.186170482190136,19.76201774005842,19.570489049502353,19.06464875891353,18.39244092749412,19.977922296623834,19.086890505342605,19.536202071343144,19.344536475172323,19.58740874409944,19.920819740149735,19.381219829108346,18.568417169344656,20.05716703961798,19.112158788730518,19.994171133131548,19.885272622264598,17.73154125242707,18.543316201569432,19.484015202381425,19.20311325155674,19.365643451135593,18.986725573064124,19.87453319599321,20.01600797667367,18.97397827688907,19.219697523767987,19.5068936572144,19.934872542361042,18.50877943734932,18.6228968525961,19.707835378255886,18.684822679463903,19.802445335583894,20.617001590914633,19.512498766769905,18.98619838060827,20.087258321951772,19.17082213336547,19.476156356826635,18.621763788264555,19.954226148202018,19.762469217945096,19.548476372957087,19.534499411841516,20.380935555136563,19.686070232386292,19.26370028581757,19.906749569804177,19.496189117360135,20.05670073562959,20.09464829089522,18.88831047798568,18.603235299960108,20.25822419175344,18.915113468699186,19.881891114512076,19.433029967121833,19.334189371369504,18.737997267649327,18.990739213542298
8.951,605.55103,+,22.934361514835587,,,58,13.452154558989072,13.675417410606704,17.29666637906956,19.941193095081356,13.586186772614875,13.601086504155658,13.271590786403898,19.344541055941928,18.62518245833427,20.084749918398977,22.255801384145762,19.527960705620576,22.87679919022838,22.371025818666126,19.968733479949535,22.835310437350447,19.767355361321165,22.47334522726666,22.226268760999087,19.9393213887831,22.50869818461423,20.253986082328876,19.71025964054451,21.543346094057057,21.761961581631954,19.447779996081486,22.65253936065862,19.245319719813264,22.68171476067703,19.719588787286984,22.512533940369266,22.867639317050173,22.616054775793415,19.062045423367415,19.715361926743533,21.94350319226019,22.34313095560279,18.897592700615142,22.897849193428268,19.07356191160729,19.53468504946703,22.934361514835587,22.807731995457765,19.77831323255945,22.590575924099998,22.512504486577818,22.160607915860723,19.583122750434054,22.43491916184412,20.216529486069433,19.42093736669748,19.580608487396944,19.44430305081793,22.127661042367297,20.388629485357985,22.835744749429292,19.595059204691168,19.84249797165799,22.054380895936358,22.441137216514285,20.199785885113773,22.646031343372332,19.871163226741867,22.39591221449218,22.586839663637804,22.346233414451756,21.93451251681301
8.955,756.59131,+,20.63996039347639,,,26,13.420924740567683,13.644187591733434,17.265436560897513,17.505037745094594,13.554956954540048,13.56985668560612,13.240360967788027,16.943817034399736,16.49345735446322,16.968097986648544,19.453837995288453,16.57187543227103,18.076569904783018,18.954455228376727,16.830171414731158,20.63996039347639,16.86652575753072,20.548064481815256,19.81942251748131,16.698402300872107,19.96643598226679,17.20058775975187,16.898448728952797,18.03081945916894,18.119065731295425,16.42144121788598,19.422932070002958,16.223258437112833,19.014778136206285,16.647834311575277,19.710004609921196,19.321838313868763,19.04532235494248,16.631335681619863,16.5599395064664,18.469553197248175,19.792600350196025,16.833577960891787,19.425345897005435,16.659721522921686,17.50178289318969,20.285970044625852,19.49400844520996,17.00508140697882,19.205147355131707,19.289468742411714,18.968121471923343,16.514611425731317,19.797581338306564,16.61984093604112,16.728557883373455,17.15656730820013,16.62082805417808,19.29543273550868,16.988231480169283,19.913110247544772,16.466267922388592,16.785535943429238,18.754958124814596,19.68162990655556,17.921051185521442,19.232547049865115,16.826946120995487,19.799380464565242,19.826665601799466,19.32758768224867,19.36792543306696
8.967,869.61176,-,21.77231816448969,,,42,13.476125485030582,13.544374006854152,17.684848930693338,19.806101644900547,14.356257705023548,13.56171547714291,13.54316901722081,18.835546595237513,18.812807909146716,19.144633391868304,20.67170846755891,19.2227897045604,20.54706080231342,20.77421252038622,18.944273611516486,21.243647838918132,19.31048129085412,21.115640699813817,20.741147480571524,19.302361972510568,21.501788772639078,19.689371573954173,19.387310835184785,20.353883296019188,19.775256534277602,18.20602872975921,21.051785895498956,18.43434644993148,20.49947341217221,18.47092014654825,21.226641930228645,21.386894166911937,21.60165961525917,19.047079007437638,19.291598987505374,20.260542808442246,21.337893632036263,18.974926355655587,21.404368169325174,19.408609448803695,20.005323433958793,21.77231816448969,21.095693692265737,19.36781947636032,21.034900657331495,20.969308654375748,21.001305996434805,19.169526197300822,21.1695616201402,19.140454295390086,18.284141723632974,19.811709519656183,17.984305068913194,20.949332932526218,19.71913766709319,21.403249683784324,19.314675451102232,19.912154268301208,20.563460025023883,21.297728465465017,20.341516997328682,20.4861691034616,19.344697110180142,21.164233775267725,21.20893496671528,21.051411392602326,20.531562115069523
8.981,717.5907,+,22.246473542115815,SM d35:1,SM,62,13.508448984609188,13.73171183613464,20.440164861900257,21.777892628026336,13.668446856423724,13.657380929653261,13.31009957374607,20.666139222037383,20.781408213913117,21.12622166350471,21.306725101447785,21.255978505174838,21.35699134846993,21.194918269911778,21.19046234201966,21.731493250051788,21.14716639785126,21.764642104985047,20.663122407716777,21.401700937176795,21.61784439775092,21.450853944612337,21.28104843352527,21.578561046535775,20.449763920618896,20.920157032298828,21.288021451360922,20.71058618069406,21.127891359967055,21.438664995780695,21.55382112217944,21.49152629700914,21.025716581744597,21.086529491290616,20.870656718914407,20.75511239142013,21.520368974147864,21.2142997174055,21.481061537178807,21.303466393979633,21.628237690645793,21.580293304779207,21.459400831039066,21.437029100202395,21.13541657511712,21.2890366768228,22.246473542115815,21.16049103978028,21.23176508941693,21.105566128801076,20.798484917273104,21.444251966697355,21.009687616457445,21.342079668825168,21.311452467419173,21.64066383878744,20.642972900561524,21.323536597364388,21.41268855492767,21.572346216060854,21.577712556439625,21.0762794519309,21.18001628051979,21.54681745199221,21.38187723717544,21.265314193368148,21.127354264058617
8.989,714.50946,-,20.70947640865135,PE 16:0_18:2,PE,81,13.445189774973132,13.447618576261474,17.578121127345952,19.157016217338608,14.570393992599039,13.538446812571257,13.512233306111307,17.821719302617975,18.3958643608234,19.15933327088726,18.935010608369243,17.951605941825637,18.78422781307168,19.131700602355252,17.37251962297658,17.624821557018443,18.908104308861287,18.885682166367282,18.3082065539167,17.15094312717494,18.78975181031829,19.66460567998218,18.140581832145205,18.107672278117594,17.983400264303544,17.358157378107325,20.562316147180745,18.598759958561878,18.74000640454802,17.470938895943707,19.96186068102916,18.86182506237543,19.258082545389883,17.814682635128,18.36262210466276,17.931102471381262,19.535592569723857,18.72694021759884,20.70947640865135,18.024149831051933,17.974828485606913,19.048815264767093,18.082780630892618,18.817191792919132,19.278061197158788,19.44548980113309,18.811033279354213,18.484379722400533,19.0038903582679,18.999541175430412,18.686971497146175,18.378405778951468,18.5861274365043,18.074791549923404,19.569934422123932,18.229829560498803,17.693159230600706,19.093212364092377,19.127100331257616,19.03285122177125,18.56581284905565,18.771175578270903,18.835148795815122,18.749541977803236,17.068084318270266,18.862997331156613,18.137094547744958
8.993,766.57452,+,22.097252827242876,Plasmanyl-PC O-36:5,Plasmanyl-PC,62,13.378760349389873,13.26260226140864,20.353660276948606,21.384710107001386,13.538758220984844,13.527692294637209,13.180410938089258,20.59266876645676,20.522695359909413,20.53623007134321,21.236724270872735,20.795669810430844,21.41920367288433,21.429528955476986,21.229561746332877,21.58207126707928,21.369112591408722,21.665898321801727,21.029102789919413,20.98445115127598,22.025422023509105,21.364695919383603,20.837396614636756,20.944261092844496,20.706080851405932,20.70538418016727,21.77047713532881,20.34644734760415,21.404373465871483,21.086332754007646,21.52747945104985,21.466887080133002,21.27198155622619,21.268673540116794,20.300782555634495,20.90065124991936,21.316593518289892,20.773856993182015,21.673235530888107,20.837291295395104,21.22530620599501,22.097252827242876,21.58695167262821,21.18775503575358,21.27726445446872,21.352090521080907,21.430441017725943,21.193521706729513,21.559064843594317,20.692130654142048,20.90720840276602,21.646027172903498,21.002679732657125,21.159145749284672,21.112257962567394,21.85727784553985,20.257469122881965,20.406308375511017,21.069205504257166,21.641072927500144,21.685066789202256,21.194374584955316,20.717614467229538,21.336289796760607,21.693940918944225,21.267842252423158,20.999261293710067
8.994,824.61603,+,20.312360030927955,PC 39:4,PC,45,13.532734415046098,13.416576328191477,17.204634021038334,19.219175190178646,14.31669315453588,13.681666360641975,13.334385004637566,17.79267304959856,17.73096483753849,18.12905071409439,19.556010968870826,17.726219293988553,18.995175244381176,19.35419257300668,18.21369553506505,19.93493171800069,18.685970608778234,19.797312372880683,18.870665688202457,18.086740745109772,20.312360030927955,19.271905370924443,18.23630932307782,18.701932972346217,18.642964159410965,17.958085259922317,19.89628671457458,17.54224733441066,19.52193343310578,18.07297331674447,19.98731523036957,19.4959245221023,19.086910730313008,18.386832812110992,17.782911961225892,18.815032326939953,19.916068931679177,18.184270475655083,20.075285169760186,18.144664189204942,18.475102785363788,20.077360390036674,19.629405814579155,18.59052135240192,19.164614761017035,19.763775129079967,19.40018941133225,18.463804624693328,19.764303465167767,17.366442966166083,18.34004206423321,18.760357209980615,17.40249593733181,19.782689979787357,18.68856402389485,19.84315557485091,17.196031192000184,17.674585697699815,19.149564901604343,19.759151888774305,19.52008060900661,18.81701053098016,18.033700710239017,19.991095540178495,19.798995322202856,18.90584985262845,19.64640397799616
9.007,430.38034,+,19.880110800105818,,,30,13.27391111055832,13.207313993231812,15.978781848358842,15.980601627832685,14.107430820270968,13.472404025601145,13.125122669995722,17.808414003592056,15.308796898565701,18.84447638029549,17.458929954808212,19.10628469969318,18.913879129254695,18.936324424869714,19.363763997085393,19.880110800105818,19.323706330526935,19.393143923012868,17.332654054089247,18.927328922150682,19.478608584068173,15.966868281993227,19.051038149986386,15.744921129049251,18.750294351069535,18.815078330127264,19.36018730752375,15.153647604872063,19.00849757703534,18.825289743325456,18.703810250907576,18.519689267806786,18.747664322261826,18.073375750124807,18.39583747818971,17.24990358131692,18.68260601240681,15.58091075291044,17.39377177939696,17.250270357578867,19.29616007760992,16.72732339469216,19.20230953112719,15.602923526901582,18.345455114177376,16.058620142213258,18.98249147869732,16.617480799239136,17.684936490709593,16.451190953960456,15.581057852126406,15.960717486440332,15.544386331337282,18.48103087547369,15.902054095138642,19.08428530492647,18.536858345160418,15.416612135190332,17.813913222382954,17.37704891765827,18.475471038775055,16.0746512909384,15.652600195277737,19.42483542244434,19.075874957809283,16.875029010787426,18.064622536406496
