,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
592,unknown_1592.1626_8.904,8.904,1592.1626,+,9616854.543,unknown,unknown,19,401009.935,3055903.393,1768273.711,6375573.938,782090.4932,6143591.895,923748.3175,7259157.992,1167230.998,9290708.149,3078211.073,5316382.014,1869785.878,2272956.566,1689378.934,5688057.982,2391873.428,6492932.054,1180056.948,7631507.909,2203579.708,8502906.606,1798345.164,9616854.543,845212.0437,3922896.269,379932.9444,6684692.835,382393.4862,8828293.406,790088.8285,2313335.602,5245674.303,4643887.444,882621.37,1911836.462,709134.5635,3639245.828,1274118.491,3750522.283,1811584.002,2202771.488,738843.8887,2159628.024,1056044.996,3495171.169,663191.4966,3543836.052,926123.0246,7350377.753,1122559.514,8259646.105,555641.2384,6081738.422,3204529.838,6528442.833,2051384.672,9402422.3,3456824.003,5585369.834
593,unknown_842.63757_8.906,8.906,842.63757,+,20391515.17,unknown,unknown,54,3246535.096,9134155.275,5336093.005,13888177.21,4278796.803,15426039.12,2982832.133,17711335.4,4358153.205,20391515.17,5582797.37,17956456.44,7612108.534,11674905.51,4745030.059,12389954.04,3079744.801,16623030.38,8122315.544,12754149.13,6400196.873,14807893.2,3144978.101,13546258.6,4051792.225,12784216.84,3491731.971,12774824.92,2634184.581,15633189.82,3226354.167,12307258.82,10752601.54,16539783.2,4131949.354,5470400.722,4618536.69,13594144.73,3325984.756,11519959.42,4225542.105,11889328.45,1375155.872,15557391.54,5210936.828,14102361.49,6451434.812,10464405.45,3121431.904,13489522.16,3410850.272,18467131.25,2520643.912,15744329.19,7436236.096,16624155.86,3227115.064,14018499.17,6192039.309,16762564.36
594,unknown_924.59723_8.908,8.908,924.59723,-,8016600.965,unknown,unknown,16,779526.7187,3957056.88,1314602.109,5125718.971,788166.728,4415039.493,625926.4856,4638165.94,874259.3094,3685119.466,1177065.084,3165021.739,1009586.924,1717270.436,1266868.879,4977832.987,759398.5086,6120411.512,1230682.146,1079612.98,920677.3388,6752592.261,630031.3678,3339939.685,993108.2926,2470491.073,672986.4408,8016600.965,785159.0488,5644991.441,974044.8856,2311694.231,2010544.576,3399680.079,1119849.667,2744856.394,1131371.687,3714962.733,1201626.34,5814676.94,1302537.613,3827401.571,1098709.708,4322498.11,892485.6411,4519575.005,1254370.83,2452431.907,1070120.895,2686598.608,764171.6084,2756942.368,938718.6986,4727093.223,1269621.123,3848907.972,850224.007,2141679.116,1243614.528,4893541.609
595,unknown_1588.13074_8.912,8.912,1588.13074,+,7603422.591,unknown,unknown,11,1588191.1,3291364.95,3209290.202,4015227.865,3370765.271,4330830.336,1953475.815,2549194.916,1838867.136,5447750.327,6464975.067,3832534.989,2668703.233,1167160.531,3435232.879,2925631.224,3706782.665,4715468.592,4390157.266,5165722.899,2352629.437,2728784.554,2711334.331,4918906.76,3418292.601,5328821.077,2105402.678,3344891.89,1018694.824,5417209.886,2873237.008,2127515.5,1777465.064,2727291.651,2626215.659,1205664.377,2316342.793,5906063.211,2443125.409,3301583.799,3329264.745,4177025.185,1999459.789,4213747.253,1222067.474,2924367.423,3711869.06,3153258.521,915846.3223,7603422.591,2556107.144,6002667.95,2064817.702,4669758.208,5651990.703,2411262.434,4133780.166,2858867.544,5687329.389,4924425.849
596,Plasmenyl-PE P-18:1_22:6_772.53076_8.913,8.913,772.53076,-,11658348.5,Plasmenyl-PE P-18:1_22:6,Plasmenyl-PE,92,3497271.825,5755223.248,4736206.115,5424546.345,2838386.776,5846614.287,1995674.669,11611234.58,3847714.269,9642231.132,3798953.702,5265800.506,5328369.611,5301361.354,3191357.333,6338221.978,3079163.526,6445709.513,5521592.05,6247782.995,4915168.995,7563331.655,2034565.707,8008859.15,3181924.61,5096250.734,3205399.441,5814796.666,3230851.413,10447503.82,2716194.872,2942969.248,11658348.5,3931505.836,2629649.401,2111321.219,3264396.452,5529280.073,2869829.473,3955635.415,3169264.242,4308466.403,2015817.623,5943724.311,2121429.195,3586891.946,2784821.56,3013745.103,4416977.846,7998014.351,4183750.926,9451831.791,5960376.704,10608094.5,3885111.024,11055557.21,4663828.9,5974802.236,4573908.289,8185605.27
597,PC 18:0_20:5_808.58551_8.915,8.915,808.58551,+,218231276.9,PC 18:0_20:5,PC,115,84330304.05,82649802.55,164816849.2,109163000.0,126458057.2,136587923.5,83829143.61,160984287.9,111339711.6,182290630.3,215991808.9,144736438.5,83673051.69,81569550.43,154814309.2,145202210.8,140821326.9,147320161.3,156036382.8,117794921.1,138979891.3,187922868.8,95878265.28,164152160.8,134030613.4,103484535.0,99750509.17,132013833.0,77981544.94,153755913.7,117030104.8,59496561.06,108699233.4,108256215.3,109908966.6,53797821.64,116755093.8,142463949.5,120288934.6,125367852.5,173699106.4,106117603.2,103901032.2,89646981.91,66905932.76,101381200.7,121613887.6,119091864.0,108203338.8,171108792.0,113204116.0,156135267.7,107410218.6,79133448.21,208706581.1,198864581.1,146479427.5,164924044.4,218231276.9,150025667.5
598,unknown_822.53906_8.915,8.915,822.53906,+,7005023.465,unknown,unknown,7,900539.9265,3088237.076,486715.6243,911634.526,949779.0737,6105971.881,398384.0402,6933424.286,574581.1374,3500121.155,698169.1539,1072000.538,3585339.289,4278231.057,979266.1997,4703131.023,568833.1708,2740216.673,458858.2868,2416891.906,689655.3966,1260543.556,775281.3912,5610487.782,680361.4017,1428688.252,807744.2129,4799505.922,420081.8898,3188358.647,517998.8958,3693755.246,1875603.986,1694419.421,452920.4061,1150590.525,541675.916,2464063.075,612084.4059,4168152.288,760007.5956,1507314.342,746492.7211,5455071.343,1159048.304,2621058.632,613056.4764,2891633.905,530796.2504,2384977.496,504032.7111,4082588.957,543766.0703,4830185.713,1379829.899,6744862.208,1052470.088,7005023.465,1344736.698,5871501.68
599,Plasmanyl-PC O-33:2_730.57581_8.92,8.92,730.57581,+,8136958.849,Plasmanyl-PC O-33:2,Plasmanyl-PC,7,414878.923,3783751.661,844353.698,5130906.548,781516.6155,4780868.833,322268.3644,5461885.439,892641.6617,5241391.46,1183412.902,4635510.222,1702178.691,2410594.475,876347.9944,4631929.829,445224.3134,4995587.601,1140663.422,3741551.166,783143.7766,4218668.551,565463.251,4776029.062,447860.3143,3430738.905,695392.8273,4209082.945,814377.0075,5158871.865,699107.2898,3455295.728,4568361.144,3717827.448,525844.4133,2445431.825,561124.0899,5582893.503,907154.2435,4029239.441,1185763.691,4102453.223,416948.247,3897241.185,440859.3887,2071625.835,569982.3871,2753135.039,627404.4373,6659630.582,1130510.21,8136958.849,955946.1504,5917411.083,890037.0369,6944451.396,890092.7044,5710179.532,1699924.383,5077571.145
600,unknown_830.56647_8.924,8.924,830.56647,+,22827846.61,unknown,unknown,39,8447598.636,5489961.768,16995889.94,7943179.847,12747642.41,9428050.774,7094597.723,9394329.772,9164703.964,13606910.63,22827846.61,7900866.863,7316774.225,5394770.2,15917597.9,7793601.151,12925591.41,8466234.993,9657261.066,7345286.609,12694849.64,12781237.7,11751637.63,14247963.73,14415432.91,8442145.525,9821276.338,7687519.717,5668277.577,7352320.868,13438310.18,4724969.996,12293243.79,6507147.751,10939846.23,5130866.345,10677734.97,8085417.253,12402151.82,8553803.503,18406373.89,9898847.142,10163933.92,6295494.378,7666540.433,5655943.936,10414602.23,6269959.964,9836927.549,9670249.489,9139960.273,9400067.622,9595587.107,7606250.403,21110972.53,12112730.02,8945471.311,8161857.222,18649299.99,8354999.521
601,PI 18:1_18:0_863.56689_8.95,8.95,863.56689,-,32534748.65,PI 18:1_18:0,PI,61,2005984.209,14082029.73,2949593.283,20325243.84,2439121.928,17290739.22,817709.836,22939698.76,1647654.788,21811601.76,2541622.617,20149606.29,8753672.24,14916398.67,3305066.907,24717465.8,2946207.61,25716025.86,5631145.558,22999900.45,3537333.835,27908667.44,1956368.309,22516842.07,2100616.373,16472101.01,1780952.251,24587213.32,2305929.05,19739133.94,1981497.614,15229601.07,19219379.3,20244486.49,1531672.761,11420547.71,1904416.583,21762306.49,2738830.737,21585309.73,2783333.678,13627287.61,2541982.893,25041170.51,2803252.669,21841448.36,3709325.139,14039445.23,1688801.81,24155657.29,2336698.779,29065777.21,1854191.967,18265128.38,2284401.333,32534748.65,2604941.672,25130721.37,4257928.282,19397820.4
602,unknown_605.55103_8.953,8.953,605.55103,+,16536414.81,unknown,unknown,40,993577.1651,7252546.585,1584064.031,12280966.23,1389993.468,9314231.695,433206.3749,13071243.09,909016.9982,13262695.37,1394517.186,9215971.576,5771719.394,7413758.297,1804400.427,13195773.38,1653996.353,14578242.34,2541152.578,10792003.69,1980315.058,15312175.31,933687.0866,11969140.4,1150817.108,8975698.054,1198220.571,12646909.62,1428536.291,10265413.91,1386411.247,8306322.122,9184475.684,12385629.95,1133571.584,6109858.145,958278.4027,11992553.36,1349926.358,11122471.62,1661124.684,8796508.286,1164155.503,15454511.05,1799360.422,11110455.42,2180688.008,9195733.411,906791.3516,15675142.7,1158282.107,16536414.81,851020.6119,9802990.827,1270637.273,15524805.94,1401784.528,11630026.64,2360607.643,10379785.64
603,PC 18:1_20:3_810.59973_8.963,8.963,810.59973,+,64013018.85,PC 18:1_20:3,PC,21,9904652.044,27899504.68,13066833.79,33719672.21,11184131.04,44585568.01,8576572.776,54605956.86,14682065.5,41895253.29,12675194.95,37639645.12,17882427.67,15301745.14,10104551.02,52878321.15,11537991.06,46017410.04,22641635.8,40404119.03,18499673.61,63860072.75,6019354.529,31510284.76,5543326.59,25658754.1,9844909.286,46633576.53,6790509.536,43825855.13,11843751.44,26612513.09,47846360.51,34071097.31,10725573.25,11785935.01,14930060.82,55420239.52,19574951.99,43144201.52,21977039.68,32420927.63,10651146.68,42363084.94,9515405.489,48608056.73,19463602.41,33723275.2,11438393.51,50080061.96,13416687.18,64013018.85,14037869.67,46343316.8,21081362.68,54399135.96,13686241.51,55160450.56,28488699.86,50946795.16
604,SM d35:1_717.59076_8.982,8.982,717.59076,+,8449872.664,SM d35:1,SM,60,2988600.368,3858777.388,5482122.767,5800287.497,5079311.777,5625704.55,2664172.263,6417144.886,4393001.367,6341896.213,6610766.122,5069306.178,4898482.652,3170709.886,4762902.132,5010467.323,4612463.275,5237986.867,5985893.568,3990569.903,4531245.402,4918099.408,2426867.829,5338409.693,4061005.736,6069422.152,3231111.545,4172962.587,3755205.599,5580238.514,3208117.459,2722172.57,8449872.664,3655604.061,3945449.261,2428972.071,4894412.81,5489343.318,3944185.759,4589020.506,5801706.121,5030497.313,3225628.208,4761294.898,3344279.221,3950758.85,4531008.942,3410060.362,3325150.121,5838856.142,2771605.77,6558744.888,3915469.608,5116534.318,5362723.04,5965088.771,4388291.865,4920138.061,7074426.947,5512561.152
606,PE 16:0_18:2_714.50928_8.99,8.99,714.50928,-,2082522.251,PE 16:0_18:2,PE,14,581007.1376,469113.7692,777058.5693,296970.2886,291823.6404,488001.5616,403134.6551,691361.1638,585647.9632,874465.5807,293219.2505,519011.8786,408905.6927,340210.2243,754930.5023,575584.8191,207083.6885,403223.4625,1394237.057,1763482.752,1289474.829,2082522.251,308678.9355,977742.9857,667702.5931,1092943.322,253519.3392,963811.5642,258233.0842,957755.2435,357218.3144,504306.2427,840910.5036,1130999.23,320143.3824,380132.8968,462347.3525,918383.5933,429522.0749,509340.849,1093413.041,448918.943,537259.2787,972874.7606,838170.6663,657603.9531,896886.9677,614976.1782,771792.6123,270694.7582,732139.62,556175.4425,357493.5574,601582.015,664873.2986,853884.4673,664317.9272,937620.4429,704127.8717,1147379.12
607,Plasmanyl-PC O-36:5_766.57336_8.994,8.994,766.57336,+,26578096.16,Plasmanyl-PC O-36:5,Plasmanyl-PC,51,2215137.054,3829154.514,4361327.088,4734102.036,3600669.78,4565175.461,2001014.976,8207513.842,3148662.409,2988840.772,3872457.7,26578096.16,3720047.946,3469886.937,4040999.181,5101938.187,3086224.094,5709426.516,4519107.628,5680123.276,4424279.808,6290231.141,2083450.52,4468932.573,4005442.709,3975550.622,2895624.25,2824895.687,3585512.574,4886161.606,2524271.668,2994064.343,4470896.742,3752658.572,2689339.737,3020026.281,3481822.604,5236995.238,3115525.978,3959196.561,10577494.58,4501667.828,2208771.936,21942161.91,2140657.539,4496409.36,3169645.438,4095356.306,3422667.199,7073609.713,4092704.856,7549451.592,4158894.842,6298008.368,5664129.833,8014701.874,4503483.495,5163737.863,6711561.445,4836744.753
608,unknown_756.59003_8.995,8.995,756.59003,+,5520366.325,unknown,unknown,6,1482599.018,2387499.259,3210751.44,4232501.227,2270372.092,3035695.617,1307749.381,4052611.73,2125832.514,5114058.501,2757279.444,2872391.99,2127947.866,2311370.422,2867116.999,3115183.444,2099435.936,3627925.167,3149054.812,3027679.671,3224411.106,4226456.103,1522601.133,3233325.959,3081581.629,2780566.944,2229675.133,4109193.562,2323851.454,3776224.142,1906356.755,2416640.121,4473179.349,2674278.786,1901518.415,1743283.598,2262878.59,3935129.56,1751219.2,2730775.206,1850384.178,2875847.049,1576707.617,3801401.921,1604281.919,3020464.915,2123647.98,2926651.5,2321388.539,4624986.867,2930787.612,5520366.325,2264393.055,4044537.384,3720469.682,4653054.32,3508078.574,3224979.302,4021662.338,3983844.311
609,PC 39:4_824.61938_8.998,8.998,824.61938,+,2556104.765,PC 39:4,PC,18,548094.2157,1395560.551,1022319.329,1699463.859,898169.2229,1924418.559,548569.5467,2452752.682,885356.5405,2186260.666,1138609.17,1497309.878,998729.6992,949072.2543,807652.8275,1357404.689,708404.9361,1727517.032,1071106.739,2098742.656,1306759.439,2054247.961,561783.2416,1851544.667,710478.2416,1380329.46,683701.7905,1196235.562,759189.1732,2155974.771,509159.5029,692429.4779,1799335.855,1219114.295,717010.8554,718346.8902,762319.2425,1400395.097,1040163.41,872543.5988,806703.2445,1484884.468,622206.7296,1116173.51,542765.0215,980859.2222,846874.5914,1371541.155,826436.6696,2017317.749,815764.1653,1926436.447,961133.5533,2407155.743,1481276.241,2556104.765,1193727.304,1873603.455,2166088.6,1853985.082
610,PI 18:0_20:2_889.58295_9.011,9.011,889.58295,-,4456455.692,PI 18:0_20:2,PI,31,141059.844,1611617.534,225557.2378,3251608.4,262687.0989,1795594.352,50659.60406,2316352.166,253029.5807,3257960.835,319277.2363,2008141.726,1125820.708,1628870.982,448645.6816,3869483.877,382587.6442,4020853.899,617191.4991,2611294.521,393432.7611,4431994.06,191638.1291,2598068.181,172515.6687,2145801.942,193219.2508,3388754.379,233221.4601,2766708.651,232601.3581,2071260.551,2570648.637,2849750.233,214412.2474,1160853.522,219599.6959,2946211.055,269008.8499,3069724.656,356522.4311,1680447.788,228374.9765,3550204.85,295858.6309,2809506.58,431014.4365,1555653.318,107596.9355,3470423.492,249295.5657,4431316.014,203150.3369,2022173.47,276496.9918,4456455.692,292190.1131,3233796.881,417423.2904,1968277.011
611,unknown_631.56604_9.012,9.012,631.56604,+,2682813.839,unknown,unknown,13,61681.2208,784935.4921,81483.14531,1558211.984,94394.66665,1015757.526,50049.30926,1384079.659,85180.29345,1831275.525,115879.6623,1358359.07,463228.7154,679564.8753,139326.7883,1735390.001,136836.9783,1845892.83,168878.257,1192040.091,111038.4259,2134771.734,60658.18069,1348872.78,92943.69129,1191659.06,93739.9485,1487315.774,85937.44651,1183308.685,94103.07126,1089196.188,1199768.361,1498592.142,112729.1796,661796.7281,74606.44766,1719016.759,85578.4221,1466451.342,171986.2809,915217.5848,75404.64337,1621381.308,109081.8334,1551187.911,214006.5551,872931.0641,82224.59563,1924460.636,79458.02292,2682813.839,106261.1835,1013858.923,90722.07284,2302030.287,131093.0628,1553335.774,181940.9193,977834.6767
612,unknown_924.59656_9.02,9.02,924.59656,-,11009827.6,unknown,unknown,53,3379512.923,3957056.88,4263502.88,7911539.245,3497601.365,4415039.493,2640347.766,5829689.323,4216595.592,11009827.6,5439063.075,4193868.517,4250091.133,4545924.614,5023970.409,8248348.532,3081350.471,10930882.96,5584018.672,5703263.627,4774684.591,6752592.261,2628582.365,3339939.685,4271727.752,5769417.348,3215760.583,5276258.102,2889944.173,9581660.641,3289084.399,3785494.822,6399579.542,4049666.382,3031463.96,2744856.394,3718175.071,4353181.466,3609837.379,5814676.94,4913355.259,3304871.738,3525690.083,5208842.593,3116202.369,4519575.005,4873828.786,4337859.883,4507173.845,7343392.387,4505997.415,6934688.159,3843182.933,4727093.223,6265639.584,5356420.908,5388187.719,7091340.13,6103558.473,4893541.609
613,unknown_1590.14636_9.024,9.024,1590.14636,+,5602836.802,unknown,unknown,21,699280.6519,884566.0755,1044834.691,1401579.162,550366.6818,1772722.683,831855.8996,5602836.802,1305720.379,3011887.897,1435507.573,991674.984,1365644.672,1052972.886,2562514.305,2522419.944,1756875.676,3137631.433,1628447.276,2330995.918,1741345.532,3610198.209,776291.1802,308871.9813,1103483.403,3599409.685,877225.5376,3649291.636,762692.333,688937.4592,477885.2022,1745866.561,2433559.35,1135866.656,1078710.575,742206.9296,891604.4771,2214178.481,1405293.082,773060.4004,1708507.558,1837930.978,773567.0656,2568239.122,1357135.048,1986100.283,1431949.164,1422387.76,1307198.692,3448693.5,1022525.245,2187058.033,1315578.104,2029003.399,2957191.187,2577197.657,1774450.177,1830319.759,2370037.251,1824908.615
614,PC 36:3_784.58575_9.027,9.027,784.58575,+,304891828.5,PC 36:3,PC,66,97184334.17,159027572.8,148789147.5,107598208.7,101146422.6,206543680.1,97089498.11,268356066.1,133798131.7,222138022.2,167869642.7,192214120.7,154453156.1,133393460.0,160291060.8,223880789.7,123377981.1,215548178.2,196207168.0,228847563.0,169665370.2,248672988.9,85013587.92,162494609.2,142743092.7,198436792.4,110153640.2,206122620.9,103453501.8,201637868.3,93317869.59,141739358.8,200533297.7,156357887.4,122065522.3,106470723.6,134419272.8,235973492.5,156792865.6,180305248.3,153767799.3,160556884.4,117447080.4,194338694.2,138182722.7,196923623.4,155001232.3,172891531.5,146150940.3,260002310.8,166755678.5,250782011.8,146314326.3,225300542.7,228651133.8,304891828.5,206729285.1,152170054.8,245717178.7,204567481.1
615,unknown_864.52277_9.03,9.03,864.52277,+,1587008.667,unknown,unknown,4,1075648.124,931447.2284,1523090.722,1040234.577,1042526.772,1257819.711,1061888.399,1275157.169,1376489.145,1378712.177,1466179.207,977278.504,1148303.709,973438.8038,1573280.396,1282816.645,1099763.667,1133821.373,1080409.629,515639.3507,1297639.619,750260.7724,903930.6031,573293.9456,1033090.511,1388969.624,1154127.144,807810.0278,1136757.419,878403.9273,1260421.12,779541.8363,901244.6654,852235.8512,1055836.375,1057032.816,1372198.512,1330751.786,1300450.612,845272.1471,1577564.177,1301613.156,844419.8443,1131613.952,1144562.061,1126623.805,1171014.517,995345.4597,1479395.899,1489981.581,1266890.291,1209091.172,1172204.416,1094272.415,1587008.667,1151484.441,1217542.831,877027.0703,1378390.414,924142.6987
617,PC 31:0_720.55383_9.048,9.048,720.55383,+,3331301.278,PC 31:0,PC,45,1033108.307,1700323.675,2019462.079,1693368.908,1325019.943,2079692.607,1032368.849,3054489.195,1713305.115,2640251.467,2190561.161,2195293.275,1679029.539,1559860.088,1904482.522,2230185.924,1498738.465,2339762.202,1631333.607,2026776.517,2034570.824,2459891.007,767584.721,1933254.762,1712371.988,2528357.394,969281.067,1810383.848,1206055.794,2146304.972,1209713.705,1473694.405,2078243.601,2295465.422,1490512.035,1400467.808,2008931.549,2525777.28,1713851.434,2114234.165,2293368.214,2457375.711,1456337.779,2494843.074,1737611.711,2318798.669,1961156.537,1979026.383,1972055.033,2804618.207,1943156.143,3323597.572,1506956.164,3331301.278,2562333.998,3020850.71,1595027.541,2557950.571,2892282.284,2153695.603
618,PC 17:0_20:4_796.58606_9.067,9.067,796.58606,+,33790925.01,PC 17:0_20:4,PC,100,16647246.74,6545263.121,27885146.64,17230877.66,21165072.38,20860980.15,14098453.25,10257228.66,22847985.01,10680221.95,29064041.98,15174756.94,9076474.548,6173275.138,14988335.4,8601026.996,20663508.22,19957413.14,31876625.2,10775140.23,25679651.93,15567764.66,18684412.3,8995032.82,26721791.53,7967668.724,8718212.37,8562757.341,17564028.87,18457245.5,14693319.19,4028344.776,12367868.88,6653549.195,20986546.25,4169704.426,20428004.85,16516302.93,27467879.13,6764351.799,24724765.15,6007556.54,19486958.45,7315117.004,14460057.03,8641835.458,14025386.55,7917019.57,24297445.61,12679686.09,26034154.37,22433452.38,24991579.28,9545937.693,33790925.01,13505295.86,32640466.55,12394134.1,29123717.55,9805021.572
622,PC 33:1_746.56989_9.107,9.107,746.56989,+,15346979.65,PC 33:1,PC,95,4319568.137,7243035.079,8961893.387,8846726.993,5667128.43,12034202.18,3494935.48,12598522.33,6263441.87,12177628.3,7579368.872,10266148.01,6996045.779,8242576.845,10787314.7,12326276.33,6392939.851,14351134.24,9379280.944,10191427.65,7160035.086,12904101.96,3495065.6,9574432.067,5921471.657,10747547.93,3457063.049,8071839.778,3949698.103,8898763.441,5283722.919,7266014.68,9754478.044,11792624.57,7356411.916,7844275.486,8206515.148,12689299.79,7220138.231,10481883.59,7555149.767,10448859.01,7559979.737,13906329.92,8358227.73,14237414.76,9084979.305,11800167.31,6697511.683,14017557.67,7157658.488,14392135.36,5707771.247,12242247.22,8734653.812,15346979.65,7108505.912,11152077.6,11372729.49,10202702.62
623,unknown_554.5163_9.11,9.11,554.5163,-,1549252.876,unknown,unknown,15,227645.5888,492829.0634,516604.9903,797136.5185,140711.4432,995964.6559,145107.3382,1549252.876,245152.6806,871129.5179,405038.0554,568036.1204,437279.7416,394603.3728,291154.4842,580588.3758,138839.9574,757124.571,524080.2182,1543275.462,473925.9978,1361810.025,208281.1092,1215290.42,564793.7271,1125047.511,166218.2876,1342914.505,207761.7614,1440922.968,175438.9876,262026.3546,946994.5692,482662.1846,180889.2772,241798.1857,344601.4765,791274.4078,295408.5378,439909.7653,340102.2988,724285.0855,242409.5285,485587.8557,343708.6306,656962.8173,272428.1341,684585.7436,403749.4729,1073688.829,180203.8703,1307837.936,226101.7162,1282349.767,428046.022,1189039.27,365297.8412,999265.6911,694338.5609,774093.9444
