,ID,molec_class,550,551,552,553,562,568,569,570,571,582,650,651,652,653,690,691,692,713,714,715,superclass,ttpval,log_qval_tt,last_meal_rab_mean,last_meal_rod_mean,log2_fc_last_meal,log2_fc_rod-rab2rod,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,dummy,i
dl_283,Plasmanyl-PC O-34:4,Plasmanyl-PC,18.958164874160502,19.296542589108032,14.12272901476916,13.866131905243275,19.605669050321243,18.9960050600854,18.89551462093815,14.076193068421734,18.955076338593223,19.05751383097711,18.55343579449624,18.551825472452208,14.108028386275244,14.005187006280218,19.47887644174304,20.175279113774202,14.158755517054296,14.475519046537455,18.815261341534274,17.23117903178838,Phospholipid,5.032421108921009e-13,10.092747987890931,14.116077706368769,18.966949504613233,-4.850871798244464,0.30823613844246367,34.0,4.0,34:4,True,lipid,True,dl_283
dl_284,PE 18:2_18:2,PE,17.890386920839422,16.753228703239103,16.98786399379928,17.543035106383485,15.724404749978342,17.013824600092544,16.262880294727026,17.263156204767643,16.901594224220748,16.124826323397745,16.867997225683826,15.541896787180296,16.756637621675793,16.47550654261915,14.568654836910852,17.3105669751873,16.754836662808838,16.803865550807352,16.973338958287272,15.81730588944982,Phospholipid,0.17259367648571058,0.6613038042939899,16.94070024040879,16.442377422245713,0.49832281816307855,0.48734643309700587,36.0,4.0,36:4,False,lipid,True,dl_284
dl_290,PC 16:0_22:6,PC,26.964991570861624,26.645814086990296,25.648559463729114,25.779565475879124,26.49075443511191,26.712928282848832,26.23899709451642,25.537418436519154,26.575424759098897,26.571090168835006,26.525519853272584,26.49533684777621,26.290878886214617,25.95393638235263,26.519533558206852,26.997657759781948,25.864669044255542,25.95171514243595,26.88576487971105,26.123368070389247,Phospholipid,7.0522981729758115e-06,4.437868357093085,25.86096326162659,26.595937028261606,-0.7349737666350151,0.00880322870506589,38.0,6.0,38:6,False,lipid,True,dl_290
dl_293,PC 15:0_18:2,PC,22.645772807404672,22.90070271585948,23.675729664894583,23.552154979776052,22.83842608586449,22.85579175336269,22.87754404937643,23.58692039793673,22.783098634635042,23.086383138312154,22.924788676890113,22.594988745217066,23.779565475879124,23.552154979776052,22.93794460743057,23.121151202824585,23.69710331568715,23.528503711711405,23.015830978241745,22.519665885605125,Phospholipid,4.641127460746901e-09,7.169294152668223,23.624590360808728,22.85400686777109,0.7705834930376376,0.0029934389387022975,33.0,2.0,33:2,False,lipid,True,dl_293
dl_300,SM d34:1,SM,24.08537390540321,24.581184028387582,24.492283523798655,24.540377811999697,24.598325161208976,24.423421665653848,24.744066794657737,24.54627841343938,24.323885992102934,24.330739663143998,24.423421665653848,24.33756092900001,24.691789515790685,24.60399391129567,24.40405634078692,24.02749298932271,24.632008287465265,24.69710331568715,24.33756092900001,23.88576487971105,Sphingolipid,0.013849947108009627,1.6308004536849203,24.6005478256395,24.346373457233295,0.2541743684062041,0.20502331259590179,34.0,1.0,34:1,True,lipid,True,dl_300
dl_304,PC 40:7,PC,22.841891367812114,23.467621469564385,22.466584995547052,22.778356847105904,22.948132116494104,23.06399455874357,23.059072436802165,22.096942430726557,22.6617151735175,22.882036920578017,23.377824799213737,23.253496664211536,22.86015565783096,22.476591193394285,22.959373512058683,23.073661564402798,22.424411300409346,22.333763431533704,23.172173567081987,23.086121786184037,Phospholipid,5.505234300464467e-05,3.716506987848451,22.490972265221114,23.065162764358817,-0.5741904991377034,-0.16456616645234234,40.0,7.0,40:7,True,lipid,True,dl_304
dl_307,PC O-32:1,Plasmenyl-PC,20.165211979937972,20.587035862963113,17.58352728188595,17.59217850509532,20.497974079068896,19.958593149066257,20.58359739150423,17.66101434567704,20.25319043411777,19.889908886519798,20.17687694101221,20.225227202349743,17.64288608873161,17.37137815964267,20.51402909793164,20.82953458135084,17.83023277967767,18.10379873578006,20.12364916067845,19.25621406208271,Phospholipid,7.919553468119526e-12,9.54903678178318,17.683573699498616,20.235464832967974,-2.5518911334693577,0.08891317574354929,32.0,1.0,32:1,True,lipid,True,dl_307
dl_310,PC 17:1_18:2,PC,20.92899096145117,21.641054787265485,20.868710469724093,21.014809865836067,21.55664020888353,21.396452278904054,21.61976449460734,20.47859587423139,20.935915538004124,21.23928838516548,22.274230877758395,21.499909104893856,21.294180387596974,20.95193792607513,21.748021373560206,21.379620732569233,21.38874504894085,21.10966515917935,20.942705219401212,21.361546647779686,Phospholipid,0.023169389769697447,1.4274334484169768,21.015234961654837,21.424933893095673,-0.40969893144083613,-0.2031808991916968,35.0,3.0,35:3,False,lipid,True,dl_310
dl_311,PC 17:0_20:5,PC,19.45543688514735,20.407833565234494,19.914102423770153,19.74139967418254,20.886749232518294,20.443493954936258,20.930404199586008,19.732777493418986,20.274325657932767,20.77658742205421,20.724914068271826,20.574255128734297,19.846461224154297,19.461264041344855,20.604306373122952,20.14295087784838,19.6244203152673,19.755935219028334,20.016309964701115,20.284034903780523,Phospholipid,0.00036852989408165537,2.976240267926073,19.72519434159521,20.424738633374496,-0.6995442917792865,0.0624187211724454,37.0,5.0,37:5,False,lipid,True,dl_311
dl_314,SM d36:2,SM,20.244068484433008,20.380744154926607,19.955821880184,20.113708450399866,20.553492116855704,20.42864701523424,20.405033390783522,20.02267881320896,20.69858517304104,20.267836793098464,20.165149346896822,20.053363039415483,20.21119506505134,20.24960104602847,20.030364857664914,19.88308643738783,19.61347950755522,19.993802055366007,20.228571209735716,19.912000606876497,Sphingolipid,0.05222632638273834,1.1160496039429904,20.022898116827694,20.25007250971922,-0.22717439289152708,0.38006414962844204,36.0,2.0,36:2,True,lipid,True,dl_314
dl_316,PC 30:0,PC,19.252885396880007,20.077018217866357,19.587558796791438,19.379964102485662,20.309270900031976,20.219664792927308,20.63792601105778,19.558041108499108,19.976711730326347,19.721587548194456,20.368166934312185,20.061632436490736,19.242304405537826,19.282841020815535,19.99057254115803,19.429334708152254,19.594896473098263,19.884599036881074,19.415648569909674,19.443540291354104,Phospholipid,0.030465051074997748,1.3193232244603879,19.50431499201556,19.915689236820093,-0.41137424480453433,0.24305045747776788,30.0,0.0,30:0,True,lipid,True,dl_316
dl_317,Plasmanyl-PC O-36:5,Plasmanyl-PC,20.7179710643026,21.391686288067373,17.88134244857932,18.32232822304597,21.917754062449372,21.399290999249093,22.14147735916284,18.488742730435366,21.4211385547313,21.2556370415626,21.105497271881376,21.268159915997312,17.969027361151692,18.371530579626615,21.572294610382652,22.075350923787614,18.27971424745811,18.404414751340248,21.070918624832725,20.3873122757954,Phospholipid,7.681112655689404e-12,9.54903678178318,18.24530004880533,21.363422230169405,-3.1181221813640754,0.21697611567646646,36.0,5.0,36:5,True,lipid,True,dl_317
dl_321,Plasmenyl-PE P-16:0_20:5,Plasmenyl-PE,18.626053749617657,18.64193410239603,16.46694384457985,16.85502616453339,19.009290566318615,18.347325261061854,18.825129257039823,16.961468902544713,18.659746025358864,18.7322843059436,18.812614020999618,18.368750019359315,16.693296450479707,16.612256163382092,18.55592701077244,19.52691299352805,16.45769406641197,16.65119161790538,18.810406922968518,17.76116340733529,Phospholipid,3.467277907784913e-10,8.099634350835188,16.671125315691015,18.667502895592282,-1.9963775799012673,0.05238473765895435,36.0,5.0,36:5,False,lipid,True,dl_321
dl_322,PI 18:2_19:0,PI,16.552047849850645,15.829669662303717,17.86168843918482,17.468367067818402,16.806829084356814,16.603975006548602,16.465586689696227,18.12802060576389,16.156016032796682,15.95916847455133,16.538886712029218,16.46046188715491,17.755720733188785,17.839807177061257,16.071765666606034,16.37605926067597,18.21652723241542,17.97097008737198,16.60785479324415,15.81859888450765,Phospholipid,1.7294502908249527e-09,7.4975839843714525,17.891585906114937,16.32668615417861,1.564899751936327,0.026770627883301756,37.0,2.0,37:2,False,lipid,True,dl_322
dl_325,Plasmenyl-PE P-18:1_20:5,Plasmenyl-PE,19.16384957525731,18.589617857022215,17.92286471466496,18.549434898399713,19.247820573723786,18.322465101207964,18.8979554110583,18.547603453872437,18.832571022566196,19.080531758029135,19.225754183354702,18.932164350898535,18.191201273448915,17.641681360915083,18.394818040355812,19.7438389030497,17.82371586352894,17.954238170614214,19.799938204114287,18.006966980824878,Phospholipid,0.0012524839239153893,2.541850843025215,18.090105676492037,18.94140707395868,-0.8513013974666421,-0.14084516297609184,38.0,6.0,38:6,False,lipid,True,dl_325
dl_331,PC 16:0_20:4,PC,26.964991570861624,26.575424759098897,25.63478003671532,25.59263404913112,26.516531070045332,26.645814086990296,26.24081753014079,25.563836784823685,26.686456071487644,26.67303555572532,26.315272861798228,26.24263567157977,26.168061187705476,25.91113666941936,26.467621469564385,27.06085158626914,25.892728827460815,25.859938892343145,26.67303555572532,25.964991570861624,Phospholipid,2.1121262489241697e-05,4.038006813439511,25.80330234965699,26.54057533539603,-0.7372729857390397,0.16065625846452747,36.0,4.0,36:4,False,lipid,True,dl_331
dl_335,PC 32:1,PC,21.676713415389962,21.676825410518042,21.207835519973845,20.86624394015702,22.89293886523399,22.576108124901253,22.8106892456967,21.340906918982114,22.1725036039625,22.29874827478707,22.87217978637248,22.611159314932927,20.694616307598274,20.996828364012853,22.630332955641563,22.035440310176284,21.38816973250336,21.741553178264937,21.74647259163519,22.321905296411853,Phospholipid,1.3513327548487442e-05,4.201581754609746,21.17659342307034,22.332462861204604,-1.155869438134264,-0.0689350034108358,32.0,1.0,32:1,True,lipid,True,dl_335
dl_343,PC 38:5,PC,23.58692039793673,23.922523429721167,23.17837875549731,23.480005194020215,23.21528699306251,23.33756092900001,23.575424759098897,23.40405634078692,23.686456071487644,23.598325161208976,23.913421222613916,23.598325161208976,23.620867729860066,23.504458237744757,23.654034593795267,23.81909384006576,23.504458237744757,23.69710331568715,23.40405634078692,23.229134905058665,Phospholipid,0.3490117073514827,0.3962591755632168,23.484189687334453,23.58004336961888,-0.09585368228442803,-0.04265419037168883,38.0,5.0,38:5,True,lipid,True,dl_343
dl_351,PC 17:0_22:6,PC,20.51691896724639,20.91219929848595,20.86596616000932,20.924693809122015,20.85491670131786,20.830119817142272,20.326488314422054,20.52142023056033,20.404216504838498,20.53619089631476,20.927772723607006,20.56428169641822,21.244842078790988,20.70718349061307,20.397776823917823,20.562921299875857,20.429315447370936,20.958943902516086,20.60657258249362,20.576894547127377,Phospholipid,0.09404072865766562,0.8949273280866411,20.80748073128325,20.616713090246744,0.1907676410365049,0.01982774486970129,39.0,6.0,39:6,False,lipid,True,dl_351
dl_353,PE 16:0_20:4,PE,20.612864943593554,19.339355813377765,19.343638553799206,19.17645191079433,19.321405822952734,19.37127276911966,19.146825680382545,19.060909780676372,19.466337881563906,19.291440244403514,19.533253627671215,18.514493153439684,18.937326924426728,18.481799846251352,18.315826135777296,20.191431045140053,19.011074720333532,19.060698351057585,20.518173674894467,18.858968372332136,Phospholipid,0.15002799233016004,0.718723210785453,19.010271441048445,19.42166532035758,-0.4113938793091343,0.18504754446614413,36.0,4.0,36:4,False,lipid,True,dl_353
dl_357,PC 16:0_18:2,PC,28.814211618686016,28.642375003023524,28.378651795533827,28.451204822167387,28.55727741238864,28.62156654074362,28.560925189403783,28.51276915124913,28.662887600349237,28.632008287465265,28.568193189867824,28.48615742100181,28.638927701405056,28.54627841343938,28.538898883073784,28.939997191394756,28.659489023887375,28.54627841343938,28.80501268183955,28.423421665653848,Phospholipid,0.11406572946775256,0.8201551513717498,28.533371331588793,28.6348409757609,-0.10146964417210569,0.014660540060461358,34.0,2.0,34:2,False,lipid,True,dl_357
dl_359,PC 36:5,PC,24.833642148634915,23.984679905783736,24.492283523798655,24.60399391129567,24.563836784823685,24.552154979776052,24.54627841343938,24.86230590688706,24.73892349138178,24.59263404913112,24.03590522913891,24.744066794657737,24.94055735255143,24.754298717268693,24.563836784823685,24.749191826835606,24.093456251701067,24.23899709451642,23.94055735255143,24.125340312720855,Phospholipid,0.4702796816157321,0.2919144010386604,24.56941325114557,24.459311390284533,0.11010186086103602,0.18477644125539427,36.0,5.0,36:5,True,lipid,True,dl_359
dl_363,PE 38:5,PE,19.107291214594245,18.24285654932053,17.86322676900699,17.823435593145827,17.954652328025748,18.03301384563287,17.938373775965058,17.908328086383044,18.2055856905392,17.289060413346274,18.50259868140562,16.168256165254196,17.32991896944351,16.453233787802066,16.634221216674057,18.816753437641577,17.0045097610129,17.434292525325695,18.647456554854266,17.663811154037287,Phospholipid,0.14546082778535016,0.7304226343600215,17.402420784588575,17.938763925176225,-0.5363431405876504,0.3712695817970122,38.0,5.0,38:5,True,lipid,True,dl_363
dl_368,Plasmanyl-PC O-38:6,Plasmanyl-PC,21.785530190845165,21.752730337247016,20.22233695183589,20.605877034745426,22.235202967768647,21.713985520730873,21.965865727711154,20.13346176611646,21.728966691585764,21.72338132049756,21.924321727744054,21.81288005472456,20.05447565819157,20.588661389843093,21.94778022767634,22.162498339877825,20.06236082177755,20.52349810032705,21.831536021273674,20.31140196450458,Phospholipid,5.118837924578557e-07,5.3863835800224855,20.312953103262434,21.761237007091324,-1.4482839038288908,0.17859638542166678,38.0,6.0,38:6,True,lipid,True,dl_368
dl_369,Plasmenyl-PE P-16:0_22:6,Plasmenyl-PE,19.64811052180259,19.773936985169385,18.32958019977022,18.79226489568569,19.916492685250113,19.364513378589937,19.788892550285752,18.30801371063804,19.38160842743113,19.77908933648632,19.92510958431682,19.3649225963261,18.741990558951837,18.299928354582278,19.644000079805963,20.082806322157914,18.055549064002005,18.678218963077807,20.143207963852905,19.13470587120309,Phospholipid,5.4934588700942405e-08,6.21604708822287,18.457935106672554,19.688261254052154,-1.2303261473795999,-0.0511286574654406,38.0,6.0,38:6,False,lipid,True,dl_369
dl_371,PC 18:2_18:1,PC,26.777058620268548,26.88576487971105,26.964991570861624,26.88576487971105,26.67303555572532,26.82638633263212,26.850431806598767,26.92025325609634,26.492283523798655,25.7695118112152,26.838459164932694,26.751747531739362,26.329029295378895,26.575424759098897,26.07928229167633,26.95393638235263,26.61806909650739,26.72598443567428,26.67303555572532,26.52103246228027,Phospholipid,0.5228776302762279,0.25366140092597717,26.717073899046927,26.622458916819713,0.09461498222721332,-0.025609965267811674,36.0,3.0,36:3,False,lipid,True,dl_371
dl_373,PC 38:5,PC,23.779565475879124,24.61526502363069,23.429819436852,23.686456071487644,25.056723700646465,24.670336406124367,24.794515817345097,23.69710331568715,24.575424759098897,24.744066794657737,24.46138951585287,24.828808994898974,23.1873026784184,23.282065816408306,24.54627841343938,24.54627841343938,23.686456071487644,23.253496664211536,24.60399391129567,24.626448762123367,Phospholipid,4.669855546244055e-08,6.271349552298299,23.460385722078957,24.60377661449477,-1.1433908924158125,0.002928613974919614,38.0,5.0,38:5,True,lipid,True,dl_373
dl_374,Plasmenyl-PE P-18:1_22:6,Plasmenyl-PE,18.984103065105398,18.711118869690843,17.46627647309961,18.2487970908233,18.816264453502605,18.427769175608912,18.643991094825555,17.861333682816774,18.690186996869993,18.763399825094297,19.016574791226777,18.79943789964386,17.822865325196467,17.209518254603402,18.2497067660971,18.84703460493711,17.33475114167118,17.97114351131467,19.78848228640305,18.12954613535262,Phospholipid,2.110499747626074e-05,4.038006813439511,17.702097925646488,18.759047381873703,-1.0569494562272155,-0.08558277384376112,40.0,7.0,40:7,False,lipid,True,dl_374
dl_377,PE 16:0_18:2,PE,20.335222767621413,19.27606297376245,19.428490325025585,19.9091815101083,18.964582037210512,19.46519818510462,19.381708187090116,19.90077002574998,19.550121211981196,18.97149401658903,19.769226939804444,18.74263439505811,19.47660664650066,19.105000428600228,18.45028339578596,20.024898285279736,19.801456349899,19.570562479905224,20.376015356600266,19.226156844339755,Phospholipid,0.4762918231169134,0.28837829121785336,19.59886682368414,19.42566189201751,0.17320493166663198,-0.01090881528385168,34.0,2.0,34:2,False,lipid,True,dl_377
