new_index,1102_8_RBG,1093_9_RBG,1060_8_FBG,1060_8_RBG,1060_9_FBG,1060_9_RBG,1060_10_FBG,1060_10_RBG,1062_8_FBG,1062_8_RBG,1062_9_FBG,1062_9_RBG,1062_10_FBG,1062_10_RBG,1074_8_FBG,1074_8_RBG,1074_9_FBG,1074_9_RBG,1074_10_FBG,1074_10_RBG,1076_8_FBG,1076_8_RBG,1076_9_FBG,1076_9_RBG,1076_10_FBG,1076_10_RBG,1082_8_FBG,1082_8_RBG,1082_9_FBG,1082_9_RBG,1082_10_FBG,1082_10_RBG,1091_8_FBG,1091_8_RBG,1091_9_FBG,1091_9_RBG,1091_10_FBG,1091_10_RBG,1092_10_FBG,1092_8_FBG,1092_8_RBG,1092_9_FBG,1092_9_RBG,1092_10_RBG,1093_8_FBG,1093_8_RBG,1093_9_FBG,1093_10_FBG,1093_10_RBG,1101_8_FBG,1101_8_RBG,1101_9_FBG,1101_9_RBG,1101_10_FBG,1101_10_RBG,1102_8_FBG,1102_9_FBG,1102_9_RBG,1102_10_FBG,1102_10_RBG
l_228,22.33283151921742,22.66157024334962,22.150104526977113,22.249326436134414,22.09954723850654,22.50767717648305,22.199451416901436,22.386393437893098,21.846296891192782,22.60568725508991,22.104010915699366,22.303603245239064,22.36270657950265,22.305171881386375,22.258954787963425,21.71572735481993,22.369047290191425,22.657733751498967,22.40061738091971,22.027502094665884,22.153760766139698,22.5520595996922,22.493607848884654,22.46561587684951,21.734050068947802,22.483288550944774,22.069973200614527,22.45302057731133,22.044056589651554,22.258418344680056,22.23105643269096,22.26597006097919,21.540530825044414,22.516925942309275,22.7837766291045,22.290768357419115,22.288498789165622,21.81738703420542,22.05981501281237,22.20986800756777,21.895990486895755,22.105468427911564,22.669444146688708,21.973536178953758,22.053262360237927,22.196294245536578,22.209287168510613,22.21992159989229,22.604604357089883,21.87580604267708,22.080420275102046,22.215542800435358,22.242695391343336,21.978100396363427,22.532437082077994,22.195090335603506,22.239674347976017,22.275983162380353,22.30936017710755,22.351644329941564
l_229,19.63034549974409,19.90640797424404,19.19029938576232,19.250274398023365,19.34646726334491,19.79935006710115,19.360389136027848,19.682408377671674,18.835671514108768,19.823917477853183,19.234674086053754,19.604314679435202,19.449312398871655,19.487773527070427,19.403583785782587,19.095043924324518,19.335282290814312,19.964552043316495,19.628313016513207,19.293004247714013,19.341518515583292,19.738764241331847,19.57023307892005,19.80754836289539,19.32817951139833,19.8882973482459,19.095462511129558,19.72470705766963,19.262679584594864,19.71157375297081,19.166368579916533,19.599264213023076,18.779609022934043,19.590986076326747,20.253866869098957,19.66947087362694,19.176005182302706,19.11931036627359,19.250384867940287,19.369792620465834,19.223004952371475,19.094192952181025,19.66290990985439,19.23495108434972,19.44457408675724,19.502709319137313,19.00377038838193,19.32225353165678,19.712267897519453,19.331381323669635,19.565148141967818,19.33420565490979,19.618924703768915,19.270263110169086,19.51913864237903,19.372614864824627,19.530599029192828,19.690725305637343,19.504769651823967,19.618647301059116
l_230,22.342729709530488,22.25746273099002,21.67065999207365,21.780582372427563,21.01357155025011,22.05072314888808,21.44462044202589,22.67242366517482,21.603365940506574,22.12974976395732,21.88027098236768,21.415641790815727,21.160740005244726,21.959805280644325,20.1556194067922,21.06499373821632,21.172150186799172,22.48816573045655,20.851111703711783,22.27253352210766,20.9363098827893,20.911033576981815,21.560512468843175,21.92217061042612,20.804023164407425,21.944790924256093,21.183715770773194,21.46799431385716,21.117562819910432,21.159485099115166,21.64397453142375,21.252191434951353,20.470759424913243,22.62435072104055,21.687676161537457,22.419009874014225,21.103183537606625,21.643943452015446,20.948389515613076,20.923415007582573,22.218105497544197,21.708182222115703,22.6451842365254,21.90996713996548,20.758421470489573,22.417069386293747,21.877237281015844,21.53320870830483,22.449218206064597,21.50268641229614,21.40782695953148,21.25461822555547,20.79950739330865,21.681001338997213,21.697208780802487,21.44596946582292,22.108180847769628,22.05734717641014,22.018903448991452,22.018994117782174
l_231,19.773156131647514,19.327496571468618,16.186808186640597,19.229039644112458,16.009157879530065,19.381710181079324,15.556111335266891,19.688482545855607,16.0526603839541,19.852832328344075,17.002442799111098,19.378139241266357,17.011677435919296,19.5924097901033,17.915845981993964,19.130053894308997,16.506905407564577,19.320788462376846,16.195267783330674,19.31152189868516,16.734856345696205,20.04820876134273,17.01808365229057,19.988173278099318,15.631833768802135,20.005320734259424,16.236152835542804,19.135767193336907,16.151581381901845,19.38082172569653,16.752813811615958,20.13326700762436,14.179604834484387,18.529198779448677,17.89111382030731,19.175767617389116,15.461673944177042,18.89263748059365,15.719968066811065,15.872862782265422,18.567771365024555,15.908159943640335,19.182677720436313,19.111360784143606,15.636460680459956,18.07019344577884,16.220067632340577,15.698820191648208,19.27115768938636,16.350917706848854,19.22610521559027,15.334884308072285,19.575188133660806,16.530068656918143,20.13015572555401,16.320289395637683,16.400920390094594,19.912863791490192,17.503861559612528,19.81260700090624
l_232,21.541563557989797,21.154580999558725,20.85358453091297,19.981051857656002,20.808498142790324,20.831439975461468,20.909713816084526,20.318662364149056,20.27905255192087,20.377190733615322,20.648456429870112,20.395298204055322,20.90285492077131,20.000045706274637,19.901523101146985,19.819569482257723,20.662710249647684,20.849462887936955,20.692561782515714,20.089662940753357,20.510421847734708,20.532528460149415,21.404839194453572,21.13403074296775,20.250826842681654,20.92031799535425,20.59425715029721,20.531666743420637,20.74382097562819,20.35138331333791,20.991097952053835,20.42987182233856,19.90910510876991,20.74506908763625,20.52522336819986,19.98461313346709,20.829783699848303,19.630435941670978,20.66726985246492,20.924432247175684,20.454453428071844,20.981802673574187,21.45966238856606,19.613261570013663,20.67656721235957,21.057749328302922,20.70988833128661,20.924462784989828,20.33113797980868,19.53776560714127,20.35015454328477,20.84555418100533,20.58323118580612,20.95263817074016,20.231957593527696,21.066257604399862,21.238608358689568,21.00880798593365,20.353118061963432,20.797878787882965
l_233,20.546924753490664,19.82434302827917,18.006529501688387,20.466352321647907,18.598047859726726,20.366304462734384,18.340246774957823,20.45275798734505,18.04604555817963,20.700791012996472,18.702471563261994,20.223657800897474,18.665417371385107,20.31732151231125,19.39173905787567,19.84092739472487,18.436452236258923,20.266029675812103,18.252919389564653,19.820525080648746,18.432500968675342,20.759248090280796,19.38440531193757,20.064275876626578,18.05072045823625,20.90987992203016,18.077364500592545,20.204143362285187,18.73988962682919,20.293499366041274,18.750652354387288,20.879831034392897,17.722979653738992,19.973824749871117,20.34434783336604,19.716383224570503,18.555103373135346,19.815086640424894,18.16446875034208,18.253182168295044,19.627361677392926,18.353688410252577,20.132655381432688,20.172391557127746,17.99727479660092,19.74024383194385,18.044027222085663,17.986592795251337,20.31698564955739,18.36531453401393,19.969904415831603,18.366209437415833,20.469954412856236,18.885647956483783,20.90243454518819,18.559082047473442,18.460108238993396,20.471915023916424,19.164156274070187,20.851535781926316
l_234,21.876193093389418,21.976488617755873,21.10594595034866,21.41542543372534,21.110262299264818,21.89905411974673,21.072814463746706,21.692222246162018,20.81763431074007,21.810470769343908,21.165996405896948,21.52674189631415,21.245503016977104,21.50242886067639,21.365136107476978,21.109858767695624,21.306970342157978,21.27871637846975,21.43101277055501,21.48062694791097,21.405552958730283,21.8134633038452,21.816479793351384,21.91095917409244,20.993759253257796,21.122385690506633,21.092282231938654,21.545348665667266,21.166343239962796,21.652114122404825,21.636304593737595,21.60724343721615,20.59235188694543,21.516957571151895,22.146278858481285,21.500865498243858,21.212309253195542,20.844718174460855,20.971328212714603,21.377340307892474,21.394746610947266,21.625213229666457,21.242987398437197,21.24475713444063,21.397870688903918,21.74349197952739,21.61008867550234,21.53221471468165,21.650608293624256,21.174341144159314,21.519182734200054,21.64388769423273,21.598986519133764,21.268872704696914,21.675274429457936,21.4633049446476,21.60656511517559,21.563241878271945,21.48484355492306,21.675190492188335
l_235,20.708866725579323,21.01720977842544,20.028507245660556,20.303174239874842,20.023075976253395,20.83408640746921,20.131805518732783,20.716050398784827,19.803284748498015,20.241976715654225,20.120758081025933,20.479721629816968,20.188970947120982,20.009125967286213,20.36646790484699,20.01508630150559,20.204807563162404,20.348481084987032,20.25696805264401,20.394982274969674,20.382852529278434,20.275396990465165,20.80949717371188,20.614646076280284,19.862143371825372,20.660652481921456,19.995105400060986,20.379107161413486,20.07816703054477,20.183053699839412,20.585308656151597,20.14198536596487,19.53888547709961,20.532400221394212,20.82705723460398,20.077821143797937,20.2422153373725,19.52858887924948,20.17705390539044,20.236110187839543,20.205697395131686,20.444990473163834,20.355319551430213,20.264906656160644,20.431390684931024,20.275186051059915,20.671796985577803,20.56969277268627,20.580186121766793,19.774392180701444,20.388948216424073,20.484521907161938,20.52770328552229,20.170709212633774,20.294683646956383,20.20989190004965,20.12725126887939,20.646956638527016,20.48523501662204,20.461361167386077
l_236,23.905615835815677,22.983512437580124,22.13542455464746,23.278743822501983,22.26713443081482,23.288219483434247,22.170513489886225,23.508194201101087,22.337969314541535,23.625929683261752,22.756390631326905,23.330733110007756,22.727902196228705,23.468130134499276,22.74692745497118,22.885632920422303,22.493090250134816,23.598990402592623,22.42316489470063,23.202570094364518,22.522898168705154,23.872855614438254,23.151714515251886,23.979562613668616,22.23819880248761,23.835874594331184,22.044465625634768,23.217620626489953,22.298010643740753,23.380888896149038,22.451688039625413,23.425958029687685,21.373378289592505,22.996508332853193,23.44889778677653,22.957723201460492,22.028339767929396,22.44918252884223,21.995178338553714,22.21108244359895,22.831912900938594,22.402931721076342,23.29919399995826,22.78803560726398,21.894989523005588,22.854183152746774,22.411340926340007,21.98232200536525,23.09162479452403,22.42198075431729,23.096643244882053,22.818505952772817,23.390976730571218,22.480720785057965,23.70323506185926,22.43065809165729,22.839842763395225,23.722370518651275,22.922867070966543,23.651557509967063
l_237,21.540120086541187,20.407075508403107,17.681137436815405,20.419738008258744,18.08165935284361,21.235064188903703,17.843638483464886,20.694256643080557,17.30114852482306,20.70845062151872,18.197517507806232,20.924373668762943,18.416955915503227,20.79104494396704,19.7495573288434,20.077793886697823,18.3412659277624,21.259333969512234,18.458307337104515,20.648396615322387,18.90767290488791,21.087816087828838,19.26529590739832,21.77813596055082,18.163497970153845,20.960185584121138,17.825868526136183,20.747102105873765,18.155105191399876,21.58087906540099,18.464312178431072,21.18341137654371,17.33660982277933,20.520705173542208,20.76025034989479,20.472328770898315,18.065135465589954,20.0265096487903,18.167611387203593,17.764935765925433,20.469646741315987,18.501612195559396,20.89574667443324,19.9038481819977,18.02826940552879,20.731144405404837,18.10030123970622,18.103905175775015,20.24526254468874,17.440272172376467,20.709854128827025,18.35593431362802,21.045542769113855,18.214425656252445,20.862669258225576,18.08287218188243,18.544978135403067,21.022249766273593,18.909351622333073,21.14928848547349
l_238,21.16342449548839,20.682281536290432,20.32407348907714,20.070346583024705,20.6452752021749,20.787304630951432,20.8227734726061,21.04701127089676,20.402164656088686,20.598297186288757,20.69708275161249,20.73473276383022,21.264565640602633,20.941079695811432,20.44564677893989,20.40399232579241,20.50955186097155,20.647684858270235,20.484642738755447,20.675875110391274,20.612463962739607,20.599739420573364,20.655045340565927,21.12686095967797,19.83581677128057,20.971151300360674,20.798303668878443,20.090446763441186,20.22087174434424,20.19137435588744,20.148649223476777,20.287633658196043,19.216429443895436,20.522678958412857,20.385194954197946,20.665415305091123,20.672732873248698,20.259077757145768,20.589934240820874,20.520824735048652,20.495563461827008,20.841613678073514,20.814592942593546,20.20068068697199,20.42617588534335,20.143290126797503,20.354272035407956,20.47761059190907,20.913849163983603,20.805215546737436,20.456470646786837,21.03536655225831,20.274727454334478,20.36224966204628,20.44153553427588,20.96131066682099,21.117819806639364,20.86882609994949,21.115716665136166,20.812601141296923
l_239,19.744557322076712,19.926138966170328,20.09668196561694,20.261839292285707,20.346172126897166,20.602896044553898,20.398724842587068,20.190832839257016,20.51086254165341,20.377280296558283,20.547917065259867,20.583829759420496,20.607474250147657,20.505619778868407,20.611019550982327,20.0194532648864,20.67103660871248,19.995332680826596,20.74071077657769,20.041974336694683,20.7013093061894,20.714811098134895,21.127424675298567,20.659641659968592,20.088785488224968,20.53464591471825,20.882789277080633,20.686715701470693,20.6389375628613,20.212245712633425,20.96607572223867,20.355028526692504,19.891629301873806,20.23263957728567,21.019605693865536,19.719436321256527,20.5002308542754,19.3356676475462,20.347404689386376,20.38368717778693,19.980095086728426,20.501194446030887,20.08170464640141,20.022764679837582,20.380463226393438,20.23591704094826,20.555021491666157,20.301407715165585,20.278776839791355,20.36217086979888,20.59245530925987,20.535046671954873,20.36964077335667,20.242426464439703,20.71377672120951,20.487917783006992,20.571762542106743,20.072601549129647,20.383091781847636,20.662474463069444
l_240,19.868486903993396,18.645830992729774,18.437642842251787,18.821943407082447,18.850991187744775,19.982188450453076,18.798797273867372,19.123541053059398,18.374701391758908,18.478750647873465,18.946373615977347,19.25614341194443,20.17512180430817,18.94601296613154,19.35528146225673,19.32944794479459,19.18310459553343,19.729600263315007,19.209743905175465,19.051330879606382,18.886057120092328,19.717037964305234,19.43253159827799,19.911240975572248,18.829480252331457,19.43178266720173,18.736598970790475,19.235396363460673,19.139446049414115,19.343771065996055,18.963156256829922,19.18814260417741,18.770195710047158,19.16150754022429,19.711280254007256,18.56164333072871,18.653824195412867,18.034043224681422,18.739190571443885,18.565099523548387,20.193067694516788,19.09207727319537,18.070072980135294,19.349803734134817,18.15943660470893,19.18025956014292,18.32838851018206,18.348635142180502,19.15272794778508,18.388704707972895,20.284135730792233,19.457975462741434,18.93802570824345,19.32141624419472,18.975066489932633,17.770765187590012,19.096832684809492,18.727713846985417,18.518755905441978,18.950251858358435
l_241,19.107003389428147,18.445304900007173,17.78019192034264,18.897579936199453,18.319536369946228,19.001650219506757,18.4434723868473,19.156572657823304,17.755739224683627,19.07998172465986,18.35196746891306,19.23296155716201,18.606982014081066,19.197211579559575,18.690407742769615,18.73232933125975,18.445197176963866,19.06445499523978,18.178860336517047,18.624353584996676,18.72981322302664,19.51240646141275,19.266933785777418,19.4996858609976,18.192386799484716,19.56259390331338,18.45865088831546,18.68013183223733,18.263686152311568,18.986086889095063,18.587571429102915,19.256040533017227,17.095171277842617,18.645629051855654,19.121011442186845,18.44006278144427,17.671073360344902,18.25914023536223,17.774377405707142,17.971266728324537,18.335258518309107,17.97053373946329,18.505094016754615,18.62278339960159,17.580324136191305,18.577124162288655,17.877675626013545,17.83324694660268,18.939327747933135,18.25005596832914,18.910114681061515,18.390169173163542,18.76029181596296,18.44074856882395,19.39336492141258,18.43186244861855,18.560348666435214,19.11156357450521,18.76879189109761,19.37855420923103
l_242,21.89849505024083,22.25746273099002,21.67065999207365,21.284621371814218,19.116744650882413,19.823594195020426,21.44462044202589,22.67242366517482,21.603365940506574,21.595918502885898,21.88027098236768,20.830074636111785,19.160694549481747,21.64272302573171,19.548169724300088,20.376133669353777,19.29777048941963,19.481381778204355,18.54197963379944,19.84373502146366,19.913991999745253,21.037997411638237,21.560512468843175,21.92217061042612,19.11836318290318,21.473053738173935,19.240404116866433,20.000659746478227,19.274455139094723,19.73613443946084,21.64397453142375,19.662461661612635,18.57338065335875,22.62435072104055,19.96215382258864,22.419009874014225,20.06625512234887,21.643943452015446,19.94527337405256,20.124121081698995,22.218105497544197,20.380005692553386,22.6451842365254,19.92118738841837,20.112386269103997,21.641489435491614,21.877237281015844,20.343855511208584,19.723530152367722,21.50268641229614,20.478879014301462,20.509565769975875,20.750838818588367,19.591646144851612,20.17812933793792,20.300239826481693,22.108180847769628,21.640467391453196,19.33433184836249,20.090189979608297
l_243,20.990053364403394,21.190767638879272,19.07190998116495,20.457367096499784,19.19493346081165,20.849713112394493,19.081431594601362,20.44304969697655,18.66068945825542,20.48919707594774,19.359000420878235,20.81031909490928,19.487803899041023,20.91206990070296,20.544511803490394,20.623095576632135,19.31828832042534,21.25471817064963,19.896606533662766,20.645467693822894,19.941197818907817,20.563413669724017,20.08532771840916,20.966826519127004,19.205706018958317,20.528054170735867,19.187609836112664,20.67869522874554,19.399922340507015,20.850869893302047,19.7590376696103,20.57452614971516,18.9304586220055,20.75009348916072,20.79845773280776,21.071843621198994,19.733298637180262,20.260870160267853,19.59729976018098,19.780329123125895,20.6723906095971,19.870112782654303,21.172921075716495,20.70818913048281,19.80647479524531,20.978887042112706,19.700965966503727,20.21796529042023,20.847879824569507,19.165761803959942,20.944734409251723,19.611420082197952,20.884624641367235,18.81748717800159,20.794121382864702,19.42504273849404,19.69231265457964,20.910767080777845,19.439406487923268,20.745876676236602
l_244,20.217528859352335,20.483612391349983,18.62970938515456,20.002019769800764,18.79307824430935,20.34897064898084,18.451943894422605,19.965350816007415,18.172057438155683,19.99421919413366,18.528418073441145,20.36358606224179,19.017184781840346,20.04367697916189,20.044841098714244,19.885929791650916,19.310143851720184,20.450619603550614,19.317729808288885,20.013737367427876,19.38780366994859,20.298841235616067,19.626832707077863,20.343610326591634,18.378787959889184,19.71324824019479,18.774242651566176,20.116803391337005,18.694413136461044,20.10900562939613,19.284707723350003,20.034755546501277,18.430544741425475,20.274435375852818,20.066419041549636,20.303126061569625,19.212217075461382,19.656366314360415,19.082837757793346,19.23328026885127,20.017272012876294,19.357142671217904,20.267759799339025,20.064832494939576,19.42068024434272,20.579480711473202,19.601146718666016,19.50408512219863,20.383162775883143,18.770211140715915,20.3890191636872,19.336556737038627,20.188353694026898,18.64595231113795,20.17800162024476,18.84175112537942,19.21820086468146,20.285574039996273,19.10217057215901,20.07686718137993
l_245,19.98798048206071,19.280151522740873,18.525753941711077,19.261926016010054,18.950678715841704,19.35280598060417,18.930560679267472,19.07281183923222,18.79709953580035,19.011843663531664,18.62472210414528,19.273356399887064,19.276856790302052,19.31254975961337,19.277917908123722,18.89894786602989,18.879939864720715,19.245005747343416,19.15013240496969,18.97937884249507,18.84846615607384,19.32994343112043,18.9101229392307,18.99480857346351,18.158203303534176,19.107306689255797,18.495464094327748,18.933651003643902,18.486040064358708,19.154977926329376,19.078908264519526,19.47579876505735,18.828286412876412,19.078770804658813,19.262355705740514,18.929767702440085,19.100881812580507,18.547158892692682,19.015332663335812,19.73420799901714,19.094376020166052,19.20643280701582,19.20675213483672,19.001706005668197,19.16846655085629,19.31338297380796,19.296691659174908,19.030193623132785,19.274975512021253,18.986772215967868,19.7301554010496,19.22598727087859,19.29404195384126,19.207818081099248,19.776433306472782,19.29690468960737,19.060485656224078,19.200700018011325,19.006639010804474,19.439864061853054
l_246,22.69613515879346,22.444690049464683,21.154168554732916,22.208187538994583,21.44749086495789,22.59047746420335,21.39281478344159,22.109344026930014,20.98416212055258,22.11675337557826,21.428754686735644,22.64643965386842,21.305480588852895,22.306925536296703,21.85115837009125,21.889910338591758,21.186904764619722,22.65958756027053,21.643488906487413,22.279315457189973,21.980304150061954,22.59205819992889,22.230005096449514,22.812422780189067,21.303747724900944,22.507869448964023,21.257775552368717,22.077434332884756,21.254424621448216,22.521296691174523,21.675227450919405,22.27314496392011,20.799771447990402,21.9430697535249,22.785933840309546,22.487850871153576,21.681931588186597,21.949141023895713,21.374835246698524,21.27304458501734,22.209707914937436,21.562583679154372,22.664981303133576,21.850190316347604,21.13336038654067,22.310452782093485,21.76232657834403,21.6492462730843,22.341978732080175,21.51318834929511,22.632084240281443,21.86989692941739,22.33842946708808,21.705182811136048,22.20377129312738,21.228242832146215,21.673777653828374,22.458101199190246,21.710777509592223,22.238644537582505
l_247,21.343612793670424,21.535055189483355,20.102053057784566,21.107778112438535,20.380893388596284,21.63878129466588,20.24434704135977,21.31629276076644,20.023491236216586,21.12162183646017,20.394282108981006,21.49836080614842,20.411322751733636,21.33963746682601,21.18907711727367,20.687071820688523,20.40815323062607,21.543875664193674,20.476338820698267,21.174713214839706,21.074281170493546,21.65018541557041,21.305213523289876,21.60870196498092,20.01607056439815,21.481631046898148,20.518020037130277,21.18661628555034,20.28705120992141,21.37291796186819,20.58334091787371,21.301923829056303,19.883629776701785,21.41772580469309,21.59550503923919,21.340454397766266,20.723074486893644,20.745324178820194,20.611899517299083,20.50465461425881,21.33489362552782,20.683707099943543,21.56962338502213,21.112959903950614,20.143899516358026,21.43419137733824,20.735270345576463,20.665931537791668,21.405893824124455,20.495485472589067,21.74071231625175,20.82704404898193,21.099450927373017,20.495895035014133,21.544977786003127,20.21626284640217,20.50591861746537,21.082121765259735,20.498067131080195,21.082862178502335
l_248,19.59117278439286,19.527595776880325,18.60880587824117,19.23778755610033,19.130394652104393,19.87075118001665,19.307101612420606,19.528343238816273,18.587729390606867,19.120777861058993,19.049642155437056,19.75752895501441,19.906208401039123,19.996773482252006,19.286448880583933,19.150568284998066,18.968550280209723,19.58671679345315,19.34812974780261,19.515118794327527,18.923272180521902,19.13859354552045,19.138233790481646,19.125893545490673,18.183903281592734,19.09506680708189,18.84992255883954,19.382357483983327,19.132720900225355,19.27534933224872,19.348168198411607,19.66481810489969,19.160746830562598,19.517556873565752,20.167105888337,19.465771560183317,19.551585624205313,19.135985979561898,19.46620347115556,19.493771164364997,19.686498767750376,19.588895460282842,19.736602487043914,19.507330821766455,19.136017195973853,19.26025694824744,19.202411766025797,19.25998164438495,19.392320541902254,18.932237908915823,19.469625241854143,19.41701791679746,19.64925410125465,19.438472972957253,19.69896985171165,19.01812394817799,19.3268771848552,19.455681981929658,19.413538153016134,19.547117871698987
l_249,21.003694736077527,21.551655730269772,20.906578616673563,21.044166851601315,21.320915036137695,21.09199428619345,21.180460555736452,21.126957630838742,21.18399751269787,21.34583802030372,21.490446985494454,20.36758329330588,21.34964008124415,20.906423945650822,21.490351231821588,20.824544928522695,21.351974359770605,20.943140128936594,21.06023495737656,20.90643776196915,21.687783925514818,21.54457726184197,21.772638344002957,21.467227654533833,20.843541710950937,21.146432916834627,21.157008036336155,20.78454352917957,21.018092682881854,20.321624069736945,21.372774642796927,20.98538040576872,20.787575198105397,21.259187490801285,21.46911031757448,20.9527217324175,21.10932992265164,20.139087062611516,20.87188154517578,21.329862762439344,21.325967057775866,21.558485905398285,20.8965043130161,20.51796530954608,21.31129587039406,21.551185004430142,21.592959676791512,21.516848417801327,21.542907455180604,21.66846782758242,21.591545413132437,21.50764701107426,20.874834737234522,21.63872318682093,21.1990334575246,21.347000532038354,21.536804968486916,21.14729002527469,21.458259843398473,20.79549899025177
l_250,21.402993144541387,19.87304145242973,16.049689650200282,17.527877843314446,16.972642209902702,18.887631106631975,20.758057228925473,21.197551055607605,17.017687957802185,21.4829242032916,17.649226136841623,20.08254347207013,18.365636281385665,18.22757002771259,19.99794130963203,20.530972741009027,18.23475798828093,20.110819327656746,17.74230929010368,18.761670717140618,19.470909076486265,20.46062903255861,17.29320868790328,18.856225039153415,18.672147924415707,20.957301531799782,15.608583614844012,19.179361779263406,19.420684727591322,21.7269459629875,20.325517471694194,21.26314118981573,20.019105937916734,20.991573487153786,20.918304915047244,20.580522925639666,17.604036689854787,18.043066009890765,19.23909417375081,20.74772243431557,18.974428283298085,18.75466291763068,20.742796711078498,21.051489881219176,20.088359069446213,18.538537606064065,18.85581280994466,20.3069355832855,19.705879348839023,15.770166457699439,20.25065865852659,19.312590024208536,20.803220094032543,20.834842858756506,19.639995034454117,17.840665864296984,21.436676383453683,21.517803200182957,20.80196384206659,20.188878281869915
l_251,24.596135391954725,24.479799235093523,23.285389033527444,24.266904817989836,24.033604663897023,24.469945283729523,23.66037980732919,24.371147568243554,23.668216156219614,24.523612883053993,23.66215657785956,24.406658559647926,24.299010025440783,24.49857127056632,24.179409063430942,24.01461758358246,23.978409023342152,24.498672547794165,23.816302546582648,24.232989997496535,24.303640918249048,24.485958176090616,24.105620371962225,24.6654498819803,23.24530223414592,24.402643804909523,23.888856043892435,23.92592075602703,23.27528185582779,24.048755293719818,23.37792933967002,24.309293486592047,23.199868059732978,24.240667054762106,24.13688886881419,24.23812142634002,23.92224472965603,23.66762529730545,23.548034914963143,23.93822382847677,24.093237952263735,23.69862062837012,24.300033193732425,23.90728803089611,23.681540117880008,24.338616390794456,23.919389799400363,23.79366200781099,24.577061610087004,23.810999630908658,24.66352678950696,23.77703066384876,24.0543589037766,23.49555814048701,24.276070386863115,24.04142398455217,23.74122266093568,24.406206184262977,24.079034583961104,24.250086798787475
l_252,20.442225315901833,20.162800876936174,18.95693057977945,20.482056610506728,19.74279122701698,20.948489172089463,19.503543392910146,20.877719453499026,18.93270275881488,20.534628809274423,19.24862670724276,20.680167091183577,19.728414486352413,20.945916049776812,19.776764345058904,19.895271122515307,19.191005170762068,20.63020229759984,19.372861616333886,20.501686471781852,19.520444605270466,20.548126168465412,19.979832080430747,20.49870503097656,18.97241642221436,20.799195679054638,19.317695825710842,20.406092479193614,19.498162125285372,20.434969226571823,19.74765798527697,21.10231364382258,18.9376793498953,20.323229547816787,20.779200967342,20.074461421624264,19.374579859685195,19.743699426745003,19.569387718980728,19.27696055680948,20.372337642817513,19.449509974053555,20.56056370678616,20.484885685377908,18.9634987715345,20.450008811801275,19.100856783725202,19.115733792975416,20.36192136166932,19.31188691447656,20.586084183534275,19.559703980503556,20.367207432995627,19.6380465988117,20.951837938144536,19.047525721817728,19.373399139740314,20.09089949701928,19.601430123489646,20.552149077120564
l_253,22.99073611710673,22.906995680341257,21.89127783567205,23.019421073557176,22.636623748219925,23.50179323373954,22.50459271418114,23.043925191623025,21.792495540478832,22.949334512395573,22.245425329420772,23.16655773032381,22.806774760728462,23.341609104390866,22.617054332591813,22.562077236034064,22.210891926841363,23.134308861772567,22.548032125990275,22.950033979708294,22.62023425856379,22.965832144230706,22.666787474409073,23.085471720443014,22.01379448308774,22.898177818026795,22.390936179337615,22.969992880267455,22.336861567242266,22.912453854921097,22.697620960684663,23.319482252928424,21.980310230356842,22.984029596208632,23.51010533495995,22.817563421878596,22.589945113280592,22.47879028490976,22.584417052262342,22.616948580299898,23.070892130024742,22.695317224530793,23.30838321024185,23.032949822845566,22.167795753494634,23.012780149850546,22.42386491123563,22.242360964312486,22.931983842719244,22.248210603943388,23.046714248566065,22.641705795997566,22.90374388761828,22.476812775457166,23.22684926003618,22.397653337835465,22.43857551639885,22.91936191421248,22.56707588506726,22.90843842971535
l_254,17.489675178439626,18.213270040188377,19.70930286982665,20.052399904701023,19.74835098773618,19.921749045646866,19.643169831483583,19.860637751854476,19.37055672825959,19.920697331824766,19.668835223917903,19.620152019330405,20.082832550166806,19.72724648633699,19.433428898329453,19.840524382974817,19.630189238625672,19.680699738578987,19.442639494459193,19.53349065078372,19.447669779763093,19.314505989144852,20.156122406250795,19.403402756122038,18.614524639377695,19.152510545396428,19.96404698730466,19.79759068648428,19.799393788455536,19.181402106975828,20.10059279026424,19.62489132991178,18.041086455357405,18.136850890589482,17.46707300589052,17.857569973475005,17.835373707184623,17.83240246157854,18.031887361186225,17.84742980686851,17.79374735585645,17.90867480818334,18.323004209441716,18.004819056717487,17.552517914988638,18.354340889316422,17.667498748614083,18.244670190483532,17.858139355134185,18.290961384343586,17.78498217935896,17.62380313984808,17.452001605413535,17.684094339108455,17.903693317863546,17.38512926653308,17.144252242507985,17.173862702120992,17.5377572668608,17.596483666843753
