unique_id,ID,m/z,RT,molec_class,Type,polarity,lc_type,superclass,1091_8_FBG,1091_9_FBG,1091_10_FBG,1093_8_FBG,1093_9_FBG,1093_10_FBG,1060_8_FBG,1060_9_FBG,1060_10_FBG,1062_8_FBG,1062_9_FBG,1062_10_FBG,1074_8_FBG,1074_9_FBG,1074_10_FBG,1092_8_FBG,1092_9_FBG,1092_10_FBG,1102_8_FBG,1102_9_FBG,1102_10_FBG,1076_8_FBG,1076_9_FBG,1076_10_FBG,1082_8_FBG,1082_9_FBG,1082_10_FBG,1101_8_FBG,1101_9_FBG,1101_10_FBG,1091_8_RBG,1091_9_RBG,1091_10_RBG,1093_8_RBG,1093_9_RBG,1093_10_RBG,1060_8_RBG,1060_9_RBG,1060_10_RBG,1062_8_RBG,1062_9_RBG,1062_10_RBG,1074_8_RBG,1074_9_RBG,1074_10_RBG,1092_8_RBG,1092_9_RBG,1092_10_RBG,1102_8_RBG,1102_9_RBG,1102_10_RBG,1076_8_RBG,1076_9_RBG,1076_10_RBG,1082_8_RBG,1082_9_RBG,1082_10_RBG,1101_8_RBG,1101_9_RBG,1101_10_RBG,i,qval_sampling,qval_ogtt,qval_sampling:ogtt,pval_sampling,pval_ogtt,pval_sampling:ogtt,qval_fed,qval_fasted,pval_fed,pval_fasted
Unidentified_8.868_1542.1466,Unidentified,1542.14661,8.868,Unidentified,lipid,+,RP,Unidentified,23.31476938966014,25.894096065318497,24.050216932328382,24.09050922213483,24.071971915448913,23.933916129611593,23.53076181229805,24.314897592713564,23.356467833090168,24.178668742131297,23.936545658691767,24.21685477921791,24.95705070988506,24.123254323528336,24.285344860548204,24.045924850589397,24.192707384078556,24.08942420349195,24.591486510446853,23.836760642371157,24.845820416808156,24.79164857342144,24.93531087819471,24.320707150979793,23.754562905409426,23.744874056701075,23.744796437935566,23.441741112226776,24.122701129223245,24.049778071513064,25.825154073301746,26.106140779551346,25.027996036520406,26.03304123143725,26.171606212091987,26.07704272048049,26.394914249018363,26.358723565732028,26.164605170053164,26.547835511575784,26.31058602195688,26.34950837485413,25.713634237610172,26.496310538015518,26.43834658617356,26.02534252255112,26.203023715791915,25.63775549175217,26.704205921982968,26.444204257244984,26.534465436010166,26.923878686502043,27.02884692347577,26.537640743371607,25.53900968987174,26.209963236413337,26.767000031327473,26.30537408812931,26.608191821770962,26.91361921900127,l_310,3.221621806450587e-23,0.1480319380548779,0.02662359543180149,6.147264224322675e-25,0.07731137966258288,0.008034116784013594,0.0009687050257137011,0.751434479032528,0.00022044029560410724,0.5783124718490622
Plasmanyl-PC O-16:0_22:6_8.873_792.5899,Plasmanyl-PC O-16:0_22:6,792.5899,8.873,Plasmanyl-PC,lipid,+,RP,Phospholipid,24.000187669560496,24.782199414439635,24.016643176088674,23.99556547319619,24.140391948859097,23.930558107321048,23.411559050482595,24.460334525989744,24.61767446292513,24.42542341072069,24.341442606861396,24.563232186434735,24.370475102809657,24.355541473302985,24.145016278275463,24.210443909254323,24.284205342757385,24.078917789447868,24.61815802028803,24.216587842260477,24.806496134611216,24.27667177617158,24.41582458053262,23.531410282810157,24.024500755670154,24.530357894485764,25.008245491411362,24.5112289649761,24.98568662257899,24.742409528048587,24.58150373261601,24.32768776631785,24.0014388159067,24.544807498682964,24.421866790264826,24.609816668000907,24.771316724805672,24.824528069961396,24.808776623445485,24.921071613265685,24.656116492274393,25.19682544157152,24.269545325692327,24.645090344272024,24.741828166411835,24.66226701735654,24.844636052093087,24.427179288166936,24.863818412942795,24.487987660500124,24.412783629725592,24.881317888187187,24.521796269418434,24.45321640901207,24.19815433281334,24.4021996800599,24.9759480467396,24.60755358590959,24.67532572422298,25.177781841485157,l_311,0.0009956870890322315,0.07301587605052993,0.9879243141058955,0.0005136760247304093,0.03271524057670387,0.9816406965603457,0.11767313653619654,0.4130906208020017,0.06586369196937644,0.1950138054386835
Unidentified_8.885_831.5702,Unidentified,831.57019,8.885,Unidentified,lipid,+,RP,Unidentified,21.66869098956976,21.51100951952285,21.89540732468598,21.72725806459507,21.20104957844754,21.92266979933085,21.378331095716764,22.30634763579426,22.13013615356053,21.749964794029204,22.02562837225021,22.783531172897362,22.195911758424604,22.00059766992372,22.168837926574806,21.5649268047037,22.12424564949598,22.149211775180607,22.084945320357964,21.919867413400258,22.343477404845256,21.952401477679565,22.260806523100825,21.87069350024528,21.810497713417217,21.648947436074007,21.547907696386616,21.436808744788614,22.248808681582222,22.759884025059236,21.46898003536947,21.790672560048407,20.81174054408853,20.912502003268568,23.169524984665316,21.934954024120973,18.526727196582165,20.48080366061226,21.978645369654064,21.928163830072318,22.21478224170324,20.263858969818383,21.068139616874333,22.485086053480796,22.455404428373843,22.071783257238728,21.646220695962352,21.457455436769454,19.397625597233503,21.925993793460705,19.716420371782434,21.850662016422987,22.31840029930196,21.97016518926365,19.586393388085668,22.218084457267572,22.176190237534307,22.164880520454794,21.921385743480577,23.453960379709788,l_312,0.07490745150814425,0.853362716881741,0.7035625168197417,0.0522499326067409,0.7701372363660659,0.6115773114404821,0.9385720294436369,0.41784253227004325,0.9100500525771519,0.19932417617122206
PC 18:2_18:1_8.89_784.5856,PC 18:2_18:1,784.58557,8.89,PC,lipid,+,RP,Phospholipid,26.02697440154812,27.75934434619469,26.71737137488468,26.343936140895842,27.031244415962437,26.81428566953386,26.478902452675847,27.173900194308303,26.386151715765287,26.400554673021734,26.593864811173034,26.76493968410589,27.42472975369013,26.66110921986601,26.740226799316673,26.69747524173968,26.854799369436968,26.309465611072046,26.995544604134547,26.41499209877414,27.04484583358751,26.40251551287612,27.297520918107125,26.265532361897904,26.34555724527,26.186298809727738,26.40464093778593,25.92223786240878,26.423189679807972,26.13498953388014,27.84419758975035,28.26180688245123,27.69446934984744,28.10648778173695,28.372926479928765,28.448773087529663,28.39714760494421,28.526527536737316,28.2607637839964,28.371656585626525,28.297448816368746,28.517439568932193,27.58453644828285,28.539539566405292,28.33162753115482,28.030829772641948,28.439987856010042,27.886801189221522,28.708975491241848,28.33526681677868,28.72595744301915,28.43765726468332,28.583290835707633,28.4333178076302,27.818587645862642,28.191677376875678,28.60128722100624,28.230080295107523,28.42962591933297,28.552472743918678,l_313,8.39619897454179e-24,0.9346566665760746,0.020964403073455783,1.3054160949817624e-25,0.9049326029747153,0.005555937210279801,0.037633064539894054,0.23581252514420944,0.017340465074212667,0.08365928453879373
Unidentified_8.892_825.5774,Unidentified,825.57739,8.892,Unidentified,lipid,-,RP,Unidentified,20.625652018758778,22.530734746375686,21.25341623477824,20.89931151039542,21.922057008713846,21.1980500276215,20.976489471728215,21.049430459082362,20.713347610524636,21.34793369946731,20.58651072683163,21.370534608158295,22.530042094463493,21.553668421162264,21.24802213274542,21.03476603708779,21.5457743262295,19.4714732124091,20.656911946234942,20.136278714489418,21.34509834444843,21.33666190619564,21.316429467282738,19.342433563473826,20.686480603502886,20.98660530366373,21.101315297560827,20.265463162905576,21.22830282619599,20.68648023236551,23.009419372270795,23.32024969983479,22.769932028213972,22.937450870734086,23.269888114742006,23.542907842998982,22.7075387167701,23.491477517344915,23.045868064273172,23.325039694414553,23.11501069510047,23.593495568101883,22.55581489884088,23.507045906860622,23.289069852533608,22.842739130688457,23.253516272680752,22.77066859348161,23.614549619782593,23.136424071252197,23.540776841205474,23.041916016969985,23.435834863187093,22.982429200946243,22.779217417830978,22.885203643404978,23.515460566507038,22.913657526966634,23.260688026241095,23.67863299958291,l_314,4.8050125100677626e-21,0.21277861113171107,0.09572694325230437,1.629968908008852e-22,0.12058324061942935,0.042891082701032486,0.6719843143170907,0.17278206137062685,0.5727300940398667,0.05250620946245197
Unidentified_8.894_748.5284,Unidentified,748.52844,8.894,Unidentified,lipid,+,RP,Unidentified,20.739252192439686,21.712516967416118,20.78969834473252,20.503128701164364,20.600249870570423,20.32628480298617,20.565706457534432,20.941922817401316,20.36379388323777,20.45956979599197,20.894399396743164,20.478230976496835,20.67001153661017,20.428292906251762,20.29520374687196,20.944002495884607,20.972901312618703,21.017764011556338,20.899806808834267,20.721610005408067,20.72871702017079,20.53433563023742,20.953483179753203,19.60404507851555,20.55070091774611,20.810351501875562,21.08284493059341,20.438448084151798,20.882017794538147,21.091648771543465,21.162975263791747,21.09471665317254,20.462635810288948,21.36880904994828,21.007296185990956,20.881225685415693,21.117687398532972,21.13145599544662,20.603396370277682,21.353005058105726,20.97304211310389,21.31411113282768,20.866886113141263,21.424555545715943,20.850071613598086,21.181816201631673,21.19174836577659,21.235600142693325,21.388005473234575,20.611925032774874,20.844849211626517,21.04661246536536,20.639271886071597,20.41690763196616,20.513684628526764,20.640414111394687,20.622639718768323,21.273408836080357,20.913803741680894,21.613946554755614,l_315,0.0029107864882023304,0.20767411485539944,0.9869179126508082,0.001618932131600872,0.11682586249109395,0.9778508222872319,0.32673676722033235,0.5308321712795625,0.2305918038311368,0.30584082561512255
PC O-40:6_8.895_818.6063,PC O-40:6,818.60632,8.895,Plasmenyl-PC,lipid,+,RP,Phospholipid,22.941501935027816,23.99014052631522,22.665512090671424,22.61976204221706,23.00292479862543,22.962303314581373,22.898555663983927,23.54456317502418,23.376783644513235,23.10002403848897,23.132901793188832,23.50353868057861,23.61326733843132,23.093428533163298,23.071728741474413,23.093635028485906,23.192329954065773,23.11232525260334,23.722064498872914,23.2770180572184,23.819755347149655,23.089893692567376,23.607250970742285,22.636994990124144,23.233754631530743,23.638131460936833,23.857760116130905,23.332320977948726,23.596003063677152,23.66928383343771,23.76702435629473,23.583794551191247,22.79962527170146,23.682215366751358,23.498262833893516,23.668672412390638,23.990703667235266,24.104065761100856,23.962598186406062,24.081268981169558,23.824901377228354,24.354456316604196,23.466307037314028,23.81838003222777,24.179543094139095,23.52949593519888,23.899025663388894,23.66591954098592,24.219404571829454,23.69321424760511,23.781324043544263,24.06226812307395,23.614256013385546,23.595513946948824,23.496644009135963,23.54843797153617,23.696050979203285,23.850440280696336,24.099332187967043,24.332457685713234,l_316,3.129336232608028e-07,0.01676661374520921,0.9771358508797874,1.0659647096233708e-07,0.005628368571713339,0.964015298818504,0.0718438608323938,0.20042628212949812,0.03681045873037845,0.06552597235462204
Unidentified_8.904_1592.1626,Unidentified,1592.1626,8.904,Unidentified,lipid,+,RP,Unidentified,19.187962816299542,21.95505499833409,19.71757108202425,19.271498805963283,19.993071260624195,18.99649658936409,18.454801857150226,20.437997825965788,19.393782146550492,19.808635188677744,19.898349548261592,21.252533243644933,20.69228920951837,20.210783343596077,21.081092041331065,19.1722794421703,20.151284442265904,20.351901455292843,21.21096329761545,20.614127937763087,21.237723739227107,19.77143523839117,20.945512131219974,20.778238519319824,19.315746806428017,18.39323219659344,18.489128443465848,19.461532715116345,20.020993834203484,18.873104863055886,21.042160907132256,21.91169913641483,20.715322611841952,20.565526060464013,21.542688866796688,21.700974711420724,21.51545361340057,22.52674637653559,22.113885141934226,22.29362253508024,22.603861060381984,22.246494875860805,20.86529206475287,22.2106299954307,22.29538927066993,21.265627615939977,21.791876832303647,20.55029831849486,22.312579963072817,22.76386753752616,22.137574057462814,22.678527143155275,22.71715281723627,22.82472911309943,21.434132335386675,22.31787748866472,22.848069891869045,22.264491257359733,22.513653883566196,22.410960325262327,l_317,1.4418989450686103e-13,0.1328669450885667,0.01478367552014487,1.75269695089612e-14,0.06741941100607131,0.0033143295050018498,0.0001243372656174274,0.6914320746074408,1.616823807322024e-05,0.4998834009352735
Unidentified_8.906_842.6376,Unidentified,842.63757,8.906,Unidentified,lipid,+,RP,Unidentified,21.175955794644754,22.973486768437937,21.940708927100008,20.15748144129741,22.29396687529014,22.220480188228553,21.446303904437055,22.007184935908636,21.82263687474784,21.499020449582208,21.77480586847418,22.0994295888198,22.703892907265487,21.666334718929836,21.443892520336313,21.83894489530139,21.52670818224724,21.548105828973082,22.402904982219123,21.256738353193796,22.05997971326272,22.499418811023276,22.47458790821195,21.58461854074076,21.534060869945268,21.568815627993327,21.265011977265996,21.18268785385177,21.618161428144774,21.03058662912039,23.442288079540035,23.724772830007616,22.22101964041661,23.349718161712165,23.537206755467412,23.25906735472733,23.093093846061624,23.646131521086875,23.4163734074163,23.552318582227826,23.711340889726266,23.994973530107533,23.198016448756317,23.32233690529323,23.63155116350074,23.120704392955258,23.407380850977685,22.922480535877273,23.64164798248997,23.33012666936377,23.70359283592947,23.413458238296947,23.506978409472108,23.311051790927937,23.101983146144814,23.237636113105143,23.6644138838813,23.11951457027916,23.651021232548644,23.77561977844308,l_318,4.158190113542884e-18,0.8242109078741648,0.43475427013384554,2.527239220951859e-19,0.7326945659739503,0.3247599035558125,0.27713455341207927,0.8478786533487828,0.18645377727795015,0.7113772846303595
Unidentified_8.908_924.5972,Unidentified,924.59723,8.908,Unidentified,lipid,-,RP,Unidentified,19.483713948096124,20.594299214574427,20.0604207415682,19.837407113306437,19.750509112597275,19.899675795491408,19.405597598621576,20.016793032121345,19.404842967308813,19.247369568549043,19.48669509396925,19.885011613180183,19.80924761496531,19.8051369411642,19.43436461252661,19.837086871451543,20.06731414021759,19.885977339507356,19.900015092135938,19.36489974058436,19.795632617365357,19.830838194510733,19.693953829844588,19.265064133276248,19.543974843379516,19.21173894567787,19.52394523152985,19.66625110488722,19.468306201698887,19.621291723804543,21.041141728232336,21.466543468324616,21.233313250818835,21.5439237517243,21.91019916212654,21.171240621920187,21.887802860559937,22.21302314912156,21.646461076423034,21.66148837332639,21.301107794607358,21.50146440364253,20.465643850858356,22.020174247631033,22.211409837152228,21.294613995663656,22.42312917176345,21.327651469318333,21.561258298362624,20.66649931969725,21.949146430382207,19.8799041610936,22.38900590187763,21.323480197048397,20.781306294723876,22.57590769390477,22.209215632737767,20.847141523584742,20.96260924418842,22.049447741757998,l_319,3.4577993552446893e-19,0.41650703587126353,0.28708473631269693,1.8083190974424523e-20,0.28505967507137897,0.18136149014348443,0.9193262004608882,0.029837120349736065,0.8835926732344932,0.0029837399189343314
Unidentified_8.912_1588.1307,Unidentified,1588.13074,8.912,Unidentified,lipid,+,RP,Unidentified,21.012173765581135,20.419461783847904,21.287992759779286,20.691307992227507,20.203543158918905,21.43713229484233,20.42357011900082,21.28482103314424,21.481728100944345,20.88864312969176,20.545737732292576,22.308129133868714,21.20205303686818,21.21107633594034,21.709878781948852,20.856851460275212,21.084502555432955,21.211401427375126,22.014430566137946,21.60792355005567,21.940045699554602,21.62935827753102,21.039372941270013,21.370571590259402,21.293425969644215,20.84456639567563,19.898484621384323,19.445726229947734,21.20358036950253,20.745985850647187,20.92192385315869,21.15198991553009,20.055011584208962,21.50799522702506,21.287749044245917,21.53293919444916,21.622402919852753,21.861956513957317,21.619216489150368,20.81683416483014,21.851815557222373,21.77636762196383,19.915147771934027,21.26122512264828,21.840752467620053,21.947211345066915,21.60833760856673,21.45064627115034,20.896305040130553,21.07599207748047,21.958111363291582,22.120084977666966,21.09899338719869,21.87302949903617,21.86656041681801,21.334596665653052,22.150375297635545,22.31215532036604,22.0624763134145,22.031940000557306,l_320,0.010487491912706426,0.09191921511373662,0.14128858532953725,0.006329553422933772,0.04319878307465361,0.0701949650082436,0.010741020307192229,0.9534905118511099,0.004076274137782492,0.8874537131504676
Plasmenyl-PE P-18:1_22:6_8.913_772.5308,Plasmenyl-PE P-18:1_22:6,772.53076,8.913,Plasmenyl-PE,lipid,-,RP,Phospholipid,20.932754637759928,23.088242833445353,21.289874600268043,20.702928134224948,20.998573029366362,21.029914836395832,21.552719214379366,21.837751935101632,21.23604386387795,20.91946305687451,21.59737608331458,21.551802856906917,22.192802041536567,21.107289514685075,21.44362159442672,21.34511045888749,21.315253505340156,21.141839157107555,21.483654728911414,21.779037928548767,21.632715474387243,21.9536261942398,22.095988443491873,20.95628944282123,21.19200924043033,21.446323643064144,21.55868728350233,21.67446003605063,21.911692681711653,22.258490157182017,21.387826218276718,21.673999618135166,20.85747200434315,21.993013183168426,21.579726090027293,21.467820898095862,22.42755170327981,22.294491420843794,22.043788633222555,22.956470429180964,22.656181495332007,22.23276193169919,22.072570690818488,22.365179419460908,22.28501424404042,21.854417064716174,21.86853021877043,21.49424051255534,23.061606306131797,22.121042269999133,22.682228546179665,22.39223885745526,22.550437635583407,22.564998485124768,21.80355984252476,22.119890281609642,23.08864591648718,22.383404478797015,22.70423998923796,23.209115098567278,l_321,3.8193459919365946e-07,0.000588887651602393,0.044918873548854765,1.3145028254933723e-07,9.030997907966027e-05,0.016255442317459543,8.771084093054696e-05,0.4945561325116615,1.0041806523497248e-05,0.27471457254711373
PC 18:0_20:5_8.915_808.5855,PC 18:0_20:5,808.58551,8.915,PC,lipid,+,RP,Phospholipid,26.250034131104538,26.256102808974102,26.665936262637615,26.32544826307131,25.973326779605763,26.381978784527,26.105373602251863,26.88078921990896,26.66223198937742,26.309652134524644,26.390459513568306,27.299592987489316,26.13869145540322,26.578315936938726,26.93053453593833,26.43569302963822,26.6701605416997,26.79673720966682,27.124464878605448,26.668109634176506,27.084929889496948,26.678923504105217,26.888670489962497,26.514700470835404,26.486236527716606,26.36803408770038,26.138070153959823,26.2053493884086,26.651362921183807,26.384018880639488,25.704898572151503,26.40642532297905,25.494951919764922,25.819118307922608,26.35755812704063,26.758564608946934,26.266674134456338,26.610503941313958,26.50182380158287,26.666953326460106,26.797339460119645,26.99295487160325,25.969319133146886,26.83694051093569,26.73264823669252,26.427884881564605,26.84396303749648,26.00238379943945,27.170564868311114,26.82500108666983,26.826601084767564,26.5947443420571,27.124530097437805,26.852340102233004,26.05431377311905,26.55426033850145,26.93012161251447,26.69696369770492,26.668595377949302,26.092144885172488,l_322,0.8378193750022016,0.013900761670183089,0.21184920437062293,0.8088065485886978,0.004430560786750935,0.12098598792762612,0.013865034795270736,0.5205096465889603,0.005575409751596501,0.297015727344959
Unidentified_8.915_822.5391,Unidentified,822.53906,8.915,Unidentified,lipid,+,RP,Unidentified,18.591446978960768,20.49571888944633,18.756684225927746,19.286187151814328,20.127225444969408,18.885099914423503,19.612016786949727,18.60513792674081,19.671416036920803,18.59581595045047,18.888845330126145,19.141993872458897,21.625117426282753,19.442213176972405,19.01964980720376,18.7889172371344,19.100355972947273,19.125073293319208,20.01788076254857,19.667565911413046,19.90590751138516,18.435655509085823,19.279624430968614,19.56436051128464,19.00866796653515,19.473040533500104,18.624334717122558,18.67304462854639,18.870238011201263,18.842281416289254,21.71410102766658,20.472604551070155,19.988046512465676,21.872048689182634,21.13118576098092,21.408301740430908,21.530618652432786,19.73032409198525,22.105195333623495,22.22883487671946,21.228545970520916,19.946232233618318,21.76689707820557,21.93911325753631,21.069235458266867,20.71669737055965,21.943867012028093,20.016481693672787,22.358953041084376,22.34657100037836,22.208764346200077,21.03313492227781,19.999416546633046,22.059771150113907,20.008130274767808,21.847376714441534,21.39311743682577,20.67944065577205,21.51758666172925,22.08040031583965,l_323,2.4567867548632753e-13,0.8367565122824134,0.4485126571106519,3.159966002721668e-14,0.7514362915368828,0.3393212821073398,0.7679951547157062,0.5417570345988288,0.6820562757937796,0.3148351076733996
Plasmanyl-PC O-33:2_8.92_730.5758,Plasmanyl-PC O-33:2,730.57581,8.92,Plasmanyl-PC,lipid,+,RP,Phospholipid,19.015098693317714,21.758888318449596,18.971693414694965,18.455556640952906,18.733871753712183,18.781859041959244,18.503436603191602,19.387808482490346,19.39273305552733,18.290049955763106,19.51633321643333,19.892662640543993,20.557723084657482,19.28571174527987,18.667988479360332,18.839117408340403,19.6643409096022,19.753316815685068,19.397056242548693,19.429896063996676,20.23653060845998,19.72342084576878,19.461930104921443,19.109073742112905,18.416850240849346,19.2586273147025,19.5764991793602,18.909909035397405,20.031136727433868,19.64723852228028,21.618274534126552,21.594233651667466,21.067879357337944,21.397897354489334,20.794832369506633,21.337674153213715,21.82327557781221,22.21447752084069,21.759083187030555,21.892182303182683,21.79741291273357,22.049623538462114,20.949103325810125,21.917329605571243,21.92277312225863,21.868000188728423,21.895071320027213,21.425299411847423,22.400419455590146,22.05681801373801,22.001751003875118,21.658516662402484,21.719266621514144,21.83118611582009,21.244876720363223,21.660958288270756,22.080570273886014,22.125516253689355,22.49249958826019,22.371662033748827,l_324,2.207157674931451e-21,0.33021406698097017,0.20607574759455283,6.863246480352215e-23,0.21191235613359605,0.11550190902081173,0.008310940853282663,0.9324346874869984,0.0030365769760757146,0.8528700347703561
Unidentified_8.924_830.5665,Unidentified,830.56647,8.924,Unidentified,lipid,+,RP,Unidentified,23.191917312783588,23.163485099641697,23.342998539436312,23.010202171377564,22.850521881438233,22.899157186174918,22.814197897583583,23.653074432535888,23.382852443651288,22.748522053142906,22.833539764477056,24.102778776981783,22.6471940289296,23.372184535458,23.502632708730083,23.03165537986413,23.413294687683777,23.62648387468701,23.88034177534145,22.702815091378586,23.615223074851368,22.74420206016635,23.456739219358074,23.486358479389388,23.330336400712756,23.049341011029323,22.36725310601335,22.808667728421543,23.034743830216424,22.937873450720488,22.06764811672123,22.3932227191145,22.129245444384036,22.074085932724252,22.23088832468911,22.522003957081687,22.359563488434723,22.842822131310445,22.719795109657486,22.657486587948437,23.141414982317055,22.815617443878317,22.097469971957345,22.660349681454434,22.67257149379997,22.38932672256115,22.978803266679044,22.664676540527303,23.19146293220558,22.56326394314155,22.711415767173925,22.623824044391483,23.297428730594916,23.38274338912221,22.516129732274678,22.51638090585905,22.586716011122537,22.650772227380923,22.696477157701334,22.731870756170153,l_325,5.195627720497925e-07,0.10460795759694312,0.04813893434121725,1.8285672118784216e-07,0.05064060138085232,0.018234960287556497,0.0018801747016883189,0.8963936327708703,0.0005089094775594531,0.7944011416923472
PI 18:1_18:0_8.95_863.5669,PI 18:1_18:0,863.56689,8.95,PI,lipid,-,RP,Phospholipid,20.48713421684092,23.797563428347665,20.511449148749474,21.033682950911935,21.40029331931102,21.436160728649494,20.757627209539528,21.164935894801282,21.019381147028202,19.632799848737175,20.389348925156174,20.98005171143586,22.904109687786228,21.156633576212208,21.38026862147118,20.57818062515917,21.248279940918525,20.95844228302055,20.73172058958268,20.952961636649245,21.531737569157244,21.98140966221623,21.624245495270483,20.899746569239866,20.60427807939673,20.604970771771313,21.073579021670117,20.312545039695998,21.07460223598916,20.5924757563768,23.748211883600103,24.01326485171044,23.275238117462678,24.020859125647792,24.162698676711017,23.681973453859637,23.716802525222892,24.193666185950907,23.577816656483858,23.917342178005118,23.80618711262278,24.16051174403792,23.54730561408119,24.3085343977275,24.25171578518693,23.78305585730762,24.31135434160366,23.114448711376657,24.596410321494794,24.157678684576197,23.911653836370995,24.2572357318112,24.40931489738095,24.0323925773088,23.45980843966462,24.167469059584,23.997570353308486,23.939957125451738,24.29216922311103,23.988690080106636,l_326,4.93202609556698e-24,0.7189801368475811,0.13766003996115864,7.31961470013474e-26,0.6071952392458371,0.06819765937298389,0.16629457048118101,0.4254724062949213,0.10024683294731267,0.20642912030603922
Unidentified_8.953_605.551,Unidentified,605.55103,8.953,Unidentified,lipid,+,RP,Unidentified,19.98251485703932,22.74981569965282,20.07796104342384,19.91992402920157,20.761224514776483,20.683362800102582,19.75265089815304,20.281702742503747,20.215689056393412,18.71665868590658,19.542225825955143,20.12616630845032,22.30732230792083,20.303617625781577,20.551635005322172,19.60077746711208,20.234132119423638,20.229439162887985,19.901147900174927,20.074069759196323,20.699678768508416,20.85617165168874,20.79231391186193,19.83257960440502,19.752579928649908,20.037600394518382,20.38483862792357,19.43165118779324,20.066014601781824,19.48135507963256,22.877726763852554,23.31193123802651,22.379356277711334,23.340362892388132,23.196262119882284,23.07309266204258,22.76073829312559,23.46930571301972,22.702611736224267,23.12361360714723,23.10531738197626,23.036793111318666,22.550665145411717,23.4123147777718,23.444988163290144,22.94425207708709,23.356831154681046,22.498555261353623,23.544362344676458,23.06531096601402,23.020630559983204,23.17440451042262,23.55465665571222,23.13534371728456,22.602649602692292,23.223344530074076,23.063527483544433,23.33097858403623,23.494925007740505,23.095875517293223,l_327,2.306232208662261e-24,0.3739877352219702,0.09663280791936783,3.096707559334485e-26,0.2487084514797696,0.043463830444499,0.35776078864730537,0.24817961952410525,0.2568798312831535,0.09038072355833919
PC 18:1_20:3_8.963_810.5997,PC 18:1_20:3,810.59973,8.963,PC,lipid,+,RP,Phospholipid,23.013446514700803,25.091739632151366,23.31450976539775,23.076977906886377,23.161943890512674,23.78534727675571,23.04180834497862,23.279571408591327,23.195841663804323,23.02208496960071,23.504788222666466,23.265850391375015,23.92766040674555,22.731692357261764,23.339634294939124,23.508715141582034,24.0674996195446,23.87689952781268,23.87835440369784,23.30595336386664,24.21289067598565,23.94917772326136,23.996749673650704,22.521177360671707,21.977681320965523,23.052781807185923,22.62708160293962,23.022327758539397,23.586380840529714,23.48069471238208,24.54965327409103,24.756308309999827,23.3203432609056,24.762176835144164,25.306512244593137,24.942983587678125,24.701917821280883,24.92148404650483,24.917925745218746,25.14122844382239,24.72576744042037,25.058158945152286,23.58366542711207,25.39448945126178,25.078798676127793,25.098869470453174,25.308330895022166,24.33398184337203,25.32734222830855,25.27224018012222,25.287617779124954,25.063532786619458,25.58782948396476,24.509427635999952,24.08553312715982,25.076488791726458,25.137041200118002,24.966704010885667,25.408212024837564,25.32450333420475,l_328,2.8782312684898673e-14,0.9989508187835038,0.047889239898217174,3.071469410190601e-15,0.9989508187835038,0.018005000442297903,0.126533003718459,0.29626877587028616,0.07174008013507373,0.11955439648193174
SM d35:1_8.982_717.5908,SM d35:1,717.59076,8.982,SM,lipid,+,RP,Sphingolipid,21.167946449887125,22.631528676112538,21.874190185794443,21.373370845402658,21.65466839994744,21.71972277702378,21.327889947619163,22.04554285760154,22.067749402943992,21.336094984364447,21.786149783390677,22.33985231688638,22.07227084013096,21.67163327149586,22.023632103246385,21.921510432462828,21.771080256696063,21.995834672969416,21.94004256009047,21.692665950247154,22.247901957756184,22.06780439080621,21.979356137106812,21.210664108534857,21.537275626448466,21.457761650680073,21.775014596698483,21.27224585790029,21.31990461437057,21.658964775065797,21.27584118526565,21.570142258146635,21.05820661702117,21.68025155535176,21.7178759448673,21.645602774367198,21.85156555186904,22.390782589712963,21.98929724934713,22.119636451568415,22.06592119948548,22.178131930212206,21.339822925649973,22.029505434333856,21.990119122697703,21.8442130974654,22.082347982639792,21.712244526904232,22.184257944057876,21.845697261584917,22.118876810627924,21.750722744445753,21.937672725869326,21.989206297425895,22.050280176326563,21.648718777017425,22.192733791464246,21.940292977747426,22.187711183999774,22.16302738632867,l_329,0.17472987125964898,0.21519624496182851,0.014304933006909392,0.13336272859393702,0.12258741480829197,0.0030530669739128173,0.0010783353513913064,0.5880033720533533,0.00025681909075538534,0.36485297573345876
