,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
712,Plasmanyl-PE O-38:5_750.54529_9.645,9.645,750.54529,-,4433808.596,Plasmanyl-PE O-38:5,Plasmanyl-PE,22,532328.1166382676,1462093.464730927,1142335.2530632864,1684911.0516584069,1280162.547764066,1493231.8324229724,482984.96861814713,1896936.2920239025,955288.6942586061,3084509.2538348776,1077104.7536452475,2479848.6339416527,1093114.1107588161,1092047.2487629824,858150.649580323,2328990.1492259935,1029486.2009864438,1906293.8013296614,562585.7801001377,2355561.9044635817,750847.6071566949,1930694.7691453414,298400.98789999966,1335167.8396914534,599883.0293867067,1388751.3320290265,620842.632769815,1958317.523510987,1138443.9580826808,1770493.6695010825,785446.5465335632,1742855.8870511127,2099588.49620423,2057373.3154405926,851732.8619160716,981506.9820243146,1013884.1207259365,1760239.198079548,999151.5653552864,1943271.4257695847,1529473.7704946464,1604090.0198430172,888515.0200293192,1923145.7485268058,959197.4472703552,1546551.9957839514,769585.8369477128,1639701.6057131626,752107.6798607607,2160969.3282916965,1122377.3529176891,2782023.845952565,790538.0439342638,3576577.0235910257,807748.5787628965,2860565.190381904,923829.5351779516,2117095.65467548,1086954.143690452,1817720.4478415698
714,PC 38:3_812.61731_9.68,9.68,812.61731,+,45419797.77,PC 38:3,PC,4,5120892.847904794,18753480.829850722,7373651.5446174685,22652443.030511398,4962339.738161414,19645912.825903185,3719060.868074292,24872584.667780332,5141305.81689947,25959403.665722493,9574301.484029153,26991735.997639626,13224616.437696276,12799923.280434595,6949729.1133390255,27012458.331246514,6129544.898956114,22332270.849032823,7231793.139462546,23990582.049192123,8168824.15717093,28301660.024113823,4192642.913999996,18271471.02135964,6114683.437986625,14830746.809840735,4560640.149067396,20317601.91760704,6383109.12134487,27137640.62630244,5535553.832116126,19516118.111275833,16080090.0138757,21700446.143608533,9130037.963081634,13737494.717651226,7587842.554424705,22685243.16166913,8360050.736151469,26223934.290524382,7049737.652377121,14812734.19477807,5111735.761350119,23208257.12715584,7977547.92728491,24372773.238227695,6281991.7094140155,22569355.822860137,5768914.442839085,24882392.096858505,7400881.342231273,28325207.77400492,5521524.718888004,29620525.58982815,7292041.829549631,35154670.144944854,6308236.379986933,26585654.888322514,6103210.975169485,21512051.987162776
715,unknown_1546.17468_9.684,9.684,1546.17468,+,20888001.23,unknown,unknown,28,2283888.3858830202,11710849.839263864,2764220.0157266217,5969354.61971736,2460981.2657550243,3582552.136308326,2453841.1595967715,8407592.299856938,2674341.4305274207,6161662.047533974,2829341.533421462,9072346.605586616,4312356.334276193,3893525.5427164044,4898453.65492365,12473635.17519854,3398358.5549396942,6246732.593798818,4511000.054499437,5887324.100350255,4458499.0578030655,9468735.668396458,2831461.837000001,4470613.06782084,2784602.3291076026,5235427.090601749,2013590.517105672,5406317.030632736,2067296.6623690466,3951410.2744109808,1852652.3928439613,3886236.9819850004,2193189.8182756663,7987705.308012307,3364489.079690213,3680479.761803881,3487389.277943567,8819473.398472559,3267131.483023045,7405473.533833791,3077872.7392913383,6441826.013168896,3476448.9132688353,6112432.31084195,5359537.472149531,6288691.584244793,3814776.015106764,10506292.787768997,2882394.4157245965,12935995.699125309,4309206.874705349,8398242.197633611,1894541.407306603,19004716.622670412,4220686.006316981,9358162.69596991,5884167.140848718,4842692.071619957,6644802.297434914,5299919.130971214
716,PE 18:0_20:4_766.54132_9.689,9.689,766.54132,-,9469495.276,PE 18:0_20:4,PE,40,2965942.475885312,1437442.6568369544,3372497.577270478,1021451.7760117461,1610810.4114268192,1510832.6419313995,2583098.904693884,2291436.1859769234,3511774.1017158306,1899604.371620974,1568700.0502115947,1736093.8233339016,1968855.1140575006,1520443.6867804714,3575729.349982903,1711193.8067922636,1679167.25752351,1046715.8690877337,6744080.15546925,5616095.969981547,8594629.178535098,6822895.198892572,3705300.628999999,3225735.0126831722,3368717.646282021,2065215.7248023038,2021770.6613752423,3390249.3950823173,2282625.337617682,2466491.287242258,1158021.66354124,2075947.756147582,4087273.2506579906,4332806.599645871,1338850.9686537846,1332346.3607702008,1798124.9238464586,1208617.4706733848,2220980.990200398,1296666.257907313,4065240.6887731217,2211087.7466532197,2155557.082511811,1675542.9936853854,3177062.0489475788,1009681.7974378059,2923111.620263116,1401331.1210771087,2941321.560141798,456105.9930699764,6540352.65653796,1716851.999737696,2559217.439747072,2846040.6817316553,3245382.1815971257,1962860.1565980967,4074804.3322554715,3469936.4920801623,4124497.328282809,3069179.762408795
717,unknown_1598.20764_9.692,9.692,1598.20764,+,16365757.18,unknown,unknown,18,2206884.3843122604,5359259.758979845,2855179.884948228,9298112.50358842,2396188.576367836,5790540.383835619,2016885.9648009043,5652050.399771839,2226223.9766791076,8933715.544269266,3653170.41082197,7964643.651508619,4253464.674008233,4143581.879969194,2468246.005555749,4601503.945062746,2792871.682470763,6483120.299955141,2770572.4569895724,8515562.186584283,3979988.216709107,10864479.196145432,1864678.7910000011,8741843.655002458,1962246.1510958134,5643175.171042438,2346617.52051538,9000662.147670543,1958677.6846108786,7670190.255016001,1268269.7137860644,4055054.4690134237,7518451.940318217,5769968.562929233,2111469.2736894237,3070269.947631308,2171911.0709690847,4718332.382533552,1692405.6783204477,7052986.334256849,1971908.2644847066,2479106.778107518,2267972.108740802,4994352.135964316,2312286.452803975,6113353.127680586,1151993.8678521772,6568992.889618842,1749485.4485141698,10672468.375550587,3908899.568313963,9374396.628870308,2486527.8058664952,7398009.318866849,3250952.0091232047,12856280.939120123,3010901.7265058844,7676276.582256088,4955183.042766304,7314075.225355767
719,unknown_827.59369_9.714,9.714,827.59369,-,161578384.8,unknown,unknown,61,39995440.20735092,114914270.50864595,51154230.918257765,110319928.81926505,55462715.764176965,62514904.058148846,60526813.52534893,87428048.06787874,54132113.441438854,78141638.419716,66173213.18741085,101906016.14504331,80223392.65683933,53750462.09481214,40641994.57318845,103447946.14273398,67951447.23449486,82367348.6595463,57797130.43445753,121504932.49034327,80776966.13543858,125746857.45681189,20504781.16999998,77329697.68142943,44613494.968493536,70141165.85333666,54515350.712583676,80007383.3795979,62744386.67736537,100627985.57496434,41750039.50287087,71141028.1702887,74922451.49651003,71869998.1031215,64704004.818656325,57606189.02638417,48370288.802413635,62753607.88907485,53985058.02581756,101835215.79847124,41769584.2233469,45741825.176720455,48614487.2687536,63741250.439022474,80016687.12158951,81932837.1042935,46480272.439045295,82707792.26481368,43549053.64356535,87269888.53981364,60714456.37570259,93242961.7585182,53582351.73422158,116111069.91485198,58761618.51382421,122357884.6245312,48151069.21512479,79078621.4377169,64795625.44076776,108669739.43858868
720,PC 18:2_18:0_786.60095_9.716,9.716,786.60095,+,4377832257.0,PC 18:2_18:0,PC,124,1123328055.4882994,2304080871.164955,1364339532.5276835,2575964299.991103,1371434033.68534,1808402633.9639173,1183441820.9834015,2304124703.679565,1208227581.5735304,2271606692.920281,1859526204.1260822,2590632350.632522,1536107318.9796407,1450030621.9412427,1331207846.043718,2559365894.971206,1629866447.0000648,2226652579.3397684,1734100377.5552256,3116628544.287685,2107417408.9073157,2802289878.0131884,1205229543.0,2228863417.486798,1251124641.81141,1567764425.229579,1254867963.2063434,2138094396.1894252,1349318093.318103,2838665733.170698,1092552777.241715,1662658012.1590772,1866776032.91228,1806026370.7796898,1325930060.0789707,1376760160.0993443,1267760357.2292175,1712891648.611471,1181815521.5824618,2304414540.8718724,1106402502.8193014,1462136959.7162068,1190924629.4318228,1811790990.9057124,1614682756.0763483,2076541085.4354339,1147048635.136164,2325090097.305392,1153855179.1827435,2430298807.645875,1585402591.2417867,2756694038.3759146,1159076527.8250813,2835971332.334524,1564881044.06102,3170798214.106082,1324013668.9430282,2349327326.702128,1643471732.7833643,2361621954.634854
722,PC 38:5_808.58221_9.719,9.719,808.58221,+,237984651.3,PC 38:5,PC,62,105360158.60411154,170543986.6469649,121739636.61220038,172491578.23386556,130104962.4991685,135911419.19262028,84747095.11298786,147469149.43734434,98396019.62861037,149512867.9632469,140526590.7698412,178029514.45049676,89915002.68735053,108350706.21616985,118691084.37113562,162171322.0879259,132748198.8499925,160476082.22764605,121067707.35749544,185598426.3863871,153485228.03604436,137226399.48357782,120817001.89999989,150696478.86050513,114074231.2031902,107674770.53938583,108594146.76062122,132064529.07983413,119286477.8112409,168510834.23596776,98299979.23487106,136421420.521645,117604551.06954458,140373219.47622094,115572324.76023065,119154366.42098774,112201802.49888553,122954673.81513797,116628962.83251211,156261836.4965145,110055237.62460707,120999638.61798245,101465992.3337394,135596748.83287525,119528226.31700091,145195192.9900581,108479792.27101065,168175532.2181858,99806111.19977824,149446367.0558385,123873439.42856137,122737002.48788364,106826718.57546502,144862922.8937256,109846298.0621906,157155229.34919262,106054175.66222379,139270889.84942117,114397151.06071329,142497269.3219919
723,unknown_1712.20532_9.72,9.72,1712.20532,-,7782382.706,unknown,unknown,56,2678022.560802472,3157988.5886160647,3668016.542800013,5048459.155321536,3715620.979209115,5656689.549509911,2231137.2905828236,5308560.97764477,2161767.211570014,5076489.135948544,4350711.829203046,4144033.325726225,4604932.240157525,4293724.260570161,3425767.461391043,4898483.240059098,4040174.06809954,4621891.360323002,2448760.508890028,3545612.25279528,4581759.350191217,4220502.52123877,2679018.220999998,4130478.0423478396,3769489.0409658533,4105141.992533992,3272910.5925837816,2066619.1290384557,3348708.621947599,4393563.3590893205,3071178.8604619545,3726362.241893642,1313370.503665397,4705865.913096241,3216321.021236593,3034398.0199275613,3145810.961264766,4197071.515465447,3263588.9438917,4147018.1599874822,3489019.535400008,3402736.5305233556,3062777.799363274,4381694.749474063,3089352.248661201,4073852.412000963,3707819.446855322,4818875.001408801,3168597.2850641063,5267229.983570348,3851312.465549258,5631100.639470169,2487716.4796365416,5290998.636510813,4294467.825405836,2301209.289486697,3640674.638332828,1988182.3489307968,4319280.155717702,3893548.2490463527
724,unknown_926.61249_9.722,9.722,926.61249,-,50471761.59,unknown,unknown,62,18235882.84004353,29675501.650055923,24487926.464493245,34245117.043889865,24332700.055193268,27430332.069387503,17805559.075569473,30144779.3407964,22381949.23149587,31108608.508516192,29203548.500561614,32545964.261718556,28764729.51189642,25534775.130137593,22069792.519583452,35041117.46772234,25138391.761265002,32553075.52389902,27272151.344154377,35783618.61639883,31052786.252291776,30791839.81391216,17604386.520000014,28299864.979068413,22870656.74168544,26610396.141863,23738334.566111,30708872.060685538,23013970.218203563,33999762.38634425,22704312.41284656,25060297.516262606,27610277.729332194,27626995.1096488,21554573.16731307,23553045.908619735,24530705.974957548,26998601.70959032,24137529.830142923,29536070.93842995,19439604.58576167,26844020.62809198,21015288.2048221,27574083.29151434,22272752.22856441,31634973.791569453,23057813.494064834,31017553.514601257,21916700.12886655,32299527.44302886,25629174.212153807,35153832.19441844,21027861.784303237,36477067.43100209,24603022.014671322,36850513.508930214,22053983.097805344,29528363.43608482,26840024.242231525,31748635.9832627
725,unknown_844.65302_9.725,9.725,844.65302,+,105919828.7,unknown,unknown,61,44403567.31929126,41310590.97388412,53068741.42161773,61590017.21519219,50669080.831536315,57837777.81271479,44682496.61650258,49555287.65768932,38070776.38376631,68345535.54975024,67343344.81685922,48496188.963507265,43978920.01654849,44584055.958638474,46272043.34078801,62855772.280891955,44270611.27281393,74844498.72799471,58090260.59476302,54210915.44464945,73474406.01186162,49746610.97821881,54238207.86999998,51922609.880264744,48766007.27833879,50824039.05019435,51311470.56740742,19833412.47307239,52776250.40668641,57770629.383927144,39444742.37276778,50383660.04939316,39668298.00971615,50822628.428789295,53809811.1849581,51683827.46841151,54962540.05700732,57544785.72752894,52902885.67956568,53081583.86266264,44256858.82069893,40027629.947910234,44012977.454356745,41996730.41349212,59179842.29990158,34391943.48767429,45444430.00199442,63660598.09397494,52992788.2404668,39120456.13595272,55945757.70992968,51856170.71008717,39911777.45615805,56391230.968510926,55912200.49430822,69577400.22590119,42004073.93666663,52048719.84725089,40611560.61544846,47769486.77502384
726,unknown_824.55579_9.735,9.735,824.55579,+,38908197.55,unknown,unknown,66,22079495.74857844,12965834.796748616,18759754.18605565,14561343.310771046,26303232.08337826,14392832.723040866,12988858.257120512,8013381.742146703,15639032.739081899,19521420.14134932,12856851.886453247,12250348.279613161,15003648.538803143,12224496.78475154,25895522.37276333,15379095.133255,17441240.755204633,15494113.540198587,16624506.60309264,21506726.46410407,18025353.469715342,16006539.505624415,11809078.90999999,19751211.019627046,16514039.94014016,8350525.579956166,14471761.115760649,25886820.54770727,13064355.57398698,22002709.26089434,13632967.464407444,19264112.325167317,17138995.86144041,16948393.97838811,17429685.739317916,12504753.86336114,10850650.80888562,14688174.737349395,10339602.673517797,18554151.35572739,15872304.938710574,10814584.296986677,12099774.515093647,20263759.298677478,13971767.978159785,18928211.763644435,16082470.360749066,12466365.642713472,15143635.880858196,17170505.269050974,13259764.447293852,18403856.10061284,15955092.858360045,14741348.39382781,10952986.350723619,14575393.521214174,17203629.78977866,18434162.910965152,15280673.778756188,18745272.16569694
727,Plasmanyl-PC O-18:0_22:6_820.62091_9.751,9.751,820.62091,+,27403173.55,Plasmanyl-PC O-18:0_22:6,Plasmanyl-PC,107,11033641.581103021,15503411.426868914,16411311.451468762,16873973.81987872,17727914.523325484,17420232.1779127,12537247.863872314,16181354.80068802,14124517.122687193,14357197.884376323,13798867.731604045,23426230.73943258,11713627.112963576,12551667.253009634,11949066.09897749,12771941.062691795,12492304.562535549,17216093.62444141,11002070.976815186,15724274.8931241,14342494.764118802,10506723.133924559,9370705.508999988,13372645.305244206,12929410.217420282,12061582.555912433,15457825.149136463,7251873.460031818,22243545.18379351,19302484.53689251,9774248.558917923,11608664.810446655,18988213.487584822,12245766.390845545,12653557.393139161,6921078.723665772,12229616.47533865,11909515.62094996,13780390.299313646,14621660.928760454,10588408.806792485,13120828.068746641,9481743.640298447,12315534.096431892,13008666.521450069,12801310.741738454,9468874.168093355,14245117.974761639,14737670.034075366,14714692.613561379,18836334.433848154,16358086.175861299,17837858.890693534,21700187.21424455,16804392.839382827,16775177.09265188,15310775.588124013,12260538.97000027,18650485.86551702,14674403.482471976
728,Plasmenyl-PE P-18:0_22:6_774.54572_9.762,9.762,774.54572,-,25271188.52,Plasmenyl-PE P-18:0_22:6,Plasmenyl-PE,109,4866219.529130909,12355809.596133409,8000991.413318662,14421889.016568635,7269613.397438235,11826065.384192133,5462770.923668974,15836888.306695191,6534841.522528057,14313568.62627399,7722209.17033185,15033816.938191576,10874583.143783588,9659960.5129317,5041986.988731567,12862119.250137538,6791063.079155203,12045062.122865308,6839093.0667760605,14598071.139897328,8337006.840337773,13853923.647204716,3854203.322999997,10855953.54075905,6070652.979331057,10722078.205658916,6112952.246413164,11892722.159135943,8512498.178346047,15493491.474349942,4406622.148664043,8329968.911211987,15356268.595045725,8245010.91865016,5639321.762893579,5761716.419067793,6443180.915292826,9730647.039696693,5265724.432326459,8817168.808958635,5211444.450924811,8789918.749313656,3621069.799156941,9758534.768614544,4317619.55922752,7413591.6981154205,4164995.0756383585,8758382.693082789,6685300.268884473,15978078.889638865,8182598.834662598,16888271.198965102,8672602.213763652,21730828.785402555,8499877.303334052,19727097.91016277,6570887.075597544,13950174.356365446,8828939.724453395,15060398.559040355
729,unknown_912.5976_9.765,9.765,912.5976,-,6805019.803,unknown,unknown,53,3334593.636522788,5273187.911220946,3487608.320102903,5606641.908894407,4452763.0163032,4502587.736895466,3677854.75066268,2372424.0281788292,3269581.7004329185,2871026.657355034,2633033.5468546106,3665935.6432193955,3748038.207160481,2515787.9250184475,2599975.8166578226,4292179.81152272,4612595.857889392,4052371.1573899738,3378703.0487090135,1665461.281444384,5060829.863583624,2917043.5995794,1674777.6649999986,1673999.5540868558,2917238.352440352,4180275.2825412205,4632113.367303767,3870223.690143763,4870211.205491852,5463487.483393899,2841070.6934854276,3154981.4890961936,3249778.0009421203,3306820.404724596,5208983.208624944,2568851.8791583106,3266200.309024728,3105497.002183916,4588610.4183995575,3884878.536735556,2880148.153101585,2806640.0131088467,3169760.9828798156,3155288.031116352,5343573.968789609,4520669.85709477,2387753.5636974215,4659690.0487561915,3519614.823640233,4655906.33089631,2313362.5305935373,3169045.7308575613,3799170.1037955466,4375375.292284227,3898840.887436902,4025245.6112266956,3133000.0370418173,2848565.6954187523,3164159.801889389,1354148.1020347087
733,unknown_1008.61609_9.79,9.79,1008.61609,-,4718882.74,unknown,unknown,62,2521847.305336775,1100568.8630248634,3014336.5755675486,2549063.0520509165,2563488.817619268,2392478.8619769616,1676923.3273664524,2428079.8183472394,1884198.6104593424,2306846.7919792603,2762084.1054197014,1859310.2902135171,2876856.4473420777,2309080.28267729,3003351.9601273024,2772342.359319925,2663302.5212566406,1557662.6923548647,2273532.009492189,2790202.7295521717,2823183.5170171666,1753989.7256168334,1998245.4540000008,2412003.2856647577,2846521.5556873903,1953849.942580153,2492259.3308632765,2492852.7776051112,2918988.8382644844,2699944.366890511,2499572.418114721,1053696.2155318118,2053062.43316258,2921611.2904645796,2148730.4893607902,1868739.8249593093,2750790.492606984,2519485.105235298,2353109.877188963,2168710.7649771217,2380538.5104613807,3047379.4339150493,2775143.579749325,2407838.9309539334,2927383.4496300267,2630110.1922254707,2853929.115146792,2410957.4239172046,2723728.0000373884,2435303.4846298653,2706323.1960648084,2881199.4483313756,1953234.546511802,2682713.3341233563,3538985.514191385,2645760.1962137725,2209743.0927201333,2049772.5095223335,2373215.2964915414,2254235.4759676466
736,unknown_381.37421_9.825,9.825,381.37421,-,4907811.579,unknown,unknown,14,1482700.2725874519,1869380.2661090633,2001612.3868954454,1769203.2589668476,1841925.822903347,1727249.678973692,1338498.922667273,2004964.00348077,1843858.660872642,1870903.0875693606,3410993.960741059,1736521.6170762035,1621176.426361809,1849313.189194389,1659529.9802707054,1722393.228022865,1604508.816165031,1851500.8598139973,2503500.399522819,3030051.970913053,2601179.0051691574,2103203.04796571,1041530.4629999993,1568555.284754814,2845494.797437322,1793887.979764239,1781200.8025095488,1972095.7039974544,1848102.8884840412,2822531.665423257,1748612.2635092805,1563913.4301388292,1867124.8044778737,1785985.246065117,1973212.354648466,1243797.1583831897,2382918.2771505676,2085814.2911616035,2274142.699977763,1516120.8546249424,2508987.302354732,1852362.4666666691,2011609.8594563308,1815856.9367113768,2661228.053528787,2027335.028355643,2419607.6451922427,2263361.8586609233,2238703.8657689467,1783681.119422924,2228692.383062511,1894597.4008407202,1581571.5725235345,2631241.8170687035,3677970.672441026,2129104.4004069963,1308287.9000583668,1828149.3280684263,2238678.096192974,1490178.5662281872
737,unknown_750.55872_9.828,9.828,750.55872,+,21253760.01,unknown,unknown,4,923645.9339019199,1249893.927731663,13285435.370882416,806295.3731747295,1095625.314525235,564290.4052287601,1279245.3667932195,556243.3907060123,781678.1519917692,467301.02036918415,861183.6617606282,691493.6275896719,720596.0246178741,680355.1352536698,1045936.4199874278,775028.1774648064,1066026.5388871816,853954.5790970906,1022029.4041061308,591013.5682854523,1048478.213757955,360369.4161480205,376130.48500000004,370155.8113140562,13552606.899570348,532446.159064601,827108.1984959621,394269.0535362527,17000834.002444588,762765.2768146915,1084760.3301036786,728113.8501815712,342324.66364153044,699302.409133871,20539301.534906965,1023673.3322290987,16871086.508775376,497727.33451418945,17671990.47712191,11992591.697335536,956888.7308628636,699557.2012650671,1018738.1367397882,662291.1509461094,18430730.813892074,707543.4087945119,13974210.07144489,994038.0794710482,1052656.369163492,532345.378576041,13549413.965897894,462514.59981998254,787894.671644746,767842.6290560422,1131660.2438173017,531135.5102822357,582131.4394281,241718.98577236172,681218.0829354776,222749.75354595706
738,SM d36:0_733.62274_9.831,9.831,733.62274,+,3116601.439,SM d36:0,SM,12,825872.4676520023,1190151.1312099786,1637879.4551192138,1624716.4278951094,1717243.6213247976,1111352.048283663,1114080.6989454336,1677912.459296751,1154834.1838709915,1491343.9500004966,1826285.6662200398,1511888.505510975,1583860.72477911,906829.1303941068,1439137.89275933,1109065.6904034074,2006166.2884680708,1287709.9247552275,1471485.911414283,1184059.4278352032,1241299.5465315513,796640.8938516605,557098.4578000007,920901.9045739009,1399824.6402469736,1342292.9414901799,975424.1358145347,904969.7984159038,1109127.7363943264,1453184.1089739203,1176679.655212157,683549.8817978473,2430418.4546317705,928912.6398966073,1287744.207856525,562637.7222104181,1402075.4675768581,811149.8996873929,1054943.5611307605,1080239.5849701827,1623999.176153372,809722.6303569379,1088004.8658417524,783844.8891872526,1040582.3753166974,793580.3508943444,1116681.2764568354,1008022.8111506861,791794.4747316255,1614882.520279787,1350574.1163083147,1561944.2392883813,1071602.5730345487,1538615.8260252103,1695021.4027362803,1319627.3017126834,1290556.4091356888,934851.8183411305,1481077.3508456177,1246785.8271331599
739,PC 18:0_22:5_836.61621_9.837,9.837,836.61621,+,16631241.65,PC 18:0_22:5,PC,98,4017454.486248572,9574871.068018012,6785465.233160055,8843868.747056687,6298548.00228162,8080986.812096187,3939816.7709732177,10205165.965520378,6055948.581868034,9316383.546459625,7967283.322022782,9417095.662749846,6777297.655377531,4637944.052417649,5492910.717043358,9843681.880704662,7300871.26000349,8301238.819466298,6333885.463390194,10938162.862743277,11048341.184783094,9624160.9439425,5625040.699999999,9663280.322900642,4681835.531411481,6502769.111327534,5092461.368021115,7025917.673947656,4763768.865679643,8512632.590407234,6552677.312251491,7601481.663220087,12613315.256272854,6843173.839306004,7175341.2880115565,4354298.7017962495,5682837.313493568,5655936.741506277,7118230.627106967,8886783.639744932,7057020.745051593,4466632.033268904,5604517.273148158,4465926.340167133,5192928.707304149,7700479.056990039,3434257.7705509663,6468413.53167668,5936198.022160665,8334690.9665979445,7244451.101270411,7655407.101334576,4854150.240525884,10606139.731009865,7836152.398252976,10903858.600449836,7536681.066323157,10144138.701693784,8348575.252699834,10560681.814537153
