i,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
l_808,0.25582436279737836,-0.9193260842378703,-0.03707471022712813,-0.11681205523804324,0.09883712206910591,0.020047063721095715,-0.08167856286803217,0.02232562280426064,-0.07463167737333196,0.12767081765000582,-0.056653046290903564,-0.01884024843266675,0.022635798795940562,0.03826260662531822,-0.06098127754912993,0.035630248292402876,0.08369510511341523,-0.0064433650798483705,-0.020055710117375888,0.031772965339272645,-0.007585518314306819,-0.08897398497133678,-0.017765126050229486,0.012983807273932946,-0.012267969321178594,-0.011018235080873084,-0.05098219200943949,0.026863589662006873,-0.042706667954441266,0.010673002473862332,0.02359288723633617,-0.029300204096246986,-0.03864411846263295,0.015576643126339372,-0.008760534299770986,0.05103664557847092,-0.04008956419082172,-0.022216868109231177,-0.03379819673659364,0.010677584693908965,-0.001506998022863361,-0.019644382323547465,-0.007343217412660249,0.024657774085330507,0.038084328052906714,0.005553425256507298,0.05375116974173773,0.029333118162978126,0.039970185730372115,-0.022876453477822672,-0.003762682446178775,0.01132875729848341,0.014238160714644076,-0.0036514227552353644,-0.016329282179284536,-0.014631674013228662,0.012672181511918483,-0.013820228582273695,0.018825458690674892,-2.494041651011333e-17
l_809,-0.0802006988988541,-0.9639344268054796,-0.10649065322140147,-0.060679065705749886,0.08597951230421916,-0.130021719474089,-0.009457168745965019,-0.07680919089740688,-0.02442319133572952,0.09473035882710834,-0.010757017960135585,-0.029846521356527572,-0.059709376718780204,0.00672358697989399,-0.001112549207778853,-0.01734156009599264,0.05348492155516774,0.017228352717836515,-0.003776757134004672,-0.01691752125304285,0.034279354560867135,-0.04691217002330863,0.015182006064684667,-0.0238781319360243,0.024320659470242298,0.01597868177430432,-0.021217874127185392,0.05024636019087381,0.01619036771594601,0.03220974464446149,-0.025446481577945004,0.017297797591215695,0.015155256170576382,-0.02068115964469377,-0.014207955847054872,0.020101435681490806,-0.001864333118109849,0.004586933726293347,-0.013586606715928115,-0.0024612067742657345,0.027412990538336037,-0.018020134630087538,-0.0150224989825466,0.00771120668697259,0.006065594697551544,0.012917122156124804,0.012968601619565324,-0.014109758403596675,0.017283871959167744,-0.025956777922924508,0.009610989475448865,-0.005190676396685978,-0.018000771334087104,-0.022831648623832666,0.03303704334941044,0.03366407925889493,0.0034541667171612144,-0.014649492314717065,0.006870056489050044,9.47086735516822e-17
l_810,-0.5510053021959123,-0.7958850101038165,-0.05615934037995263,0.03545336584849821,0.11106668552257379,0.005771770823513047,-0.07726931012151858,-0.0741680343371389,0.017082851270789172,0.07515119907001615,-0.02934776178237321,-0.03329085100493186,-0.04319040939695534,0.016496492300102847,0.010849849682516371,-0.0021787220802637268,0.049667827231025884,-0.03142513836075636,0.04158043008572745,0.018739926577185956,0.03331880600028613,0.028479967449541375,-0.004850138117900381,0.0097599231809522,0.025440294690736935,-0.07056093789807572,-0.023829134893971114,0.021940641945155798,-0.009951616354461875,0.01825564381521184,-0.03236245891912503,0.030740240222472685,-0.0085343332192773,0.0643799986757599,-0.03639262448096885,0.0016427550965440105,0.03409067606613618,0.024744837858621728,0.024481524162673535,0.012547887400123964,0.041467952972108785,0.03536181338724206,-0.015201931145336259,0.026178583956195094,-0.020618922452486057,0.02868345017029191,-0.0366786581569115,-0.007906080303213046,-0.0021484094950623422,0.06333333429279117,-0.014348827875415056,0.011497367386667443,-0.00446459546953796,0.012298311541293757,-0.06170828058700607,-0.025446374897366966,-0.008958039594084666,0.0193179887822885,0.027611275992476245,1.1438176302243369e-16
l_811,0.05599262495609818,-0.9018554060307947,-0.13668912340265915,0.016735945198325625,0.15163564769747137,-0.048411500640010256,-0.06412080495513156,-0.047277899666175134,-0.034297024469822864,0.11129051912983925,0.016050515061975794,0.023225899759802854,0.04785455621170952,-0.03349944081102497,0.030803202018851856,-0.013134330245785215,0.15808623067602137,0.015582176332370261,0.006549688480216155,0.10608818586061346,-0.053834572301613794,-0.1648148304129413,-0.06415284578431427,0.046088799863762936,0.06086989068294521,-0.018116080451427177,0.004513569021882397,-0.039481010016495045,-0.055678283585776096,0.001017954664699657,0.011078322878777738,-0.04989754077644852,0.04204437802435598,-0.07431873207509695,0.03990927752046995,0.007158609564267582,0.07277275218043758,-0.022484818482921984,0.0010486894071281196,0.07578325029700013,0.041305229799239895,-0.04600430934312017,0.027912329253628538,0.03232065568235228,0.042302035409806364,0.04646057010024484,-0.022388057446596606,0.06084805699948614,-0.026997788932641483,0.025660423230936178,0.050310602021983064,-0.012635355339164869,0.010498313065297932,0.03392013114301294,-0.04114585994723862,-0.02070456603759092,-0.04536543626589477,0.033501151818758464,-0.0430275025094426,6.922520057924568e-17
l_812,-0.13576821798732897,-0.9266361108939124,-0.09142553590258594,-0.043488063279463834,0.17206505881959425,-0.05083672999198145,-0.028677160895761847,-0.07849363318745287,-0.06191181610167024,0.11136486612804881,-0.011191937916691062,-0.03059691952453052,-0.006555227295368479,0.07383953744380588,-0.08258785601454391,-0.010706087532798439,0.0413352515972028,-0.04618953396624168,-0.03700816552771684,0.014371418540322102,-0.07054191701580197,0.03977958757228557,0.018919235456718045,-0.044712360978011574,0.08553363029583615,-0.01288325664133622,-0.007514452296969333,0.04315810673664012,0.04490529767282104,0.009091141207573965,-0.03551602772882963,0.017736254809909004,0.0013118477243775426,-0.021488476104086957,0.003345914742547562,0.0003425078668249046,0.00998699637262662,-0.04640456926086194,0.04265935439100574,0.0230211906869988,0.048161022432882825,0.032567239193744275,1.1811880078403128e-05,-0.05725194667441851,0.03751437286712981,0.007335952328068222,-0.010889515431479521,0.03398559983292905,0.014037581961091812,0.018721780441304525,-0.009215669390084101,-0.004513079785285341,0.0320139632855246,0.08252066679572959,0.06039985808746986,-0.056755449029494774,0.03219535586123241,-0.023066481143825666,-0.04363934073647508,-5.238388864169629e-18
l_813,0.09041540043295483,-0.91836457246823,-0.12141865047588675,-0.07976392900996093,0.16200011280150592,0.07325512727593275,-0.08599244982014496,-0.07191782797409303,-0.025361703184691966,0.13746720123851194,-0.026000660399558253,0.00611377101079376,-0.025538840819633663,0.025173424140271936,-0.015348738811634304,0.05271273621821033,0.15022430452553875,-0.013860385699633418,-0.04874824145331904,-0.021501726288065317,-0.022119337849327448,-0.05637181761059326,-0.012059999473558994,-0.01424446557039748,0.01700353501363327,-0.00906649884608708,-0.09463220168198892,0.03527350925127763,0.0019940312716869826,0.007393366426143759,0.003190118748032512,-0.016065424527867234,-0.001109263477837835,0.06155113148401146,-0.03757363151371684,0.0356113654552933,-0.024219107383426412,0.05185893081000192,-0.038395681264419675,0.024961705680377307,-0.03227895437581783,0.03527832806939733,-0.059975520585067936,0.02144196029479795,0.019319432254197254,-0.019969792496959474,0.10259022718708481,-0.02970889522047696,-0.005712805732239034,-0.008589466598815555,-0.029867142439552657,0.01379161105344921,-0.01619774676431072,-0.03433016875797857,0.00429046602098515,-0.025183422755304958,0.034057686595794605,-0.009703443352355404,0.011466502581284904,-6.987334763986698e-17
l_814,0.023751196212063768,0.47076648868635396,0.38056323427583505,0.48661054095324496,-0.24864713673734457,0.3315047596229828,0.1709285945705625,-0.10498304845507787,0.11150529734619233,0.08338113395649654,-0.020870242345042464,-0.004036012600779568,-0.11190245148564615,0.08003789641327651,0.12962628233508394,0.03732233840387257,0.18459249472393086,-0.1557365902680837,-0.06488245565562006,-0.02747820842281935,0.002546749017159674,-0.10117118347351448,0.031231570268002357,-0.027276031744407885,-0.13049008994417843,0.012727659065462827,0.0023269305066122405,-0.02003008830891736,-0.13902660399597688,0.02403959376107326,0.015906368362571383,-0.04085951316622592,-0.0024345337056914124,-0.022264492797187577,-0.01742985618138473,-0.07289048201728818,-0.0038709892148691954,-0.03693637751422005,-0.0017750309157803094,0.061538743475579985,-0.01926486581420826,0.013028923654026725,0.01777459309477217,-0.05523814113988816,0.0051818513254754265,0.03146414550929163,0.04905003107551834,-0.058137471802073876,-0.015272978761580704,-0.01622245803646686,-0.023115594250158175,0.02650303480990651,0.056354030218755305,-0.012203029732271269,-0.013355344245552446,0.0226664260192345,0.004693262630675129,-0.012630952839658746,0.04018922934053968,4.793112243628275e-18
l_815,-0.007227667243532377,-0.3368309208004193,0.3881732497874535,0.5040874861044464,-0.25486754670655,0.3230454785164121,0.0710890838111612,-0.146429075636137,0.21141437698980453,0.13805129412152878,-0.00773085554300956,-0.08063499187906649,-0.099743526719403,0.1060322258742563,0.05307936868817789,0.030549979877613744,0.24631314314396263,-0.11691909667780162,-0.02983560585321676,-0.040993352493104665,0.09619746093983032,-0.11836513597002063,-0.00023703137214705115,-0.03721668090994969,-0.07475430216582955,0.00428900101005503,-0.03855805599702981,0.02878987198652744,-0.1758736158252317,0.0456273444774874,-0.020409092647846745,-0.13616743456434624,0.013056678676524587,-0.057884255359761945,0.029709143328912193,-0.06431981500965558,0.030109288433504577,-0.05300948986728653,0.0213307073994295,0.021328154661897823,-0.006984189525963128,0.025441053753355796,-0.01454731017836838,-0.07503778247074039,0.05898017431962231,0.06335381810582158,0.04866979334244375,-0.0715885999736893,-0.010457330698957271,-0.012773396490562042,-0.050578917559158866,-0.008812277376053399,0.06406366287825531,-0.024891010035395292,0.005800355339119471,0.03763657316098359,0.021406992143801314,-0.030774813290599713,0.030932313670212572,1.6955770166936837e-17
l_816,-0.3197084515436434,-0.9030794235698864,-0.13619023477182685,0.0800786806427158,0.08246601641202375,-0.13916497202520883,0.010658687978022673,-0.09210042622576325,0.01225464573518029,0.05175526791150538,0.0240077348828965,0.012714515724115333,-0.041960537406757925,0.0016821780525476699,-0.030382343523999707,-0.0036301312598482974,0.0054379193556369065,0.11706165044662112,0.037861170083448664,0.014062826876760737,-0.029616146338509196,-0.03885229966609324,0.005007422335388806,-0.038570883526128745,0.01710503769080061,-0.005541831414681277,0.01608354815976683,0.04530048992731739,-0.027975503564774566,0.015956425020110056,-0.05009119319965556,-0.023129809581817155,-0.01563407382608578,0.002524247235743446,0.0019336585978517598,0.0074803689842216775,0.006241195939215198,0.0014143519139387043,-0.0035728073171167264,-0.014768701592531143,0.042532783686153965,0.025004903861357973,0.02480907426324089,0.028835564752228295,0.0038437790048729357,0.006099425711757769,0.014530292301022367,0.013087699499401927,0.010089402991342793,-0.027322808918542572,-0.010988892467730887,-0.013507384682853337,-0.008216003467687945,0.025811143051530937,0.012695132670695233,-0.0125599651508467,-0.0008026728837489385,0.008761749946454827,0.005826436536921443,-3.1410672785941535e-17
l_817,-0.3531606147325423,-0.8559574915085817,-0.12485358863623652,0.1103138492616774,0.16373034832544917,-0.09645037114813042,-0.031339627039531436,-0.04741956192840874,-0.0028191026001418563,0.008378803618713453,-0.03572710399332422,-0.025253808089978062,-0.07123324585978642,-0.009258684843366246,-0.031018876436454942,-0.032602824714403775,0.043454028296281116,0.04886222091365434,0.0289110084143525,0.016608934464777892,-0.07156982436565121,-0.14217775753153428,0.011764567996115955,-0.06048400891386025,-0.011685993926484504,-0.023010675514266145,-0.02199438928112595,0.00780796468668562,-0.039097165157418956,0.07719453654504299,-0.06920625092656185,0.012910853634927354,0.04445783949877071,0.01335004869717076,0.0349057827023497,0.01607968840897731,0.01060381531554671,0.012734581233711632,0.02572456794867895,-0.051601116903219,0.0025659918617579403,0.027054324117639625,0.009151704717060402,0.01220411722079144,0.027719526214405477,0.032660730204102935,0.022619170281835223,0.03111554996882265,0.03114105911657303,-0.034913065445513175,-0.07189648920620394,-0.02713815460708085,-0.034678050493992904,0.037977960938083914,0.06593917376242682,0.06298921934280655,0.06045708500355924,0.01271808296262918,-0.026899289394043974,-7.367714606542413e-18
l_818,-0.42302233411316653,-0.8218157740534224,-0.1336116406844665,0.1335705627112965,0.15912779829377402,-0.174122126895974,0.02582330127297166,-0.11151287599039787,0.04271197371234324,-0.020281947423885827,0.044774448199773983,0.00710388013366855,0.011220668791440238,-0.018514347532419314,0.024417003436916284,-0.010345366355995471,0.05962515522331613,0.11802008615093695,-0.004775357621769225,0.023648859294055486,-0.07471697472547835,-0.09013719447710326,0.013947331320800263,0.006540049024211815,0.01864043553829398,-0.0317889771396093,0.018434700400274492,0.06566226933538183,-0.04331266688321699,-0.009244880716083318,-0.031819972226529956,0.010547463426237023,-0.029945194763621105,0.002838963465329162,-0.027243833311405414,0.027013419177098184,-0.032805808813576,0.016426121247342204,0.013752705551548531,-0.01631720036236708,-4.977013373554674e-05,0.0375777444727581,0.0057275212600363876,0.02412030190791606,0.01132288848208165,0.00297573118294011,-0.0056297502236439395,-0.027605604322584982,0.029908005813501903,0.004868224691148941,-0.018697960896373007,0.0036885363574203876,0.007728287294850273,0.04012407396318862,0.01655365877442789,0.030188774182744463,0.01127526200398963,0.011547964563134018,0.00917543660140383,3.738153174330446e-17
l_819,-0.16028251826820047,-0.89843088330605,-0.09215431388303494,-0.010212231846886487,0.12952102381745556,-0.24100436737864442,-0.008031934144913629,-0.107955026995288,-0.018718523159056942,0.04609057542078891,0.010817561066618726,-0.06374997376262256,-0.031306836454536024,0.02074814524599504,-0.03462397017275504,0.062008266029704384,0.11953396869649545,0.038999611571177865,-0.023422916935100478,-0.06915679060653387,0.03192369649162847,-0.04511784262366198,-0.020991690439671157,-0.026916588892106297,-0.006102568204576662,0.03241310908610536,0.01824279226012105,0.10752095164437825,0.06969281377531121,0.0034709301956834773,-0.0725995282086505,0.04115455939431535,-0.07635444375406195,0.027578340508001044,-0.054126706071931215,-0.003869005645368396,-0.017065448370236713,0.0023024175043223215,0.03650482741830178,0.032981820278752086,-0.012676160988974531,0.0179847494581695,0.01086394262071357,0.024137533717568344,-0.0032008289557604037,0.010779345397438734,-0.0581800599764764,0.0346974313344695,-0.03259973222020261,0.01898635527721509,-0.017865585093131766,-0.009967240381013709,-0.004986864559869373,0.0632341457525855,-0.0018934274639404887,0.022964991573362643,-0.03191640776573466,0.004098054560984858,0.006063957842060351,-2.0233181662939434e-16
l_820,0.02444265563699871,-0.8911099405953607,-0.17917293527224115,-0.07717554456372312,0.22737891643999578,-0.24944365079725722,-0.029369418647154994,-0.08219290538444599,-0.010548587019610714,0.06667302841765696,-0.01343124002653403,0.007809713328634943,-0.028262271570874107,-0.008799346213406552,-0.012901255553716852,-0.0011260379143739683,0.032480544043909335,0.04871129869361342,-0.04444992209027318,0.030948508006286977,0.0061929985057929925,-0.026944138156413576,-0.022314768510039756,-0.05869245691702834,0.03489491750634731,-0.019634665245222817,-0.002252727618287776,-0.0302386409504874,0.021720889882689234,-0.011204137908138664,-0.05177582866992662,-0.021620618633241544,-0.0034004417309833244,0.028555547393885158,-0.0936031722322249,-0.02337405145096549,-0.009484389708214806,-0.028448921139793977,-0.03375426791602154,0.014253397213021986,0.006946912888268842,0.05949717737953802,-0.01385591138095055,0.07099911798553565,0.004924265815825007,-0.023623659882618026,0.03684822089862784,-0.0209986636955762,0.002413181806205969,-0.03221896654447806,-0.02055276560931132,-0.08959212872288348,-0.04015435391751139,0.044551471945714925,0.03291068780671216,0.005996597501732491,-0.03603029552911396,-0.015338880380251592,0.013198130353960197,1.201254854742568e-16
l_821,-0.42921082632676755,-0.8699984642848145,0.03272152709985332,0.004085170000087012,0.1474791034392286,0.094405567793085,-0.05188170010121368,-0.0585332893083991,0.010931725908739073,0.11439993544274916,-0.032756794234378016,-0.04616491053583612,-0.03341313091128416,0.039421207615974285,-0.00733968149322425,0.0011733241785499518,0.059204272391402746,-0.015913701214329994,-0.003341924213128205,-0.014905923825358753,0.027211103246001848,0.018186338041782067,-6.767516917223131e-05,0.0401408384454196,0.007447586567978061,0.016190501484436168,-0.05767916902754847,0.012626187871654664,-0.026893207630429804,0.026777043239510544,-0.015509732158231565,-0.029157269007394886,0.014905283600419388,0.006998801237425753,-0.006258647904190071,0.015825008839359105,0.005275723748313612,-0.003962051492771395,-0.02952879441731072,-0.018932023153813128,0.037061679352581534,-0.009734830547493037,-0.013105566455253634,-0.01803006563953727,0.007316058954564841,0.015842792870730017,0.008869059816424774,-0.01068477054016534,0.004628373464418244,0.010180098843912175,-0.007841604790107324,0.00816404620237716,-0.016652900624354795,0.02327813341656068,0.005022134591644311,-0.015568665573126533,0.0037766249474597865,0.012577268441922675,-0.0025842177914108225,-7.523981746830393e-17
l_822,-0.587544456122809,-0.6997022689867599,0.1292207405462867,0.06861861221162847,0.1504456889645301,0.22088220068582412,-0.05533874388136882,-0.0038638758167239998,-0.04827309423282483,0.1715648760467459,-0.07849406079894265,-0.04730122598742704,-0.055045680505510175,0.032776642745913326,0.04987949141313517,0.03462276537842087,0.07452674185030828,-0.015355989627068536,-0.06955537235640083,-0.014403195223775069,-0.037869548099794356,0.05210675562882184,0.014231009433848398,0.023796280974334703,-0.04463759147250553,-0.009561723243134732,-0.07445271635433034,-0.01091534885529018,-0.008399204958146618,0.004545145921807518,0.010865773959341124,0.011201292164724685,0.010907953146475916,0.0019214996565217462,0.0087171532433987,-0.044175861080202,-0.03885363545584417,-0.007447089468506299,0.012318307314488379,-0.01199068557301977,0.03261320879006394,0.011260302108147111,0.04690153527388301,0.007902661370148365,0.001392186529624901,0.0022430458280326294,-0.0217337188243035,-0.004951114792426189,-0.00882088916585298,0.01401113803835651,-0.017816480165233475,-0.02224816329426457,-0.053339362422414945,0.04257965037326756,-0.018634590877679363,0.005802301554390069,-0.009523059713710912,-0.0035554841893239786,0.016297104544688138,-6.092877950871729e-18
l_823,-0.5386072109675702,-0.7616714917458005,0.09183364276477317,0.05795421965896407,0.19331991692227693,0.1529107094137635,-0.02819892222994295,-0.08023939582907162,-0.0014217979035124808,0.14455631727978221,-0.10434839746287199,-0.03119205840511686,0.0006096928460582062,0.05992857527314759,0.008560100569571344,0.008354106906237592,0.11484697654714708,0.001070001621834942,-0.021082560891247753,0.02119492360920119,-0.03365115299250942,0.040282532402202594,0.002536627858454898,0.032460489008974476,-0.0032962928966861734,0.00853886089010837,-0.054526288878969584,-0.010878784255176197,0.01128213765837556,-0.0057595049977193415,-0.011082934191549102,-0.005888092264983499,0.0031291400120490817,0.029212280974586138,0.0009844254735539208,0.01548492771983072,-0.0027006887059104617,0.004288402090254181,-0.013948584288607043,-0.010748042440851936,0.004711397725313909,0.018666544832790576,0.025298067968576393,0.02636160621195653,-0.011407001123301598,-0.024372433574490027,-0.019364972988240116,-0.017425903088339252,0.0004835965818818059,0.038283266737755985,0.007118243196983138,-0.014110835627922523,0.011219993338259921,0.0054815921090872214,-0.02536805616447445,-0.03111885019366641,-0.02758069997712268,-0.004961175474932885,-0.01493938260164608,-1.1577290636542153e-17
l_824,0.38682036973550094,-0.6316989894884071,-0.1633404953740296,-0.19135869215290394,-0.11154268413823966,-0.4190034097148054,0.11906610774271659,-0.10890344768902613,0.1731864592050762,-0.1266679218832108,0.0342756844700299,-0.026459811608987145,0.1481374838033787,0.03926694135028525,-0.006614496577993014,0.05230599238794953,0.04595391366204534,0.051569531969084786,0.0012022974915721543,-0.08852482130258695,0.10743310056647504,-0.05570686776442146,0.06871083431292783,-0.02993227694237618,-0.009347879230734879,-0.09196275108491117,-0.057192205442047395,-0.061846283236603815,-0.01850291144327845,0.006989471958128477,-0.0507901401664804,-0.008680345012340978,-0.015128059528215705,-0.08602304704294918,0.02858270852025756,0.009047419536832246,0.0725566115168035,0.02924060652022995,0.038852393156558016,0.004199128991909651,-0.010193861326015434,0.08604431773049423,-0.06514913482865932,0.0032794614952642237,0.08382999507813071,0.09152330594936306,0.06415741403463193,-0.04547954064983001,0.05580011051569807,0.004551198824417979,-0.001733252246375387,0.06590708953931367,0.00211346087192959,0.00452988048997472,-0.020183161530780105,0.04162955655647291,-0.035795506063170515,0.05410694940430094,-0.042619078684917384,8.622997815617677e-18
l_825,0.5027030965312131,-0.6229598951644275,-0.12564343852074009,-0.23859336289828623,-0.12473323157945819,-0.3118242103810851,0.1376391342373035,-0.1641720559448064,0.12321509454444401,-0.08379965711132205,-0.01819012309376912,-0.06728396659697301,0.011323813184454606,0.08639610553192238,-0.038427224347239206,0.04785817162610227,0.05223788092499625,-0.0616854552067177,-0.036994095835305,-0.11503179014883076,0.12796951371707777,0.04355542248817861,0.032660911876452765,0.037328388649795645,0.0062104166138545434,0.007176244578870376,-0.07970983114181286,-0.08312837466446447,0.03961293161657341,-0.018137264750619102,0.009069456085033244,0.017596218159491788,-0.03773298586518737,-0.04406708981900489,0.032923702158053486,0.02695519035957424,0.061812448184387137,0.01309823982933863,0.02769832944758208,0.00437411210321422,-0.0057719310643135555,-0.042101117692150726,-0.06565004063200577,-0.010824891300696167,0.0666941659168108,0.04065237610684951,0.05341208806595512,-0.05945703272286369,0.012889195870805155,0.0490341244809979,0.027061456937989545,0.05228733796748225,0.0523001402302917,0.01270700451193948,-0.048186333376033924,0.06755541148953031,-0.027206268492026425,0.054084619835804586,-0.025723064714243675,5.662147900064209e-17
l_826,0.4340116612899828,-0.7611687469188197,-0.21451752183996034,-0.1872575131129769,-0.007424421535619849,-0.262349404835515,0.07824537447730114,-0.06254609853148309,0.06589177166412542,-0.04872145175096726,0.09854612099462112,0.055970990744218636,-0.006031977673710522,0.004845401915035308,-0.041731822891830805,-0.020491456735509204,-0.04472784154026127,0.13015749635744203,-0.015594098984515383,0.004597702888979614,0.0067001032891658,-0.07378432757923872,0.08573216282473757,-0.03667308445824236,-0.025863335023924447,-0.06809959808147667,0.006221262261930066,-0.026503658050547545,-0.044780697467404644,-0.015109250431868318,-0.06210715401576637,-0.02964804150011048,0.00936153998532774,0.006751697808861793,-0.04244064258685329,0.0011704438355606152,0.018101700489292497,0.00636057414746606,0.005908913700819661,-0.023656105337690154,-0.049749697231550684,0.03376411261203839,0.035283579315447657,-0.0015883856318075686,0.023052965619862902,0.06973159630952255,0.03687294954621256,0.019930642021710125,-0.0005621667808832772,-0.03925836334343979,-0.038124541800717664,0.018547304002952757,0.015547600403949492,-0.017536206018146986,0.025777229548945676,0.003922431681415772,-0.023730639978594478,0.031207463624321648,0.0004564399872442552,6.19265252439588e-17
l_827,0.3310127160336131,-0.5991389627873505,-0.11659818869924932,-0.23507616198492903,-0.06997819873857035,-0.46125715737806355,0.12990230985871834,-0.17597659173456442,0.06335024066030055,-0.1257623576629461,0.04063119761551288,0.03638934012047658,0.19079731470766345,0.07464885080810545,-0.06361220536619157,0.1058975962350255,0.014652493404017574,0.07830400807406049,0.01681046770180645,-0.07152725505770573,-0.017092947011185144,-0.06172429687940403,0.06249183275052464,-0.06477684341273991,-0.019288979125620033,-0.02236176987793556,-0.04795005497607404,-0.06699140235360157,0.0032095032494054323,0.0417596156241019,-0.012263711074749504,0.034983853909062564,0.02864970499445331,-0.09851199968816424,-0.013348686750125915,-0.07331320658144815,0.10271111047664876,0.09588142103337795,0.05263780996304726,0.03987713922896655,-0.017222666101045125,0.1181128074173543,-0.08466936994547414,0.060273882989807584,-0.01822284786613921,0.017634612082840572,0.09445848232622443,-0.024485049095806722,0.1128272971001369,0.030685476049093458,0.0016160271932107112,0.03253808978280285,-0.026350148923777544,0.01195225570882284,-0.032315656619581475,0.04461467778991934,-0.03889381581235146,0.060507480322958065,-0.01032081393414593,1.7969716749355e-16
l_828,0.47171652441177253,-0.701196129062699,-0.19863754980152817,-0.21635995877966882,0.044475584592343104,-0.2972512066786543,0.03240931414503757,0.03417419768418548,0.10982036676000918,-0.08989453686095514,0.11116793615574025,0.08627881473791547,-0.021213913278481756,0.04255670581212607,0.047545876687912075,0.05349881931034066,-0.023569249047967242,0.11971590995553998,-0.02890702712211166,0.016167226995536008,-0.044114749979060654,-0.06450495543761664,-0.01775376267331733,-0.016408473303026565,-0.008103295829567878,-0.034630000338051636,-0.002241805992084044,-0.058018292856610205,-0.09481615222481982,-0.07108219798725884,-0.05045598085587976,0.020967958708397058,-0.017998807032678,-0.06101282390728966,-0.0004179699642419935,-0.09569215314428572,0.027561622154597676,-0.03843348260457688,0.026605787888519722,-0.01133974762496801,-0.04997235911366335,0.021808159821772928,0.004571026403744815,0.004225477730432915,-0.001630241585252666,0.05768719398256609,0.03931494482786215,0.028890042710453267,0.0034161541712270246,-0.004534827234509839,-0.009764270589080084,0.02531873699927958,-0.012459901312915238,-0.02707382393564472,-0.03888699873899084,-0.012051150535913168,-0.015526186820606547,0.010963639205826907,-0.05992401891896737,6.498239686516351e-17
l_829,0.3514575791189267,-0.7663729662594936,-0.16793202886742722,-0.1746897224999049,-0.03337162828771942,-0.3608812795740486,0.11621398378645788,-0.09193031261613693,0.07699720487861293,-0.12148014163125642,0.07704479718443953,0.0010962272136696618,0.03872478986702589,0.011196297197966795,-0.022402393326793436,0.05593382004259877,0.008286107442182588,0.10726051002312059,-0.013204159435959102,-0.043921428472009964,0.03850964444551044,-0.046976358306228524,0.061237312811778855,-0.05073369798189943,0.005225101134191601,-0.05785243083166079,0.00016210145789341903,-0.03200937542219675,-0.004411947360573519,-0.014538424986142679,-0.04801958193507023,-0.03385631880529419,0.030690138447586945,-0.04519818549827453,0.0036506714369015864,-0.039415609572301294,0.05616093970537147,0.02914005033450248,0.009078820620082948,0.011129599450834249,-0.03167151740614583,0.037580215031751824,-0.061665067447159765,-0.0018436674035850421,-0.003054782529112176,0.0633960299675561,0.04778037361299935,-0.009658342419405911,0.06193918664803207,-0.008181245445145658,-0.03832038054616991,0.035784667012990816,-0.006903127539094932,-0.009428728835485527,-0.02001248437477383,0.03268478244692063,-0.011815809061109156,0.0126395767175884,-0.021920930452331587,-6.8899690925412844e-18
l_830,0.6179803256929387,-0.11438720441202774,-0.03273089708563763,-0.09637439218453833,-0.05675901027215162,-0.08603293877502131,0.15923952760541174,-0.2318855728977576,0.09312096269892485,-0.022739632627698958,0.14218334430288207,0.0416832237668394,0.10992263994910495,0.07304816658721115,-0.06535310064254514,-0.019833674564675902,0.12668187448891235,-0.07595789812603175,-0.1046263343375286,-0.011057862837448543,-0.27462744778005227,-0.16119672045353947,0.053981099600183664,0.023216393085721987,-0.08287497342473289,0.06283224013021199,0.06490606494224069,-0.11482464687680632,0.09532454232783284,0.014075948437625243,-0.008811062599212788,-0.1183151026680025,0.1401725807944692,0.23636274865751788,0.0066369307966580695,-0.15248919241041575,-0.028953595800643675,0.015313812519249738,-0.11010236842547622,-2.9480704982720417e-05,-0.11766900661071636,0.08987158523953555,0.08978153131796934,0.025240999300306568,0.1665380266119429,-0.08709095094923192,-0.05785446062733222,0.056666084977288395,-0.04083655343977097,-0.07025389762420302,0.05012432502572882,0.04589597238198221,0.06907078067353935,-0.1793104246845762,0.07664711117986267,0.13006896142547242,0.1490101973813358,-0.038240321272887255,0.014095774675459926,2.935512624457758e-17
