,feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_corr,no_feeding_fdr_corr,no_cross_fdr_corr,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
26,unknown_48500394_0676,,,,,,,True,True,True,True,-39.755787248765714,-42.19192610222977,-40.71870896713624,-40.47614880845303,"{'Intercept': 23.67618370327252, 'glucose_tolerance[T.impaired]': 0.23379818313083478, 'glucose_tolerance[T.normal]': 0.33890321967329906, 'bg_type[T.RBG]': 0.2424031980592331, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.30284865933368305, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.026871927650117283, 'Group Var': 1.538432662727972e-10}","{'Intercept': 23.86086343877258, 'bg_type[T.RBG]': 0.08560448286239081, 'Group Var': 5.661589255632763e-10}","{'Intercept': 23.797385302302118, 'glucose_tolerance[T.impaired]': 0.08237385346401718, 'glucose_tolerance[T.normal]': 0.32546725584826036, 'Group Var': 1.4821294120121288e-10}","{'Intercept': 23.754583060870935, 'glucose_tolerance[T.impaired]': 0.08237385346400122, 'glucose_tolerance[T.normal]': 0.325467255848236, 'bg_type[T.RBG]': 0.08560448286239833, 'Group Var': 1.6350511065770652e-10}"
27,unknown_4349559_068,,,,,,,True,True,True,True,-57.2809706341658,-57.820445766589,-57.69980309021908,-57.40714082510483,"{'Intercept': 21.67112522929643, 'glucose_tolerance[T.impaired]': 0.028957621875309047, 'glucose_tolerance[T.normal]': 0.09955828272290912, 'bg_type[T.RBG]': -0.23611058491890277, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.13137393213616447, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.2284229717514215, 'Group Var': 3.500876480600896e-10}","{'Intercept': 21.70551569677867, 'bg_type[T.RBG]': -0.12473902450052872, 'Group Var': 9.685372840889843e-10}","{'Intercept': 21.55306993683701, 'glucose_tolerance[T.impaired]': 0.0946445879433591, 'glucose_tolerance[T.normal]': 0.21376976859858382, 'Group Var': 2.1026494990709237e-10}","{'Intercept': 21.615439449087237, 'glucose_tolerance[T.impaired]': 0.09464458794339085, 'glucose_tolerance[T.normal]': 0.2137697685986162, 'bg_type[T.RBG]': -0.12473902450052111, 'Group Var': 6.505343315209055e-10}"
28,unknown_55299005_068,,,,,,,True,True,True,True,-58.60261657382087,-61.77846916740471,-59.17002694691264,-59.038114303161066,"{'Intercept': 21.349092685482344, 'glucose_tolerance[T.impaired]': 0.3089872124483166, 'glucose_tolerance[T.normal]': 0.5269594972402852, 'bg_type[T.RBG]': 0.2014247507862719, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2676227399554339, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.09162295987792071, 'Group Var': 1.9859116228326748e-10}","{'Intercept': 21.608978191154556, 'bg_type[T.RBG]': 0.08593797278414661, 'Group Var': 0.004372593340910261}","{'Intercept': 21.449805060875487, 'glucose_tolerance[T.impaired]': 0.17517584247058632, 'glucose_tolerance[T.normal]': 0.572770977179234, 'Group Var': 3.6069590032597093e-10}","{'Intercept': 21.406836074483387, 'glucose_tolerance[T.impaired]': 0.17517584247061857, 'glucose_tolerance[T.normal]': 0.5727709771792635, 'bg_type[T.RBG]': 0.08593797278414667, 'Group Var': 1.683644890549959e-10}"
29,unknown_71096271_0683,,,,,,,True,True,True,True,-33.596357328509995,-35.17822232668435,-34.2069459473753,-33.88668790692368,"{'Intercept': 23.411309759995085, 'glucose_tolerance[T.impaired]': 0.0545080493581427, 'glucose_tolerance[T.normal]': 0.18743031069821806, 'bg_type[T.RBG]': -0.031837155665913205, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.19291723967738666, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.11784570367244546, 'Group Var': 5.102750871747926e-10}","{'Intercept': 23.476049846813815, 'bg_type[T.RBG]': 0.08819060490725404, 'Group Var': 2.2112116188645368e-08}","{'Intercept': 23.395391182162133, 'glucose_tolerance[T.impaired]': 0.15096666919683907, 'glucose_tolerance[T.normal]': 0.2463531625344448, 'Group Var': 1.2669091458150313e-09}","{'Intercept': 23.351295879708513, 'glucose_tolerance[T.impaired]': 0.15096666919682478, 'glucose_tolerance[T.normal]': 0.24635316253442371, 'bg_type[T.RBG]': 0.0881906049072616, 'Group Var': 8.208689018343769e-10}"
30,unknown_48695691_0689,,,,,,,True,True,True,True,-68.43010605851815,-70.19869809055795,-69.46876631666775,-68.61393505795077,"{'Intercept': 20.182894399529253, 'glucose_tolerance[T.impaired]': 0.08941267222434726, 'glucose_tolerance[T.normal]': 0.333714089293827, 'bg_type[T.RBG]': -0.383829884035132, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.11482437239339983, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.34120305253192823, 'Group Var': 2.4394087372862046e-10}","{'Intercept': 20.29434355350019, 'bg_type[T.RBG]': -0.2581770873320466, 'Group Var': 1.467752651649089e-09}","{'Intercept': 19.99097945751168, 'glucose_tolerance[T.impaired]': 0.1468248584210441, 'glucose_tolerance[T.normal]': 0.5043156155597919, 'Group Var': 2.7466734397382905e-10}","{'Intercept': 20.120068001177692, 'glucose_tolerance[T.impaired]': 0.14682485842105752, 'glucose_tolerance[T.normal]': 0.5043156155598042, 'bg_type[T.RBG]': -0.2581770873320389, 'Group Var': 2.50942873062695e-10}"
31,unknown_6809585_0692,,,,,,,True,True,True,True,-34.07189008615801,-36.19550406927816,-34.49107069297416,-34.46913752106188,"{'Intercept': 23.105722156026427, 'glucose_tolerance[T.impaired]': 0.10876329413896152, 'glucose_tolerance[T.normal]': 0.2230368376163491, 'bg_type[T.RBG]': 0.01598331021870705, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.12799485907435398, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.12383792778556188, 'Group Var': 6.049246172756355e-10}","{'Intercept': 23.204711170619184, 'bg_type[T.RBG]': -0.023246533761357567, 'Group Var': 3.3542268672973215e-10}","{'Intercept': 23.11371381113579, 'glucose_tolerance[T.impaired]': 0.044765864601779774, 'glucose_tolerance[T.normal]': 0.2849558015091236, 'Group Var': 5.4519824645e-10}","{'Intercept': 23.12533707801646, 'glucose_tolerance[T.impaired]': 0.04476586460177528, 'glucose_tolerance[T.normal]': 0.28495580150910915, 'bg_type[T.RBG]': -0.023246533761349993, 'Group Var': 2.5392826897992585e-10}"
32,unknown_100489545_0692,,,,,,,True,False,True,True,-41.57638028532061,-43.00896139360462,-44.40836617349977,-42.419154069329025,"{'Intercept': 22.036484798026844, 'glucose_tolerance[T.impaired]': 0.017965407567893533, 'glucose_tolerance[T.normal]': -0.022225483285417465, 'bg_type[T.RBG]': -0.41809042350953024, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.1480157088698396, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.4582167632096818, 'Group Var': 0.05532563199051087}","{'Intercept': 22.04102240515371, 'bg_type[T.RBG]': -0.25243921643267797, 'Group Var': 0.1281511128186079}","{'Intercept': 21.827439586272085, 'glucose_tolerance[T.impaired]': 0.09197326200280946, 'glucose_tolerance[T.normal]': 0.20688289831942264, 'Group Var': 0.03154109318186971}","{'Intercept': 21.953659194488427, 'glucose_tolerance[T.impaired]': 0.09197326200280237, 'glucose_tolerance[T.normal]': 0.20688289831941473, 'bg_type[T.RBG]': -0.25243921643267797, 'Group Var': 0.047956465802210524}"
33,unknown_30094617_0692,,,,,,,True,True,True,True,-19.532832955847326,-22.025198730629697,-20.908112157754573,-20.48613112000534,"{'Intercept': 22.327737562040184, 'glucose_tolerance[T.impaired]': -0.003388405619204434, 'glucose_tolerance[T.normal]': 0.048508414481623505, 'bg_type[T.RBG]': -0.2163926297798813, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.1317254619684702, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.3474571623315762, 'Group Var': 1.6339500778646298e-10}","{'Intercept': 22.335745042126916, 'bg_type[T.RBG]': -0.08103846632935373, 'Group Var': 1.461580164750891e-10}","{'Intercept': 22.219541247150243, 'glucose_tolerance[T.impaired]': 0.062474325365027124, 'glucose_tolerance[T.normal]': 0.22223699564740815, 'Group Var': 1.188965093252242e-10}","{'Intercept': 22.260060480314934, 'glucose_tolerance[T.impaired]': 0.062474325365002796, 'glucose_tolerance[T.normal]': 0.22223699564738192, 'bg_type[T.RBG]': -0.08103846632934614, 'Group Var': 1.3203638951911823e-10}"
34,unknown_80893848_0694,,,,,,,True,True,True,True,-11.345750412061093,-13.436327343455744,-12.198260613227617,-12.145395990624664,"{'Intercept': 23.18497698681569, 'glucose_tolerance[T.impaired]': 0.06818099733307059, 'glucose_tolerance[T.normal]': 0.05859751194650572, 'bg_type[T.RBG]': -0.07409344218336221, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.0018613763644654694, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.24139456378023597, 'Group Var': 1.0487884373402326e-10}","{'Intercept': 23.23078698787152, 'bg_type[T.RBG]': -0.0248838412450823, 'Group Var': 1.4033540839728613e-10}","{'Intercept': 23.147930265724025, 'glucose_tolerance[T.impaired]': 0.06911168551528966, 'glucose_tolerance[T.normal]': 0.1792947938366113, 'Group Var': 1.2239978903589063e-10}","{'Intercept': 23.16037218634653, 'glucose_tolerance[T.impaired]': 0.069111685515314, 'glucose_tolerance[T.normal]': 0.1792947938366364, 'bg_type[T.RBG]': -0.02488384124506712, 'Group Var': 1.4038723518225816e-10}"
35,unknown_41897479_0694,,,,,,,True,True,True,True,-39.54085376275593,-41.81328371744665,-40.46085276789266,-40.21792488144045,"{'Intercept': 22.590179363211604, 'glucose_tolerance[T.impaired]': 0.10644491697011167, 'glucose_tolerance[T.normal]': 0.15967285695419325, 'bg_type[T.RBG]': -0.10967500005201214, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.07132749873954941, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.3001852298221382, 'Group Var': 4.0025192099150925e-10}","{'Intercept': 22.67533639308751, 'bg_type[T.RBG]': -0.0853017034573592, 'Group Var': 4.123239372119557e-10}","{'Intercept': 22.535341863185604, 'glucose_tolerance[T.impaired]': 0.07078116760033978, 'glucose_tolerance[T.normal]': 0.3097654718652577, 'Group Var': 2.1384437656352264e-10}","{'Intercept': 22.5779927149143, 'glucose_tolerance[T.impaired]': 0.07078116760032123, 'glucose_tolerance[T.normal]': 0.3097654718652327, 'bg_type[T.RBG]': -0.08530170345735918, 'Group Var': 1.2653618161377507e-10}"
36,unknown_74290997_0695,,,,,,,True,True,True,True,-32.31525702517111,-35.34945629733711,-35.79287258376108,-34.4380611404646,"{'Intercept': 23.12968409136973, 'glucose_tolerance[T.impaired]': -0.04723056971079917, 'glucose_tolerance[T.normal]': -0.11162276853847276, 'bg_type[T.RBG]': -0.3887667278967477, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.15516301103763822, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.6326442534537348, 'Group Var': 8.56801846087208e-10}","{'Intercept': 23.083744252806632, 'bg_type[T.RBG]': -0.18465637168717425, 'Group Var': 1.1481628348299703e-09}","{'Intercept': 22.93530072742137, 'glucose_tolerance[T.impaired]': 0.030350935808003424, 'glucose_tolerance[T.normal]': 0.20469935818838278, 'Group Var': 3.8165690539350685e-10}","{'Intercept': 23.027628913264905, 'glucose_tolerance[T.impaired]': 0.030350935808053613, 'glucose_tolerance[T.normal]': 0.2046993581884281, 'bg_type[T.RBG]': -0.1846563716871591, 'Group Var': 1.2327164024554685e-10}"
37,unknown_67688025_0695,,,,,,,True,True,True,True,-72.03452171373944,-73.83087547544311,-75.33919659640439,-73.5978755081013,"{'Intercept': 21.832153938046307, 'glucose_tolerance[T.impaired]': -0.1373192669954926, 'glucose_tolerance[T.normal]': -0.32623881582450187, 'bg_type[T.RBG]': -0.8442555947542207, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.45259359836496355, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 1.0728522659211988, 'Group Var': 2.394300843752768e-10}","{'Intercept': 21.69824654138368, 'bg_type[T.RBG]': -0.4033883423875143, 'Group Var': 4.194984878636259e-10}","{'Intercept': 21.410026140669228, 'glucose_tolerance[T.impaired]': 0.08897753218696147, 'glucose_tolerance[T.normal]': 0.2101873171360732, 'Group Var': 2.3418098018491564e-10}","{'Intercept': 21.611720311862992, 'glucose_tolerance[T.impaired]': 0.08897753218694247, 'glucose_tolerance[T.normal]': 0.21018731713605815, 'bg_type[T.RBG]': -0.403388342387499, 'Group Var': 3.1773550412939563e-10}"
38,unknown_48092703_0696,,,,,,,True,True,True,True,-25.252219533040133,-28.295392776183533,-28.254229143478952,-27.21476700599122,"{'Intercept': 23.85430447142141, 'glucose_tolerance[T.impaired]': -0.09407553060700394, 'glucose_tolerance[T.normal]': -0.07332445898563802, 'bg_type[T.RBG]': -0.3851644247104044, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.2644681389860595, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.5495524172269708, 'Group Var': 1.555303647219492e-10}","{'Intercept': 23.792601814320776, 'bg_type[T.RBG]': -0.1430198717719729, 'Group Var': 8.739933844456464e-10}","{'Intercept': 23.66172225906622, 'glucose_tolerance[T.impaired]': 0.038158538886011124, 'glucose_tolerance[T.normal]': 0.2014517496278391, 'Group Var': 1.0694988490507852e-10}","{'Intercept': 23.733232194952233, 'glucose_tolerance[T.impaired]': 0.03815853888600569, 'glucose_tolerance[T.normal]': 0.20145174962782647, 'bg_type[T.RBG]': -0.1430198717720107, 'Group Var': 3.114570471226732e-10}"
39,unknown_53292566_0699,,,,,,,True,True,True,True,-73.03706706667235,-74.06376259615028,-74.52200424448647,-73.54683745352479,"{'Intercept': 20.76401310964492, 'glucose_tolerance[T.impaired]': -0.1137582855771062, 'glucose_tolerance[T.normal]': -0.05329259700360316, 'bg_type[T.RBG]': -0.5044887329526692, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.16649318681625816, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.6078022373314397, 'Group Var': 1.667680227398783e-10}","{'Intercept': 20.69647544745564, 'bg_type[T.RBG]': -0.29968169207824474, 'Group Var': 2.601303548905883e-10}","{'Intercept': 20.511768743168606, 'glucose_tolerance[T.impaired]': -0.030511692168998107, 'glucose_tolerance[T.normal]': 0.2506085216621004, 'Group Var': 1.1859897910531552e-10}","{'Intercept': 20.66160958920771, 'glucose_tolerance[T.impaired]': -0.030511692168980246, 'glucose_tolerance[T.normal]': 0.2506085216621111, 'bg_type[T.RBG]': -0.2996816920782523, 'Group Var': 1.496890980126622e-10}"
40,unknown_45320969_0708,,,,,,,True,False,True,True,-77.73648617586814,-81.26703296730092,-78.87530569649324,-78.77992057042452,"{'Intercept': 21.763639376548348, 'glucose_tolerance[T.impaired]': -0.30625443045021167, 'glucose_tolerance[T.normal]': -0.09527606501158827, 'bg_type[T.RBG]': -0.008715439652443362, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.3797710311715568, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.4854114205799266, 'Group Var': 1.8271678830562603e-08}","{'Intercept': 21.59145694832094, 'bg_type[T.RBG]': -0.1015186711222554, 'Group Var': 0.08587034231893648}","{'Intercept': 21.759281656722127, 'glucose_tolerance[T.impaired]': -0.49613994603598605, 'glucose_tolerance[T.normal]': 0.14742964527837824, 'Group Var': 1.852595556798957e-09}","{'Intercept': 21.810040992283263, 'glucose_tolerance[T.impaired]': -0.496139946035996, 'glucose_tolerance[T.normal]': 0.14742964527836325, 'bg_type[T.RBG]': -0.10151867112224401, 'Group Var': 5.040735001908819e-09}"
41,unknown_40918292_0715,,,,,,,True,True,True,True,-73.19972661118415,-76.55135771665438,-74.01033728615378,-74.00234475774805,"{'Intercept': 21.461823465713124, 'glucose_tolerance[T.impaired]': -0.31679705808343683, 'glucose_tolerance[T.normal]': -0.07132960554946957, 'bg_type[T.RBG]': -0.0026055298901674316, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.16104803260337552, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.5512353554103667, 'Group Var': 6.878492244641793e-10}","{'Intercept': 21.28915901556151, 'bg_type[T.RBG]': 0.027117524890225772, 'Group Var': 0.026702099927085016}","{'Intercept': 21.460520700768036, 'glucose_tolerance[T.impaired]': -0.39732107438511466, 'glucose_tolerance[T.normal]': 0.20428807215571884, 'Group Var': 2.619921791272663e-10}","{'Intercept': 21.446961938322914, 'glucose_tolerance[T.impaired]': -0.39732107438510594, 'glucose_tolerance[T.normal]': 0.2042880721557297, 'bg_type[T.RBG]': 0.027117524890218212, 'Group Var': 2.6440348213809276e-10}"
42,unknown_54126349_0716,,,,,,,True,True,True,True,-78.92223342582177,-81.55968460842656,-80.20445027291247,-79.93637468351865,"{'Intercept': 20.979740207853066, 'glucose_tolerance[T.impaired]': -0.22196244656259587, 'glucose_tolerance[T.normal]': -0.12137511934451939, 'bg_type[T.RBG]': -0.22741274187654884, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1746992179737126, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.7050503204517233, 'Group Var': 8.223896120281301e-10}","{'Intercept': 20.844483960702853, 'bg_type[T.RBG]': -0.1737522867730528, 'Group Var': 0.002556320184818819}","{'Intercept': 20.866033836914788, 'glucose_tolerance[T.impaired]': -0.309312055549446, 'glucose_tolerance[T.normal]': 0.23115004088134353, 'Group Var': 2.0868970306214246e-10}","{'Intercept': 20.952909980301293, 'glucose_tolerance[T.impaired]': -0.30931205554942137, 'glucose_tolerance[T.normal]': 0.23115004088137267, 'bg_type[T.RBG]': -0.17375228677305274, 'Group Var': 1.3077146352446896e-09}"
43,unknown_55029077_0736,,,,,,,True,True,True,True,-36.544883447969724,-42.26995482869741,-36.67712207728543,-36.67689392385181,"{'Intercept': 22.714580651149554, 'glucose_tolerance[T.impaired]': 0.29283836626138654, 'glucose_tolerance[T.normal]': 0.6576099671621102, 'bg_type[T.RBG]': 0.029817789750255615, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.0878267746870531, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.05818117007081347, 'Group Var': 1.070809069764509e-09}","{'Intercept': 22.992521827712682, 'bg_type[T.RBG]': -0.0024593635791082605, 'Group Var': 0.23549838234491965}","{'Intercept': 22.72948954602471, 'glucose_tolerance[T.impaired]': 0.24892497891783955, 'glucose_tolerance[T.normal]': 0.6867005521975003, 'Group Var': 6.698019227050605e-10}","{'Intercept': 22.73071922781426, 'glucose_tolerance[T.impaired]': 0.248924978917835, 'glucose_tolerance[T.normal]': 0.6867005521974939, 'bg_type[T.RBG]': -0.00245936357910068, 'Group Var': 6.703545703994179e-10}"
44,unknown_58528931_0741,,,,,,,True,True,True,True,-78.28993958135963,-81.36033186976316,-79.33766672265325,-79.30048769531327,"{'Intercept': 19.81444709079941, 'glucose_tolerance[T.impaired]': 0.08186113894046279, 'glucose_tolerance[T.normal]': 0.31500619814590747, 'bg_type[T.RBG]': 0.24873398383446144, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.49634194534227205, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.31669302683840655, 'Group Var': 2.573636449884254e-10}","{'Intercept': 19.918378899898833, 'bg_type[T.RBG]': 0.0639016165309916, 'Group Var': 1.5741623934346979e-09}","{'Intercept': 19.938814082716636, 'glucose_tolerance[T.impaired]': -0.1663098337306726, 'glucose_tolerance[T.normal]': 0.47335271156511927, 'Group Var': 2.2807356081749064e-10}","{'Intercept': 19.906863274451133, 'glucose_tolerance[T.impaired]': -0.16630983373066482, 'glucose_tolerance[T.normal]': 0.4733527115651245, 'bg_type[T.RBG]': 0.06390161653099159, 'Group Var': 2.2921813091628653e-10}"
45,unknown_47725003_0754,,,,,,,True,True,True,False,-76.55874767463725,-83.21401971245423,-78.87922027337167,-77.48363224371404,"{'Intercept': 20.059317667210536, 'glucose_tolerance[T.impaired]': 0.016390671816144998, 'glucose_tolerance[T.normal]': -1.3624664389281826, 'bg_type[T.RBG]': 0.04262609102978405, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5970518207899569, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6521351991588397, 'Group Var': 0.08348089377695919}","{'Intercept': 19.795019715332977, 'bg_type[T.RBG]': -0.3863268591969634, 'Group Var': 0.5930356050394555}","{'Intercept': 20.08063071272543, 'glucose_tolerance[T.impaired]': -0.28213523857883893, 'glucose_tolerance[T.normal]': -1.6885340385076077, 'Group Var': 0.056540033532526957}","{'Intercept': 20.273794142323887, 'glucose_tolerance[T.impaired]': -0.28213523857881284, 'glucose_tolerance[T.normal]': -1.6885340385075835, 'bg_type[T.RBG]': -0.3863268591969623, 'Group Var': 0.12847474504673098}"
