feature_name,gluc_pval,sampling_pval,cross_pval,fdr_gluc_qval,fdr_sampling_qval,fdr_cross_qval,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
l_106,0.8988673318672077,0.0006140760464235752,0.8104227496710574,0.9196350012646135,0.0013028370174121798,0.879872786613314,-62.304518943517486,-62.41113877192441,-69.69991072689385,-62.33329031664772,"{'Intercept': 21.000579223176203, 'bg_type[T.RBG]': -0.8694761257118284, 'ogtt': -0.00012025598148734712, 'ogtt:bg_type[T.RBG]': 9.088331035890973e-05}","{'Intercept': 20.804821124993342, 'bg_type[T.RBG]': -0.7215321833598218}","{'Intercept': 20.56584116032024, 'ogtt': -7.481432630674647e-05}","{'Intercept': 20.9266072520001, 'bg_type[T.RBG]': -0.7215321833598205, 'ogtt': -7.48143263069813e-05}"
l_107,0.14792316111831671,1.0865074873327175e-07,0.11718826980211598,0.22118034567214978,3.4942242655933013e-07,0.23478438741096788,-50.16167182606737,-52.07273414773984,-66.19679906509467,-51.38892323176245,"{'Intercept': 24.946451268862237, 'bg_type[T.RBG]': -1.7075627479331086, 'ogtt': -5.915200847848428e-05, 'ogtt:bg_type[T.RBG]': 0.0004897002553292495}","{'Intercept': 24.850160967622013, 'bg_type[T.RBG]': -0.9104066357957805}","{'Intercept': 24.092669894895586, 'ogtt': 0.00018569811918735745}","{'Intercept': 24.547873212793398, 'bg_type[T.RBG]': -0.9104066357957818, 'ogtt': 0.00018569811918708488}"
l_108,0.849328289268383,0.3641620436562122,0.7356661942465019,0.8788435923106636,0.43402888156955033,0.8319073296786803,-126.83338221765248,-126.9966917074803,-127.84353855317912,-126.89036840243541,"{'Intercept': 16.794022885312906, 'bg_type[T.RBG]': 0.11018367141675034, 'ogtt': 6.896685252955366e-05, 'ogtt:bg_type[T.RBG]': 0.0003750302145671754}","{'Intercept': 16.906290231370306, 'bg_type[T.RBG]': 0.72067473104959}","{'Intercept': 16.849114721021305, 'ogtt': 0.0002564819598142314}","{'Intercept': 16.488777355496566, 'bg_type[T.RBG]': 0.7206747310495918, 'ogtt': 0.0002564819598140012}"
l_109,0.44946142803819344,0.006122155647855119,0.30425134942835935,0.5394967109426952,0.010712221685760678,0.4536120259258263,-70.75163214148745,-71.5513373810559,-75.8474731559221,-71.27936561838538,"{'Intercept': 19.463323460740245, 'bg_type[T.RBG]': 0.08860220409502562, 'ogtt': 0.00038755819479978294, 'ogtt:bg_type[T.RBG]': -0.0004499476675876039}","{'Intercept': 20.09420813035574, 'bg_type[T.RBG]': -0.6438428568482664}","{'Intercept': 19.507624562787782, 'ogtt': 0.0001625843610072366}","{'Intercept': 19.829545991211866, 'bg_type[T.RBG]': -0.6438428568482673, 'ogtt': 0.00016258436100701347}"
l_110,0.012825937571653352,1.4773465307757396e-09,0.26332304750524826,0.02830247991005418,5.905966339466904e-09,0.4130416921358436,-41.884583910743466,-46.2408696963386,-62.21760215366608,-42.51018485420428,"{'Intercept': 19.61005543326967, 'bg_type[T.RBG]': -1.4405559373463268, 'ogtt': 0.00023229748275032435, 'ogtt:bg_type[T.RBG]': 0.00030304843556808354}","{'Intercept': 19.988199729078456, 'bg_type[T.RBG]': -0.9472400567483117}","{'Intercept': 18.889777464596413, 'ogtt': 0.000383821700535302}","{'Intercept': 19.363397492970492, 'bg_type[T.RBG]': -0.9472400567483068, 'ogtt': 0.000383821700535096}"
l_111,0.5516824422309268,0.02915239074746095,0.6895004306388677,0.6297128735841444,0.045852621876926285,0.7997093644817492,-66.30453251918195,-66.8993152032409,-69.83975087338037,-66.38434587300635,"{'Intercept': 21.577324732623225, 'bg_type[T.RBG]': -0.7747334602156704, 'ogtt': 0.00012567552228170292, 'ogtt:bg_type[T.RBG]': 0.00016187488380529544}","{'Intercept': 21.78190500319338, 'bg_type[T.RBG]': -0.5112262399867937}","{'Intercept': 21.189958002515347, 'ogtt': 0.00020661296418555443}","{'Intercept': 21.44557112250871, 'bg_type[T.RBG]': -0.5112262399867928, 'ogtt': 0.00020661296418530636}"
l_112,0.06486994924024285,5.085252838581107e-06,0.04502730377178597,0.11236750485245678,1.3743711505836574e-05,0.11532593999950902,-58.64226618179818,-61.377636976039966,-70.83143198906322,-60.65107446767204,"{'Intercept': 27.34916373868777, 'bg_type[T.RBG]': -2.027744328418452, 'ogtt': -0.0001397500521125317, 'ogtt:bg_type[T.RBG]': 0.0007263925295240223}","{'Intercept': 27.121672315108153, 'bg_type[T.RBG]': -0.8452898811944762}","{'Intercept': 26.33529157447842, 'ogtt': 0.00022344621265077674}","{'Intercept': 26.757936515075585, 'bg_type[T.RBG]': -0.8452898811944718, 'ogtt': 0.00022344621265047424}"
l_113,0.02004059059207239,9.54664032752056e-08,0.03711431177074593,0.04139964109151797,3.1107637444581147e-07,0.0990671042165042,-50.878981690138325,-54.788977222675754,-67.04347313965893,-53.051560955750105,"{'Intercept': 22.32758172693416, 'bg_type[T.RBG]': -1.9851359157490371, 'ogtt': -2.530939358354195e-05, 'ogtt:bg_type[T.RBG]': 0.0006646561116090354}","{'Intercept': 22.286381957137266, 'bg_type[T.RBG]': -0.9031787877460844}","{'Intercept': 21.335013769059508, 'ogtt': 0.0003070186622219644}","{'Intercept': 21.786603162932487, 'bg_type[T.RBG]': -0.9031787877460826, 'ogtt': 0.00030701866222172564}"
l_114,0.8461424186954694,0.06667966220954966,0.6175623757473652,0.8765974547612931,0.09817201759240601,0.7456676653282619,-87.43379338356048,-87.60086097349293,-90.14164867051645,-87.55844765445443,"{'Intercept': 20.543395460360003, 'bg_type[T.RBG]': -0.15594849583847226, 'ogtt': 5.984590206528271e-05, 'ogtt:bg_type[T.RBG]': -0.0002878036766427774}","{'Intercept': 20.6408153128091, 'bg_type[T.RBG]': -0.6244482718421662}","{'Intercept': 20.465421212440774, 'ogtt': -8.405593625483493e-05}","{'Intercept': 20.777645348361805, 'bg_type[T.RBG]': -0.6244482718421667, 'ogtt': -8.405593625507085e-05}"
l_115,0.00010886734017273919,2.8130175574125e-10,0.011160255236410338,0.0005449678158791901,1.2456618773465098e-09,0.0387802028033816,-60.96494297428518,-70.09032345387793,-82.95653613321144,-64.18475269564205,"{'Intercept': 22.713246704861213, 'bg_type[T.RBG]': -2.887471301432826, 'ogtt': 0.00022315990890278903, 'ogtt:bg_type[T.RBG]': 0.0009657744888717048}","{'Intercept': 23.07651644676988, 'bg_type[T.RBG]': -1.3153401285948068}","{'Intercept': 21.269511054144616, 'ogtt': 0.0007060471533394577}","{'Intercept': 21.927181118441908, 'bg_type[T.RBG]': -1.315340128594804, 'ogtt': 0.0007060471533392332}"
l_116,0.10533692030727249,0.29354690314495363,0.16856916378191833,0.16938255248664763,0.35798742532631417,0.30492166339707355,-50.90343430449459,-53.15402560558768,-52.129152150690196,-51.85124535996393,"{'Intercept': 19.332604801843395, 'bg_type[T.RBG]': -0.5968122044654767, 'ogtt': 4.22982039093676e-05, 'ogtt:bg_type[T.RBG]': 0.0004346864110999966}","{'Intercept': 19.40145972158761, 'bg_type[T.RBG]': 0.11078989641235859}","{'Intercept': 19.03419869961062, 'ogtt': 0.0002596414094604639}","{'Intercept': 18.97880375140445, 'bg_type[T.RBG]': 0.11078989641235948, 'ogtt': 0.0002596414094602255}"
l_117,0.4588913621287969,0.001011131222085378,0.44634376893565375,0.5488264421027924,0.002072164650488803,0.5972627069129248,-53.95778689749054,-54.73672867824143,-60.85447245050935,-54.2477467841632,"{'Intercept': 21.61133351793746, 'bg_type[T.RBG]': -1.0028020552944585, 'ogtt': 3.862845556376474e-05, 'ogtt:bg_type[T.RBG]': 0.0002515957218267961}","{'Intercept': 21.674214656186066, 'bg_type[T.RBG]': -0.5932432174964948}","{'Intercept': 21.10993249029017, 'ogtt': 0.00016442631647831736}","{'Intercept': 21.406554099038374, 'bg_type[T.RBG]': -0.5932432174964912, 'ogtt': 0.00016442631647807298}"
l_120,0.0013197984307432144,2.8083288986630297e-09,0.009080689831215611,0.00420249075041852,1.0777742239980115e-08,0.03294611625737261,-63.297267680568154,-69.92754393859487,-82.98794390905658,-66.700711563081,"{'Intercept': 22.21697878964026, 'bg_type[T.RBG]': -2.93201514425367, 'ogtt': 1.4988530912793993e-05, 'ogtt:bg_type[T.RBG]': 0.001033900322287961}","{'Intercept': 22.241377794744743, 'bg_type[T.RBG]': -1.2489856741181957}","{'Intercept': 20.750971217513218, 'ogtt': 0.00053193869205755}","{'Intercept': 21.375464054572227, 'bg_type[T.RBG]': -1.2489856741181948, 'ogtt': 0.0005319386920573302}"
l_119,0.005193060027422827,4.606960100279055e-07,0.05095123548977314,0.013150168133957803,1.3861010615299526e-06,0.12697371383959338,-48.51715033881384,-53.777582493704855,-63.10767776452898,-50.42208812292402,"{'Intercept': 22.182915051647562, 'bg_type[T.RBG]': -1.7853674019127512, 'ogtt': 0.00011549688758648205, 'ogtt:bg_type[T.RBG]': 0.0005970002085655258}","{'Intercept': 22.370926082621953, 'bg_type[T.RBG]': -0.8135435973996459}","{'Intercept': 21.290231350691077, 'ogtt': 0.00041399699187026693}","{'Intercept': 21.697003149390838, 'bg_type[T.RBG]': -0.8135435973996423, 'ogtt': 0.000413996991870026}"
l_118,0.05816134723023592,4.140394532608629e-06,0.09175134893461911,0.10302015042729995,1.1278330217373978e-05,0.19586474611877283,-54.40136414247525,-57.245898424294154,-66.79608361941129,-55.8230513395245,"{'Intercept': 27.133079179715164, 'bg_type[T.RBG]': -1.7377206809371404, 'ogtt': 6.913806944185727e-06, 'ogtt:bg_type[T.RBG]': 0.0005665814716602784}","{'Intercept': 27.144333785781825, 'bg_type[T.RBG]': -0.8154138652013367}","{'Intercept': 26.26421883924649, 'ogtt': 0.00029020454277567213}","{'Intercept': 26.671925771847096, 'bg_type[T.RBG]': -0.8154138652013332, 'ogtt': 0.00029020454277537116}"
l_121,0.002194394033488282,2.601644578923312e-09,0.003116754033801901,0.006384222620285176,1.007408113856628e-08,0.01439207009726172,-57.64009705370371,-63.76194639102009,-77.40721911523057,-62.009011484372365,"{'Intercept': 23.653108212492217, 'bg_type[T.RBG]': -2.8636714816761604, 'ogtt': -0.00017931305339254875, 'ogtt:bg_type[T.RBG]': 0.0010748002232005376}","{'Intercept': 23.361214355093324, 'bg_type[T.RBG]': -1.1140633123395842}","{'Intercept': 22.221272471653947, 'ogtt': 0.00035808705820860134}","{'Intercept': 22.778304127823652, 'bg_type[T.RBG]': -1.1140633123395793, 'ogtt': 0.00035808705820835956}"
l_122,0.2567812881089163,0.09545078665962982,0.29979946949289493,0.34510605802653577,0.13522847297881926,0.4493778560248639,-51.716491454264165,-53.07602202970481,-54.06563594151993,-52.254034428949126,"{'Intercept': 19.084445190520317, 'bg_type[T.RBG]': -0.24984927545518354, 'ogtt': 4.145011291421249e-05, 'ogtt:bg_type[T.RBG]': 0.000330686101204577}","{'Intercept': 19.151919549578636, 'bg_type[T.RBG]': 0.28845644096097534}","{'Intercept': 18.959520552792718, 'ogtt': 0.0002067931635176606}","{'Intercept': 18.81529233231225, 'bg_type[T.RBG]': 0.2884564409609762, 'ogtt': 0.0002067931635174158}"
l_123,0.17267661924849728,0.0331523023773092,0.3000585452700024,0.25017828980046547,0.05165620155961675,0.4493778560248639,-35.7995283372666,-37.5558630238832,-39.20617144871614,-36.33649531682521,"{'Intercept': 24.451379338915746, 'bg_type[T.RBG]': -0.1317010899678468, 'ogtt': 6.707387886000204e-05, 'ogtt:bg_type[T.RBG]': 0.00025349548290451635}","{'Intercept': 24.560565217250577, 'bg_type[T.RBG]': 0.2809502644018882}","{'Intercept': 24.385528793931822, 'ogtt': 0.00019382162031378737}","{'Intercept': 24.2450536617309, 'bg_type[T.RBG]': 0.2809502644018895, 'ogtt': 0.00019382162031347512}"
l_124,0.4860684257016067,5.648989580406316e-05,0.23286976099961146,0.5732481397814196,0.00013568574416358424,0.3772664889740422,-43.26641634461974,-43.98782221598717,-53.04786511575088,-43.97803966285555,"{'Intercept': 22.794386240626835, 'bg_type[T.RBG]': -1.1372061436318193, 'ogtt': -0.00018501045452144836, 'ogtt:bg_type[T.RBG]': 0.0003309809152490261}","{'Intercept': 22.49321789728782, 'bg_type[T.RBG]': -0.5984205156474132}","{'Intercept': 22.225783168810857, 'ogtt': -1.951999689573541e-05}","{'Intercept': 22.524993426634516, 'bg_type[T.RBG]': -0.5984205156474132, 'ogtt': -1.9519996895992365e-05}"
l_125,0.20009266593372207,0.04924465780404474,0.07493211463737137,0.2809431171280797,0.07447068653904139,0.169373863088684,-40.44332481852212,-42.05229950859166,-43.45427920675343,-42.02909097279503,"{'Intercept': 19.298180506864284, 'bg_type[T.RBG]': 0.5579036199715504, 'ogtt': 0.0002665283132002806, 'ogtt:bg_type[T.RBG]': -0.0004748397182155102}","{'Intercept': 19.732047288867594, 'bg_type[T.RBG]': -0.21506184112609006}","{'Intercept': 19.577132316850115, 'ogtt': 2.91084540938719e-05}","{'Intercept': 19.68466323741314, 'bg_type[T.RBG]': -0.2150618411260865, 'ogtt': 2.9108454093635218e-05}"
l_126,0.6331500239393808,0.415862002421728,0.3898335417647769,0.697353374581193,0.48265704178919644,0.5382876132190946,-30.09287621362192,-30.549924093897474,-30.970278012323455,-30.462606794705223,"{'Intercept': 19.972396946217273, 'bg_type[T.RBG]': 0.20587222448724618, 'ogtt': 4.8912313267648986e-05, 'ogtt:bg_type[T.RBG]': -0.00019099685809335128}","{'Intercept': 20.05201861081018, 'bg_type[T.RBG]': -0.10504105597484692}","{'Intercept': 20.075333058460927, 'ogtt': -4.658611577771244e-05}","{'Intercept': 20.12785358644834, 'bg_type[T.RBG]': -0.10504105597484781, 'ogtt': -4.6586115777958554e-05}"
l_127,0.8759136949736026,0.7901475563458028,0.674962325222759,0.9014757065294805,0.8285275226528243,0.789901255850773,-41.785858225675014,-41.918345940293975,-42.02139379645277,-41.87378430909916,"{'Intercept': 19.804657728284447, 'bg_type[T.RBG]': 0.2521100561236673, 'ogtt': 9.669561856565464e-05, 'ogtt:bg_type[T.RBG]': -0.00011291661377173874}","{'Intercept': 19.962063207490182, 'bg_type[T.RBG]': 0.06829931097929753}","{'Intercept': 19.93071275634631, 'ogtt': 4.023731168109764e-05}","{'Intercept': 19.896563100856667, 'bg_type[T.RBG]': 0.06829931097929798, 'ogtt': 4.023731168084795e-05}"
l_128,0.2736241330126103,0.04892283649319496,0.2812001484819441,0.36321973690451803,0.07417887499890052,0.433213788071648,-24.664844548276953,-25.96084443994512,-27.682355535839854,-25.245484763911776,"{'Intercept': 24.782985235679472, 'bg_type[T.RBG]': -0.14213703977470749, 'ogtt': 1.3363368876601587e-05, 'ogtt:bg_type[T.RBG]': 0.00021903474510568798}","{'Intercept': 24.8047387288904, 'bg_type[T.RBG]': 0.21441757487290936}","{'Intercept': 24.711916715792132, 'ogtt': 0.00012288074143098943}","{'Intercept': 24.604707928355687, 'bg_type[T.RBG]': 0.21441757487291202, 'ogtt': 0.0001228807414306776}"
l_129,0.028719872410331634,0.0008863104478650692,0.0793573747362881,0.056684822460163126,0.001839733345508383,0.17615705163183745,-21.04773674349098,-24.59790272084016,-28.0761800195991,-22.586743726300682,"{'Intercept': 19.849491545497706, 'bg_type[T.RBG]': -0.23495870744521552, 'ogtt': 3.0040284708797286e-05, 'ogtt:bg_type[T.RBG]': 0.00033844423267412153}","{'Intercept': 19.89839247276105, 'bg_type[T.RBG]': 0.31597604449301864}","{'Intercept': 19.732012191775098, 'ogtt': 0.0001992624010470676}","{'Intercept': 19.57402416952861, 'bg_type[T.RBG]': 0.31597604449302086, 'ogtt': 0.00019926240104681324}"
l_130,0.04570003914086098,9.62630553440845e-10,0.026504497670076368,0.0838724416538437,3.930172495962977e-09,0.07718932120779408,-29.849403404789072,-32.935059529397435,-50.610754823815405,-32.310804403438254,"{'Intercept': 21.346483124783525, 'bg_type[T.RBG]': -1.5733008865105522, 'ogtt': -0.00012071732243978026, 'ogtt:bg_type[T.RBG]': 0.0004995074206600265}","{'Intercept': 21.149974035037722, 'bg_type[T.RBG]': -0.760180229325488}","{'Intercept': 20.55983268152815, 'ogtt': 0.00012903638789124724}","{'Intercept': 20.93992279619084, 'bg_type[T.RBG]': -0.760180229325488, 'ogtt': 0.00012903638789101425}"
l_131,0.009573486081774014,3.221140706498217e-11,0.009628565608685488,0.022090082914721608,1.631351906194258e-10,0.034499030718256926,-29.93922171876305,-34.5879795867435,-54.09792218819885,-33.29039919783405,"{'Intercept': 26.720654563491987, 'bg_type[T.RBG]': -1.8006119122328115, 'ogtt': -0.00010389541699479374, 'ogtt:bg_type[T.RBG]': 0.0005881279146419914}","{'Intercept': 26.551528928415642, 'bg_type[T.RBG]': -0.8432308270214723}","{'Intercept': 25.82034860737548, 'ogtt': 0.0001901685403275094}","{'Intercept': 26.241964020886144, 'bg_type[T.RBG]': -0.8432308270214688, 'ogtt': 0.00019016854032721364}"
l_132,0.035085166452110156,5.1850914533218645e-11,0.030612107983415973,0.06680494207584811,2.5511831737569403e-10,0.08596278128025917,-31.7116090295835,-35.06158587561982,-55.39425757293577,-34.04890125335585,"{'Intercept': 22.181298877977802, 'bg_type[T.RBG]': -1.6857396907492508, 'ogtt': -8.10537985661177e-05, 'ogtt:bg_type[T.RBG]': 0.0005015696019954837}","{'Intercept': 22.049355857252145, 'bg_type[T.RBG]': -0.8692621219881458}","{'Intercept': 21.33842903260307, 'ogtt': 0.00016973100243266735}","{'Intercept': 21.773060093597078, 'bg_type[T.RBG]': -0.869262121988144, 'ogtt': 0.00016973100243242818}"
l_133,0.08115054350387531,1.9690190083947737e-15,0.025015016783354813,0.1358013455728611,2.0362250464058528e-14,0.0738511488925986,-38.165662930206615,-40.67711221772901,-72.02690387167513,-40.67708609444511,"{'Intercept': 20.903946604492482, 'bg_type[T.RBG]': -2.238136847414144, 'ogtt': -0.00029086206541567995, 'ogtt:bg_type[T.RBG]': 0.0005798148530946812}","{'Intercept': 20.430468245616797, 'bg_type[T.RBG]': -1.2942881378775857}","{'Intercept': 19.78487818078527, 'ogtt': -9.54638867496074e-07}","{'Intercept': 20.432022249723953, 'bg_type[T.RBG]': -1.2942881378775817, 'ogtt': -9.546388677033734e-07}"
l_134,0.1315636744654774,1.0921503960040418e-08,0.04514205873750324,0.20142771790946762,3.896991185741695e-08,0.11532593999950902,-26.25321270570889,-28.281477033800662,-44.58574485654337,-28.259874902027413,"{'Intercept': 20.376838225922057, 'bg_type[T.RBG]': -1.3479623775894576, 'ogtt': -0.00023389771439869152, 'ogtt:bg_type[T.RBG]': 0.0004231473426360144}","{'Intercept': 19.996089001027904, 'bg_type[T.RBG]': -0.6591440916154059}","{'Intercept': 19.702857037127245, 'ogtt': -2.2324043079682615e-05}","{'Intercept': 20.0324290829349, 'bg_type[T.RBG]': -0.6591440916154063, 'ogtt': -2.232404307990672e-05}"
l_135,0.004868987373909477,1.7564546804479199e-12,0.006525412720366465,0.012478000985952654,1.1276569639901701e-11,0.024987556026769147,-24.556540528967375,-29.881409823911177,-51.624264253559446,-28.25612347721367,"{'Intercept': 22.626824386519264, 'bg_type[T.RBG]': -1.7639265630674075, 'ogtt': -8.70558920511517e-05, 'ogtt:bg_type[T.RBG]': 0.0005665965542163884}","{'Intercept': 22.485110887924474, 'bg_type[T.RBG]': -0.8415951952682512}","{'Intercept': 21.744861104985453, 'ogtt': 0.00019624238505809815}","{'Intercept': 22.165658702619517, 'bg_type[T.RBG]': -0.8415951952682499, 'ogtt': 0.00019624238505785313}"
l_137,0.005208612902955939,1.8602859187523148e-13,0.028157246307124944,0.01315098608684928,1.3671122475256373e-12,0.08112414444678391,-29.465361305688738,-34.72280300178956,-58.77823731894058,-31.874568179647135,"{'Intercept': 21.915932604493175, 'bg_type[T.RBG]': -1.790827006182132, 'ogtt': 3.339010985214656e-05, 'ogtt:bg_type[T.RBG]': 0.0004908135720716957}","{'Intercept': 21.97028652786659, 'bg_type[T.RBG]': -0.9918585869523331}","{'Intercept': 21.020519101402, 'ogtt': 0.0002787968958889984}","{'Intercept': 21.51644839487809, 'bg_type[T.RBG]': -0.9918585869523304, 'ogtt': 0.0002787968958887664}"
l_136,0.16754350308913468,1.5238411550078504e-09,0.06765246341206847,0.24438144411734425,6.077768301844244e-09,0.15746065271245585,-30.792818606526723,-32.57933084802999,-51.09485022063837,-32.462358147633765,"{'Intercept': 26.927002638763305, 'bg_type[T.RBG]': -1.447107263615452, 'ogtt': -0.00015180156304623246, 'ogtt:bg_type[T.RBG]': 0.00041512515929731657}","{'Intercept': 26.679893223368, 'bg_type[T.RBG]': -0.7713478486781038}","{'Intercept': 26.203449006955488, 'ogtt': 5.576101660382518e-05}","{'Intercept': 26.589122931294487, 'bg_type[T.RBG]': -0.7713478486781034, 'ogtt': 5.5761016603522034e-05}"
l_138,0.27017203429407594,2.129956057940973e-12,0.10608980717179348,0.3600209129829237,1.332765982631906e-11,0.2181155916496278,-26.54339647776937,-27.85209283660383,-53.41831624426405,-27.849158158022547,"{'Intercept': 21.574397550345992, 'bg_type[T.RBG]': -1.4478316948472112, 'ogtt': -0.00017866000114814495, 'ogtt:bg_type[T.RBG]': 0.00034097840958970116}","{'Intercept': 21.283566760778236, 'bg_type[T.RBG]': -0.8927716956878893}","{'Intercept': 20.850481702922302, 'ogtt': -8.170796352234859e-06}","{'Intercept': 21.296867550766176, 'bg_type[T.RBG]': -0.8927716956878862, 'ogtt': -8.170796352467095e-06}"
l_139,0.004074666644792714,1.215672859414798e-13,0.002054677233451844,0.010759861308191159,9.049426845729983e-13,0.01066273728412004,-48.15295827700071,-53.65592461759507,-77.89126676866093,-52.902976915259245,"{'Intercept': 27.74070702074478, 'bg_type[T.RBG]': -2.8951990689935654, 'ogtt': -0.00028000235983299425, 'ogtt:bg_type[T.RBG]': 0.0009599146525745997}","{'Intercept': 27.28490657930366, 'bg_type[T.RBG]': -1.3326068013723877}","{'Intercept': 26.293107486247813, 'ogtt': 0.00019995496645544304}","{'Intercept': 26.959410886933895, 'bg_type[T.RBG]': -1.3326068013723864, 'ogtt': 0.00019995496645515464}"
l_140,0.011349097390426876,3.2365270086669054e-13,0.005212891156845018,0.025520691657900017,2.2907713704785843e-12,0.020996001801048093,-42.960447969013366,-47.4390650323029,-71.71955333394436,-46.86247908979707,"{'Intercept': 21.950310669063576, 'bg_type[T.RBG]': -2.489802142400289, 'ogtt': -0.00023808494946114258, 'ogtt:bg_type[T.RBG]': 0.0007921418973864218}","{'Intercept': 21.56274527450889, 'bg_type[T.RBG]': -1.2003179154486214}","{'Intercept': 20.705409597863266, 'ogtt': 0.00015798599923292386}","{'Intercept': 21.305568555587485, 'bg_type[T.RBG]': -1.2003179154486174, 'ogtt': 0.00015798599923270203}"
l_142,0.006128962786728293,5.6386529282226566e-12,0.002193312669459053,0.01510767186769379,3.2138460749308674e-11,0.01115196560770499,-38.27206675618333,-43.36679650235133,-64.17344267764304,-42.962210022421054,"{'Intercept': 21.599007261051412, 'bg_type[T.RBG]': -2.320332778883039, 'ogtt': -0.0002804683462638033, 'ogtt:bg_type[T.RBG]': 0.0008086030305481681}","{'Intercept': 21.142448265928532, 'bg_type[T.RBG]': -1.004052378619682}","{'Intercept': 20.438840871609735, 'ogtt': 0.00012383316901115127}","{'Intercept': 20.940867060919505, 'bg_type[T.RBG]': -1.0040523786196793, 'ogtt': 0.00012383316901092803}"
l_141,0.0007256179927552219,3.528823627926539e-14,0.0017172239312933189,0.0026052853918675017,2.8214251876986727e-13,0.00941660612455859,-47.43816864544942,-54.66665550784852,-78.4133953818401,-52.352986300537054,"{'Intercept': 22.999007194625207, 'bg_type[T.RBG]': -2.9351435815065696, 'ogtt': -0.00013121403931532324, 'ogtt:bg_type[T.RBG]': 0.0009662228011525094}","{'Intercept': 22.785411076796766, 'bg_type[T.RBG]': -1.3622826257637977}","{'Intercept': 21.531435403871725, 'ogtt': 0.0003518973612617554}","{'Intercept': 22.212576716753517, 'bg_type[T.RBG]': -1.3622826257637928, 'ogtt': 0.0003518973612615282}"
l_143,0.00011066084395372152,4.854828677549758e-16,0.0001121051350624171,0.0005507529611183778,5.3745443116207904e-15,0.0014892736019445718,-41.19963553573207,-50.30867602970819,-76.46102321035347,-48.66016029980692,"{'Intercept': 23.38718689092625, 'bg_type[T.RBG]': -3.13048981317994, 'ogtt': -0.00027059606786436073, 'ogtt:bg_type[T.RBG]': 0.0010966851364219998}","{'Intercept': 22.946698434834374, 'bg_type[T.RBG]': -1.3452563972804064}","{'Intercept': 21.82194198433608, 'ogtt': 0.00027774650034744614}","{'Intercept': 22.494570182976183, 'bg_type[T.RBG]': -1.3452563972804037, 'ogtt': 0.0002777465003472154}"
l_144,5.912985096690918e-05,4.120431781559029e-16,0.0001300914942307155,0.00031615248489118313,4.620769926462626e-15,0.0016399124856674866,-63.25313602973283,-72.98891069829864,-98.67853955841812,-70.57336573633106,"{'Intercept': 23.236059438885487, 'bg_type[T.RBG]': -4.50535183584104, 'ogtt': -0.00029592091705466883, 'ogtt:bg_type[T.RBG]': 0.001566966143291037}","{'Intercept': 22.754346053662882, 'bg_type[T.RBG]': -1.954573834314941}","{'Intercept': 20.983383520964658, 'ogtt': 0.00048756215459135077}","{'Intercept': 21.960670438121983, 'bg_type[T.RBG]': -1.954573834314938, 'ogtt': 0.00048756215459114737}"
l_145,0.006224631442050335,9.807410495591145e-15,0.001558025633608301,0.01531330270715232,8.914419960992583e-14,0.008764528564304677,-41.62262642814116,-46.70186747262161,-73.87826455011059,-46.626975819437774,"{'Intercept': 22.39451438420525, 'bg_type[T.RBG]': -2.7223627239857775, 'ogtt': -0.00038632035406298314, 'ogtt:bg_type[T.RBG]': 0.0008855968039999851}","{'Intercept': 21.76564472744644, 'bg_type[T.RBG]': -1.280748394577759}","{'Intercept': 21.03333302221219, 'ogtt': 5.647804793784206e-05}","{'Intercept': 21.67370721950097, 'bg_type[T.RBG]': -1.2807483945777567, 'ogtt': 5.6478047937620016e-05}"
l_146,0.0027586914812090294,1.7020904017773665e-14,0.001128877125619934,0.0077341886169610295,1.469755061934756e-13,0.0070300901291155534,-41.580418146242074,-47.47341695892779,-73.28475230439025,-46.8820541273531,"{'Intercept': 27.85575646072231, 'bg_type[T.RBG]': -2.7423490027869706, 'ogtt': -0.0002965329673655989, 'ogtt:bg_type[T.RBG]': 0.0009132051869210603}","{'Intercept': 27.373046752462344, 'bg_type[T.RBG]': -1.2557925052825678}","{'Intercept': 26.484581959328636, 'ogtt': 0.0001600696260961056}","{'Intercept': 27.112478211969822, 'bg_type[T.RBG]': -1.2557925052825634, 'ogtt': 0.00016006962609581505}"
l_147,0.002276878005375438,0.0077106000223615715,0.06446609324764573,0.006575532299804985,0.01324995645633675,0.15230224765893866,-28.620966409970272,-34.70591648021632,-33.48612568049329,-30.330260884939598,"{'Intercept': 20.159921688422806, 'bg_type[T.RBG]': -0.39246168460412667, 'ogtt': 0.0001385582654915397, 'ogtt:bg_type[T.RBG]': 0.00040524156403814863}","{'Intercept': 20.385473068113402, 'bg_type[T.RBG]': 0.26720876920837977}","{'Intercept': 19.96369084612073, 'ogtt': 0.0003411790475118105}","{'Intercept': 19.830086461516558, 'bg_type[T.RBG]': 0.2672087692083811, 'ogtt': 0.00034117904751155377}"
