unique_identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),qc_rsd,qc123_rsd,data_rsd,is_id,sample_mean,blank_mean,blank_max,sample_blank_diff,sample_maxblank_diff
17.134_609.342_unknown,17.134,609.34167,-,22.228279860752853,unknown,unknown,76,16.284355665996266,16.53437491022224,21.420387329240608,22.228279860752853,15.99137904382034,16.23630323223372,16.55255681002417,20.996288203696892,21.610406642954985,21.11110480689785,21.409328832138716,21.600946900976915,20.413453324945145,21.568405002204987,21.522782201764688,21.83171802855739,21.08190965528681,21.683279427548513,21.04945062749777,21.686941144253417,21.691215105249526,21.46949924329973,21.523411877889906,21.099322494510584,20.612510392049202,21.587268627739125,21.48065026514897,21.433992433864788,21.701443081275293,20.424846219049883,21.63014890281794,21.039506475656328,21.384327999391285,21.384995263390692,21.14825244697834,21.015229896048957,21.119796672308045,21.66991120466142,20.64516354140753,21.086271009301115,21.39055364961733,20.55473100033045,21.617563503602522,19.21393270008266,21.460794687428578,20.790025595393885,21.249200377397468,20.829704985196987,20.422331645463498,21.514112951764712,21.592727699602783,21.000953856340374,21.6447326438037,21.543666441545174,21.289848736783675,19.961374067824398,21.365282782973267,21.610185015504737,20.472684286362764,20.173035763139286,21.473888969637898,20.985141811348473,21.056507014340685,20.815649403321878,21.376828105387585,21.44632357125304,20.897224605761732,0.01798827029277474,0.01899925718633671,0.02371431358607362,False,21.1743797303662,16.409365288109253,16.53437491022224,4.765014442256948,4.640004820143961
17.149_529.463_unknown,17.149,529.46313,-,23.704890452651533,unknown,unknown,62,18.245612870524113,18.417250686410654,21.943686107526673,22.796151826304555,18.728869436357098,18.515042340382944,18.426604405557416,22.63031280785387,21.972109171250906,22.550849698242693,22.74313147829446,22.39959484272259,22.86017655552559,22.665310451626535,22.249438137801054,23.048617270821286,22.44982160516526,22.94233463138665,22.49923123311393,22.30982938903409,23.074353351453425,22.969188366373107,22.27175362155329,22.916870725027355,21.335699205246843,22.3669120564118,23.499125107654667,22.229215119371574,22.815389255467334,22.485189973254712,23.302278644190665,22.85291504163701,22.751256642100202,22.640429363363413,22.378607075010333,22.484743853086563,22.95375531033583,22.310615028089735,23.704890452651533,22.053608076556923,22.165931988919034,23.35503048812058,22.760078895218694,22.466679731267238,23.13316052174023,23.066715283088765,23.11296418901249,22.589935725337906,23.10341791892107,22.315668083852756,21.795061552634724,22.558767529575285,22.405410238992697,22.725837768501762,22.855692801596643,23.004832298266816,21.77695963236806,22.177684393729727,22.94087927417982,23.10489265279039,22.751724849708097,22.645085563512463,22.105955236206395,22.807926618803062,22.7389877971889,22.622672936809014,22.201629351705613,0.015222831804441643,0.019132123888966554,0.019226885470988504,False,22.63345228106207,18.331431778467383,18.417250686410654,4.3020205025946865,4.216201594651416
17.152_561.487_unknown,17.152,561.48749,-,20.339436873148223,unknown,unknown,13,13.963413767477187,14.030977214255412,19.636060664831223,20.205640823231043,15.4990521600433,14.382134153852203,14.260810904160635,19.643295706779057,18.79462878601313,19.45727051596624,19.450963260052937,19.319295356821762,19.618014753394,19.66421268966825,19.25224440885334,19.964860605146583,19.682668902920383,19.985373413489725,19.55401391861424,19.27874855611276,19.988070615789805,19.95656767017807,19.323895348110295,19.974268105111864,18.78019391422282,19.552252790805532,20.339436873148223,19.373167464120808,19.860070712083385,19.46990603551558,20.09190349102527,19.840742496128804,19.746931677167975,19.81338081177355,19.528419410983467,19.597684403457624,19.974687244244443,19.3714875187531,20.031734513259906,19.325211364703517,19.477983391674822,20.31392992334274,19.877532793087067,19.738277416847595,20.147159321384503,19.944666376043838,19.898487051780805,19.697234346860895,19.866052314311567,19.689724063607365,19.44049370986765,19.651755234498463,19.849838541093533,20.013685138216214,20.00537792861135,20.124097922777853,19.179189070059593,19.482107595957707,20.036716133414487,20.121862649262347,19.78358894528297,19.941236245505273,19.19515256441717,19.901933655152668,19.912368748000265,19.936863144289244,19.71099547639351,0.029806885080129106,0.021596664865841064,0.016782235578258326,False,19.70906521726929,13.9971954908663,14.030977214255412,5.711869726402991,5.67808800301388
17.157_1017.935_unknown,17.157,1017.93494,+,23.629342065497784,unknown,unknown,57,13.422136031654887,13.6195332890174,19.261343123744396,22.430154639124858,14.560351832159675,13.422687639094278,13.45154482269792,20.458397952642418,21.36447349908137,22.605980582030043,23.000044102507818,21.906480647164603,23.473938715953167,22.84667222330032,22.676715556257292,23.629342065497784,22.71915965867059,23.10802191383067,23.16140688866177,22.256129678559333,23.53178395230944,22.695103894502708,22.075767828428045,23.0651245561805,21.743196459786816,22.70784249273862,22.708004662859487,22.14313855635501,23.142491505091392,22.73484004835949,23.280868623091205,23.402715373635274,22.771595385980444,23.030779104170424,22.800924542980233,22.743285495715046,22.982262389997242,22.17649682289553,22.370485529076284,22.243098521745996,22.18398491052506,22.932942609213956,23.160531832012413,22.422170936481567,22.433212221907453,22.636177357220305,23.329133538015462,22.91543517313843,23.02738319574513,22.220992019404466,22.185308612277836,22.323047397261345,22.154171126983787,23.06452325019432,22.250076280865194,23.4526144750193,21.837592718421348,22.405167298707507,22.780781047969516,22.566830759243402,23.18763163324864,23.034834539904438,21.783541866270408,22.933524345656114,23.401097778582354,22.9151013500219,22.414707037818072,0.008041991769296777,0.08271104892930399,0.025405176996417277,False,22.65848474236943,13.520834660336144,13.6195332890174,9.137650082033288,9.03895145335203
17.158_666.619_CE 18:2,17.158,666.61865,+,26.832902984266084,CE 18:2,CE,62,15.326535394284054,14.454690217562657,22.59742431432723,25.837629903824336,14.523961743785561,13.38629755070884,14.25473287041365,24.190472403318505,24.71060951978534,25.887569515700356,26.511207936348196,25.74423345222675,26.679635445309145,26.07130295487694,26.03216631299379,26.687669380439942,26.141011744848292,26.75976053011503,26.33082870810394,25.627249204848287,26.55325350289772,26.046581182305484,25.505519616724342,26.223848870151397,25.306206947711065,25.937852764916446,26.274411641775338,25.564168988814473,26.336554034007627,25.775354288704523,26.649671382689743,26.44835183972065,26.095861684084845,26.27967614826086,26.034832616939163,25.951998413400982,26.251398771727423,25.58975006118537,25.854548196053365,25.605213369807082,25.536679786086037,26.69185797068414,26.406701773547788,25.866812438179217,25.912013069554636,26.228441794844752,26.832902984266084,26.032699571205246,26.17199176311589,25.609955433750418,25.483212130611314,25.619002149950525,25.509267591155506,26.25425334745116,25.812728964913358,26.692989352810503,25.257832848708436,25.546667561667704,26.030815084975366,26.033212880953638,26.23704978263187,26.325256547218615,25.102611506126603,26.313050802087016,26.33414176540782,26.08704438000486,25.818501684844062,0.006816505828946481,0.07308796205922571,0.019217354237345965,True,25.990107773292404,14.890612805923356,15.326535394284054,11.099494967369049,10.66357237900835
17.162_905.756_TG 54:4,17.162,905.75598,+,27.880974485755928,TG 54:4,TG,64,14.049166325167716,16.695984169139905,25.840432376550396,26.90306315817902,15.173200622412832,16.72476890414085,15.292324985712305,26.6219804866226,26.28390538014775,26.45032414058819,27.31163397904127,26.274635157305912,27.06000946500908,27.072892734977785,25.271904703012467,27.24668255346822,26.347515418255586,27.37893129748319,26.43623100176657,26.118164585987028,26.89762794804149,27.44072859158178,26.16445919154581,26.62504614473879,26.153289591126246,26.266853732565245,27.880974485755928,26.764752742928465,26.93085184507702,25.983640069082057,27.216842567567582,27.379488819998862,26.692958306596093,26.50277649538495,25.65887921933513,26.024433326483102,27.133995072394544,26.583038976203767,27.72806217807905,25.58487399646326,26.617367406959904,26.779164872621294,26.903542374451067,26.43941995887763,27.396457355974313,27.358490221898407,27.07348553425586,26.473156294870392,26.820704649799453,26.03702605222133,26.45971187750829,26.129971819577136,26.325030404899017,26.867742940175347,26.976616672911696,26.669351812766205,25.323963916465853,25.850768941237487,27.18381750997868,27.036160151223896,26.510997303409876,26.72028911309513,26.229510969114592,26.79800702225884,26.043138357468234,25.73676112283801,26.53147121354881,0.008461684818603026,0.020616295945530466,0.021332924522451044,True,26.61300850125036,15.372575247153812,16.695984169139905,11.240433254096548,9.917024332110454
17.196_912.802_unknown,17.196,912.802,+,23.004826752957317,unknown,unknown,14,13.873381247016653,14.056597001583077,17.755395260578524,20.702860051720133,14.081759823033105,13.91042705767185,13.888608535905485,21.111535330965353,19.606954837582162,20.738336092806488,18.89316442244749,19.294366157652306,18.365790037435513,18.96593689172755,18.0883829972972,19.84931711400079,20.73892814794387,18.928583182179125,18.381014587881513,19.699646692951475,18.898666419247864,22.00017211655083,20.15877505294442,20.07409285170091,18.312194351741873,18.666481203543817,21.91824821223927,21.54587631090289,20.040299612885928,19.264196257846084,21.12069767933279,19.606972414809874,18.473660801033766,19.661447692385963,19.883652539299952,19.091470968996553,20.466942889622704,19.882226457483643,23.004826752957317,18.849327708889387,20.21686767415645,21.37615997074531,19.765448606324615,21.039524589118894,22.144213079656755,21.431932799559213,20.70949981397747,20.93634028480395,20.724578194421273,20.515787536828906,20.84879831822678,20.692715071200773,21.202941380402244,19.34370158963703,21.853578125243043,19.645080797028516,18.303315820282887,19.40530607534605,20.806763184732596,21.324076623412545,20.757453177423873,18.545312641695503,20.34030819000848,20.485395080647525,18.145406227321416,18.777102786515226,18.436059535377865,0.028595507821451534,0.07822384569559657,0.05880940924822001,False,20.0225975326897,13.964989124299866,14.056597001583077,6.057608408389836,5.966000531106625
17.204_941.826_unknown,17.204,941.82574,+,26.989874746975243,unknown,unknown,13,14.013100365574283,13.752891992359444,22.81149661230586,25.281006562323174,14.103161686761384,14.051869677511235,13.640557203868086,24.04090475566928,24.37426566389949,23.579586846583656,24.30680429536964,23.548298187403958,23.20421527370693,23.29762591116428,22.786325221847072,24.606599485590205,24.189071555217765,23.87763160907879,22.41850807648789,23.91443672576878,24.41786557850987,25.85414425678961,23.670997860835143,24.791480707010127,22.072814404655585,23.658740235661437,26.373183501417174,25.11373618738183,24.519234974180403,23.435856424923184,25.801207687889235,24.400735769522274,23.715619018239522,24.49511471698841,22.104873677182123,24.425528693636167,25.143782025799904,23.918623163949317,26.989874746975243,23.069914942320015,23.667463151228787,25.2068226119049,24.561657298861924,24.586446837135544,26.065217395541694,26.04071776499744,24.958592130120145,24.873236455469115,25.218036935066337,23.752885326460838,24.226928115227523,24.55481578665207,24.38880682280484,24.39347746666162,25.850387071346198,24.33759174137889,23.122570854451688,23.689482353645108,25.50035756760054,25.918526449440126,24.470715729508715,23.15351750648089,24.099352819823565,25.02113998805905,23.248680472081023,23.65097921064857,22.972998986871414,0.0391608857597439,0.05153169104300962,0.04281317612593995,False,24.29415011718539,13.882996178966863,14.013100365574283,10.411153938218526,10.281049751611105
17.213_950.818_TG 58:7,17.213,950.8175,+,26.918987600194356,TG 58:7,TG,109,13.66688743114112,13.74883089448506,21.436720179390797,24.867885491457805,13.79695788342132,13.703933242232305,13.636496105535613,23.273298531365736,24.135161656200506,23.601159275642953,24.107754357403334,23.339512820595868,22.678784346870998,22.995246490470468,22.68865956642166,24.201622038320917,23.87797242215228,23.75336149548864,21.94203150180233,23.65131023426801,24.143534541103286,25.589516388580222,23.629637006766664,24.62086808147107,21.522605831904254,23.154043002987088,23.469130123795036,24.55562696762722,23.881371544862706,23.357158856011832,25.430893630935252,24.230837876652693,22.861993011963733,24.33992032118523,22.472490617684166,23.959702777570715,24.639262739976914,24.593618871447724,26.918987600194356,22.735867101209767,23.89186224788257,24.971963745683098,23.92077226639289,24.4800407550114,25.911367956606316,25.87487592578783,24.902259244427015,24.546260235064754,24.758250138171086,23.453549749870746,24.1103478910527,24.09377204800871,24.043214253200865,23.986450691817925,25.397005682836348,24.094948521553434,22.87228607200478,23.539194153034483,25.026648946003228,23.693633215611918,24.256303557754944,22.45844112736093,23.600669289649797,24.703102251390742,23.144696103196978,23.07107620386273,22.24018887343146,0.007841887923153747,0.08068247050344132,0.042211025042481726,True,23.923268712960052,13.70785916281309,13.74883089448506,10.215409550146962,10.174437818474992
17.219_886.788_unknown,17.219,886.78833,+,21.87278217924426,unknown,unknown,12,13.452245755925361,13.534189219533758,18.277406221310883,21.207885734073376,13.582316208561446,13.489291566559134,13.400079564579991,20.40674175081058,20.017002859550505,21.47001023620503,17.897841466411137,19.33721691718936,17.426234709907085,17.852759194812922,17.46376818515784,17.887077427238935,20.376429629331877,17.55870031050886,17.4794195942117,20.372573867672447,17.693778680971622,21.87278217924426,20.83877760294897,19.060443665574297,17.00125640940351,18.2292520238488,20.453183437997385,21.52563942825855,17.8346732165012,19.47830297011064,18.339860368830628,17.605995535300487,17.480677454738423,20.036526697514834,19.953188577399114,17.939754946512657,19.241349144703065,20.96452461552941,20.943321019109217,19.223994470671396,20.99297409717395,18.67121236430103,17.941561449712566,21.157019388937858,20.325438960645943,18.660954170410093,20.32043942058939,21.222010598554586,19.534109670506815,20.680485316641096,20.737882765333847,21.13420023788133,21.173203442427564,18.153271510275403,21.678504027321395,18.048502661941132,18.46605634036031,19.779396160383506,19.044753841202763,18.883393134479856,21.239047309535785,17.901219258649704,19.785297038525258,17.488536716947188,17.48577626400617,17.375848995337734,17.586732773488258,0.008160894564623926,0.08070592956500001,0.0753349082122245,False,19.27884810849579,13.49321748772956,13.534189219533758,5.785630620766231,5.744658888962032
17.22_991.843_unknown,17.22,991.8432,+,22.410431065753166,unknown,unknown,16,13.31115017492077,13.393093637994683,19.93134617646884,21.332056073102603,13.44122062732435,13.348195984850417,13.258983982308088,20.586664637190527,20.629093243518113,19.778877921555708,20.294033533735867,19.85547194293779,17.656128653478454,19.17779290975368,18.832354171545564,20.436882209125713,20.426164483954864,19.904200766231853,17.396698748788012,19.59115683152606,20.18570195392605,21.8808900087061,19.78905182389459,20.60016935250185,17.745356157318046,19.161036336507962,21.990782708162524,21.16992107083224,19.89163355065677,19.274422351789063,21.742603624139704,20.13539423986978,19.048416155464597,20.6337602166571,19.474423323652093,20.399474941021314,20.91196494677054,21.16646136503456,22.410431065753166,19.016638138473944,20.871102274821247,21.13444099126972,20.331430547657163,20.693306164007385,21.99980758485181,21.86185243308952,20.70362299049407,20.740627102008997,20.894331975523368,19.723297003128568,20.525492831030625,20.558179751393546,20.08852163454462,20.580833545915013,21.520368465592863,20.084459882190888,18.439094788496984,19.99403500227087,21.39779393080583,21.597590736492347,20.377356425820977,17.76332094056805,20.082626539410924,21.030513651205872,19.142083241888578,18.693420740743367,17.760356185563822,0.005510457684739965,0.03677993231629011,0.05755288174191928,False,20.163065345754358,13.352121906457727,13.393093637994683,6.810943439296631,6.769971707759675
17.236_929.757_TG 56:6,17.236,929.75659,+,24.830629919878092,TG 56:6,TG,44,13.420959158849088,13.404661822964838,23.365242385242308,24.149823139453183,13.551029611246319,13.458004968761989,13.273525866357934,24.186813170398814,23.957595914354787,23.586029156306616,22.813228173811513,23.350745160795242,21.892524399447097,22.242927451065203,22.424525262219895,22.75679004788403,23.706919841835326,22.442651435854586,21.33937685377595,23.562951238943427,23.063247436527295,24.527987697327628,23.884390170698133,23.53834123172086,21.072010935021883,23.158828302441364,24.637927272496015,24.380491711973317,22.802488153037242,23.271345170279776,24.170170643369268,23.2764377477612,21.954392029280825,24.2256900300757,23.375850562903025,23.11793940263126,23.335340845647362,23.83065428973853,24.830629919878092,23.024138829264952,23.598575405473856,23.0039571809797,22.828601718280932,23.626694857913975,24.307765405665688,24.05155147240773,23.444960049144004,23.991988040966753,23.397432580086328,23.44934010972544,24.13447330831391,23.550654328870966,23.69725499756681,22.645498447323746,24.79823691917151,23.055824658394748,22.713883432655262,23.690439391509923,23.39205192416283,23.724186789177303,23.6045974112998,21.74145772698023,22.930923405744704,23.00225588411004,21.941923374662377,23.17704896874471,21.50460581188666,0.009407428607178978,0.016590572117149212,0.036065164722137624,True,23.279126068166438,13.412810490906963,13.420959158849088,9.866315577259474,9.85816690931735
17.249_1346.175_unknown,17.249,1346.17456,+,21.899534770139315,unknown,unknown,50,13.579831514626278,13.563534178948824,19.343162102220866,21.33505818291378,13.728259603273983,13.616877325041601,13.463520660523411,19.42984302556571,20.12423920905434,20.898804325438377,21.31065198009195,21.272246439646363,21.862652332454044,21.335835190582056,21.693492654877495,21.516063845607665,21.558670942697965,21.66985049562334,21.790205968679242,20.691823119208276,21.54306984409626,20.699936077122942,21.265617478801502,21.05748085522003,20.28228971886455,21.644445804070276,19.860636304884487,20.553320264288466,21.125322252650875,21.36412500121926,21.03191801291086,21.274206930697584,21.390679941719892,21.899534770139315,21.260246327698596,20.909690646318264,20.89424657541461,20.947095278762998,18.370001445815074,21.136569068222755,20.74377431188014,21.246957980562854,21.395540693471983,20.95779610065235,19.65892126800884,19.849469130841406,21.68932741212974,21.58848035266104,20.74678137270601,20.908596413721597,20.65480158922171,20.999861584052116,20.762205675633275,21.445096283127988,20.364866556200315,21.44391082756348,20.86787032536545,21.29454905358541,20.760439314028318,20.396292767313465,21.40773297341877,21.50561798352743,20.403542338995013,20.797202761803042,21.5060566497685,21.58921532485015,21.197795460704036,0.012976217052070926,0.05140725583592148,0.0309132028055694,False,20.997458577237328,13.571682846787551,13.579831514626278,7.425775730449777,7.41762706261105
17.251_697.589_unknown,17.251,697.58929,+,24.68082135032043,unknown,unknown,59,13.665977176520066,13.649679841844597,22.310551375012686,23.93628946102317,13.81440526627951,13.703022987247564,13.54966632408447,22.37650199896062,22.869209109463075,23.80106442728508,24.006423273787647,23.999829272737752,24.68082135032043,24.077208794019537,24.24591090985476,24.47433123099523,24.116970065147562,24.29718050112677,24.365269884965798,23.789436084214973,24.12919444242521,23.50295636626013,24.054661618045987,23.713966090366892,23.114170773905318,24.28247882985384,22.626949535788317,23.20606989349638,23.665115151698657,23.965448782522436,23.57864274329355,23.862388162406095,24.092690675880945,24.457903431015122,23.916489533675374,23.56281086518126,23.386148715967472,23.487323902291738,21.57153610070313,23.84778700720891,23.37362690512476,23.972797654648833,23.71401302772546,23.611210204598468,22.54199492679793,22.699793510598692,24.316038001176008,24.04982624640936,23.325128828499693,23.616110944725794,23.430327476308808,23.65484682213854,23.33970947663321,23.946952450034964,22.938439208289193,24.10527948546498,23.568396674606337,23.95856658602827,23.340914914530337,23.18154576072624,24.025548313613477,24.25227261303224,23.067087666523904,23.452891266136337,24.25693213199624,24.12866602360088,23.885875303623095,0.013388545013053836,0.03611925545505074,0.024400939438729636,False,23.681328032474312,13.65782850918233,13.665977176520066,10.023499523291981,10.015350855954246
17.283_723.605_unknown,17.283,723.6048,+,23.091874675416307,unknown,unknown,58,13.428761023693776,14.126311472839589,19.847695730900053,21.639153244960493,13.752719024442893,13.603498929499676,13.632513162904159,20.75009495277548,20.21480273643076,20.230438803513465,22.316458818268647,20.91310202422349,21.72692086510802,21.06390491627196,23.091874675416307,22.380522687046813,21.860878671763047,21.785592551396423,21.686367219233098,21.130136796194552,22.122018681628482,22.266697370248473,21.08538981103274,21.341832477569664,19.804054310209054,22.691531186503745,21.5592516113603,20.926504202975742,20.478642382441798,22.197798471160137,21.878622000377902,21.10149332884323,21.20833820559757,22.126920184868514,20.684608338751378,20.993795356735685,21.117460587033484,21.145015111247908,20.277464101135937,20.658909876529513,20.972622571865514,21.68423047654563,21.045371298023486,21.86087761635172,20.84120234222661,21.16303639732478,22.099218647295192,21.784137299235947,21.05329301660834,20.196814498552655,20.94232155768595,21.117142963322024,21.4542999721172,21.85061382156779,21.279317430958045,21.946791452732,20.836953910606216,21.167846431382735,21.19790152340379,21.07905823861553,21.9229385511711,21.392966416327337,20.303538269560928,21.302299581684544,21.86749225285266,21.193665341631178,21.266544096333952,0.016333538250969955,0.04431851607250159,0.030895466642769178,False,21.32733232149793,13.777536248266681,14.126311472839589,7.549796073231249,7.201020848658342
17.36_978.849_unknown,17.36,978.84882,+,23.27426445088299,unknown,unknown,12,15.359399614242584,14.94608668875894,16.115385283458245,20.244048872087358,16.30974319470426,14.771326368889268,15.437951955146854,18.812009499021254,19.029263697665428,17.71862628087535,20.03887971469865,16.38482909657046,18.711014950442408,19.38512445464047,17.576427593431745,20.29031199730542,19.592900876147326,20.251902667738957,17.879570344732254,17.542362034953342,20.886682039439695,20.958540733626496,16.27017305108469,20.03885776991741,17.197558037893582,17.637589660162806,21.886462380776155,19.188417542195086,20.296560365645284,17.692948602305567,21.062880678719917,20.52034819341545,19.154628731923086,20.443091091256743,16.75409627600323,20.13230608445062,20.701827045952488,19.744336216188834,23.27426445088299,15.934554059818138,19.83238961415096,21.57906252117739,20.312464232387892,19.44420797210518,22.7961422484968,22.121159678932674,21.258068954427888,19.5677387521508,21.077666603009636,17.664672273788284,19.37505336392132,19.06683408996122,18.985921860962314,20.07063739521958,21.051435686616156,20.88297147023374,16.5497283208441,16.397045256564972,20.65481664297943,22.589787330019398,19.38467453921619,19.1224011088189,18.59238101287032,21.257177035598488,19.80448370104354,19.24661301819861,18.143421921979165,0.017672642035958648,0.12049060334160798,0.08761318593475251,False,19.496971713759276,15.152743151500761,15.359399614242584,4.344228562258515,4.137572099516692
