TraceFinder Compound Database Export,,,,,,,,,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 1 CONFIRMINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
Glutathione (reduced),XIC,eTargetCompound, C10H17N3O6S,,,ESI,5000,,0,,308.090881347656,,+,1,15.664386,60,30,,,308.090881347656,76.02154648,30,100,eAbsolute,10,0.1,308.090881347656,162.02194034,30,88.4074497055283,eAbsolute,10,0.1,308.090881347656,179.04848943,30,72.1773656065846,eAbsolute,10,0.1,308.090881347656,233.05905409,30,26.7259653503546,eAbsolute,10,0.1,308.090881347656,84.04439038,30,24.4115357599863,eAbsolute,10,0.1,308.090881347656,144.01137568,30,19.1329478091044,eAbsolute,10,0.1,308.090881347656,130.04986964,30,19.0533373259969,eAbsolute,10,0.1,76.02154648,162.02194034,179.04848943,233.05905409,84.04439038,144.01137568,130.04986964
Glutathione (oxidized),XIC,eTargetCompound,C20H32N6O12S2,,,ESI,5000,,0,,611.142883300781,,-,1,17.118467,60,30,,,611.142883300781,306.07608436,30,100,eAbsolute,10,0.1,611.142883300781,143.04511861,30,47.0011461041203,eAbsolute,10,0.1,611.142883300781,272.08771162,30,38.0939802414851,eAbsolute,10,0.1,611.142883300781,128.03421958,30,34.5397682125192,eAbsolute,10,0.1,611.142883300781,254.07801548,30,19.9858945021086,eAbsolute,10,0.1,611.142883300781,210.08731776,30,16.0052406774196,eAbsolute,10,0.1,611.142883300781,160.00629028,30,14.8782846019267,eAbsolute,10,0.1,306.07608436,143.04511861,272.08771162,128.03421958,254.07801548,210.08731776,160.00629028
Glutathione (oxidized),XIC,eTargetCompound,C20H32N6O12S2,,,ESI,5000,,0,,613.159729003906,,+,1,17.07568,60,30,,,613.159729003906,231.04340403,30,100,eAbsolute,10,0.1,613.159729003906,355.07405217,30,63.1572537765248,eAbsolute,10,0.1,613.159729003906,177.03283937,30,53.7086444041564,eAbsolute,10,0.1,613.159729003906,130.04986964,30,24.4894258271119,eAbsolute,10,0.1,613.159729003906,235.02056013,30,24.3007400338333,eAbsolute,10,0.1,613.159729003906,409.08461683,30,22.0743651666402,eAbsolute,10,0.1,613.159729003906,131.04511861,30,15.1672231448532,eAbsolute,10,0.1,231.04340403,355.07405217,177.03283937,130.04986964,235.02056013,409.08461683,131.04511861
"Ribulose-1,5-diphosphate",XIC,eTargetCompound,C5H12O11P2,,,ESI,5000,,0,,308.977203369141,,-,1,16.304402,60,30,,,308.977203369141,96.96852156,30,100,eAbsolute,10,0.1,308.977203369141,78.9579569,30,56.6807102593266,eAbsolute,10,0.1,308.977203369141,211.00021554,30,28.9332333053437,eAbsolute,10,0.1,308.977203369141,220.655153465699,30,28.5831578298509,eAbsolute,10,0.1,308.977203369141,176.93485189,30,17.1669285252481,eAbsolute,10,0.1,308.977203369141,308.97711053,30,16.0259049673498,eAbsolute,10,0.1,308.977203369141,220.681810191535,30,13.7342529772625,eAbsolute,10,0.1,96.96852156,78.9579569,211.00021554,220.655153465699,176.93485189,308.97711053,220.681810191535
Pyroglutamic acid,XIC,eTargetCompound,C5H7NO3,,,ESI,5000,,0,,130.050003051758,,+,1,14.444058,60,30,,,130.050003051758,84.0450067191234,30,100,eAbsolute,10,0.1,130.050003051758,130.049873386877,30,14.6051377871569,eAbsolute,10,0.1,130.050003051758,85.0289910382218,30,5.60091642935351,eAbsolute,10,0.1,130.050003051758,56.0502070508148,30,3.09676552627432,eAbsolute,10,0.1,130.050003051758,102.055335588917,30,2.04008243669735,eAbsolute,10,0.1,130.050003051758,95.0131985561661,30,0.544505657430478,eAbsolute,10,0.1,130.050003051758,88.0759186049593,30,0.301246616837286,eAbsolute,10,0.1,84.0450067191234,130.049873386877,85.0289910382218,56.0502070508148,102.055335588917,95.0131985561661,88.0759186049593
trans-aconitic acid,XIC,eTargetCompound,C6H6O6,,,ESI,5000,,0,,173.008026123047,,-,1,18.826711,60,30,,,173.008026123047,111.007586681175,30,100,eAbsolute,10,0.1,173.008026123047,85.0283882958375,30,55.4676914207989,eAbsolute,10,0.1,173.008026123047,154.946428923875,30,33.9242972092076,eAbsolute,10,0.1,173.008026123047,154.997265057102,30,19.211097823624,eAbsolute,10,0.1,173.008026123047,173.008159422974,30,11.196681017048,eAbsolute,10,0.1,173.008026123047,129.018077710699,30,9.14104817809338,eAbsolute,10,0.1,173.008026123047,172.992977706828,30,3.4428988978087,eAbsolute,10,0.1,111.007586681175,85.0283882958375,154.946428923875,154.997265057102,173.008159422974,129.018077710699,172.992977706828
beta-hydrobutyric acid,XIC,eTargetCompound,C4H8O3,,,ESI,5000,,0,,103.038841247559,,-,1,11.784515,60,30,,,103.038841247559,59.01275589,30,100,eAbsolute,10,0.1,103.038841247559,103.03897061,30,14.5591895808035,eAbsolute,10,0.1,103.038841247559,78.398194046142,30,14.1860471626142,eAbsolute,10,0.1,103.038841247559,85.3630954058557,30,12.7390213225156,eAbsolute,10,0.1,103.038841247559,75.2777093110069,30,12.2779693584004,eAbsolute,10,0.1,103.038841247559,72.2070146345791,30,11.7105890195431,eAbsolute,10,0.1,103.038841247559,88.7122207293057,30,11.6209705101187,eAbsolute,10,0.1,59.01275589,103.03897061,78.398194046142,85.3630954058557,75.2777093110069,72.2070146345791,88.7122207293057
L-glutamine,XIC,eTargetCompound, C5H10N2O3,,,ESI,5000,,0,,147.076431274414,,+,1,15.096775,60,30,,,147.076431274414,84.04439038,30,100,eAbsolute,10,0.1,147.076431274414,130.04986964,30,50.8293137739941,eAbsolute,10,0.1,147.076431274414,101.07093947,30,6.41311039980635,eAbsolute,10,0.1,147.076431274414,101.016884293149,30,3.32504583296634,eAbsolute,10,0.1,147.076431274414,88.6026875833297,30,2.79488784711522,eAbsolute,10,0.1,147.076431274414,125.456129937987,30,2.66564786006929,eAbsolute,10,0.1,147.076431274414,117.540427018745,30,2.64420315685176,eAbsolute,10,0.1,84.04439038,130.04986964,101.07093947,101.016884293149,88.6026875833297,125.456129937987,117.540427018745
Isocitric acid,XIC,eTargetCompound,C6H8O7,,,ESI,5000,,0,,191.018661499023,,-,1,19.092737,60,30,,,191.018661499023,111.007507324219,30,100,eAbsolute,10,0.1,191.018661499023,85.0283126831055,30,31.8053409698051,eAbsolute,10,0.1,191.018661499023,173.008026123047,30,31.7806975400246,eAbsolute,10,0.1,191.018661499023,117.018081665039,30,23.4195215185937,eAbsolute,10,0.1,191.018661499023,154.997360229492,30,22.2650861898472,eAbsolute,10,0.1,191.018661499023,191.018661499023,30,20.1524572065546,eAbsolute,10,0.1,191.018661499023,129.018020629883,30,15.2972877136714,eAbsolute,10,0.1,111.007507324219,85.0283126831055,173.008026123047,117.018081665039,154.997360229492,191.018661499023,129.018020629883
L-Ornithine,XIC,eTargetCompound,C5H12N2O2,,,ESI,5000,,0,,133.097381591797,,+,1,20.107992,60,30,,,133.097381591797,70.06512584,30,100,eAbsolute,10,0.1,133.097381591797,116.0706051,30,23.7473913674174,eAbsolute,10,0.1,133.097381591797,70.0610138130643,30,6.28624275033751,eAbsolute,10,0.1,133.097381591797,133.076128781641,30,3.60217591105241,eAbsolute,10,0.1,133.097381591797,106.201849816435,30,3.45260670809034,eAbsolute,10,0.1,133.097381591797,58.5093879699707,30,3.39194682305261,eAbsolute,10,0.1,,,,,,,,70.06512584,116.0706051,70.0610138130643,133.076128781641,106.201849816435,58.5093879699707,
alpha-ketoglutarate,XIC,eTargetCompound,,,,ESI,5000,,0,,145.097320556641,,-,1,16.75136,60,30,,,145.097320556641,101.023452758789,30,100,eAbsolute,10,0.1,145.097320556641,145.097412109375,30,63.9853200182071,eAbsolute,10,0.1,145.097320556641,57.033561706543,30,27.6505054034517,eAbsolute,10,0.1,145.097320556641,146.023941040039,30,12.3932376210158,eAbsolute,10,0.1,145.097320556641,73.0285034179688,30,10.6996886548256,eAbsolute,10,0.1,145.097320556641,101.05982208252,30,9.51900102113186,eAbsolute,10,0.1,145.097320556641,101.021629333496,30,7.39628316926925,eAbsolute,10,0.1,101.023452758789,145.097412109375,57.033561706543,146.023941040039,73.0285034179688,101.05982208252,101.021629333496
S-Adenosylhomocysteine,XIC,eTargetCompound,,,,ESI,5000,,0,,385.128051757813,,+,1,13.122867,60,30,,,385.128051757813,136.061706542969,30,100,eAbsolute,10,0.1,385.128051757813,134.026992797852,30,98.0423872221582,eAbsolute,10,0.1,385.128051757813,88.0219650268555,30,17.1785322818408,eAbsolute,10,0.1,385.128051757813,250.074081420898,30,9.1199714988538,eAbsolute,10,0.1,385.128051757813,97.0287475585938,30,2.75113100248053,eAbsolute,10,0.1,385.128051757813,217.587768554688,30,2.57052854192858,eAbsolute,10,0.1,385.128051757813,217.594497680664,30,1.9882286471486,eAbsolute,10,0.1,136.061706542969,134.026992797852,88.0219650268555,250.074081420898,97.0287475585938,217.587768554688,217.594497680664
S-Adenosylhomocysteine,XIC,eTargetCompound,,,,ESI,5000,,0,,383.113037109375,,-,1,12.401329,60,30,,,383.113037109375,134.045974731445,30,100,eAbsolute,10,0.1,383.113037109375,213.446685791016,30,18.1824236302719,eAbsolute,10,0.1,383.113037109375,383.11328125,30,13.9557642757046,eAbsolute,10,0.1,383.113037109375,213.453247070313,30,9.09929332119336,eAbsolute,10,0.1,383.113037109375,188.037551879883,30,3.9404709148743,eAbsolute,10,0.1,383.113037109375,171.028747558594,30,3.54325826678585,eAbsolute,10,0.1,,,,,,,,134.045974731445,213.446685791016,383.11328125,213.453247070313,188.037551879883,171.028747558594,
5-Methyltetrahydrofolate,XIC,eTargetCompound,,,,none,5000,,0,,0,,,1,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levulinic acid,XIC,eTargetCompound,C5H8O3,,,ESI,5000,,0,,115.002540588379,,-,1,8.6217456,60,30,,,115.002540588379,71.04914141,30,100,eAbsolute,10,0.1,115.002540588379,115.03897061,30,29.310470974858,eAbsolute,10,0.1,115.002540588379,97.02840595,30,18.6991237308147,eAbsolute,10,0.1,115.002540588379,116.049453398086,30,5.95846373342407,eAbsolute,10,0.1,115.002540588379,69.03349135,30,5.29698118191934,eAbsolute,10,0.1,115.002540588379,71.0127640046051,30,2.74068812237143,eAbsolute,10,0.1,115.002540588379,116.024413725234,30,2.615734700577,eAbsolute,10,0.1,71.04914141,115.03897061,97.02840595,116.049453398086,69.03349135,71.0127640046051,116.024413725234
2-pyrazine acetic acid,XIC,eTargetCompound,C6H6N2O2,,,ESI,5000,,0,,137.034255981445,,-,1,2.0346206,60,30,,,137.034255981445,137.042800691908,30,100,eAbsolute,10,0.1,137.034255981445,119.032195937089,30,95.1592457370986,eAbsolute,10,0.1,137.034255981445,94.0368351601594,30,32.8708306532059,eAbsolute,10,0.1,137.034255981445,94.02874032,30,18.4876864976984,eAbsolute,10,0.1,137.034255981445,137.03455395,30,15.7020655149901,eAbsolute,10,0.1,137.034255981445,92.0212068328144,30,13.255247790815,eAbsolute,10,0.1,137.034255981445,93.03349135,30,8.08786243863424,eAbsolute,10,0.1,137.042800691908,119.032195937089,94.0368351601594,94.02874032,137.03455395,92.0212068328144,93.03349135
N-methylnicotinamide,XIC,eTargetCompound,C7H8N2O,,,ESI,5000,,0,,137.070846557617,,+,1,2.1227582,60,30,,,137.070846557617,137.070831298828,30,100,eAbsolute,10,0.1,137.070846557617,108.044624328613,30,40.4985651823087,eAbsolute,10,0.1,137.070846557617,80.0499420166016,30,32.145449204067,eAbsolute,10,0.1,137.070846557617,96.0447082519531,30,1.31178323108264,eAbsolute,10,0.1,137.070846557617,135.055114746094,30,0.951857960432347,eAbsolute,10,0.1,137.070846557617,119.060356140137,30,0.704815918226221,eAbsolute,10,0.1,137.070846557617,110.060211181641,30,0.629790847804573,eAbsolute,10,0.1,137.070831298828,108.044624328613,80.0499420166016,96.0447082519531,135.055114746094,119.060356140137,110.060211181641
Gallic acid,XIC,eTargetCompound,C7H6O5,,,ESI,5000,,0,,169.013092041016,,-,1,16.648856,60,30,,,169.013092041016,125.023133188677,30,100,eAbsolute,10,0.1,169.013092041016,169.01302410709,30,43.4019827564469,eAbsolute,10,0.1,169.013092041016,126.026495585796,30,3.8811485538559,eAbsolute,10,0.1,169.013092041016,170.016369886381,30,2.12599887189171,eAbsolute,10,0.1,169.013092041016,97.0282727145296,30,1.93483760823479,eAbsolute,10,0.1,169.013092041016,69.0334248167318,30,1.45205709112613,eAbsolute,10,0.1,169.013092041016,81.0334072208118,30,1.35597424431104,eAbsolute,10,0.1,125.023133188677,169.01302410709,126.026495585796,170.016369886381,97.0282727145296,69.0334248167318,81.0334072208118
4-hydroxy-3-methoxymandelic acid ,XIC,eTargetCompound,C9H10O5,,,ESI,5000,,0,,197.044540405273,,-,1,10.090181,60,30,,,197.044540405273,137.02332055,30,100,eAbsolute,10,0.1,197.044540405273,197.04444987,30,17.8651827444037,eAbsolute,10,0.1,197.044540405273,182.02097478,30,10.8188944369441,eAbsolute,10,0.1,197.044540405273,214.243271891484,30,9.62995620896383,eAbsolute,10,0.1,197.044540405273,214.24984842957,30,3.85354209126582,eAbsolute,10,0.1,197.044540405273,138.026842482835,30,3.42768156762713,eAbsolute,10,0.1,197.044540405273,166.99749969,30,3.22381336886007,eAbsolute,10,0.1,137.02332055,197.04444987,182.02097478,214.243271891484,214.24984842957,138.026842482835,166.99749969
Delta valerolactam,XIC,eTargetCompound,C5H9NO,,,ESI,5000,,0,,100.058128356934,,+,1,2.3908149,60,30,,,100.058128356934,100.0756905,30,100,eAbsolute,10,0.1,100.058128356934,56.04947578,30,28.493047649313,eAbsolute,10,0.1,100.058128356934,82.06512584,30,7.50361446477615,eAbsolute,10,0.1,100.058128356934,55.05422681,30,2.8551559038797,eAbsolute,10,0.1,100.058128356934,72.0807759,30,2.78329742257044,eAbsolute,10,0.1,100.058128356934,57.06987687,30,1.33824200918334,eAbsolute,10,0.1,100.058128356934,57.0335018246013,30,0.874924589285017,eAbsolute,10,0.1,100.0756905,56.04947578,82.06512584,55.05422681,72.0807759,57.06987687,57.0335018246013
4-hydroxybenzamide,XIC,eTargetCompound,C7H7NO2,,,ESI,5000,,0,,138.054870605469,,+,1,3.6683394,60,30,,,138.054870605469,121.02840595,30,100,eAbsolute,10,0.1,138.054870605469,95.04914141,30,29.4302330854824,eAbsolute,10,0.1,138.054870605469,138.05495504,30,24.6679176501638,eAbsolute,10,0.1,138.054870605469,121.039506867484,30,2.88417458040906,eAbsolute,10,0.1,138.054870605469,111.04405601,30,1.45991468470092,eAbsolute,10,0.1,138.054870605469,65.03857675,30,0.796470388331072,eAbsolute,10,0.1,138.054870605469,0,30,0.74489679926595,eAbsolute,10,0.1,121.02840595,95.04914141,138.05495504,121.039506867484,111.04405601,65.03857675,0
2-aminobenzimidazole,XIC,eTargetCompound,,,,ESI,5000,,0,,133.972778320313,,+,1,4.2728214,60,30,,,133.972778320313,134.071136474609,30,100,eAbsolute,10,0.1,133.972778320313,92.0497894287109,30,4.57246618518908,eAbsolute,10,0.1,133.972778320313,107.060531616211,30,0.846720517983636,eAbsolute,10,0.1,133.972778320313,93.0575637817383,30,0.768164717196723,eAbsolute,10,0.1,133.972778320313,65.0390243530273,30,0.567344002472445,eAbsolute,10,0.1,133.972778320313,133.063385009766,30,0.275293385834973,eAbsolute,10,0.1,133.972778320313,80.0498809814453,30,0.131395508485281,eAbsolute,10,0.1,134.071136474609,92.0497894287109,107.060531616211,93.0575637817383,65.0390243530273,133.063385009766,80.0498809814453
L-Citrulline,XIC,eTargetCompound,,,,ESI,5000,,0,,175.984878540039,,+,1,13.447736,60,30,,,175.984878540039,159.076156616211,30,100,eAbsolute,10,0.1,175.984878540039,113.071022033691,30,62.8386908060295,eAbsolute,10,0.1,175.984878540039,70.0656127929688,30,45.3043505733519,eAbsolute,10,0.1,175.984878540039,115.086631774902,30,13.3540516593534,eAbsolute,10,0.1,175.984878540039,114.054969787598,30,10.4904534241902,eAbsolute,10,0.1,175.984878540039,116.070602416992,30,10.2169890924168,eAbsolute,10,0.1,175.984878540039,141.065628051758,30,2.42719684305924,eAbsolute,10,0.1,159.076156616211,113.071022033691,70.0656127929688,115.086631774902,114.054969787598,116.070602416992,141.065628051758
GABA,XIC,eTargetCompound,,,,ESI,5000,,0,,104.07080078125,,+,1,12.394839,60,30,,,104.07080078125,87.0443878173828,30,100,eAbsolute,10,0.1,104.07080078125,69.0339126586914,30,42.0367368152902,eAbsolute,10,0.1,104.07080078125,86.0603485107422,30,37.706663780604,eAbsolute,10,0.1,104.07080078125,62.9295806884766,30,8.72598102158975,eAbsolute,10,0.1,104.07080078125,57.034049987793,30,8.39341661206684,eAbsolute,10,0.1,104.07080078125,58.0656585693359,30,7.05638889721493,eAbsolute,10,0.1,104.07080078125,80.5567169189453,30,6.95386292851811,eAbsolute,10,0.1,87.0443878173828,69.0339126586914,86.0603485107422,62.9295806884766,57.034049987793,58.0656585693359,80.5567169189453
inositol,XIC,eTargetCompound,,,,ESI,5000,,0,,179.055038452148,,-,1,13.476537,60,30,,,179.055038452148,179.055038452148,30,100,eAbsolute,10,0.1,179.055038452148,87.0075912475586,30,78.161867206365,eAbsolute,10,0.1,179.055038452148,161.044387817383,30,77.550265907752,eAbsolute,10,0.1,179.055038452148,158.937469482422,30,45.7207173929849,eAbsolute,10,0.1,179.055038452148,96.9683990478516,30,33.3037980046368,eAbsolute,10,0.1,179.055038452148,158.949829101563,30,23.7583101019314,eAbsolute,10,0.1,179.055038452148,99.0075454711914,30,23.1068546805503,eAbsolute,10,0.1,179.055038452148,87.0075912475586,161.044387817383,158.937469482422,96.9683990478516,158.949829101563,99.0075454711914
L-Ascorbic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,175.023773193359,,-,1,13.75722,60,30,,,175.023773193359,115.002464294434,30,100,eAbsolute,10,0.1,175.023773193359,87.0076065063477,30,33.1988514131492,eAbsolute,10,0.1,175.023773193359,175.023727416992,30,24.2408499020584,eAbsolute,10,0.1,175.023773193359,71.0127258300781,30,23.3174866868894,eAbsolute,10,0.1,175.023773193359,59.0127372741699,30,21.3382286695025,eAbsolute,10,0.1,175.023773193359,156.94303894043,30,13.6513700596999,eAbsolute,10,0.1,175.023773193359,154.946182250977,30,4.67122809366092,eAbsolute,10,0.1,115.002464294434,87.0076065063477,175.023727416992,71.0127258300781,59.0127372741699,156.94303894043,154.946182250977
Oxalic acid,XIC,eTargetCompound,C2H2O4,,,ESI,5000,,0,,88.9869003295898,,-,1,16.936298,60,30,,,88.9869003295898,60.99202043,30,100,eAbsolute,10,0.1,88.9869003295898,88.98693503,30,48.7637816300532,eAbsolute,10,0.1,88.9869003295898,90.0086330280469,30,10.4227828805116,eAbsolute,10,0.1,88.9869003295898,89.0232585773633,30,4.76411099890022,eAbsolute,10,0.1,88.9869003295898,83.7682681255,30,3.98279625412636,eAbsolute,10,0.1,88.9869003295898,94.3001598224805,30,3.84408146586592,eAbsolute,10,0.1,88.9869003295898,64.2868751653069,30,3.78772531509817,eAbsolute,10,0.1,60.99202043,88.98693503,90.0086330280469,89.0232585773633,83.7682681255,94.3001598224805,64.2868751653069
kynurenic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,188.0341796875,,-,1,8.5020899,60,30,,,188.0341796875,144.044281005859,30,100,eAbsolute,10,0.1,188.0341796875,145.047607421875,30,5.42053187155704,eAbsolute,10,0.1,188.0341796875,188.034286499023,30,3.37073976919756,eAbsolute,10,0.1,188.0341796875,159.031433105469,30,0.46078447942732,eAbsolute,10,0.1,188.0341796875,189.037796020508,30,0.256814311145228,eAbsolute,10,0.1,188.0341796875,102.054840087891,30,0.22264695734908,eAbsolute,10,0.1,188.0341796875,145.041107177734,30,0.193193708353684,eAbsolute,10,0.1,144.044281005859,145.047607421875,188.034286499023,159.031433105469,189.037796020508,102.054840087891,145.041107177734
N-epsilon-acetyl-L-Lysine,XIC,eTargetCompound,,,,ESI,5000,,0,,189.123138427734,,+,1,10.776984,60,30,,,189.123138427734,126.091331481934,30,100,eAbsolute,10,0.1,189.123138427734,84.0812072753906,30,43.0840661212779,eAbsolute,10,0.1,189.123138427734,189.123062133789,30,9.53902104014075,eAbsolute,10,0.1,189.123138427734,143.11767578125,30,5.11954370930239,eAbsolute,10,0.1,189.123138427734,130.086151123047,30,4.18763378146951,eAbsolute,10,0.1,,,,,,,,,,,,,,,126.091331481934,84.0812072753906,189.123062133789,143.11767578125,130.086151123047,,
2-Ketobutyric acid,XIC,eTargetCompound,,,,ESI,5000,,0,,101.023254394531,,-,1,8.018658,60,30,,,101.023254394531,101.02320098877,30,100,eAbsolute,10,0.1,101.023254394531,73.0283203125,30,14.1121225456807,eAbsolute,10,0.1,101.023254394531,57.0334358215332,30,12.042265966773,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.02320098877,73.0283203125,57.0334358215332,,,,
L-homocitrulline,XIC,eTargetCompound,,,,ESI,5000,,0,,190.11833190918,,+,1,12.52666,60,30,,,190.11833190918,127.086486816406,30,100,eAbsolute,10,0.1,190.11833190918,173.091766357422,30,67.2161002029921,eAbsolute,10,0.1,190.11833190918,84.0811386108398,30,41.776399796775,eAbsolute,10,0.1,190.11833190918,116.070610046387,30,18.4427791080034,eAbsolute,10,0.1,190.11833190918,98.0601577758789,30,8.73749864086546,eAbsolute,10,0.1,190.11833190918,128.070404052734,30,8.31831743941754,eAbsolute,10,0.1,190.11833190918,100.075866699219,30,6.16392730207111,eAbsolute,10,0.1,127.086486816406,173.091766357422,84.0811386108398,116.070610046387,98.0601577758789,128.070404052734,100.075866699219
Asp-phe,XIC,eTargetCompound,C13H16N2O5  ,,,ESI,5000,,0,,281.112548828125,,+,1,12.102546,60,30,,,281.112548828125,120.080825805664,30,100,eAbsolute,10,0.1,281.112548828125,166.086044311523,30,90.0535241616275,eAbsolute,10,0.1,281.112548828125,216.576644897461,30,71.937884053894,eAbsolute,10,0.1,281.112548828125,88.0396957397461,30,41.4845608126871,eAbsolute,10,0.1,281.112548828125,175.086364746094,30,39.2036634461661,eAbsolute,10,0.1,281.112548828125,235.107482910156,30,34.3816159091862,eAbsolute,10,0.1,281.112548828125,200.070281982422,30,29.0315325044426,eAbsolute,10,0.1,120.080825805664,166.086044311523,216.576644897461,88.0396957397461,175.086364746094,235.107482910156,200.070281982422
taurocholic acid ,XIC,eTargetCompound, C26H45NO7S,,,ESI,5000,,0,,516.298217773438,,+,1,7.1698403,60,30,,,516.298217773438,217.375930786133,30,100,eAbsolute,10,0.1,516.298217773438,462.266387939453,30,76.0482065524619,eAbsolute,10,0.1,516.298217773438,337.251800537109,30,44.8846010761488,eAbsolute,10,0.1,516.298217773438,319.240936279297,30,18.9368292022895,eAbsolute,10,0.1,516.298217773438,126.021873474121,30,18.3928849492563,eAbsolute,10,0.1,516.298217773438,143.016128540039,30,14.6831892138118,eAbsolute,10,0.1,516.298217773438,217.370620727539,30,13.0383505773987,eAbsolute,10,0.1,217.375930786133,462.266387939453,337.251800537109,319.240936279297,126.021873474121,143.016128540039,217.370620727539
Cysteine-s-sulfate ,XIC,eTargetCompound,,,,ESI,5000,,0,,199.968109130859,,-,1,15.461732,60,30,,,199.968109130859,80.963996887207,30,100,eAbsolute,10,0.1,199.968109130859,136.006103515625,30,82.7876180461317,eAbsolute,10,0.1,199.968109130859,74.0058135986328,30,54.7159816450929,eAbsolute,10,0.1,199.968109130859,199.968185424805,30,43.6051378133991,eAbsolute,10,0.1,199.968109130859,120.011169433594,30,33.7343868934971,eAbsolute,10,0.1,199.968109130859,216.829986572266,30,20.2852397042538,eAbsolute,10,0.1,199.968109130859,112.936012268066,30,19.4593687105514,eAbsolute,10,0.1,80.963996887207,136.006103515625,74.0058135986328,199.968185424805,120.011169433594,216.829986572266,112.936012268066
Cysteine-s-sulfate ,XIC,eTargetCompound,,,,ESI,5000,,0,,201.98356628418,,+,1,15.567678,60,30,,,201.98356628418,120.011451721191,30,100,eAbsolute,10,0.1,201.98356628418,74.0063781738281,30,25.3848501997385,eAbsolute,10,0.1,201.98356628418,202.179931640625,30,13.947216156897,eAbsolute,10,0.1,201.98356628418,215.433410644531,30,10.6750012198331,eAbsolute,10,0.1,201.98356628418,201.983505249023,30,6.61661892979174,eAbsolute,10,0.1,201.98356628418,215.440048217773,30,5.16300420111149,eAbsolute,10,0.1,201.98356628418,122.027008056641,30,4.43870015157655,eAbsolute,10,0.1,120.011451721191,74.0063781738281,202.179931640625,215.433410644531,201.983505249023,215.440048217773,122.027008056641
Gly-glu,XIC,eTargetCompound,,,,ESI,5000,,0,,205.081588745117,,+,1,14.955279,60,30,,,205.081588745117,130.049758911133,30,100,eAbsolute,10,0.1,205.081588745117,148.060119628906,30,76.9306197902804,eAbsolute,10,0.1,205.081588745117,170.044464111328,30,58.6021317738232,eAbsolute,10,0.1,205.081588745117,215.917541503906,30,58.1855280877888,eAbsolute,10,0.1,205.081588745117,102.055137634277,30,28.9697608507919,eAbsolute,10,0.1,205.081588745117,84.0447616577148,30,28.7885349870712,eAbsolute,10,0.1,205.081588745117,141.065399169922,30,8.75063979421262,eAbsolute,10,0.1,130.049758911133,148.060119628906,170.044464111328,215.917541503906,102.055137634277,84.0447616577148,141.065399169922
D-Erythronic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,135.028717041016,,-,1,12.950558,60,30,,,135.028717041016,75.0075759887695,30,100,eAbsolute,10,0.1,135.028717041016,135.028656005859,30,24.095690798979,eAbsolute,10,0.1,135.028717041016,134.893371582031,30,22.9165753548093,eAbsolute,10,0.1,135.028717041016,72.9919357299805,30,9.2430531320895,eAbsolute,10,0.1,135.028717041016,59.0127067565918,30,8.89444222926814,eAbsolute,10,0.1,135.028717041016,109.940742492676,30,4.91026206285904,eAbsolute,10,0.1,135.028717041016,71.0127029418945,30,3.84401572490875,eAbsolute,10,0.1,75.0075759887695,135.028656005859,134.893371582031,72.9919357299805,59.0127067565918,109.940742492676,71.0127029418945
